timestamp;accel_device_id;gyro_device_id;accel_clipping[0];accel_clipping[1];accel_clipping[2];gyro_clipping[0];gyro_clipping[1];gyro_clipping[2];accel_error_count;gyro_error_count;accel_rate_hz;gyro_rate_hz;accel_raw_rate_hz;gyro_raw_rate_hz;accel_vibration_metric;gyro_vibration_metric;delta_angle_coning_metric;mean_accel[0];mean_accel[1];mean_accel[2];mean_gyro[0];mean_gyro[1];mean_gyro[2];var_accel[0];var_accel[1];var_accel[2];var_gyro[0];var_gyro[1];var_gyro[2];temperature_accel;temperature_gyro
670028077;4259850;4325386;0;0;0;0;0;0;0;0;686.698;666.87067;2060.094;2000.6119;6.6971097;0.25676644;2.9020958e-07;0.92081225;0.8477947;-9.239236;-0.46072942;-1.3584436;0.47552475;3.9811444;1.7569144;34.33848;0.0070520914;0.036492035;0.0035072595;33.0;nan
670959271;4259850;4325386;0;0;0;0;0;0;0;0;686.86163;666.87067;2060.5847;2000.612;7.5481;0.2463439;2.735276e-07;1.3396739;0.4837861;-8.924685;0.61004657;0.3288991;0.6072676;4.369217;2.9453344;44.35965;0.006738845;0.06520367;0.0042400924;33.0;nan
671993965;4259850;4325386;0;0;0;0;0;0;0;0;686.8548;666.87067;2060.5645;2000.612;6.7558675;0.24333844;2.0789572e-07;0.17714845;1.0049803;-9.615294;-0.24668847;-0.14695501;0.9239496;1.1378881;3.1169596;19.675148;0.017825143;0.018507348;0.0026377216;33.0;nan
673028681;4259850;4325386;0;0;0;0;0;0;0;0;686.85455;666.8707;2060.5637;2000.6122;4.765382;0.1894886;4.000908e-07;0.521936;1.2267181;-9.600217;1.1500841;0.17148183;-0.73264456;7.610461;2.0509596;24.486996;0.11748423;0.028755238;0.0061829593;33.0;nan
673959851;4259850;4325386;0;0;0;0;0;0;0;0;686.85455;666.8707;2060.5637;2000.6122;5.2785153;0.19853207;3.2034967e-07;0.15970336;0.30142215;-9.301103;1.070215;0.3135634;-1.0621561;2.9330933;3.9779952;20.415745;0.06002025;0.07510335;0.0032535621;33.0;nan
674994526;4259850;4325386;0;0;0;0;0;0;0;0;686.86273;666.8707;2060.5881;2000.6123;4.448399;0.16426511;2.58943e-07;-2.4610145;0.07391677;-9.442282;-0.22439511;-0.03181384;-1.0872027;1.5071297;0.87457275;21.973642;0.005697148;0.015490183;0.0011301627;33.0;nan
676029228;4259850;4325386;0;0;0;0;0;0;0;0;686.86694;666.8708;2060.601;2000.6124;4.309148;0.18691948;3.0426324e-07;0.753915;-0.579824;-9.525011;-0.06713224;-0.0077964985;-1.3746799;2.0889478;3.2497663;7.2886577;0.010131244;0.016803281;0.0022927697;33.0;nan
676960430;4259850;4325386;0;0;0;0;0;0;0;0;686.8267;666.8708;2060.4802;2000.6124;5.629733;0.23823243;3.6997946e-07;-0.5746084;-0.70445734;-9.974807;-0.20261638;0.27913016;-0.9514715;5.8018394;1.3720877;40.028667;0.00879353;0.11421055;0.004429814;33.0;nan
677995131;4259850;4325386;0;0;0;0;0;0;0;0;686.8221;666.87085;2060.4663;2000.6125;5.221172;0.21519062;3.5585707e-08;0.9447318;0.26239553;-9.598208;-0.034937583;-0.008763988;-0.08599822;1.3283743;1.5858632;23.842316;0.004720946;0.029782211;0.0057380167;33.0;nan
679029800;4259850;4325386;0;0;0;0;0;0;0;0;686.8167;666.87085;2060.45;2000.6125;4.4049134;0.18527497;2.623251e-08;0.78916484;-1.7574565;-9.346065;0.15130356;0.02403792;0.009757204;2.2379851;3.335827;15.7717705;0.012611806;0.0166733;0.0018200801;33.0;nan
