timestamp;yaw_sp_move_rate;q_d[0];q_d[1];q_d[2];q_d[3];thrust_body[0];thrust_body[1];thrust_body[2];reset_integral;fw_control_yaw_wheel
504082118;-0.00014258682;0.1411564;0.0;0.0;0.9899873;0.0;0.0;-0.45684215;0;0
504136125;0.02912074;0.14081994;0.0;0.0;0.99003524;0.0;0.0;-0.4547369;0;0
504185654;0.18886782;0.14058919;0.0;0.0;0.990068;0.0;0.0;-0.4452632;0;0
504235095;0.4060793;0.1408728;0.0;0.0;0.9900277;0.0;0.0;-0.43789476;0;0
504284594;0.7227207;0.14072987;0.0;0.0;0.99004805;0.0;0.0;-0.42947373;0;0
504334110;1.1925685;0.14006054;0.0;0.0;0.99014294;0.0;0.0;-0.39789477;0;0
504383546;1.8366821;0.13784516;0.0;0.0;0.9904538;0.0;0.0;-0.36315793;0;0
504433060;2.1899753;0.13321032;0.0;0.0;0.9910878;0.0;0.0;-0.35473686;0;0
504487024;2.395998;0.12480574;0.0;0.0;0.9921812;0.0;0.0;-0.35473686;0;0
504536517;2.4964476;0.113588765;0.0;0.0;0.9935278;0.0;0.0;-0.34736845;0;0
504585943;2.5513706;0.09971763;0.0;0.0;0.9950158;0.0;0.0;-0.34736845;0;0
504635451;2.581496;0.08313926;0.0;0.0;0.9965379;0.0;0.0;-0.34526318;0;0
504684925;2.5979993;0.06407097;0.0;0.0;0.99794537;0.0;0.0;-0.33684212;0;0
504734426;2.6070404;0.042990502;0.0;0.0;0.9990755;0.0;0.0;-0.33052635;0;0
504784037;2.6119967;0.021063156;0.0;0.0;0.99977815;0.0;0.0;-0.3126316;0;0
504837885;2.6148815;0.0039052428;0.0;0.0;-0.9999924;0.0;0.0;-0.29684213;0;0
504887386;2.6162891;0.027846865;0.0;0.0;-0.9996122;0.0;0.0;-0.2989474;0;0
504932384;2.617008;0.050973326;0.0;0.0;-0.9987;0.0;0.0;-0.2989474;0;0
504986381;2.617483;0.08044085;0.0;0.0;-0.99675936;0.0;0.0;-0.30105266;0;0
505035813;2.6177137;0.10883647;0.0;0.0;-0.9940597;0.0;0.0;-0.30736846;0;0
505085370;2.6178408;0.13857043;0.0;0.0;-0.9903526;0.0;0.0;-0.30000004;0;0
505134837;2.6179101;0.1691986;0.0;0.0;-0.985582;0.0;0.0;-0.29789478;0;0
505184323;2.6179483;0.20039044;0.0;0.0;-0.9797161;0.0;0.0;-0.29684213;0;0
505233881;2.617969;0.2322803;0.0;0.0;-0.9726489;0.0;0.0;-0.2957895;0;0
505283279;2.6179802;0.2645549;-0.0030227164;0.011017807;-0.96430296;0.0;0.0;-0.29684213;0;0
505337244;2.617987;0.2995335;-0.020794772;0.066061586;-0.9515688;0.0;0.0;-0.29684213;0;0
505386722;2.6179898;0.33208996;-0.031203637;0.088191904;-0.9385972;0.0;0.0;-0.2957895;0;0
505436244;2.6179917;0.3630934;-0.04250629;0.10822494;-0.9244695;0.0;0.0;-0.2947369;0;0
505485691;2.6179917;0.3932469;-0.047859047;0.11092692;-0.9114613;0.0;0.0;-0.2947369;0;0
505535206;2.6179917;0.42352325;-0.05416465;0.11471263;-0.8969589;0.0;0.0;-0.2926316;0;0
505584674;2.6179917;0.45641765;-0.05872491;0.11329799;-0.8805668;0.0;0.0;-0.29157898;0;0
505634140;2.6179917;0.49346626;-0.06387388;0.11134877;-0.86023986;0.0;0.0;-0.29052633;0;0
505688145;2.6085896;0.54370177;-0.007040531;0.010866734;-0.8391786;0.0;0.0;-0.28842106;0;0
505737642;2.55664;0.58795345;0.0;0.0;-0.80889475;0.0;0.0;-0.28736845;0;0
505782621;2.5167708;0.62473315;0.0;0.0;-0.7808383;0.0;0.0;-0.28842106;0;0
505832100;2.4851222;0.66004187;0.0;0.0;-0.7512288;0.0;0.0;-0.28842106;0;0
505886152;2.4666548;0.692891;0.0;0.0;-0.72104234;0.0;0.0;-0.28842106;0;0
505935569;2.4484415;0.7203103;0.0;0.0;-0.693652;0.0;0.0;-0.28842106;0;0
505985064;2.4257064;0.74693435;0.0;0.0;-0.6648978;0.0;0.0;-0.28842106;0;0
506034584;2.4035654;0.77335304;0.0;0.0;-0.6339756;0.0;0.0;-0.28842106;0;0
506084020;2.3430214;0.7985771;0.0;0.0;-0.6018926;0.0;0.0;-0.28842106;0;0
506133578;2.30678;0.8226764;0.0;0.0;-0.56850994;0.0;0.0;-0.29052633;0;0
506182964;2.2835436;0.84515214;0.0;0.0;-0.53452575;0.0;0.0;-0.29052633;0;0
506236983;2.2613947;0.86830735;0.0;0.0;-0.49602655;0.0;0.0;-0.29157898;0;0
506286465;2.207979;0.88835514;0.0;0.0;-0.459157;0.0;0.0;-0.2989474;0;0
506336003;2.1724901;0.90702647;0.0;0.0;-0.42107362;0.0;0.0;-0.30000004;0;0
506385436;2.1165264;0.9237088;0.0;0.0;-0.3830954;0.0;0.0;-0.3021053;0;0
506434926;2.0844631;0.9381818;0.0;0.0;-0.3461429;0.0;0.0;-0.30315793;0;0
506484408;2.0602803;0.95038515;-0.0026383186;-0.00806348;-0.31095985;0.0;0.0;-0.30315793;0;0
506533895;2.0430577;0.96088064;-0.0023487697;-0.008152529;-0.27683282;0.0;0.0;-0.30315793;0;0
506587863;2.0270817;0.9705029;-0.0020442402;-0.008234168;-0.24094006;0.0;0.0;-0.30315793;0;0
506637389;2.0216491;0.97791517;-0.0017718022;-0.008297057;-0.20882973;0.0;0.0;-0.3021053;0;0
506682355;2.027437;0.9836398;-0.0015267443;-0.008345627;-0.17994651;0.0;0.0;-0.30105266;0;0
506736335;2.023563;0.98936516;-0.0013435553;-0.009157355;-0.14515838;0.0;0.0;-0.30000004;0;0
506785854;2.011497;0.99338096;-0.0023527874;-0.020690093;-0.11296296;0.0;0.0;-0.30000004;0;0
506835291;2.000179;0.9964178;-0.0020531185;-0.025367012;-0.08064662;0.0;0.0;-0.30105266;0;0
506884798;1.982469;0.9984925;-0.0012648172;-0.02619047;-0.04822023;0.0;0.0;-0.30105266;0;0
506934282;1.9691033;0.99951714;-0.00041563477;-0.026988817;-0.015392823;0.0;0.0;-0.30105266;0;0
506983756;1.9579219;0.9994367;0.0005043325;-0.028529555;0.017667586;0.0;0.0;-0.30105266;0;0
507033286;1.9517921;0.99820673;0.0016079164;-0.031576883;0.05082937;0.0;0.0;-0.3021053;0;0
507087269;1.9482242;0.9957646;0.0027309824;-0.03149963;0.08633167;0.0;0.0;-0.3021053;0;0
507136754;1.9419696;0.9925769;0.0038821588;-0.032931536;0.117010675;0.0;0.0;-0.3021053;0;0
507186224;1.937293;0.9887951;0.0049353866;-0.033569574;0.1453723;0.0;0.0;-0.30315793;0;0
507235755;1.9347293;0.9845393;0.0059615355;-0.034185354;0.17169242;0.0;0.0;-0.30315793;0;0
507285211;1.9326589;0.97979444;0.0072801197;-0.036290653;0.19655256;0.0;0.0;-0.30315793;0;0
507334695;1.9264565;0.97439635;0.009042954;-0.039854158;0.22109164;0.0;0.0;-0.30315793;0;0
507384179;1.9185886;0.968707;0.00982943;-0.038873073;0.24494688;0.0;0.0;-0.30315793;0;0
507438191;1.9126791;0.9622608;0.01059757;-0.037871033;0.26927245;0.0;0.0;-0.30315793;0;0
507487604;1.9098049;0.9560426;0.011876373;-0.039103463;0.29036605;0.0;0.0;-0.30315793;0;0
507532623;1.908336;0.9499569;0.012901996;-0.0395885;0.30959347;0.0;0.0;-0.30315793;0;0
507582121;1.9061284;0.9424138;0.01408165;-0.040002313;0.33174935;0.0;0.0;-0.30315793;0;0
507636078;1.9001741;0.9329658;0.016803188;-0.04392748;0.35687914;0.0;0.0;-0.30315793;0;0
507685631;1.8972713;0.9235444;0.017919887;-0.043483887;0.38059643;0.0;0.0;-0.30315793;0;0
507735037;1.895684;0.9134237;0.019651368;-0.04441963;0.40410116;0.0;0.0;-0.30315793;0;0
507784546;1.8948133;0.9031089;0.021073695;-0.04461626;0.42656738;0.0;0.0;-0.30315793;0;0
507834022;1.8943363;0.8929705;0.022103015;-0.044115394;0.44740254;0.0;0.0;-0.30421054;0;0
507883507;1.894075;0.88287425;0.023428662;-0.044299252;0.46692804;0.0;0.0;-0.30421054;0;0
507933043;1.8834234;0.8726935;0.024741555;-0.04446325;0.4856099;0.0;0.0;-0.3052632;0;0
507986979;1.8764012;0.8612709;0.028079001;-0.04787835;0.5051056;0.0;0.0;-0.3052632;0;0
508036457;1.872975;0.85073644;0.029853819;-0.048609246;0.52248764;0.0;0.0;-0.3052632;0;0
508085931;1.8710979;0.8408419;0.031167159;-0.04869457;0.5381843;0.0;0.0;-0.3052632;0;0
508135464;1.8648548;0.8319358;0.03280315;-0.04946656;0.5516882;0.0;0.0;-0.3052632;0;0
508184904;1.8604074;0.8237299;0.034390256;-0.050253924;0.5637028;0.0;0.0;-0.3052632;0;0
508234399;1.851786;0.81528264;0.035572242;-0.050369773;0.57577056;0.0;0.0;-0.3052632;0;0
508283888;1.842787;0.80556786;0.036407255;-0.049769573;0.58928597;0.0;0.0;-0.3052632;0;0
508337964;1.8375359;0.79288477;0.03791939;-0.0495999;0.6061647;0.0;0.0;-0.3052632;0;0
508387447;1.8294735;0.779835;0.039441425;-0.04938742;0.62278616;0.0;0.0;-0.3052632;0;0
508432331;1.8253524;0.76841533;0.04081861;-0.04925929;0.6367458;0.0;0.0;-0.3052632;0;0
508486406;1.8226287;0.7565253;0.04172134;-0.048497077;0.6508278;0.0;0.0;-0.3063158;0;0
508535888;1.8213015;0.74748737;0.042892728;-0.048496634;0.6611134;0.0;0.0;-0.3063158;0;0
508585347;1.8205738;0.73915315;0.043496437;-0.047955915;0.67041844;0.0;0.0;-0.3052632;0;0
508634825;1.8146951;0.7301633;0.045174893;-0.048503853;0.6800501;0.0;0.0;-0.3052632;0;0
508684312;1.8076352;0.7206994;0.045840617;-0.04787518;0.6900717;0.0;0.0;-0.3063158;0;0
508733831;1.8003337;0.71228504;0.05016978;-0.05118028;0.69822174;0.0;0.0;-0.3063158;0;0
508783257;1.7927157;0.7063329;0.051142685;-0.05130024;0.7041637;0.0;0.0;-0.3063158;0;0
508837213;1.7849346;0.7021893;0.05524405;-0.054811988;0.70772445;0.0;0.0;-0.30736846;0;0
508886713;1.7776508;0.69983876;0.05542549;-0.054628506;0.71004885;0.0;0.0;-0.30736846;0;0
508936195;1.765323;0.696636;0.055670798;-0.054378502;0.71319145;0.0;0.0;-0.30842108;0;0
508985666;1.7574093;0.6913459;0.056071185;-0.05396556;0.7183207;0.0;0.0;-0.30842108;0;0
509035205;1.7481124;0.68532443;0.055964302;-0.052963756;0.72414994;0.0;0.0;-0.30947372;0;0
509084637;1.7420465;0.6812425;0.052907668;-0.049477946;0.728465;0.0;0.0;-0.31052634;0;0
509134130;1.7340422;0.6806961;0.048463847;-0.045217812;0.7295611;0.0;0.0;-0.31052634;0;0
509188108;1.72709;0.68284124;0.017461913;-0.016329927;0.73017555;0.0;0.0;-0.311579;0;0
509237642;1.7205766;0.68300295;0.0;0.0;0.73041564;0.0;0.0;-0.311579;0;0
509282628;1.717256;0.6812678;0.0;0.0;0.73203427;0.0;0.0;-0.311579;0;0
509332069;1.7067358;0.67833674;0.0;0.0;0.73475116;0.0;0.0;-0.311579;0;0
509386068;1.6648899;0.67699194;0.0;0.0;0.73599046;0.0;0.0;-0.31368423;0;0
509435561;1.6281592;0.6783078;0.0;0.0;0.7347779;0.0;0.0;-0.31368423;0;0
509485068;1.4886746;0.68199885;0.0;0.0;0.7313533;0.0;0.0;-0.32105267;0;0
509534527;1.218211;0.68526036;0.0;0.0;0.7282982;0.0;0.0;-0.35789478;0;0
509584006;0.93510175;0.6849183;0.0;0.0;0.7286199;0.0;0.0;-0.35789478;0;0
509633506;0.6616691;0.6794743;0.0;0.0;0.7336993;0.0;0.0;-0.33684212;0;0
509682962;0.3946852;0.6714787;0.0;0.0;0.7410239;0.0;0.0;-0.33684212;0;0
509736991;0.20470706;0.664141;0.0;0.0;0.74760735;0.0;0.0;-0.33894742;0;0
509786452;0.11214275;0.66043746;0.0;0.0;0.7508811;0.0;0.0;-0.33894742;0;0
509835951;0.061434813;0.6600665;0.0;0.0;0.7512072;0.0;0.0;-0.33894742;0;0
509885408;0.033655245;0.66128576;0.0;0.0;0.7501341;0.0;0.0;-0.33894742;0;0
509934937;0.018427001;0.66272646;0.0;0.0;0.74886155;0.0;0.0;-0.35368425;0;0
509984375;0.010100305;0.6638386;0.0;0.0;0.74787587;0.0;0.0;-0.3852632;0;0
510033876;0.0055332193;0.66476065;0.0;0.0;0.7470564;0.0;0.0;-0.39157897;0;0
510087842;0.002869819;0.66618055;0.0;0.0;0.74579054;0.0;0.0;-0.39263162;0;0
510137384;0.0015712717;0.6679691;0.0;0.0;0.744189;0.0;0.0;-0.39263162;0;0
510182366;0.00090919336;0.66955596;0.0;0.0;0.7427616;0.0;0.0;-0.39157897;0;0
510236257;0.0004718236;0.6717008;0.0;0.0;0.74082255;0.0;0.0;-0.39157897;0;0
510285806;0.00025847464;0.6735343;0.0;0.0;0.739156;0.0;0.0;-0.3894737;0;0
510335272;0.00014159939;0.67547023;0.0;0.0;0.73738724;0.0;0.0;-0.3894737;0;0
510384816;7.752792e-05;0.6774709;0.0;0.0;0.73554957;0.0;0.0;-0.3894737;0;0
510434246;4.2495023e-05;0.6792095;0.0;0.0;0.7339445;0.0;0.0;-0.3894737;0;0
510483778;2.327992e-05;0.6806649;0.0;0.0;0.7325949;0.0;0.0;-0.3894737;0;0
510533246;1.2753218e-05;0.681493;0.0;0.0;0.73182464;0.0;0.0;-0.3884211;0;0
510587248;6.6108933e-06;0.6819486;0.0;0.0;0.73140013;0.0;0.0;-0.38736847;0;0
510636689;3.623642e-06;0.6822678;0.0;0.0;0.73110235;0.0;0.0;-0.38736847;0;0
510686186;1.9851054e-06;0.6823499;0.0;0.0;0.73102576;0.0;0.0;-0.38736847;0;0
510735676;1.0874815e-06;0.68220687;0.0;0.0;0.7311592;0.0;0.0;-0.38736847;0;0
510785150;5.957517e-07;0.68193674;0.0;0.0;0.73141116;0.0;0.0;-0.38631582;0;0
510834679;3.261835e-07;0.68176657;0.0;0.0;0.73156977;0.0;0.0;-0.38631582;0;0
510884115;1.787916e-07;0.6817422;0.0;0.0;0.7315925;0.0;0.0;-0.3852632;0;0
510938114;9.273076e-08;0.68171394;0.0;0.0;0.7316188;0.0;0.0;-0.3852632;0;0
510987588;5.0800402e-08;0.68174076;0.0;0.0;0.73159385;0.0;0.0;-0.3852632;0;0
511032572;2.9394561e-08;0.681889;0.0;0.0;0.7314557;0.0;0.0;-0.3852632;0;0
511082147;1.6093992e-08;0.6821862;0.0;0.0;0.7311785;0.0;0.0;-0.38421056;0;0
511136055;8.351938e-09;0.68223196;0.0;0.0;0.73113585;0.0;0.0;-0.38421056;0;0
511185546;4.575362e-09;0.68225867;0.0;0.0;0.7311109;0.0;0.0;-0.38421056;0;0
511235009;2.5065063e-09;0.68208665;0.0;0.0;0.7312714;0.0;0.0;-0.38421056;0;0
511284564;1.3723683e-09;0.681825;0.0;0.0;0.73151535;0.0;0.0;-0.3852632;0;0
511333994;7.5222983e-10;0.68160146;0.0;0.0;0.7317236;0.0;0.0;-0.39263162;0;0
511383488;4.1208692e-10;0.68137926;0.0;0.0;0.7319305;0.0;0.0;-0.39368424;0;0
511432978;2.257523e-10;0.6812997;0.0;0.0;0.7320046;0.0;0.0;-0.3957895;0;0
511487026;1.1702196e-10;0.6811769;0.0;0.0;0.73211884;0.0;0.0;-0.3957895;0;0
511536437;6.414346e-11;0.6808721;0.0;0.0;0.7324023;0.0;0.0;-0.3957895;0;0
511585968;3.5139107e-11;0.6805006;0.0;0.0;0.7327475;0.0;0.0;-0.3957895;0;0
511635455;1.9250154e-11;0.68012255;0.0;0.0;0.7330984;0.0;0.0;-0.3957895;0;0
511684934;1.054563e-11;0.6798255;0.0;0.0;0.73337394;0.0;0.0;-0.3957895;0;0
511734447;5.7739013e-12;0.6797254;0.0;0.0;0.7334667;0.0;0.0;-0.3957895;0;0
511783893;3.1648594e-12;0.679644;0.0;0.0;0.7335421;0.0;0.0;-0.3957895;0;0
511837863;1.6414824e-12;0.67957574;0.0;0.0;0.7336053;0.0;0.0;-0.3957895;0;0
511887324;8.992377e-13;0.6796867;0.0;0.0;0.7335025;0.0;0.0;-0.3957895;0;0
511932351;5.2032456e-13;0.68008935;0.0;0.0;0.7331292;0.0;0.0;-0.3957895;0;0
511986301;2.6987107e-13;0.6800829;0.028811958;-0.026765555;0.73207974;0.0;0.0;-0.3957895;0;0
512035800;1.478409e-13;0.68006223;0.03782654;-0.0351747;0.7313325;0.0;0.0;-0.3957895;0;0
512085282;8.099123e-14;0.68095714;0.014682216;-0.013657504;0.73204875;0.0;0.0;-0.3957895;0;0
512134740;4.4369178e-14;0.68115294;0.0;0.0;0.7321412;0.0;0.0;-0.3957895;0;0
512184282;2.429283e-14;0.6812706;0.0;0.0;0.73203164;0.0;0.0;-0.3957895;0;0
512233741;1.33155155e-14;0.68145806;0.0;0.0;0.7318572;0.0;0.0;-0.3947369;0;0
512283221;7.294599e-15;0.68138915;0.0045161056;-0.0042044604;0.7318954;0.0;0.0;-0.3947369;0;0
512337214;3.783409e-15;0.680447;0.028234974;-0.026254257;0.7317824;0.0;0.0;-0.3957895;0;0
512386743;2.0714769e-15;0.67924696;0.040118475;-0.037234083;0.7318659;0.0;0.0;-0.3957895;0;0
512436167;1.135429e-15;0.67780185;0.054263588;-0.050279256;0.7315136;0.0;0.0;-0.3957895;0;0
512485661;6.2201864e-16;0.677058;0.053752515;-0.049699023;0.7322794;0.0;0.0;-0.3947369;0;0
512535151;3.4075453e-16;0.6765001;0.049849387;-0.04598735;0.7333129;0.0;0.0;-0.3947369;0;0
512584644;1.8667451e-16;0.6757661;0.05384004;-0.04960419;0.7334718;0.0;0.0;-0.3957895;0;0
512634164;1.0220727e-16;0.6752168;0.05725626;-0.052706547;0.73350257;0.0;0.0;-0.3957895;0;0
512688143;5.3040207e-17;0.6756758;0.04990102;-0.045931313;0.73407245;0.0;0.0;-0.3957895;0;0
512737629;2.9056853e-17;0.675989;0.049881417;-0.045952603;0.73378414;0.0;0.0;-0.3957895;0;0
512782580;1.6813124e-17;0.6762294;0.053245835;-0.049113847;0.73312116;0.0;0.0;-0.3957895;0;0
512832102;9.210573e-18;0.6768207;0.052643638;-0.048632037;0.7326509;0.0;0.0;-0.3947369;0;0
512886085;4.7771467e-18;0.6768027;0.057142053;-0.05283034;0.7320395;0.0;0.0;-0.3947369;0;0
512935598;2.6170187e-18;0.6770304;0.054316554;-0.05022203;0.7322276;0.0;0.0;-0.3947369;0;0
512985086;1.4336734e-18;0.676192;0.06167905;-0.05698251;0.73192424;0.0;0.0;-0.3947369;0;0
513034564;7.853958e-19;0.6759181;0.061139;-0.056434438;0.7322649;0.0;0.0;-0.3947369;0;0
513084078;4.300219e-19;0.67597;0.05382624;-0.04961916;0.73328376;0.0;0.0;-0.3957895;0;0
513133559;2.357031e-19;0.6763561;0.038569286;-0.035506092;0.7347069;0.0;0.0;-0.3957895;0;0
513183048;1.2912454e-19;0.6762035;0.028386338;-0.026090527;0.7357054;0.0;0.0;-0.3947369;0;0
513236937;6.697159e-20;0.6763624;0.008520996;-0.007825462;0.73647815;0.0;0.0;-0.3947369;0;0
513286465;3.6668445e-20;0.6766932;0.00056787033;-0.00052192365;0.7362647;0.0;0.0;-0.3947369;0;0
513335901;2.0098902e-20;0.67737985;0.0;0.0;0.73563343;0.0;0.0;-0.3947369;0;0
513385405;1.1010721e-20;0.6780431;0.0;0.0;0.7350221;0.0;0.0;-0.3947369;0;0
513434891;6.0318984e-21;0.6785892;0.00736444;-0.0068043196;0.73444957;0.0;0.0;-0.3947369;0;0
513484359;3.304437e-21;0.6779472;0.043566663;-0.04031046;0.7327105;0.0;0.0;-0.3957895;0;0
513533896;1.8092318e-21;0.6771941;0.058236334;-0.05391202;0.73151225;0.0;0.0;-0.3957895;0;0
513587859;9.388964e-22;0.679539;0.009052805;-0.008386415;0.7335355;0.0;0.0;-0.3947369;0;0
513637356;5.1434675e-22;0.67968565;0.0;0.0;0.7335035;0.0;0.0;-0.3957895;0;0
513682327;2.9761576e-22;0.67952794;0.0;0.0;0.7336496;0.0;0.0;-0.3947369;0;0
513736371;1.5427527e-22;0.67949057;0.0;0.0;0.73368424;0.0;0.0;-0.3947369;0;0
513785806;8.4563194e-23;0.6790412;0.028849991;-0.026724556;0.7330461;0.0;0.0;-0.3947369;0;0
513835302;4.6325446e-23;0.67857206;0.032820363;-0.030376235;0.73317116;0.0;0.0;-0.3947369;0;0
513884796;2.5378329e-23;0.677716;0.039632034;-0.036625892;0.73334086;0.0;0.0;-0.3957895;0;0
513934254;1.3902768e-23;0.6769242;0.043622866;-0.04024964;0.7336557;0.0;0.0;-0.3947369;0;0
513983805;7.611987e-24;0.67633057;0.047605187;-0.043880016;0.73374736;0.0;0.0;-0.3947369;0;0
514033240;4.1723725e-24;0.6760532;0.047057606;-0.043338414;0.73407036;0.0;0.0;-0.3957895;0;0
514087279;2.164038e-24;0.67674327;0.027800808;-0.025588626;0.73524886;0.0;0.0;-0.3957895;0;0
514136762;1.1854763e-24;0.67691463;0.011352804;-0.010442832;0.7358999;0.0;0.0;-0.3957895;0;0
514186217;6.490825e-25;0.67690235;0.010217953;-0.009398237;0.7359419;0.0;0.0;-0.3957895;0;0
514235660;3.557744e-25;0.67696697;0.02666041;-0.024551371;0.73512053;0.0;0.0;-0.3957895;0;0
514285121;1.9490282e-25;0.67715377;0.033444513;-0.030836094;0.73443407;0.0;0.0;-0.3957895;0;0
514334641;1.067743e-25;0.6768821;0.045317326;-0.041819114;0.733504;0.0;0.0;-0.3957895;0;0
514384089;5.849384e-26;0.67669654;0.051526275;-0.047573976;0.7329144;0.0;0.0;-0.3957895;0;0
514438071;3.0337997e-26;0.67646205;0.059413332;-0.05490398;0.732021;0.0;0.0;-0.3957895;0;0
514487583;1.6619973e-26;0.67647547;0.06277852;-0.058057472;0.73148423;0.0;0.0;-0.3957895;0;0
514532571;9.616791e-27;0.6765435;0.063894026;-0.059114765;0.73124003;0.0;0.0;-0.3947369;0;0
514582048;5.2683367e-27;0.67602015;0.06561776;-0.06064553;0.73144597;0.0;0.0;-0.3957895;0;0
514636076;2.7309184e-27;0.6758108;0.06563511;-0.060626745;0.7316394;0.0;0.0;-0.3947369;0;0
514685508;1.4969034e-27;0.67577;0.06675914;-0.061674055;0.7314878;0.0;0.0;-0.3947369;0;0
514735000;8.200344e-28;0.67603153;0.067297004;-0.06222373;0.73115027;0.0;0.0;-0.3957895;0;0
514784500;4.49237e-28;0.6759705;0.06842169;-0.063269846;0.73101246;0.0;0.0;-0.3947369;0;0
514833956;2.461012e-28;0.67584264;0.068432756;-0.06325788;0.73113066;0.0;0.0;-0.3957895;0;0
514883498;1.3474594e-28;0.67586195;0.06843109;-0.06325968;0.73111284;0.0;0.0;-0.3957895;0;0
514932928;7.385767e-29;0.675701;0.07012373;-0.06482215;0.7309643;0.0;0.0;-0.3957895;0;0
514986927;3.8306942e-29;0.6755667;0.070135646;-0.06480926;0.7310885;0.0;0.0;-0.3957895;0;0
515036404;2.0985328e-29;0.67519695;0.07352402;-0.06792863;0.730814;0.0;0.0;-0.3947369;0;0
515085931;1.1489937e-29;0.6752786;0.07351642;-0.067936845;0.7307385;0.0;0.0;-0.3957895;0;0
515135369;6.297926e-30;0.67536473;0.072949655;-0.06741937;0.7307636;0.0;0.0;-0.3957895;0;0
515184872;3.4501737e-30;0.6753531;0.07295072;-0.06741821;0.7307743;0.0;0.0;-0.3957895;0;0
515234373;1.8900764e-30;0.67527974;0.07295749;-0.06741089;0.7308421;0.0;0.0;-0.3957895;0;0
515283827;1.035435e-30;0.6750834;0.07241648;-0.066865444;0.73112744;0.0;0.0;-0.3957895;0;0
515337818;5.3703776e-31;0.6760548;0.060567055;-0.055920802;0.7322257;0.0;0.0;-0.3957895;0;0
515387318;2.942003e-31;0.67625934;0.059990045;-0.055412594;0.7321229;0.0;0.0;-0.3957895;0;0
515432307;1.702327e-31;0.6765401;0.05996879;-0.055435594;0.7318635;0.0;0.0;-0.3957895;0;0
515486270;8.8292703e-32;0.67678124;0.05938939;-0.054929886;0.731726;0.0;0.0;-0.3957895;0;0
515535800;4.8341662e-32;0.6768616;0.058822155;-0.054410946;0.7317362;0.0;0.0;-0.3957895;0;0
515585244;2.6497603e-32;0.67825913;0.032833323;-0.030362226;0.7334607;0.0;0.0;-0.3957895;0;0
515634752;1.45161e-32;0.6784439;0.028871743;-0.026701048;0.7335989;0.0;0.0;-0.3957895;0;0
515684228;7.952217e-33;0.6789656;0.011889626;-0.010998287;0.7339913;0.0;0.0;-0.3947369;0;0
515733702;4.356387e-33;0.6789335;0.007927423;-0.007331486;0.73412037;0.0;0.0;-0.3947369;0;0
515783230;2.3852195e-33;0.67883414;0.0;0.0;0.7342916;0.0;0.0;-0.3947369;0;0
515837197;1.2378037e-33;0.6787469;0.0;0.0;0.7343723;0.0;0.0;-0.3957895;0;0
515886679;6.780943e-34;0.67853284;0.0;0.0;0.7345701;0.0;0.0;-0.3947369;0;0
515936154;3.7147835e-34;0.67843115;0.0;0.0;0.73466396;0.0;0.0;-0.3957895;0;0
515985684;2.033903e-34;0.678306;-0.0061255046;0.005655075;0.73473233;0.0;0.0;-0.3957895;0;0
516035120;1.114847e-34;0.6773054;-0.040630136;0.03751122;0.7336208;0.0;0.0;-0.3957895;0;0
516084628;6.1073607e-35;0.6770043;-0.045080908;0.04161336;0.7334175;0.0;0.0;-0.3957895;0;0
516134109;3.345777e-35;0.6765163;-0.052860755;0.048793677;0.7329056;0.0;0.0;-0.3957895;0;0
516183657;1.8328855e-35;0.6766726;-0.05285035;0.04880495;0.7327614;0.0;0.0;-0.3957895;0;0
516237560;9.5064274e-36;0.6768834;-0.051730596;0.047788918;0.73271346;0.0;0.0;-0.3957895;0;0
516282581;5.5006908e-36;0.67610085;-0.063380204;0.058561094;0.7317385;0.0;0.0;-0.3957895;0;0
516332081;3.013427e-36;0.6758081;-0.0639548;0.059051808;0.73191947;0.0;0.0;-0.3957895;0;0
516386056;1.5629223e-36;0.67466617;-0.07615528;0.07030472;0.73081;0.0;0.0;-0.3947369;0;0
516435585;8.557351e-37;0.67452335;-0.077266395;0.071323544;0.73072636;0.0;0.0;-0.3957895;0;0
516485013;4.690501e-37;0.67498285;-0.07228134;0.06671983;0.7312469;0.0;0.0;-0.3957895;0;0
516534483;2.5695832e-37;0.67496675;-0.07173312;0.066201724;0.7313627;0.0;0.0;-0.3957895;0;0
516583964;1.4076703e-37;0.6748916;-0.06843845;0.063097194;0.73202205;0.0;0.0;-0.3957895;0;0
516633452;7.711598e-38;0.67469895;-0.058363162;0.06623785;0.73279434;0.0;0.0;-0.3957895;0;0
516682980;4.2222233e-38;0.6746841;-0.046475105;0.06355258;0.73389536;0.0;0.0;-0.3957895;0;0
516736924;2.1911122e-38;0.6745142;-0.04593661;0.063028306;0.7341306;0.0;0.0;-0.3947369;0;0
516786410;1.2003361e-38;0.6751594;-0.041454937;0.058958452;0.73414254;0.0;0.0;-0.3947369;0;0
516835891;6.575765e-39;0.6759054;-0.0403213;0.059050538;0.73351145;0.0;0.0;-0.3957895;0;0
516885406;3.600337e-39;0.67753875;-0.031896017;0.051415503;0.73299414;0.0;0.0;-0.3957895;0;0
516934849;1.973457e-39;0.67899305;-0.0044623264;0.056449715;0.73195755;0.0;0.0;-0.3957895;0;0
516984346;1.081102e-39;0.6799983;-0.00013420105;0.058791127;0.73085284;0.0;0.0;-0.3957895;0;0
517033854;5.92255e-40;0.68075085;0.0035748386;0.06378789;0.72972363;0.0;0.0;-0.3957895;0;0
