timestamp;imbalanced_prop_metric;motor_failure_mask;fd_roll;fd_pitch;fd_alt;fd_ext;fd_arm_escs;fd_battery;fd_imbalanced_prop;fd_motor
754663560;-2.5101795;0;0;0;0;0;0;0;0;0
755170521;-2.449374;0;0;0;0;0;0;0;0;0
755676530;-2.3308325;0;0;0;0;0;0;0;0;0
756182501;-2.2796772;0;0;0;0;0;0;0;0;0
756688501;-2.2655902;0;0;0;0;0;0;0;0;0
757194531;-2.371438;0;0;0;0;0;0;0;0;0
757700531;-2.3942711;0;0;0;0;0;0;0;0;0
758206569;-2.4233327;0;0;0;0;0;0;0;0;0
758712518;-2.565978;0;0;0;0;0;0;0;0;0
759218501;-2.5294514;0;0;0;0;0;0;0;0;0
759724523;-2.4961493;0;0;0;0;0;0;0;0;0
760230500;-2.4748912;0;0;0;0;0;0;0;0;0
760736599;-2.4890683;0;0;0;0;0;0;0;0;0
761242499;-2.4275622;0;0;0;0;0;0;0;0;0
761748502;-2.5237107;0;0;0;0;0;0;0;0;0
762254520;-2.566777;0;0;0;0;0;0;0;0;0
762760610;-2.5666945;0;0;0;0;0;0;0;0;0
763266539;-2.5911283;0;0;0;0;0;0;0;0;0
763772522;-2.5894983;0;0;0;0;0;0;0;0;0
764278649;-2.569657;0;0;0;0;0;0;0;0;0
764784620;-2.5582995;0;0;0;0;0;0;0;0;0
765290603;-2.6909049;0;0;0;0;0;0;0;0;0
765796511;-2.726895;0;0;0;0;0;0;0;0;0
766303026;-2.7030652;0;0;0;0;0;0;0;0;0
766808502;-2.618402;0;0;0;0;0;0;0;0;0
767314500;-2.4792998;0;0;0;0;0;0;0;0;0
767820500;-2.4107094;0;0;0;0;0;0;0;0;0
768326502;-2.3429313;0;0;0;0;0;0;0;0;0
768833501;-2.3483813;0;0;0;0;0;0;0;0;0
769339675;-2.4788961;0;0;0;0;0;0;0;0;0
769846515;-2.5628643;0;0;0;0;0;0;0;0;0
770352534;-2.5852554;0;0;0;0;0;0;0;0;0
770858516;-2.5744169;0;0;0;0;0;0;0;0;0
771364983;-2.6401083;0;0;0;0;0;0;0;0;0
771870825;-2.5796993;0;0;0;0;0;0;0;0;0
772376500;-2.5796082;0;0;0;0;0;0;0;0;0
772882502;-2.4751253;0;0;0;0;0;0;0;0;0
773388501;-2.376027;0;0;0;0;0;0;0;0;0
773894546;-2.2606735;0;0;0;0;0;0;0;0;0
774400634;-2.1975043;0;0;0;0;0;0;0;0;0
774906501;-2.299904;0;0;0;0;0;0;0;0;0
775412520;-2.3903086;0;0;0;0;0;0;0;0;0
775918500;-2.3878486;0;0;0;0;0;0;0;0;0
776424975;-2.3939497;0;0;0;0;0;0;0;0;0
776930753;-2.3591263;0;0;0;0;0;0;0;0;0
777436693;-2.401437;0;0;0;0;0;0;0;0;0
777942515;-2.4949472;0;0;0;0;0;0;0;0;0
778448502;-2.6736872;0;0;0;0;0;0;0;0;0
778954501;-2.8271306;0;0;0;0;0;0;0;0;0
779460635;-2.8741243;0;0;0;0;0;0;0;0;0
780472528;-2.717196;0;0;0;0;0;0;0;0;0
780978501;-2.7517328;0;0;0;0;0;0;0;0;0
781484502;-2.7440982;0;0;0;0;0;0;0;0;0
781990754;-2.7423978;0;0;0;0;0;0;0;0;0
782496504;-2.6667936;0;0;0;0;0;0;0;0;0
783002528;-2.6012726;0;0;0;0;0;0;0;0;0
783508520;-2.6579406;0;0;0;0;0;0;0;0;0
784014501;-2.6701083;0;0;0;0;0;0;0;0;0
784520649;-2.655671;0;0;0;0;0;0;0;0;0
785026520;-2.6958451;0;0;0;0;0;0;0;0;0
785532520;-2.6429374;0;0;0;0;0;0;0;0;0
786038502;-2.5587661;0;0;0;0;0;0;0;0;0
786544502;-2.6112518;0;0;0;0;0;0;0;0;0
787051033;-2.7423568;0;0;0;0;0;0;0;0;0
787556502;-2.7802932;0;0;0;0;0;0;0;0;0
788062515;-2.8059075;0;0;0;0;0;0;0;0;0
788568524;-2.7479038;0;0;0;0;0;0;0;0;0
789074851;-2.7429483;0;0;0;0;0;0;0;0;0
789580634;-2.6965494;0;0;0;0;0;0;0;0;0
790086772;-2.6862738;0;0;0;0;0;0;0;0;0
790592506;-2.6739905;0;0;0;0;0;0;0;0;0
791098500;-2.6595364;0;0;0;0;0;0;0;0;0
791604502;-2.735001;0;0;0;0;0;0;0;0;0
792110653;-2.6826503;0;0;0;0;0;0;0;0;0
792616500;-2.6715517;0;0;0;0;0;0;0;0;0
793122500;-2.6934721;0;0;0;0;0;0;0;0;0
793628501;-2.6488984;0;0;0;0;0;0;0;0;0
794134559;-2.603346;0;0;0;0;0;0;0;0;0
794640766;-2.6844292;0;0;0;0;0;0;0;0;0
795148242;-2.633443;0;0;0;0;0;0;0;0;0
795653525;-2.6160498;0;0;0;0;0;0;0;0;0
796159590;-2.5771132;0;0;0;0;0;0;0;0;0
796666933;-2.5144145;0;0;0;0;0;0;0;0;0
797172501;-2.6089659;0;0;0;0;0;0;0;0;0
797678502;-2.6313434;0;0;0;0;0;0;0;0;0
798184500;-2.6212347;0;0;0;0;0;0;0;0;0
798690634;-2.7521265;0;0;0;0;0;0;0;0;0
799196599;-2.8374038;0;0;0;0;0;0;0;0;0
799702502;-2.8560095;0;0;0;0;0;0;0;0;0
800208559;-2.8778377;0;0;0;0;0;0;0;0;0
800714503;-2.8659568;0;0;0;0;0;0;0;0;0
801221124;-2.9047287;0;0;0;0;0;0;0;0;0
801726501;-3.0634785;0;0;0;0;0;0;0;0;0
802232623;-3.1020901;0;0;0;0;0;0;0;0;0
802738519;-3.0896492;0;0;0;0;0;0;0;0;0
803244502;-3.0360436;0;0;0;0;0;0;0;0;0
803750722;-2.982807;0;0;0;0;0;0;0;0;0
804256640;-2.9130213;0;0;0;0;0;0;0;0;0
804762521;-2.8843691;0;0;0;0;0;0;0;0;0
805268503;-2.821299;0;0;0;0;0;0;0;0;0
805774619;-2.7765524;0;0;0;0;0;0;0;0;0
806280634;-2.7743313;0;0;0;0;0;0;0;0;0
806786522;-2.8688385;0;0;0;0;0;0;0;0;0
807292500;-2.8465526;0;0;0;0;0;0;0;0;0
807800544;-2.7884095;0;0;0;0;0;0;0;0;0
808306501;-2.9526527;0;0;0;0;0;0;0;0;0
808812501;-2.8946984;0;0;0;0;0;0;0;0;0
809318727;-2.8677993;0;0;0;0;0;0;0;0;0
809824514;-2.8402283;0;0;0;0;0;0;0;0;0
810330511;-2.837547;0;0;0;0;0;0;0;0;0
810836660;-2.8541932;0;0;0;0;0;0;0;0;0
811342915;-2.817378;0;0;0;0;0;0;0;0;0
811848520;-2.758501;0;0;0;0;0;0;0;0;0
812354771;-2.7951806;0;0;0;0;0;0;0;0;0
812860501;-2.7294452;0;0;0;0;0;0;0;0;0
813366502;-2.8151224;0;0;0;0;0;0;0;0;0
813872502;-2.7738314;0;0;0;0;0;0;0;0;0
814378501;-2.6966262;0;0;0;0;0;0;0;0;0
814884501;-2.7170093;0;0;0;0;0;0;0;0;0
815390535;-2.7726176;0;0;0;0;0;0;0;0;0
815896501;-2.6611433;0;0;0;0;0;0;0;0;0
816402520;-2.613388;0;0;0;0;0;0;0;0;0
816908501;-2.6842763;0;0;0;0;0;0;0;0;0
817414501;-2.6997046;0;0;0;0;0;0;0;0;0
817920502;-2.6422427;0;0;0;0;0;0;0;0;0
818426500;-2.579357;0;0;0;0;0;0;0;0;0
818932502;-2.6979537;0;0;0;0;0;0;0;0;0
819438501;-2.7798786;0;0;0;0;0;0;0;0;0
819944501;-3.0361671;0;0;0;0;0;0;0;0;0
820450562;-3.1492329;0;0;0;0;0;0;0;0;0
820957503;-3.2623036;0;0;0;0;0;0;0;0;0
821463514;-3.39849;0;0;0;0;0;0;0;0;0
821969570;-3.4671407;0;0;0;0;0;0;0;0;0
822476623;-3.4032018;0;0;0;0;0;0;0;0;0
822982670;-3.3196335;0;0;0;0;0;0;0;0;0
823488535;-3.2362504;0;0;0;0;0;0;0;0;0
823994549;-3.1606793;0;0;0;0;0;0;0;0;0
824500521;-3.1392024;0;0;0;0;0;0;0;0;0
825006703;-3.058901;0;0;0;0;0;0;0;0;0
825512636;-2.9763873;0;0;0;0;0;0;0;0;0
826018501;-2.9026887;0;0;0;0;0;0;0;0;0
826524501;-2.8591874;0;0;0;0;0;0;0;0;0
827030536;-2.8490345;0;0;0;0;0;0;0;0;0
827536501;-2.8650944;0;0;0;0;0;0;0;0;0
828042808;-2.8300347;0;0;0;0;0;0;0;0;0
828548521;-2.750309;0;0;0;0;0;0;0;0;0
829054548;-2.87992;0;0;0;0;0;0;0;0;0
829560527;-3.066795;0;0;0;0;0;0;0;0;0
830066513;-3.0956228;0;0;0;0;0;0;0;0;0
830572661;-3.0293868;0;0;0;0;0;0;0;0;0
831078500;-3.022342;0;0;0;0;0;0;0;0;0
831584576;-3.0874975;0;0;0;0;0;0;0;0;0
832090519;-3.0845213;0;0;0;0;0;0;0;0;0
832596528;-3.0673828;0;0;0;0;0;0;0;0;0
833102660;-3.0754561;0;0;0;0;0;0;0;0;0
833608519;-3.2117124;0;0;0;0;0;0;0;0;0
834115063;-3.206691;0;0;0;0;0;0;0;0;0
834620501;-3.1965206;0;0;0;0;0;0;0;0;0
835126692;-3.1975281;0;0;0;0;0;0;0;0;0
835632654;-3.1944659;0;0;0;0;0;0;0;0;0
836139515;-3.1833448;0;0;0;0;0;0;0;0;0
836645535;-3.2812545;0;0;0;0;0;0;0;0;0
837151500;-3.3093088;0;0;0;0;0;0;0;0;0
837657503;-3.3260534;0;0;0;0;0;0;0;0;0
838163643;-3.3930523;0;0;0;0;0;0;0;0;0
838669502;-3.406056;0;0;0;0;0;0;0;0;0
839175518;-3.4010956;0;0;0;0;0;0;0;0;0
839681541;-3.6317606;0;0;0;0;0;0;0;0;0
840187902;-3.5935032;0;0;0;0;0;0;0;0;0
840693640;-3.767153;0;0;0;0;0;0;0;0;0
841199880;-3.7622697;0;0;0;0;0;0;0;0;0
841705501;-3.8265662;0;0;0;0;0;0;0;0;0
842211526;-3.875467;0;0;0;0;0;0;0;0;0
842717501;-3.8017435;0;0;0;0;0;0;0;0;0
843224150;-3.7280653;0;0;0;0;0;0;0;0;0
843729501;-3.7411714;0;0;0;0;0;0;0;0;0
844235501;-3.720759;0;0;0;0;0;0;0;0;0
844741500;-3.7103395;0;0;0;0;0;0;0;0;0
845247501;-3.6391242;0;0;0;0;0;0;0;0;0
845753770;-3.5252151;0;0;0;0;0;0;0;0;0
846259504;-3.4636667;0;0;0;0;0;0;0;0;0
846765502;-3.5512311;0;0;0;0;0;0;0;0;0
847271500;-3.4357405;0;0;0;0;0;0;0;0;0
847777504;-3.2660108;0;0;0;0;0;0;0;0;0
848283667;-3.1109402;0;0;0;0;0;0;0;0;0
848789500;-3.0458384;0;0;0;0;0;0;0;0;0
849296508;-3.017742;0;0;0;0;0;0;0;0;0
849802528;-3.1631715;0;0;0;0;0;0;0;0;0
850308711;-3.1423786;0;0;0;0;0;0;0;0;0
850814573;-3.0633066;0;0;0;0;0;0;0;0;0
851320502;-3.0337389;0;0;0;0;0;0;0;0;0
851826501;-3.0323014;0;0;0;0;0;0;0;0;0
852332502;-3.0756443;0;0;0;0;0;0;0;0;0
852838500;-3.1121473;0;0;0;0;0;0;0;0;0
853344520;-3.1287923;0;0;0;0;0;0;0;0;0
853850502;-3.0546634;0;0;0;0;0;0;0;0;0
854356502;-3.071865;0;0;0;0;0;0;0;0;0
854862526;-3.083209;0;0;0;0;0;0;0;0;0
855368520;-3.1129985;0;0;0;0;0;0;0;0;0
855874500;-3.1161714;0;0;0;0;0;0;0;0;0
856380521;-3.1382167;0;0;0;0;0;0;0;0;0
856886597;-3.1270823;0;0;0;0;0;0;0;0;0
857392500;-3.140027;0;0;0;0;0;0;0;0;0
857898751;-3.2011526;0;0;0;0;0;0;0;0;0
858404501;-3.1968324;0;0;0;0;0;0;0;0;0
858911180;-3.2682128;0;0;0;0;0;0;0;0;0
859416502;-3.3147783;0;0;0;0;0;0;0;0;0
859922562;-3.1982982;0;0;0;0;0;0;0;0;0
860428503;-3.0739262;0;0;0;0;0;0;0;0;0
860934501;-2.97881;0;0;0;0;0;0;0;0;0
861440621;-3.1108837;0;0;0;0;0;0;0;0;0
861946502;-3.1910822;0;0;0;0;0;0;0;0;0
862453526;-3.213348;0;0;0;0;0;0;0;0;0
862960147;-3.1392312;0;0;0;0;0;0;0;0;0
863465503;-3.2707582;0;0;0;0;0;0;0;0;0
863972520;-3.1823487;0;0;0;0;0;0;0;0;0
864478521;-3.0508337;0;0;0;0;0;0;0;0;0
864984636;-2.950905;0;0;0;0;0;0;0;0;0
865490529;-2.856669;0;0;0;0;0;0;0;0;0
865996501;-2.8442142;0;0;0;0;0;0;0;0;0
866502501;-2.7626255;0;0;0;0;0;0;0;0;0
867008572;-2.6680765;0;0;0;0;0;0;0;0;0
867514652;-2.8668456;0;0;0;0;0;0;0;0;0
868020575;-2.9326522;0;0;0;0;0;0;0;0;0
868526526;-2.91756;0;0;0;0;0;0;0;0;0
869032800;-2.8808002;0;0;0;0;0;0;0;0;0
869538519;-2.9938104;0;0;0;0;0;0;0;0;0
870044810;-2.9272017;0;0;0;0;0;0;0;0;0
870550502;-2.8522472;0;0;0;0;0;0;0;0;0
871056550;-2.7412593;0;0;0;0;0;0;0;0;0
871562502;-2.8899071;0;0;0;0;0;0;0;0;0
872068501;-2.8345532;0;0;0;0;0;0;0;0;0
872574636;-2.8561895;0;0;0;0;0;0;0;0;0
873080535;-2.791388;0;0;0;0;0;0;0;0;0
873587156;-2.7257936;0;0;0;0;0;0;0;0;0
874092501;-2.7482243;0;0;0;0;0;0;0;0;0
874598596;-2.78088;0;0;0;0;0;0;0;0;0
875106824;-2.82571;0;0;0;0;0;0;0;0;0
875612520;-2.7532804;0;0;0;0;0;0;0;0;0
876118514;-2.891647;0;0;0;0;0;0;0;0;0
876624650;-2.942469;0;0;0;0;0;0;0;0;0
877130519;-2.8759613;0;0;0;0;0;0;0;0;0
877636736;-2.7770338;0;0;0;0;0;0;0;0;0
878142500;-2.7686439;0;0;0;0;0;0;0;0;0
878648523;-2.6808813;0;0;0;0;0;0;0;0;0
879154511;-2.7077572;0;0;0;0;0;0;0;0;0
879660549;-2.722146;0;0;0;0;0;0;0;0;0
880166689;-2.8087287;0;0;0;0;0;0;0;0;0
880672500;-2.904033;0;0;0;0;0;0;0;0;0
881178960;-2.9743857;0;0;0;0;0;0;0;0;0
881684515;-3.0532477;0;0;0;0;0;0;0;0;0
882191234;-3.0909266;0;0;0;0;0;0;0;0;0
882696641;-2.9601252;0;0;0;0;0;0;0;0;0
883202501;-2.8876705;0;0;0;0;0;0;0;0;0
883708516;-2.834901;0;0;0;0;0;0;0;0;0
884214500;-2.7996354;0;0;0;0;0;0;0;0;0
884720501;-2.7613459;0;0;0;0;0;0;0;0;0
885226635;-2.7523706;0;0;0;0;0;0;0;0;0
885732610;-2.7791898;0;0;0;0;0;0;0;0;0
886238500;-2.6575873;0;0;0;0;0;0;0;0;0
886744511;-2.5146954;0;0;0;0;0;0;0;0;0
887250500;-2.5462503;0;0;0;0;0;0;0;0;0
887756806;-2.4753737;0;0;0;0;0;0;0;0;0
888263502;-2.5404606;0;0;0;0;0;0;0;0;0
888769502;-2.5338774;0;0;0;0;0;0;0;0;0
889276496;-2.5711727;0;0;0;0;0;0;0;0;0
889782557;-2.5770867;0;0;0;0;0;0;0;0;0
890288508;-2.5492773;0;0;0;0;0;0;0;0;0
890794499;-2.5484564;0;0;0;0;0;0;0;0;0
891300838;-2.5268934;0;0;0;0;0;0;0;0;0
891806501;-2.528841;0;0;0;0;0;0;0;0;0
892312786;-2.4403698;0;0;0;0;0;0;0;0;0
892818502;-2.4795828;0;0;0;0;0;0;0;0;0
893324501;-2.5837162;0;0;0;0;0;0;0;0;0
893830501;-2.576413;0;0;0;0;0;0;0;0;0
894336500;-2.5324242;0;0;0;0;0;0;0;0;0
894842531;-2.4961972;0;0;0;0;0;0;0;0;0
895348542;-2.4835417;0;0;0;0;0;0;0;0;0
895854530;-2.5299692;0;0;0;0;0;0;0;0;0
896360888;-2.4645095;0;0;0;0;0;0;0;0;0
896866524;-2.5270588;0;0;0;0;0;0;0;0;0
897372501;-2.592975;0;0;0;0;0;0;0;0;0
897878501;-2.5114446;0;0;0;0;0;0;0;0;0
898384500;-2.4697242;0;0;0;0;0;0;0;0;0
898890500;-2.451394;0;0;0;0;0;0;0;0;0
899396501;-2.397903;0;0;0;0;0;0;0;0;0
899902500;-2.3798184;0;0;0;0;0;0;0;0;0
900410520;-2.311463;0;0;0;0;0;0;0;0;0
900916501;-2.1910954;0;0;0;0;0;0;0;0;0
901422807;-2.1290264;0;0;0;0;0;0;0;0;0
901928520;-2.1924293;0;0;0;0;0;0;0;0;0
902434627;-2.17374;0;0;0;0;0;0;0;0;0
902940519;-2.107439;0;0;0;0;0;0;0;0;0
903447542;-2.1145267;0;0;0;0;0;0;0;0;0
903953502;-2.0545807;0;0;0;0;0;0;0;0;0
904459765;-2.0254662;0;0;0;0;0;0;0;0;0
904965526;-1.9574109;0;0;0;0;0;0;0;0;0
905471609;-2.0412679;0;0;0;0;0;0;0;0;0
905977522;-2.3280075;0;0;0;0;0;0;0;0;0
906483633;-2.3796773;0;0;0;0;0;0;0;0;0
906989634;-2.3789856;0;0;0;0;0;0;0;0;0
907495897;-2.526494;0;0;0;0;0;0;0;0;0
908001520;-2.5264819;0;0;0;0;0;0;0;0;0
908507727;-2.681501;0;0;0;0;0;0;0;0;0
909013501;-2.683831;0;0;0;0;0;0;0;0;0
909520295;-2.7145095;0;0;0;0;0;0;0;0;0
910025515;-2.9224377;0;0;0;0;0;0;0;0;0
910531524;-3.072535;0;0;0;0;0;0;0;0;0
911037501;-3.32889;0;0;0;0;0;0;0;0;0
911543501;-3.3837676;0;0;0;0;0;0;0;0;0
912049718;-3.363625;0;0;0;0;0;0;0;0;0
912555573;-3.2619436;0;0;0;0;0;0;0;0;0
913061575;-3.397552;0;0;0;0;0;0;0;0;0
913567501;-3.4552557;0;0;0;0;0;0;0;0;0
914073521;-3.681321;0;0;0;0;0;0;0;0;0
914579637;-3.9422479;0;0;0;0;0;0;0;0;0
915086501;-4.07325;0;0;0;0;0;0;0;0;0
915592500;-4.2280073;0;0;0;0;0;0;0;0;0
916098502;-4.4802523;0;0;0;0;0;0;0;0;0
916604500;-4.332769;0;0;0;0;0;0;0;0;0
917110934;-4.1497097;0;0;0;0;0;0;0;0;0
917616502;-4.0319233;0;0;0;0;0;0;0;0;0
918122502;-4.053657;0;0;0;0;0;0;0;0;0
918628501;-3.886171;0;0;0;0;0;0;0;0;0
919134521;-3.7462764;0;0;0;0;0;0;0;0;0
919640501;-3.5920432;0;0;0;0;0;0;0;0;0
920146529;-3.459047;0;0;0;0;0;0;0;0;0
920652522;-3.353944;0;0;0;0;0;0;0;0;0
921158521;-3.4798973;0;0;0;0;0;0;0;0;0
921664520;-3.6287298;0;0;0;0;0;0;0;0;0
922170519;-3.7072783;0;0;0;0;0;0;0;0;0
922676719;-3.6822517;0;0;0;0;0;0;0;0;0
923182500;-3.6143675;0;0;0;0;0;0;0;0;0
923688501;-3.6492755;0;0;0;0;0;0;0;0;0
924194508;-3.6046638;0;0;0;0;0;0;0;0;0
924700501;-3.5453572;0;0;0;0;0;0;0;0;0
925206518;-3.617734;0;0;0;0;0;0;0;0;0
925712502;-3.5759149;0;0;0;0;0;0;0;0;0
926220635;-3.5677001;0;0;0;0;0;0;0;0;0
926726501;-3.6074169;0;0;0;0;0;0;0;0;0
927232501;-3.6953216;0;0;0;0;0;0;0;0;0
927738520;-3.675326;0;0;0;0;0;0;0;0;0
928244516;-3.647973;0;0;0;0;0;0;0;0;0
928750673;-3.6695247;0;0;0;0;0;0;0;0;0
929256502;-3.5700142;0;0;0;0;0;0;0;0;0
929762503;-3.4373329;0;0;0;0;0;0;0;0;0
930268625;-3.32003;0;0;0;0;0;0;0;0;0
930774563;-3.1626394;0;0;0;0;0;0;0;0;0
931280921;-3.1049721;0;0;0;0;0;0;0;0;0
931786500;-2.9989781;0;0;0;0;0;0;0;0;0
932293500;-2.8589303;0;0;0;0;0;0;0;0;0
932799501;-2.7546554;0;0;0;0;0;0;0;0;0
933305501;-2.7464204;0;0;0;0;0;0;0;0;0
933811501;-2.7334926;0;0;0;0;0;0;0;0;0
934317501;-2.721328;0;0;0;0;0;0;0;0;0
934823501;-2.6705391;0;0;0;0;0;0;0;0;0
935329566;-2.744969;0;0;0;0;0;0;0;0;0
935835532;-2.7672906;0;0;0;0;0;0;0;0;0
936341500;-2.775179;0;0;0;0;0;0;0;0;0
936847501;-2.6682634;0;0;0;0;0;0;0;0;0
937353505;-2.6484382;0;0;0;0;0;0;0;0;0
937859539;-2.6805274;0;0;0;0;0;0;0;0;0
938366248;-2.6819642;0;0;0;0;0;0;0;0;0
938871501;-2.723086;0;0;0;0;0;0;0;0;0
939377502;-2.7259467;0;0;0;0;0;0;0;0;0
939883594;-2.7387998;0;0;0;0;0;0;0;0;0
940389552;-2.767299;0;0;0;0;0;0;0;0;0
940896501;-2.8031332;0;0;0;0;0;0;0;0;0
941402521;-2.7944553;0;0;0;0;0;0;0;0;0
941908501;-2.7959306;0;0;0;0;0;0;0;0;0
942414501;-2.8272483;0;0;0;0;0;0;0;0;0
942920634;-2.8700056;0;0;0;0;0;0;0;0;0
943426501;-2.8530533;0;0;0;0;0;0;0;0;0
943932513;-3.046611;0;0;0;0;0;0;0;0;0
944438547;-3.107341;0;0;0;0;0;0;0;0;0
944944539;-3.1700718;0;0;0;0;0;0;0;0;0
945450728;-3.313395;0;0;0;0;0;0;0;0;0
945956522;-3.3682842;0;0;0;0;0;0;0;0;0
946462502;-3.564837;0;0;0;0;0;0;0;0;0
946968501;-3.4967823;0;0;0;0;0;0;0;0;0
947474523;-3.5536494;0;0;0;0;0;0;0;0;0
947980635;-3.4699636;0;0;0;0;0;0;0;0;0
948486961;-3.3657172;0;0;0;0;0;0;0;0;0
948992501;-3.2952654;0;0;0;0;0;0;0;0;0
949498757;-3.6110585;0;0;0;0;0;0;0;0;0
950004545;-3.6318622;0;0;0;0;0;0;0;0;0
950510676;-3.5231755;0;0;0;0;0;0;0;0;0
951016500;-3.3987386;0;0;0;0;0;0;0;0;0
951522502;-3.3726525;0;0;0;0;0;0;0;0;0
952028500;-3.6305017;0;0;0;0;0;0;0;0;0
952534501;-3.677756;0;0;0;0;0;0;0;0;0
953040714;-3.990607;0;0;0;0;0;0;0;0;0
953546503;-4.0137854;0;0;0;0;0;0;0;0;0
954052501;-3.9500432;0;0;0;0;0;0;0;0;0
954560154;-3.8799326;0;0;0;0;0;0;0;0;0
955065502;-3.9315033;0;0;0;0;0;0;0;0;0
955571993;-3.9276786;0;0;0;0;0;0;0;0;0
956077500;-3.9515;0;0;0;0;0;0;0;0;0
956583520;-3.892144;0;0;0;0;0;0;0;0;0
957089503;-3.9356358;0;0;0;0;0;0;0;0;0
957595501;-3.8375473;0;0;0;0;0;0;0;0;0
958102673;-3.7186604;0;0;0;0;0;0;0;0;0
958608602;-3.7889273;0;0;0;0;0;0;0;0;0
959114502;-3.7336547;0;0;0;0;0;0;0;0;0
959620598;-3.7783675;0;0;0;0;0;0;0;0;0
960126520;-3.7996178;0;0;0;0;0;0;0;0;0
960633179;-3.802363;0;0;0;0;0;0;0;0;0
961138500;-3.6866243;0;0;0;0;0;0;0;0;0
961644520;-3.6350112;0;0;0;0;0;0;0;0;0
962150542;-3.6502223;0;0;0;0;0;0;0;0;0
962656516;-3.541555;0;0;0;0;0;0;0;0;0
963163176;-3.5281448;0;0;0;0;0;0;0;0;0
963668520;-3.5692248;0;0;0;0;0;0;0;0;0
964175516;-3.6011858;0;0;0;0;0;0;0;0;0
964681905;-3.5266705;0;0;0;0;0;0;0;0;0
965187502;-3.4356098;0;0;0;0;0;0;0;0;0
965693914;-3.5469499;0;0;0;0;0;0;0;0;0
966200891;-3.4487286;0;0;0;0;0;0;0;0;0
966706501;-3.3335245;0;0;0;0;0;0;0;0;0
967212559;-3.1838214;0;0;0;0;0;0;0;0;0
967718520;-3.0629506;0;0;0;0;0;0;0;0;0
968224736;-2.9400232;0;0;0;0;0;0;0;0;0
968730521;-2.878258;0;0;0;0;0;0;0;0;0
969236520;-2.841358;0;0;0;0;0;0;0;0;0
969742520;-3.0235233;0;0;0;0;0;0;0;0;0
970248503;-3.0462208;0;0;0;0;0;0;0;0;0
970755087;-3.099334;0;0;0;0;0;0;0;0;0
971260503;-3.0759616;0;0;0;0;0;0;0;0;0
971766752;-3.094447;0;0;0;0;0;0;0;0;0
972272500;-3.0841281;0;0;0;0;0;0;0;0;0
972778500;-3.1311824;0;0;0;0;0;0;0;0;0
973284680;-3.153876;0;0;0;0;0;0;0;0;0
973790570;-3.1311016;0;0;0;0;0;0;0;0;0
974296501;-3.1862116;0;0;0;0;0;0;0;0;0
974802502;-3.1845262;0;0;0;0;0;0;0;0;0
975308561;-3.1518774;0;0;0;0;0;0;0;0;0
975814671;-3.1591985;0;0;0;0;0;0;0;0;0
976320501;-3.2060165;0;0;0;0;0;0;0;0;0
976826506;-3.152245;0;0;0;0;0;0;0;0;0
977332719;-3.2457445;0;0;0;0;0;0;0;0;0
977838553;-3.3821108;0;0;0;0;0;0;0;0;0
978344638;-3.5147934;0;0;0;0;0;0;0;0;0
978850500;-3.6337285;0;0;0;0;0;0;0;0;0
979356522;-3.7616806;0;0;0;0;0;0;0;0;0
979863501;-3.8413641;0;0;0;0;0;0;0;0;0
980369500;-3.8312852;0;0;0;0;0;0;0;0;0
980875848;-3.9291418;0;0;0;0;0;0;0;0;0
981381580;-4.055422;0;0;0;0;0;0;0;0;0
981887502;-4.118165;0;0;0;0;0;0;0;0;0
982393500;-4.153376;0;0;0;0;0;0;0;0;0
982899506;-4.243401;0;0;0;0;0;0;0;0;0
983405676;-4.3050475;0;0;0;0;0;0;0;0;0
983911526;-4.350232;0;0;0;0;0;0;0;0;0
984417626;-4.3808975;0;0;0;0;0;0;0;0;0
984923501;-4.267043;0;0;0;0;0;0;0;0;0
985429499;-4.3075156;0;0;0;0;0;0;0;0;0
985935687;-4.204546;0;0;0;0;0;0;0;0;0
986441501;-4.0942564;0;0;0;0;0;0;0;0;0
986947500;-3.9576294;0;0;0;0;0;0;0;0;0
987453621;-3.815465;0;0;0;0;0;0;0;0;0
987959511;-3.7181358;0;0;0;0;0;0;0;0;0
988465697;-3.5401325;0;0;0;0;0;0;0;0;0
988971526;-3.4157963;0;0;0;0;0;0;0;0;0
989478104;-3.3464322;0;0;0;0;0;0;0;0;0
989983531;-3.254889;0;0;0;0;0;0;0;0;0
990489502;-3.1914382;0;0;0;0;0;0;0;0;0
990995652;-3.2129998;0;0;0;0;0;0;0;0;0
991501500;-3.2049298;0;0;0;0;0;0;0;0;0
992007748;-3.135683;0;0;0;0;0;0;0;0;0
992514501;-3.1216283;0;0;0;0;0;0;0;0;0
993020500;-3.1253598;0;0;0;0;0;0;0;0;0
993526867;-3.1387286;0;0;0;0;0;0;0;0;0
994032518;-3.2545972;0;0;0;0;0;0;0;0;0
994538601;-3.2365046;0;0;0;0;0;0;0;0;0
995044502;-3.1750228;0;0;0;0;0;0;0;0;0
995551544;-3.1311722;0;0;0;0;0;0;0;0;0
996057532;-3.1062822;0;0;0;0;0;0;0;0;0
996563501;-3.183901;0;0;0;0;0;0;0;0;0
997069503;-3.1632352;0;0;0;0;0;0;0;0;0
997575502;-3.2026412;0;0;0;0;0;0;0;0;0
998081520;-3.2227972;0;0;0;0;0;0;0;0;0
998587582;-3.2512739;0;0;0;0;0;0;0;0;0
999093501;-3.2627287;0;0;0;0;0;0;0;0;0
