timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
611673217;0;0;31;0;100;30;0
612837588;0;0;31;0;96;30;0
613761046;0;0;31;0;100;23;0
614673110;0;0;31;0;100;24;0
615842749;0;0;31;0;98;26;0
616754028;0;0;31;0;98;22;0
617733828;0;0;31;0;93;20;0
618839845;0;0;31;0;100;25;0
619758858;0;0;31;0;97;24;0
620704244;0;0;31;0;98;24;0
621843910;0;0;31;0;100;24;0
622782031;0;0;31;0;94;27;0
623698963;0;0;31;0;100;21;0
624864898;0;0;31;0;84;34;0
625776818;0;0;31;0;98;33;0
626692354;0;0;31;0;97;33;0
627636117;0;0;31;0;97;17;0
627846774;0;0;31;0;100;23;0
628773108;0;0;31;0;100;29;0
629697353;0;0;31;0;97;31;0
630645492;0;0;31;0;99;25;0
630654976;0;0;31;0;100;25;0
631796808;0;0;31;0;87;32;0
632716659;0;0;31;0;96;27;0
633858777;0;0;31;0;100;24;0
634797021;0;0;31;0;100;32;0
636641753;0;0;31;0;100;27;0
636869837;0;0;31;0;97;22;0
637790853;0;0;31;0;98;29;0
638723794;0;0;31;0;100;24;0
639648489;0;0;31;0;100;26;0
639881489;0;0;31;0;100;25;0
640803273;0;0;31;0;100;29;0
641719227;0;0;31;0;100;24;0
642661490;0;0;31;0;100;21;0
643799874;0;0;31;0;100;31;0
644738082;0;0;31;0;100;20;0
645653762;0;0;31;0;98;26;0
645893891;0;0;31;0;100;32;0
646817891;0;0;31;0;97;32;0
647742411;0;0;31;0;99;24;0
648657739;0;0;31;0;100;23;0
648888875;0;0;31;0;100;35;0
649867322;0;0;31;0;97;25;0
650744152;0;0;31;0;100;24;0
651657370;0;0;31;0;98;22;0
651663284;0;0;31;0;100;26;0
652822134;0;0;31;0;100;25;0
653740939;0;0;31;0;100;35;0
654686210;0;0;31;0;95;25;0
654697776;0;0;31;0;96;24;0
655821547;0;0;31;0;100;24;0
656798709;0;0;31;0;93;26;0
657672968;0;0;31;0;99;20;0
658832731;0;0;31;0;96;24;0
659767025;0;0;31;0;100;23;0
660685227;0;0;31;0;100;22;0
661850130;0;0;31;0;94;22;0
662767425;0;0;31;0;100;27;0
663690410;0;0;31;0;98;31;0
664848391;0;0;31;0;100;25;0
665760116;0;0;31;0;100;32;0
666700547;0;0;31;0;100;29;0
