timestamp;unallocated_torque[0];unallocated_torque[1];unallocated_torque[2];unallocated_thrust[0];unallocated_thrust[1];unallocated_thrust[2];handled_motor_failure_mask;torque_setpoint_achieved;thrust_setpoint_achieved;actuator_saturation[0];actuator_saturation[1];actuator_saturation[2];actuator_saturation[3];actuator_saturation[4];actuator_saturation[5];actuator_saturation[6];actuator_saturation[7];actuator_saturation[8];actuator_saturation[9];actuator_saturation[10];actuator_saturation[11];actuator_saturation[12];actuator_saturation[13];actuator_saturation[14];actuator_saturation[15]
688534117;-2.7939677e-08;1.8626451e-09;3.7252903e-09;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
688737722;-7.450581e-09;-9.313226e-09;1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
688935708;-2.561137e-08;-7.450581e-09;3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
689133602;-5.5879354e-09;1.4901161e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
689331539;-1.4901161e-08;0.0;-1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
689533977;-1.3038516e-08;7.450581e-09;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
689731911;9.313226e-09;-1.8626451e-08;-7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
689929853;-1.6763806e-08;2.2351742e-08;1.1175871e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
690133792;0.0;0.0;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
690337780;1.6763806e-08;9.313226e-10;-7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
690534169;-3.7252903e-09;-1.4901161e-08;-1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
690732114;2.9802322e-08;-1.4901161e-08;-3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
690936041;-7.450581e-09;2.2351742e-08;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
691133982;-1.4901161e-08;2.6077032e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
691331918;2.2351742e-08;7.450581e-09;1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
691534354;-7.450581e-09;-2.2351742e-08;3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
691738296;0.0;-7.450581e-09;-1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
691936232;1.4901161e-08;-6.519258e-09;-2.2351742e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
692134173;-1.4901161e-08;0.0;-3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
692332162;-1.4901161e-08;7.450581e-09;-3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
692534591;-1.1175871e-08;1.4901161e-08;-7.450581e-09;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
692732487;1.1175871e-08;-7.450581e-09;1.8626451e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
692930429;-1.5832484e-08;1.1175871e-08;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
693134423;-2.0489097e-08;2.6077032e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
693332320;-1.8626451e-08;2.2351742e-08;-2.6077032e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
693534736;2.9802322e-08;1.4901161e-08;1.8626451e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
693732672;-7.450581e-09;-1.4901161e-08;2.2351742e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
693930618;1.1175871e-08;-7.450581e-09;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
694134922;-3.259629e-09;1.4901161e-08;3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
694338486;-1.8626451e-08;-1.4901161e-08;0.0;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
694534923;0.0;-1.9281288e-08;1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
694732861;0.0;0.0;2.2351742e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
694936800;-2.2351742e-08;6.519258e-09;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
695134738;-1.4901161e-08;-1.6763806e-08;0.0;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
695332677;2.9802322e-08;2.2351742e-08;2.2351742e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
695535110;-2.9802322e-08;-7.450581e-09;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
695733147;2.6077032e-08;-7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
695936990;-1.8626451e-08;0.0;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
696134929;7.450581e-09;-1.4901161e-08;2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
696332870;-1.1175871e-08;7.450581e-09;7.450581e-09;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
696535305;-7.450581e-09;7.450581e-09;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
696733291;1.1175871e-08;1.1175871e-08;1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
696931184;-5.5879354e-09;1.1175871e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
697135149;-7.450581e-09;0.0;2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
697333100;2.2351742e-08;1.4901161e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
697535541;1.4901161e-08;1.4901161e-08;7.450581e-09;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
697733818;-3.7252903e-09;-7.450581e-09;1.4901161e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
697931369;-2.2351742e-08;0.0;-1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
698135357;-1.4901161e-08;-4.4703484e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
698333243;-1.8626451e-08;0.0;1.8626451e-08;0.0;0.0;5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
698535683;-7.450581e-09;-1.1175871e-08;-1.8626451e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
698733620;0.0;0.0;-3.3527613e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
698937603;2.2351742e-08;-3.1664968e-08;2.6077032e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
699135498;-9.313226e-10;-1.4901161e-08;4.8428774e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
699333434;0.0;2.2351742e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
699535883;1.4901161e-08;0.0;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
699733830;-5.9604645e-08;-7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
699938083;0.0;1.4901161e-08;-1.3038516e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
700135688;0.0;-1.4901161e-08;3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
700333623;-2.2351742e-08;-1.1175871e-08;-1.8626451e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
700536059;3.7252903e-09;-2.6077032e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
700733997;-7.450581e-09;3.7252903e-08;-3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
700931981;-1.8626451e-09;-2.5029294e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
701130212;-9.313226e-09;-5.5879354e-09;-3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
701333841;-1.1175871e-08;7.450581e-09;-1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
701531796;-2.2351742e-08;0.0;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
701734236;0.0;9.313226e-10;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
701932125;7.450581e-09;7.450581e-09;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
702136060;2.2351742e-08;1.4901161e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
702334046;-2.9802322e-08;0.0;-0.020348608;0.0;0.0;0.0;0;0;1;-2;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
702531937;-9.313226e-09;7.450581e-09;3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
702734375;-1.1175871e-08;9.313226e-10;2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
702932315;0.0;1.8742867e-08;-1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
703136295;0.0;1.094304e-08;3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
703334550;4.4703484e-08;1.4901161e-08;1.1175871e-08;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
703532128;0.0;7.450581e-09;2.7939677e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
703734568;5.8789738e-09;-1.6298145e-08;-1.8626451e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
703932577;1.21071935e-08;0.0;-1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
704136437;-6.0535967e-09;0.0;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
704334374;3.7252903e-08;0.0;1.1175871e-08;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
704532318;0.0;-1.1175871e-08;3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
704734753;-2.2351742e-08;0.0;-2.2351742e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
704932690;-3.7252903e-09;-5.5879354e-09;-1.8626451e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
705130676;3.7252903e-09;0.0;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
705334569;-1.8626451e-09;7.450581e-09;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
705532512;-1.0244548e-08;-2.2351742e-08;-3.7252903e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
705734942;0.0;7.450581e-09;1.8626451e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
705932926;5.5879354e-09;-7.450581e-09;-7.450581e-09;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
706136815;1.816079e-08;-2.6077032e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
706334753;-5.5879354e-09;1.1175871e-08;2.2351742e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
706532739;6.519258e-09;-7.450581e-09;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
706735178;-9.313226e-09;1.4901161e-08;2.9802322e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
706933475;3.7252903e-08;7.450581e-09;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
707137004;-7.450581e-09;-8.1490725e-09;1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
707334991;2.2351742e-08;2.9802322e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
707532881;-1.3038516e-08;2.9802322e-08;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
707735314;1.8626451e-08;-7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
707933254;1.4901161e-08;-2.9802322e-08;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
708131193;-1.4901161e-08;1.4901161e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
708335130;7.450581e-09;1.4901161e-08;2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
708533068;7.450581e-09;-7.1013346e-09;2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
708735508;1.8626451e-08;-3.7252903e-09;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
708933444;2.9802322e-08;2.9802322e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
709131382;0.0;2.2351742e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
709335358;0.0;-2.142042e-08;2.2351742e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
709533264;-1.4901161e-08;1.4901161e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
709735694;1.4901161e-08;-9.313226e-09;2.9802322e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
709933630;0.0;1.4901161e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
710137568;1.4901161e-08;-1.4901161e-08;1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
710335511;-2.2351742e-08;-2.6077032e-08;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
710533445;1.8626451e-08;2.9802322e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
710735880;0.0;1.2572855e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
710933866;0.0;7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
711137758;-2.9802322e-08;0.0;-0.017187297;0.0;0.0;0.0;0;0;1;-2;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
711335696;1.8626451e-08;-3.7252903e-09;4.4703484e-08;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
711533681;1.4901161e-08;0.0;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
711736187;-7.450581e-09;-1.4901161e-08;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
711932516;1.4901161e-08;-2.9802322e-08;7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
712130450;2.9802322e-08;1.8626451e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
712334384;-2.9802322e-08;4.4703484e-08;-0.08811557;0.0;0.0;0.0;0;0;1;-2;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
712538368;0.0;-7.450581e-09;1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
712736647;-1.7695129e-08;0.0;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
712934202;-1.4901161e-08;0.0;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
713132137;1.3969839e-09;0.0;1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
713336068;-0.028896868;-7.450581e-09;-0.18296883;0.0;0.0;-0.009174615;0;0;0;0;-2;0;2;2;2;2;2;2;2;2;2;2;2;2;2
713534011;-1.1175871e-08;0.0;2.9802322e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
713730497;-2.9802322e-08;1.4901161e-08;-1.4901161e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
713934388;-7.450581e-09;-2.0489097e-08;0.0;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
714132320;8.381903e-09;2.9802322e-08;1.4901161e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
714336256;-7.450581e-09;2.2351742e-08;-3.7252903e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
714534196;2.0489097e-08;7.450581e-09;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
714736634;2.4214387e-08;-7.450581e-09;2.9802322e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
714934575;-1.6763806e-08;0.0;1.1175871e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
715132564;7.450581e-09;3.7252903e-09;-1.0244548e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
715336443;7.450581e-09;-5.5879354e-09;2.2351742e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
715534384;0.0;0.0;-2.9802322e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
715736818;7.450581e-09;-7.450581e-09;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
715934807;0.023517117;0.0;1.1175871e-08;0.0;0.0;-0.049666435;0;0;0;-2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2
716133023;0.0;9.313226e-09;-1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
716330634;9.313226e-10;7.450581e-09;-1.4901161e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
716534615;3.7252903e-09;0.0;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
716737054;-2.2351742e-08;1.8626451e-08;-2.9802322e-08;0.0;0.0;-7.0631504e-05;0;1;1;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2
716934946;1.0244548e-08;1.4901161e-08;-3.7252903e-08;0.0;0.0;-5.9604645e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
717132926;-1.8626451e-09;1.4901161e-08;-7.450581e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
717336871;1.1175871e-08;3.7252903e-08;-3.7252903e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
717534775;1.5832484e-08;9.313226e-09;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
717726743;0.0;-1.4901161e-08;1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
717935137;1.094304e-08;-7.450581e-09;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
718133074;-1.8626451e-09;0.0;7.450581e-09;0.0;0.0;2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
718337376;5.5879354e-09;0.0;7.450581e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
718534944;-1.9557774e-08;0.0;-2.2351742e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
718732890;0.0;1.4901161e-08;1.4901161e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
718935318;7.450581e-09;2.2351742e-08;1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
719133259;-7.450581e-09;9.313226e-09;-1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
719331243;0.0;-2.9802322e-08;-2.4214387e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
719535132;-2.9802322e-08;3.7252903e-09;2.514571e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
719733071;2.9802322e-08;0.0;-1.1175871e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
719935593;-2.9802322e-08;-1.3504177e-08;-3.259629e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
720133503;0.0;0.0;-5.5879354e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
720331400;0.0;7.450581e-09;1.071021e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
720535320;2.2351742e-08;-1.6763806e-08;-5.5879354e-09;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
720733396;-1.6763806e-08;2.9802322e-08;0.0;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
720935745;0.0;9.313226e-09;-9.313226e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
721133634;2.2351742e-08;7.450581e-09;4.656613e-09;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
721337570;7.450581e-09;8.381903e-09;1.6763806e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
721535553;-2.2351742e-08;-7.450581e-09;-1.5832484e-08;0.0;0.0;0.0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
721733784;1.3038516e-08;9.895302e-10;-2.0489097e-08;0.0;0.0;-2.9802322e-08;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
