timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
769812104;5.064203;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
770312102;4.996527;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
770812118;5.0462766;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
771312102;4.9961243;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
771812101;5.0494995;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
772312102;5.075885;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
772812127;5.0490966;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
773312122;5.035098;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
773812135;4.975177;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
774312140;5.0388246;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
774812102;4.9995484;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
775312101;5.0516143;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
775812102;5.0025697;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
776312492;5.0511107;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
776812113;5.077194;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
777312102;5.0498013;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
777812113;5.0331845;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
778312104;4.9797087;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
778812102;5.033084;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
779312102;4.990686;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
780312115;5.0088134;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
780812102;5.045572;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
781312101;5.0356016;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
781812101;5.0354004;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
782312101;5.0449677;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
782812102;4.993707;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
783312102;5.046579;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
783812101;4.9995484;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
784312102;5.040335;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
784812297;5.0453706;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
785312102;5.051715;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
785812102;5.06239;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
786312121;4.980414;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
786812117;5.054333;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
787312102;5.0046844;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
787812101;5.0387235;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
788312102;4.991492;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
788812102;5.055542;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
789312104;5.075482;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
789812920;4.9959226;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
790312103;5.057959;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
790812110;4.9921966;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
791312102;5.0490966;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
791812103;4.9852476;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
792312101;5.049298;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
792812101;5.0044827;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
793313004;5.0516143;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
793812102;5.082733;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
794312122;5.0364075;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
794812103;5.058664;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
795312102;4.992096;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
795812101;5.046982;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
796312103;5.00549;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
796812592;5.0515137;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
797312127;4.9929013;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
797812126;5.0528226;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
798312101;5.0407376;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
798812125;5.04819;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
799312113;5.0538297;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
799812102;4.999649;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
800312339;5.0329833;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
800812101;4.9995484;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
801312102;5.0466795;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
801812193;5.004785;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
802312120;5.0339904;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
802812114;5.0528226;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
