timestamp;io_errors;frames_tx;frames_rx;interface
516851441;14153;13844;0;1
516953556;14155;13844;0;1
517055439;14155;13844;0;1
517157440;14155;13844;0;1
517259439;14155;13844;0;1
517361444;14155;13846;0;1
517463439;14157;13846;0;1
517565440;14157;13846;0;1
517667487;14158;13858;0;1
517769476;14169;13858;0;1
517871442;14169;13860;0;1
517973466;14171;13860;0;1
518075439;14171;13860;0;1
518177439;14171;13860;0;1
518279439;14171;13860;0;1
518381441;14171;13862;0;1
518483439;14173;13862;0;1
518585440;14173;13862;0;1
518687439;14174;13874;0;1
518789468;14185;13874;0;1
518891441;14185;13876;0;1
518993439;14187;13876;0;1
519095459;14187;13876;0;1
519197439;14187;13876;0;1
519299464;14187;13876;0;1
519401451;14187;13878;0;1
519503691;14189;13878;0;1
519605492;14189;13878;0;1
519707461;14190;13890;0;1
519809601;14201;13890;0;1
519911444;14201;13892;0;1
520013439;14203;13892;0;1
520115481;14203;13892;0;1
520217440;14203;13892;0;1
520319439;14203;13892;0;1
520421441;14203;13894;0;1
520523446;14205;13894;0;1
520625463;14206;13894;0;1
520727439;14206;13906;0;1
520829452;14217;13906;0;1
520931441;14217;13908;0;1
521033439;14219;13908;0;1
521135440;14219;13908;0;1
521237439;14219;13908;0;1
521339439;14219;13908;0;1
521441441;14219;13910;0;1
521543453;14221;13910;0;1
521645439;14222;13910;0;1
521747439;14222;13922;0;1
521849452;14233;13922;0;1
521951455;14233;13924;0;1
522053458;14235;13924;0;1
522155451;14235;13924;0;1
522257447;14235;13924;0;1
522359440;14235;13924;0;1
522461450;14235;13926;0;1
522563439;14237;13926;0;1
522665489;14238;13938;0;1
522767439;14249;13938;0;1
522869445;14249;13938;0;1
522971441;14249;13940;0;1
523073439;14251;13940;0;1
523175439;14251;13940;0;1
523277443;14251;13940;0;1
523379439;14251;13940;0;1
523481451;14251;13942;0;1
523583440;14253;13942;0;1
523685448;14254;13954;0;1
523787439;14265;13954;0;1
523889439;14265;13954;0;1
523991441;14265;13956;0;1
524093439;14267;13956;0;1
524195439;14267;13956;0;1
524297439;14267;13956;0;1
524399460;14267;13956;0;1
524502336;14267;13958;0;1
524603480;14269;13958;0;1
524705440;14270;13970;0;1
524807880;14281;13970;0;1
524909439;14281;13970;0;1
525011444;14281;13972;0;1
525113868;14283;13972;0;1
525215439;14283;13972;0;1
525317439;14283;13972;0;1
525419819;14283;13974;0;1
525521456;14285;13974;0;1
525623450;14286;13974;0;1
525725700;14286;13986;0;1
525827439;14297;13986;0;1
525929440;14297;13986;0;1
526031688;14297;13988;0;1
526133468;14299;13988;0;1
526235439;14299;13988;0;1
526337463;14299;13988;0;1
526439439;14299;13988;0;1
526541461;14299;13990;0;1
526643545;14302;13990;0;1
526745439;14302;14002;0;1
526847439;14313;14002;0;1
526949439;14313;14002;0;1
527051441;14313;14004;0;1
527153439;14315;14004;0;1
527255439;14315;14004;0;1
527357497;14315;14004;0;1
527459439;14315;14004;0;1
527561474;14315;14006;0;1
527663439;14318;14016;0;1
527765440;14328;14018;0;1
527867445;14329;14018;0;1
527969441;14329;14020;0;1
528071441;14331;14020;0;1
528173439;14331;14020;0;1
528275439;14331;14020;0;1
528377439;14331;14020;0;1
528479439;14331;14022;0;1
528581441;14333;14022;0;1
528683440;14334;14034;0;1
528785439;14345;14034;0;1
528887439;14345;14034;0;1
528989439;14345;14036;0;1
529091441;14347;14036;0;1
529193439;14347;14036;0;1
529295438;14347;14036;0;1
529397439;14347;14036;0;1
529499463;14347;14038;0;1
529601441;14349;14038;0;1
529703505;14350;14050;0;1
529805627;14361;14050;0;1
529907501;14361;14050;0;1
530009439;14361;14050;0;1
530111607;14361;14052;0;1
530213439;14363;14052;0;1
530315440;14363;14052;0;1
530417443;14363;14052;0;1
530519439;14363;14054;0;1
530621441;14366;14054;0;1
530723439;14366;14066;0;1
530825438;14377;14066;0;1
530927438;14377;14066;0;1
531029439;14377;14068;0;1
531131468;14379;14068;0;1
531233481;14379;14068;0;1
531335439;14379;14068;0;1
531437484;14379;14068;0;1
531539440;14379;14070;0;1
531641454;14382;14070;0;1
531743439;14382;14082;0;1
531845440;14393;14082;0;1
531947439;14393;14082;0;1
532049448;14393;14084;0;1
532151441;14395;14084;0;1
532253439;14395;14084;0;1
532355439;14395;14084;0;1
532457439;14395;14084;0;1
532559441;14395;14086;0;1
532661587;14398;14096;0;1
532763452;14408;14098;0;1
532865445;14409;14098;0;1
532967454;14409;14098;0;1
533069439;14409;14100;0;1
533171441;14411;14100;0;1
533273439;14411;14100;0;1
533375439;14411;14100;0;1
533477439;14411;14100;0;1
533579438;14411;14102;0;1
533681442;14414;14114;0;1
533783457;14425;14114;0;1
533885439;14425;14114;0;1
533987439;14425;14114;0;1
534089439;14425;14116;0;1
534191441;14427;14116;0;1
534293442;14427;14116;0;1
534395438;14427;14116;0;1
534497439;14427;14116;0;1
534599462;14427;14118;0;1
534701448;14430;14130;0;1
534804139;14441;14130;0;1
534905439;14441;14130;0;1
535007486;14441;14130;0;1
535110145;14441;14132;0;1
535211498;14443;14132;0;1
535313439;14443;14132;0;1
535415688;14443;14132;0;1
535517442;14443;14132;0;1
535619439;14444;14134;0;1
535721732;14446;14146;0;1
535823439;14457;14146;0;1
535925439;14457;14146;0;1
536027698;14457;14146;0;1
536129439;14457;14148;0;1
536231441;14459;14148;0;1
536333588;14459;14148;0;1
536435439;14459;14148;0;1
536537439;14459;14148;0;1
536639645;14460;14150;0;1
536741454;14462;14162;0;1
536843439;14473;14162;0;1
536945439;14473;14162;0;1
537047439;14473;14162;0;1
537149439;14473;14164;0;1
537251441;14475;14164;0;1
537353439;14475;14164;0;1
537455439;14475;14164;0;1
537557439;14475;14164;0;1
537659440;14476;14166;0;1
537761480;14478;14178;0;1
537863440;14489;14178;0;1
537965453;14489;14178;0;1
538067445;14489;14180;0;1
538169440;14491;14180;0;1
538271441;14491;14180;0;1
538373439;14491;14180;0;1
538475439;14491;14180;0;1
538577441;14491;14180;0;1
538679439;14492;14194;0;1
538781441;14505;14194;0;1
538883439;14505;14194;0;1
538985439;14505;14194;0;1
539087440;14505;14194;0;1
539189439;14505;14196;0;1
539291442;14507;14196;0;1
539393448;14507;14196;0;1
539495439;14507;14196;0;1
539597782;14507;14196;0;1
539699462;14508;14210;0;1
539801694;14521;14210;0;1
539903449;14521;14210;0;1
540005502;14521;14210;0;1
540107626;14521;14210;0;1
540209439;14521;14212;0;1
540311445;14523;14212;0;1
540413525;14523;14212;0;1
540515439;14523;14212;0;1
540617440;14524;14214;0;1
540719443;14526;14226;0;1
540821441;14537;14226;0;1
540923824;14537;14226;0;1
541025440;14537;14226;0;1
541127452;14537;14228;0;1
541229439;14539;14228;0;1
541331441;14539;14228;0;1
541433439;14539;14228;0;1
541535454;14539;14228;0;1
541637439;14540;14230;0;1
541739439;14542;14242;0;1
541841442;14553;14242;0;1
541943451;14553;14242;0;1
542045439;14553;14242;0;1
542147440;14553;14244;0;1
542249673;14555;14244;0;1
542351441;14555;14244;0;1
542453447;14555;14244;0;1
542555439;14555;14244;0;1
542657439;14556;14244;0;1
542759439;14556;14258;0;1
542861450;14569;14258;0;1
542963439;14569;14258;0;1
543065445;14569;14258;0;1
543167439;14569;14260;0;1
543269441;14571;14260;0;1
543371442;14571;14260;0;1
543473439;14571;14260;0;1
543576456;14571;14260;0;1
543677439;14572;14274;0;1
543779439;14585;14274;0;1
543881441;14585;14274;0;1
543983439;14585;14274;0;1
544085439;14585;14274;0;1
544187439;14585;14276;0;1
544289439;14587;14276;0;1
544391441;14587;14276;0;1
544493439;14587;14276;0;1
544595439;14587;14276;0;1
544697460;14588;14290;0;1
544799440;14601;14290;0;1
544901878;14601;14290;0;1
545003488;14601;14290;0;1
545106017;14601;14290;0;1
545207440;14601;14292;0;1
545309439;14603;14292;0;1
545411860;14603;14292;0;1
545513439;14603;14292;0;1
545615439;14603;14292;0;1
545718161;14604;14306;0;1
545819439;14617;14306;0;1
545921441;14617;14306;0;1
546023711;14617;14306;0;1
546125439;14617;14306;0;1
546227763;14617;14308;0;1
546329601;14619;14308;0;1
546431442;14619;14308;0;1
546533439;14619;14308;0;1
546635506;14620;14308;0;1
546737439;14620;14322;0;1
546839458;14633;14322;0;1
546941442;14633;14322;0;1
547043439;14633;14322;0;1
547145439;14633;14322;0;1
547247572;14633;14324;0;1
547349439;14635;14324;0;1
547451441;14635;14324;0;1
547553768;14635;14324;0;1
547655439;14636;14324;0;1
547757469;14636;14338;0;1
547859439;14649;14338;0;1
547961460;14649;14338;0;1
548063448;14649;14338;0;1
548165439;14649;14338;0;1
548267445;14649;14340;0;1
548369439;14651;14340;0;1
548471462;14651;14340;0;1
548573440;14651;14340;0;1
548675439;14652;14352;0;1
548777439;14663;14354;0;1
548879613;14665;14354;0;1
548981441;14665;14354;0;1
549083456;14665;14354;0;1
549185439;14665;14354;0;1
549287451;14665;14356;0;1
549389441;14667;14356;0;1
549491441;14667;14356;0;1
549593439;14667;14356;0;1
549695439;14668;14368;0;1
549797460;14679;14370;0;1
549899521;14681;14370;0;1
550001508;14681;14370;0;1
550103609;14681;14370;0;1
550205836;14681;14370;0;1
550307456;14681;14372;0;1
550409607;14683;14372;0;1
550511445;14683;14372;0;1
550613439;14683;14372;0;1
550715455;14684;14386;0;1
550817439;14697;14386;0;1
550919439;14697;14386;0;1
551021455;14697;14386;0;1
551123524;14697;14386;0;1
551225439;14697;14386;0;1
551327439;14697;14388;0;1
551429439;14699;14388;0;1
551531698;14699;14388;0;1
551633439;14700;14388;0;1
551735439;14700;14400;0;1
551837439;14713;14402;0;1
551939440;14715;14402;0;1
552041441;14715;14402;0;1
552143458;14715;14402;0;1
552245439;14715;14402;0;1
552347439;14715;14404;0;1
552449453;14717;14404;0;1
552551442;14717;14404;0;1
552653482;14718;14404;0;1
552755440;14718;14416;0;1
552857682;14729;14418;0;1
552959441;14731;14418;0;1
553061450;14731;14418;0;1
553163439;14731;14418;0;1
553265475;14731;14420;0;1
553367441;14733;14420;0;1
553469440;14733;14420;0;1
553571441;14733;14420;0;1
553673440;14734;14432;0;1
553775439;14745;14434;0;1
553877440;14747;14434;0;1
553979439;14747;14434;0;1
554081441;14747;14434;0;1
554184214;14747;14434;0;1
554285439;14747;14436;0;1
