timestamp;timestamp_sample;time_last_fuse;device_id;observation;observation_variance;innovation;innovation_filtered;innovation_variance;test_ratio;test_ratio_filtered;estimator_instance;innovation_rejected;fused
483737981;483548206;483549388;0;-1.1649942;12.25;0.3737117;0.19895704;12.523738;0.0004460663;0.00017091683;1;0;1
484262302;484066985;484073852;0;-0.93511295;12.25;0.23058844;0.25689036;12.525852;0.00016979613;0.00025506612;1;0;1
484717397;484529018;484529047;0;-0.9985275;12.25;0.38860935;0.33643678;12.525392;0.00048227547;0.00040606625;1;0;1
485242009;485047683;485053510;0;-1.0381622;12.25;0.52392656;0.47701326;12.524903;0.00087665033;0.0008104494;1;0;1
485756470;485566481;485568078;0;-1.1227169;12.25;0.6971569;0.61400706;12.522251;0.0015525252;0.0012904173;1;0;1
486221668;486025780;486033169;0;-1.1649942;12.25;0.8267058;0.6838307;12.519962;0.0021835288;0.0015634467;1;0;1
486736254;486544515;486547736;0;-1.1649942;12.25;0.9226204;0.7652409;12.515988;0.0027204512;0.0019170591;1;0;1
487260780;487063168;487072200;0;-0.97738934;12.25;0.81612295;0.8532915;12.51256;0.002129242;0.0023833932;1;0;1
487716147;487525274;487527394;0;-1.1649942;12.25;1.0658387;0.949325;12.508366;0.0036328074;0.0029387842;1;0;1
488240475;488044025;488051857;0;-1.0381622;12.25;1.015395;0.97232044;12.5047;0.0032980468;0.003069962;1;0;1
488755547;488562688;488566425;0;-1.2257681;12.25;1.264151;1.07385;12.500254;0.0051137446;0.0037470362;1;0;1
489219956;489024625;489031515;0;-0.9562502;12.25;1.0498782;1.0764351;12.497059;0.003528012;0.0037516386;1;0;1
489734486;489543219;489546082;0;-1.1015778;12.25;1.259583;1.1253356;12.493039;0.0050797863;0.004106912;1;0;1
490259160;490062424;490070545;0;-0.9985275;12.25;1.2154219;1.1669865;12.489839;0.0047310474;0.004392761;1;0;1
490714235;490521878;490525739;0;-1.1015778;12.25;1.3535517;1.2314904;12.48642;0.0058691036;0.004903424;1;0;1
491239008;491040674;491050202;0;-1.017024;12.25;1.3021076;1.2706971;12.483837;0.005432574;0.005204621;1;0;1
491753287;491559410;491564769;0;-1.2257681;12.25;1.526884;1.3356959;12.481043;0.0074717305;0.0057572955;1;0;1
492267837;492077927;492079336;0;-0.8505573;12.25;1.1612703;1.2893326;12.478608;0.0043227533;0.0053873826;1;0;1
492732803;492539986;492544426;0;-0.93511295;12.25;1.2486181;1.2926579;12.477242;0.0049980506;0.005402979;1;0;1
493247504;493058806;493058993;0;-0.8505573;12.25;1.1435559;1.328139;12.4752865;0.004192994;0.0057119024;1;0;1
493713362;493520888;493524083;0;-1.1015778;12.25;1.3762741;1.3567567;12.474131;0.0060737873;0.005935629;1;0;1
494237054;494039709;494048545;0;-0.93511295;12.25;1.187105;1.3031192;12.4730215;0.004519252;0.005482424;1;0;1
494751906;494558280;494563112;0;-0.9562502;12.25;1.1822966;1.2502649;12.471402;0.004483298;0.0050416156;1;0;1
495266261;495076990;495077680;0;-0.8716965;12.25;1.0594995;1.2109884;12.469945;0.003600783;0.0047381176;1;0;1
495731391;495536277;495542768;0;-1.0593014;12.25;1.1992276;1.2354769;12.469251;0.004613418;0.004934603;1;0;1
496245884;496054961;496057336;0;-1.2257681;12.25;1.3130912;1.1808127;12.467991;0.005531632;0.004516842;1;0;1
496770245;496573748;496581797;0;-1.1834898;12.25;1.2061667;1.1336745;12.46753;0.0046676067;0.004186996;1;0;1
497225546;497035846;497036990;0;-1.0381622;12.25;1.0137659;1.0871361;12.466491;0.0032975485;0.003845018;1;0;1
497749954;497554580;497561452;0;-0.9562502;12.25;0.8322396;0.9798085;12.466357;0.0022223743;0.0031367785;1;0;1
498264408;498073139;498076018;0;-1.1438551;12.25;0.9105729;1.0035702;12.465605;0.0026605786;0.0032709453;1;0;1
498729597;498534992;498541107;0;-1.0804405;12.25;0.75715864;0.9060755;12.465452;0.0018396099;0.0026873546;1;0;1
499244190;499053675;499055673;0;-1.1438551;12.25;0.7444141;0.721289;12.464765;0.0017783002;0.0017935901;1;0;1
499768960;499572397;499580135;0;-0.8109226;12.25;0.32423657;0.5998771;12.464767;0.00033736482;0.0012604551;1;0;1
500223823;500031721;500035328;0;-0.97738934;12.25;0.41567767;0.5492843;12.464119;0.00055451307;0.001039453;1;0;1
500748216;500550467;500559790;0;-1.1834898;12.25;0.5360652;0.48826003;12.464257;0.00092220784;0.00081936666;1;0;1
501263006;501069098;501074356;0;-0.7897854;12.25;0.05144292;0.35672432;12.463818;8.492981e-06;0.0005032;1;0;1
501728350;501531222;501539446;0;-1.204629;12.25;0.39357615;0.3130509;12.463999;0.0004971187;0.00039309778;1;0;1
502242848;502049821;502054010;0;-1.1834898;12.25;0.27551025;0.2650469;12.463642;0.00024360743;0.00027798006;1;0;1
502756925;502568398;502568576;0;-1.0381622;12.25;0.039072692;0.1712808;12.463228;4.8997745e-06;0.00014440296;1;0;1
503222444;503030442;503033664;0;-1.0804405;12.25;-0.0015614033;0.114057034;12.463368;7.824466e-09;8.595894e-05;1;0;1
503746876;503549332;503558125;0;-1.0804405;12.25;-0.078899145;-0.0067692804;12.463641;1.9978352e-05;8.437686e-06;1;0;1
504261247;504068155;504072691;0;-1.1015778;12.25;-0.13255501;-0.08028998;12.463329;5.6392095e-05;-5.6839373e-05;1;0;1
504717266;504527318;504527884;0;-1.1227169;12.25;-0.17133164;-0.15382157;12.462932;9.4213894e-05;-0.00011193693;1;0;1
505241202;505045912;505052345;0;-1.1438551;12.25;-0.21488023;-0.224155;12.463327;0.00014819;-0.00021046321;1;0;1
