timestamp;timestamp_sample;baro_device_id;baro_alt_meter;baro_pressure_pa;ambient_temperature;rho;temperature_source;calibration_count
460925890;460903623;4028193;11.515228;101186.75;15.0;1.2231278;0;0
461098725;461076516;4028193;11.557507;101186.25;15.0;1.2231218;0;0
461325689;461306173;4028193;11.369901;101188.5;15.0;1.223149;0;0
461498578;461479057;4028193;11.578644;101186.0;15.0;1.2231187;0;0
461736347;461711399;4028193;11.599783;101185.75;15.0;1.2231157;0;0
461909157;461884236;4028193;11.578644;101186.0;15.0;1.2231187;0;0
462136059;462113787;4028193;11.39104;101188.25;15.0;1.223146;0;0
462308975;462286771;4028193;11.620921;101185.5;15.0;1.2231127;0;0
462535951;462516434;4028193;11.536367;101186.5;15.0;1.2231247;0;0
462708872;462689291;4028193;11.723971;101184.25;15.0;1.2230976;0;0
462881734;462862229;4028193;11.787388;101183.5;15.0;1.2230885;0;0
463119335;463094436;4028193;11.663199;101185.0;15.0;1.2231066;0;0
463292266;463267333;4028193;11.787388;101183.5;15.0;1.2230885;0;0
463519373;463497113;4028193;11.620921;101185.5;15.0;1.2231127;0;0
463692130;463669922;4028193;11.412179;101188.0;15.0;1.2231429;0;0
463919023;463899522;4028193;11.330266;101189.0;15.0;1.2231549;0;0
464091973;464072458;4028193;11.808527;101183.25;15.0;1.2230854;0;0
464329633;464304729;4028193;11.620921;101185.5;15.0;1.2231127;0;0
464502546;464477622;4028193;11.578644;101186.0;15.0;1.2231187;0;0
464729533;464707317;4028193;11.681695;101184.75;15.0;1.2231035;0;0
464902366;464880153;4028193;11.39104;101188.25;15.0;1.223146;0;0
465129394;465109854;4028193;11.330266;101189.0;15.0;1.2231549;0;0
465302377;465282864;4028193;11.599783;101185.75;15.0;1.2231157;0;0
465475130;465455627;4028193;11.412179;101188.0;15.0;1.2231429;0;0
465712929;465687980;4028193;11.620921;101185.5;15.0;1.2231127;0;0
465885841;465860895;4028193;11.433316;101187.75;15.0;1.2231399;0;0
466112896;466090623;4028193;11.475594;101187.25;15.0;1.2231338;0;0
466285750;466263550;4028193;11.454455;101187.5;15.0;1.2231368;0;0
466512602;466493083;4028193;11.64206;101185.25;15.0;1.2231096;0;0
466685558;466666043;4028193;11.496733;101187.0;15.0;1.2231308;0;0
466923154;466898233;4028193;11.203435;101190.5;15.0;1.2231731;0;0
468306320;468281422;4028193;11.369901;101188.5;15.0;1.223149;0;0
468533349;468511080;4028193;11.496733;101187.0;15.0;1.2231308;0;0
468706261;468683990;4028193;11.578644;101186.0;15.0;1.2231187;0;0
468933282;468913755;4028193;11.266851;101189.75;15.0;1.2231641;0;0
469106210;469086706;4028193;11.203435;101190.5;15.0;1.2231731;0;0
469279144;469259616;4028193;11.475594;101187.25;15.0;1.2231338;0;0
469516771;469491876;4028193;11.245712;101190.0;15.0;1.2231671;0;0
469689559;469664639;4028193;11.309128;101189.25;15.0;1.223158;0;0
469916538;469894330;4028193;11.433316;101187.75;15.0;1.2231399;0;0
470089357;470067140;4028193;11.515228;101186.75;15.0;1.2231278;0;0
470316283;470296745;4028193;11.369901;101188.5;15.0;1.223149;0;0
470489256;470469687;4028193;11.224573;101190.25;15.0;1.22317;0;0
470727070;470702062;4028193;11.245712;101190.0;15.0;1.2231671;0;0
470900010;470875059;4028193;11.309128;101189.25;15.0;1.223158;0;0
471126929;471104695;4028193;11.412179;101188.0;15.0;1.2231429;0;0
471299748;471277550;4028193;11.557507;101186.25;15.0;1.2231218;0;0
471526534;471507031;4028193;11.578644;101186.0;15.0;1.2231187;0;0
471699413;471679911;4028193;11.620921;101185.5;15.0;1.2231127;0;0
471937221;471912238;4028193;11.475594;101187.25;15.0;1.2231338;0;0
472110145;472085219;4028193;11.536367;101186.5;15.0;1.2231247;0;0
472337056;472314840;4028193;11.100385;101191.75;15.0;1.2231882;0;0
472510044;472487771;4028193;11.369901;101188.5;15.0;1.223149;0;0
472682835;472660627;4028193;11.681695;101184.75;15.0;1.2231035;0;0
472909906;472890380;4028193;11.287989;101189.5;15.0;1.223161;0;0
473082748;473063247;4028193;11.578644;101186.0;15.0;1.2231187;0;0
473320486;473295547;4028193;11.496733;101187.0;15.0;1.2231308;0;0
473493341;473468440;4028193;11.475594;101187.25;15.0;1.2231338;0;0
473720347;473698091;4028193;11.557507;101186.25;15.0;1.2231218;0;0
473893189;473870952;4028193;11.287989;101189.5;15.0;1.223161;0;0
474120198;474100671;4028193;11.64206;101185.25;15.0;1.2231096;0;0
474293063;474273483;4028193;11.515228;101186.75;15.0;1.2231278;0;0
474530720;474505818;4028193;11.496733;101187.0;15.0;1.2231308;0;0
474703590;474678644;4028193;11.369901;101188.5;15.0;1.223149;0;0
474930571;474908359;4028193;11.287989;101189.5;15.0;1.223161;0;0
475103588;475081388;4028193;11.475594;101187.25;15.0;1.2231338;0;0
475330347;475310830;4028193;11.287989;101189.5;15.0;1.223161;0;0
475503363;475483847;4028193;11.39104;101188.25;15.0;1.223146;0;0
475676182;475656675;4028193;11.330266;101189.0;15.0;1.2231549;0;0
475913937;475889022;4028193;11.245712;101190.0;15.0;1.2231671;0;0
476086761;476061855;4028193;11.121524;101191.5;15.0;1.2231852;0;0
476313727;476291516;4028193;11.203435;101190.5;15.0;1.2231731;0;0
476486582;476464367;4028193;11.475594;101187.25;15.0;1.2231338;0;0
476713605;476694086;4028193;11.309128;101189.25;15.0;1.223158;0;0
476886592;476867083;4028193;11.496733;101187.0;15.0;1.2231308;0;0
477124132;477099228;4028193;11.515228;101186.75;15.0;1.2231278;0;0
477297132;477272219;4028193;11.536367;101186.5;15.0;1.2231247;0;0
477524095;477501802;4028193;11.266851;101189.75;15.0;1.2231641;0;0
477697198;477674934;4028193;11.496733;101187.0;15.0;1.2231308;0;0
477923964;477904457;4028193;11.454455;101187.5;15.0;1.2231368;0;0
478096897;478077362;4028193;11.369901;101188.5;15.0;1.223149;0;0
478334606;478309653;4028193;11.412179;101188.0;15.0;1.2231429;0;0
478507445;478482487;4028193;11.287989;101189.5;15.0;1.223161;0;0
478734346;478712138;4028193;11.39104;101188.25;15.0;1.223146;0;0
478907249;478884939;4028193;11.330266;101189.0;15.0;1.2231549;0;0
479134129;479114584;4028193;11.266851;101189.75;15.0;1.2231641;0;0
479307080;479287509;4028193;11.412179;101188.0;15.0;1.2231429;0;0
479479985;479460438;4028193;11.369901;101188.5;15.0;1.223149;0;0
479717730;479692825;4028193;11.287989;101189.5;15.0;1.223161;0;0
479890638;479865696;4028193;11.454455;101187.5;15.0;1.2231368;0;0
480117582;480095358;4028193;11.224573;101190.25;15.0;1.22317;0;0
480290449;480268190;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
480517353;480497840;4028193;11.620921;101185.5;15.0;1.2231127;0;0
480690351;480670781;4028193;11.39104;101188.25;15.0;1.223146;0;0
480928064;480903144;4028193;11.330266;101189.0;15.0;1.2231549;0;0
481101024;481076095;4028193;11.224573;101190.25;15.0;1.22317;0;0
481328010;481305800;4028193;11.203435;101190.5;15.0;1.2231731;0;0
481500767;481478570;4028193;11.433316;101187.75;15.0;1.2231399;0;0
481727747;481708247;4028193;11.536367;101186.5;15.0;1.2231247;0;0
481900556;481881033;4028193;11.454455;101187.5;15.0;1.2231368;0;0
482073377;482053847;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
482311045;482286130;4028193;11.369901;101188.5;15.0;1.223149;0;0
482483996;482459075;4028193;11.330266;101189.0;15.0;1.2231549;0;0
482710993;482688750;4028193;11.433316;101187.75;15.0;1.2231399;0;0
482937854;482918342;4028193;11.39104;101188.25;15.0;1.223146;0;0
483110732;483091226;4028193;11.475594;101187.25;15.0;1.2231338;0;0
483283630;483264127;4028193;11.369901;101188.5;15.0;1.223149;0;0
483521430;483496441;4028193;11.475594;101187.25;15.0;1.2231338;0;0
483694341;483669433;4028193;11.433316;101187.75;15.0;1.2231399;0;0
483921246;483899034;4028193;11.412179;101188.0;15.0;1.2231429;0;0
484094179;484071932;4028193;11.266851;101189.75;15.0;1.2231641;0;0
484321042;484301474;4028193;11.203435;101190.5;15.0;1.2231731;0;0
484493991;484474451;4028193;11.39104;101188.25;15.0;1.223146;0;0
484731761;484706854;4028193;11.412179;101188.0;15.0;1.2231429;0;0
484904662;484879744;4028193;11.64206;101185.25;15.0;1.2231096;0;0
485131559;485109335;4028193;11.412179;101188.0;15.0;1.2231429;0;0
485304541;485282313;4028193;11.702834;101184.5;15.0;1.2231007;0;0
485531466;485511887;4028193;11.536367;101186.5;15.0;1.2231247;0;0
485704349;485684834;4028193;11.369901;101188.5;15.0;1.223149;0;0
485877418;485857848;4028193;11.39104;101188.25;15.0;1.223146;0;0
486115147;486090195;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
486288020;486263103;4028193;11.433316;101187.75;15.0;1.2231399;0;0
486514979;486492781;4028193;11.369901;101188.5;15.0;1.223149;0;0
486687849;486665612;4028193;11.454455;101187.5;15.0;1.2231368;0;0
486914815;486895307;4028193;11.620921;101185.5;15.0;1.2231127;0;0
487087639;487068115;4028193;11.309128;101189.25;15.0;1.223158;0;0
487325441;487300522;4028193;11.515228;101186.75;15.0;1.2231278;0;0
487498437;487473463;4028193;11.536367;101186.5;15.0;1.2231247;0;0
