timestamp;gyro_rad[0];gyro_rad[1];gyro_rad[2];gyro_integral_dt;accelerometer_timestamp_relative;accelerometer_m_s2[0];accelerometer_m_s2[1];accelerometer_m_s2[2];accelerometer_integral_dt;accelerometer_clipping;gyro_clipping;accel_calibration_count;gyro_calibration_count
718122481;0.21218112;0.9635859;0.11733195;4499;0;0.16726337;-0.39681524;-7.4179387;4367;0;0;2;1
718126980;0.36646894;0.87172097;0.07149426;4499;0;1.1389714;-0.087951064;-9.026339;4366;0;0;2;1
718131525;0.42819545;0.88936734;0.075332806;4545;0;-2.2517729;-1.9264828;-12.150209;5822;0;0;2;1
718135977;0.28314662;1.1419597;0.110439844;4452;0;-0.6617676;-0.93620735;-7.215955;4366;0;0;2;1
718140475;0.24756598;1.0181572;0.096020624;4498;0;1.4473109;0.34223732;-12.0747175;4366;0;0;2;1
718144974;0.3878746;1.0301732;0.026671715;4499;0;-1.0249538;-2.2983615;-9.153678;4367;0;0;2;1
718149473;0.33944914;1.0773771;0.06298482;4499;0;0.092129424;-1.4672654;-9.939206;4366;0;0;2;1
718154018;0.18205099;1.1284399;0.103649616;4545;0;-0.72861505;0.25383115;-9.699405;4366;0;0;2;1
718158470;0.38254339;1.2426416;0.020870218;4452;0;1.0883161;-1.6498451;-11.662369;4366;0;0;2;1
718162968;0.32141012;0.99193853;0.009373075;4498;0;0.0064054863;-1.6036935;-5.034619;4366;0;0;2;1
718167467;0.27738443;1.167332;0.104674004;4499;0;-0.051954318;-1.060048;-14.155596;4367;0;0;2;1
718171965;0.26709428;1.1991125;0.0028312316;4498;0;-0.3169579;-0.87313974;-8.899314;4366;0;0;2;1
718176511;0.29607663;1.1255593;-0.00093490194;4546;0;2.2805126;-1.7337573;-9.123783;4366;0;0;2;1
718180963;0.27738947;0.99428475;0.04169533;4452;0;0.74573445;-1.3864763;-9.8653;5821;0;0;2;1
718185461;0.17805843;1.1285877;-0.008667667;4498;0;-1.2214663;-0.82706314;-8.398806;4366;0;0;2;1
718189960;0.24877562;1.1757413;0.013314028;4499;0;3.1991801;-0.89422756;-11.493473;4367;0;0;2;1
718194458;0.22262491;0.98187774;-0.00060253794;4498;0;2.1990771;-2.0444348;-4.993208;4365;0;0;2;1
718199004;0.23707409;0.8454719;-0.028772663;4546;0;-0.42991155;-0.81026256;-13.086608;4365;0;0;2;1
