timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
758358573;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
759366051;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
760374105;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
761381334;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
762389364;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
763396844;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
764404611;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
765412193;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
766420164;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
767427637;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
768435249;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
769442910;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
770450658;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
771458278;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
772465958;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
773473724;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
774481192;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
775489050;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
776496596;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
777504234;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
778512084;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
779519675;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
780527347;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
781535188;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
782542868;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
783550567;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
784557989;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
785565904;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
786573600;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
787581279;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
788588924;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
789596672;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
790604334;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
791611968;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
792619699;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
793627335;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
794634986;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
795643104;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
796650438;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
797658373;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
798665670;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
799673559;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
800680983;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
801688868;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
802696539;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
803704320;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
804711926;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
805719501;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
806727080;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
807734943;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
808742670;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
809750109;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
810758021;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
811765679;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
812773400;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
813781017;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
814788777;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
815796441;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
816804075;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
817811833;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
818819348;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
819826951;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
820834719;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
821842363;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
822850048;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
823857879;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
