timestamp;timestamp_sample;device_id;pressure;temperature;error_count
639053205;639052622;4028193;101195.0;35.87;0
640047440;640046856;4028193;101193.0;35.87;0
641052477;641051870;4028193;101192.0;35.87;0
642046541;642045947;4028193;101185.0;35.86;0
643051650;643051067;4028193;101188.0;35.85;0
644046201;644045618;4028193;101183.0;35.84;0
645040517;645039934;4028193;101185.0;35.84;0
646034908;646034325;4028193;101191.0;35.84;0
647050745;647050162;4028193;101185.0;35.829998;0
648055768;648055170;4028193;101182.0;35.82;0
649050225;649049642;4028193;101187.0;35.809998;0
650055387;650054804;4028193;101189.0;35.809998;0
651049767;651049185;4028193;101184.0;35.809998;0
652043793;652043210;4028193;101184.0;35.8;0
653038135;653037553;4028193;101186.0;35.79;0
654053904;654053321;4028193;101190.0;35.78;0
655048236;655047653;4028193;101186.0;35.78;0
656053135;656052545;4028193;101193.0;35.77;0
657047215;657046632;4028193;101188.0;35.76;0
658052566;658051983;4028193;101186.0;35.76;0
659046718;659046135;4028193;101188.0;35.75;0
660040855;660040272;4028193;101191.0;35.75;0
661035127;661034545;4028193;101188.0;35.75;0
662050902;662050319;4028193;101185.0;35.739998;0
663045329;663044746;4028193;101186.0;35.739998;0
664050164;664049581;4028193;101188.0;35.73;0
665055058;665054476;4028193;101186.0;35.73;0
666049237;666048654;4028193;101185.0;35.73;0
667043514;667042931;4028193;101188.0;35.719997;0
668037845;668037263;4028193;101183.0;35.719997;0
669053539;669052956;4028193;101189.0;35.719997;0
670047851;670047268;4028193;101191.0;35.719997;0
671052927;671052344;4028193;101183.0;35.71;0
672047170;672046587;4028193;101187.0;35.71;0
673052022;673051439;4028193;101187.0;35.71;0
674045998;674045415;4028193;101182.0;35.71;0
675040520;675039937;4028193;101188.0;35.71;0
676034727;676034145;4028193;101185.0;35.71;0
677050369;677049784;4028193;101184.0;35.71;0
678044907;678044324;4028193;101186.0;35.71;0
679049979;679049396;4028193;101184.0;35.7;0
680054962;680054379;4028193;101187.0;35.7;0
681049514;681048930;4028193;101188.0;35.7;0
682043937;682043354;4028193;101188.0;35.69;0
683038147;683037564;4028193;101190.0;35.69;0
684053934;684053352;4028193;101182.0;35.69;0
685048111;685047529;4028193;101189.0;35.69;0
686053170;686052587;4028193;101188.0;35.68;0
687047363;687046781;4028193;101188.0;35.68;0
688052294;688051711;4028193;101187.0;35.67;0
689046764;689046181;4028193;101184.0;35.67;0
690040709;690040120;4028193;101188.0;35.66;0
691035123;691034536;4028193;101191.0;35.66;0
692050851;692050268;4028193;101187.0;35.66;0
693055751;693055168;4028193;101189.0;35.649998;0
694050137;694049554;4028193;101186.0;35.649998;0
695054974;695054391;4028193;101185.0;35.64;0
696049314;696048731;4028193;101183.0;35.64;0
697043527;697042944;4028193;101184.0;35.63;0
698037947;698037364;4028193;101189.0;35.63;0
699053618;699053035;4028193;101189.0;35.62;0
700047743;700047160;4028193;101186.0;35.62;0
701052716;701052133;4028193;101184.0;35.62;0
702047021;702046439;4028193;101185.0;35.61;0
703052131;703051548;4028193;101187.0;35.61;0
704046321;704045739;4028193;101185.0;35.61;0
705040509;705039926;4028193;101185.0;35.61;0
706034973;706034390;4028193;101186.0;35.61;0
707050764;707050181;4028193;101192.0;35.61;0
708055743;708055160;4028193;101185.0;35.6;0
709049826;709049243;4028193;101185.0;35.6;0
710054819;710054236;4028193;101187.0;35.6;0
711049149;711048566;4028193;101184.0;35.6;0
712043351;712042757;4028193;101183.0;35.59;0
713037562;713036979;4028193;101187.0;35.59;0
714053304;714052721;4028193;101191.0;35.59;0
715047546;715046963;4028193;101188.0;35.59;0
716052496;716051914;4028193;101187.0;35.59;0
717046750;717046168;4028193;101186.0;35.59;0
718051975;718051392;4028193;101187.0;35.59;0
719045847;719045264;4028193;101185.0;35.59;0
720040127;720039545;4028193;101190.0;35.59;0
721056217;721055633;4028193;101188.0;35.579998;0
722050290;722049707;4028193;101190.0;35.579998;0
723044701;723044119;4028193;101192.0;35.579998;0
724049548;724048965;4028193;101186.0;35.579998;0
725054542;725053958;4028193;101190.0;35.579998;0
726048846;726048264;4028193;101189.0;35.57;0
727043007;727042424;4028193;101185.0;35.57;0
728037159;728036576;4028193;101187.0;35.57;0
729053171;729052588;4028193;101188.0;35.57;0
730047312;730046730;4028193;101193.0;35.559998;0
731052342;731051759;4028193;101186.0;35.559998;0
732046599;732045998;4028193;101190.0;35.559998;0
733051735;733051152;4028193;101181.0;35.559998;0
734045960;734045376;4028193;101185.0;35.55;0
735040013;735039430;4028193;101184.0;35.55;0
736055918;736055328;4028193;101186.0;35.55;0
737050157;737049573;4028193;101185.0;35.55;0
738055111;738054528;4028193;101187.0;35.55;0
739049547;739048964;4028193;101191.0;35.55;0
740054350;740053767;4028193;101183.0;35.54;0
741048615;741048018;4028193;101185.0;35.55;0
742042786;742042203;4028193;101187.0;35.54;0
743036720;743036137;4028193;101187.0;35.54;0
744052382;744051800;4028193;101187.0;35.54;0
745046667;745046052;4028193;101186.0;35.54;0
746051928;746051264;4028193;101183.0;35.53;0
747046334;747045751;4028193;101190.0;35.54;0
748051294;748050711;4028193;101187.0;35.53;0
749045592;749045009;4028193;101187.0;35.54;0
750039911;750039325;4028193;101184.0;35.53;0
751034137;751033554;4028193;101185.0;35.53;0
752049971;752049370;4028193;101184.0;35.54;0
753054960;753054377;4028193;101185.0;35.54;0
754049169;754048572;4028193;101187.0;35.54;0
755054238;755053656;4028193;101183.0;35.54;0
756048600;756048000;4028193;101184.0;35.54;0
757042907;757042324;4028193;101188.0;35.54;0
758036913;758036324;4028193;101180.0;35.54;0
759052983;759052400;4028193;101189.0;35.54;0
760047501;760046918;4028193;101191.0;35.54;0
761052754;761052170;4028193;101193.0;35.54;0
762046930;762046329;4028193;101188.0;35.54;0
763051926;763051343;4028193;101183.0;35.54;0
764046133;764045550;4028193;101186.0;35.55;0
765040012;765039429;4028193;101187.0;35.55;0
766055544;766054961;4028193;101187.0;35.54;0
767049701;767049118;4028193;101189.0;35.55;0
768044160;768043577;4028193;101187.0;35.54;0
769049315;769048732;4028193;101181.0;35.54;0
770054140;770053557;4028193;101189.0;35.55;0
771048325;771047742;4028193;101182.0;35.54;0
772042380;772041797;4028193;101188.0;35.55;0
773036703;773036120;4028193;101186.0;35.55;0
774052646;774052063;4028193;101184.0;35.54;0
775047059;775046476;4028193;101187.0;35.55;0
776052438;776051816;4028193;101181.0;35.54;0
777046613;777046027;4028193;101180.0;35.54;0
778051637;778051055;4028193;101189.0;35.54;0
779045945;779045323;4028193;101185.0;35.54;0
780040127;780039544;4028193;101183.0;35.54;0
781055937;781055353;4028193;101183.0;35.54;0
782050123;782049541;4028193;101185.0;35.53;0
783055330;783054748;4028193;101180.0;35.54;0
784049448;784048866;4028193;101182.0;35.53;0
785054530;785053946;4028193;101180.0;35.53;0
786048701;786048118;4028193;101183.0;35.53;0
787042905;787042322;4028193;101182.0;35.53;0
788037225;788036642;4028193;101183.0;35.53;0
789052935;789052352;4028193;101185.0;35.53;0
790047440;790046836;4028193;101182.0;35.53;0
791052511;791051928;4028193;101182.0;35.53;0
792046906;792046323;4028193;101183.0;35.53;0
793052110;793051527;4028193;101183.0;35.52;0
794046306;794045724;4028193;101175.0;35.52;0
795040575;795039992;4028193;101184.0;35.52;0
796034707;796034124;4028193;101180.0;35.52;0
797050548;797049965;4028193;101182.0;35.52;0
798055660;798055077;4028193;101184.0;35.52;0
799049808;799049225;4028193;101183.0;35.52;0
800054726;800054143;4028193;101182.0;35.52;0
801049000;801048418;4028193;101179.0;35.52;0
802043367;802042785;4028193;101180.0;35.52;0
803037425;803036842;4028193;101180.0;35.52;0
804053451;804052868;4028193;101180.0;35.52;0
805047927;805047344;4028193;101184.0;35.52;0
806053114;806052531;4028193;101187.0;35.52;0
807047429;807046846;4028193;101181.0;35.51;0
808052499;808051916;4028193;101184.0;35.52;0
809046755;809046172;4028193;101181.0;35.51;0
810040920;810040337;4028193;101183.0;35.51;0
811035117;811034534;4028193;101180.0;35.51;0
812050915;812050332;4028193;101184.0;35.51;0
813045130;813044547;4028193;101177.0;35.51;0
814050315;814049732;4028193;101179.0;35.51;0
815055445;815054831;4028193;101179.0;35.51;0
816050111;816049528;4028193;101183.0;35.5;0
817044181;817043598;4028193;101184.0;35.51;0
818038491;818037908;4028193;101184.0;35.51;0
819054323;819053729;4028193;101178.0;35.51;0
820048557;820047963;4028193;101184.0;35.51;0
821053544;821052961;4028193;101184.0;35.51;0
822047966;822047383;4028193;101180.0;35.5;0
823052642;823052059;4028193;101181.0;35.5;0
824047164;824046581;4028193;101183.0;35.5;0
825041248;825040665;4028193;101183.0;35.51;0
826035726;826035143;4028193;101186.0;35.51;0
827051859;827051262;4028193;101186.0;35.5;0
828046340;828045757;4028193;101183.0;35.489998;0
829051122;829050539;4028193;101180.0;35.5;0
830056211;830055628;4028193;101178.0;35.489998;0
831050464;831049879;4028193;101182.0;35.489998;0
832044592;832044010;4028193;101183.0;35.489998;0
833038942;833038360;4028193;101187.0;35.489998;0
834054705;834054122;4028193;101184.0;35.489998;0
835049111;835048528;4028193;101186.0;35.489998;0
836053961;836053378;4028193;101184.0;35.489998;0
837048337;837047755;4028193;101177.0;35.489998;0
838053357;838052774;4028193;101181.0;35.489998;0
839047562;839046978;4028193;101180.0;35.489998;0
840042002;840041396;4028193;101179.0;35.489998;0
841057679;841057097;4028193;101184.0;35.489998;0
842051902;842051320;4028193;101181.0;35.489998;0
843046389;843045807;4028193;101186.0;35.48;0
844051520;844050937;4028193;101182.0;35.48;0
845045701;845045118;4028193;101185.0;35.48;0
846050832;846050249;4028193;101178.0;35.469997;0
847045363;847044780;4028193;101178.0;35.469997;0
848039381;848038779;4028193;101181.0;35.469997;0
849033806;849033224;4028193;101182.0;35.469997;0
850049519;850048936;4028193;101181.0;35.469997;0
851054361;851053768;4028193;101183.0;35.469997;0
852048529;852047944;4028193;101184.0;35.469997;0
853053532;853052949;4028193;101183.0;35.469997;0
854047905;854047322;4028193;101185.0;35.469997;0
855041853;855041251;4028193;101182.0;35.46;0
856036023;856035440;4028193;101178.0;35.46;0
857052111;857051528;4028193;101188.0;35.46;0
858046301;858045718;4028193;101184.0;35.46;0
