timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
775137523;0;0;0;0;0
775643511;0;0;0;0;0
776149491;0;0;0;0;0
776655491;0;0;0;0;0
777161495;0;0;0;0;0
777667492;0;0;0;0;0
778173506;0;0;0;0;0
778679593;0;0;0;0;0
779185493;0;0;0;0;0
780197495;0;0;0;0;0
780703491;0;0;0;0;0
781209491;0;0;0;0;0
781715503;0;0;0;0;0
782221547;0;0;0;0;0
782727491;0;0;0;0;0
783233510;0;0;0;0;0
783739502;0;0;0;0;0
784245495;0;0;0;0;0
784751584;0;0;0;0;0
785257760;0;0;0;0;0
785763918;0;0;0;0;0
786269492;0;0;0;0;0
786775706;0;0;0;0;0
787281492;0;0;0;0;0
787787491;0;0;0;0;0
788293493;0;0;0;0;0
788799492;0;0;0;0;0
789305491;0;0;0;0;0
789811504;0;0;0;0;0
790317496;0;0;0;0;0
790823491;0;0;0;0;0
791329491;0;0;0;0;0
791835493;0;0;0;0;0
792341492;0;0;0;0;0
792847512;0;0;0;0;0
793353492;0;0;0;0;0
793859589;0;0;0;0;0
794365513;0;0;0;0;0
794872491;0;0;0;0;0
795378512;0;0;0;0;0
795884491;0;0;0;0;0
796391492;0;0;0;0;0
796897645;0;0;0;0;0
797403493;0;0;0;0;0
797909491;0;0;0;0;0
798415492;0;0;0;0;0
798921492;0;0;0;0;0
799427663;0;0;0;0;0
799933491;0;0;0;0;0
800439492;0;0;0;0;0
800945521;0;0;0;0;0
801451500;0;0;0;0;0
801957513;0;0;0;0;0
802463511;0;0;0;0;0
802969491;0;0;0;0;0
803475505;0;0;0;0;0
803981524;0;0;0;0;0
804487511;0;0;0;0;0
804993493;0;0;0;0;0
805499511;0;0;0;0;0
806005562;0;0;0;0;0
806511507;0;0;0;0;0
807017580;0;0;0;0;0
807525492;0;0;0;0;0
808031827;0;0;0;0;0
808537493;0;0;0;0;0
809043509;0;0;0;0;0
809549492;0;0;0;0;0
810055491;0;0;0;0;0
810561493;0;0;0;0;0
811067537;0;0;0;0;0
811573494;0;0;0;0;0
812079511;0;0;0;0;0
812585554;0;0;0;0;0
813091491;0;0;0;0;0
813597672;0;0;0;0;0
814103492;0;0;0;0;0
814609509;0;0;0;0;0
815115511;0;0;0;0;0
815621511;0;0;0;0;0
816127493;0;0;0;0;0
816633539;0;0;0;0;0
817139576;0;0;0;0;0
817645515;0;0;0;0;0
818151493;0;0;0;0;0
818657508;0;0;0;0;0
819163492;0;0;0;0;0
819669491;0;0;0;0;0
820175492;0;0;0;0;0
820682789;0;0;0;0;0
821188491;0;0;0;0;0
821694492;0;0;0;0;0
822200559;0;0;0;0;0
822707492;0;0;0;0;0
823213511;0;0;0;0;0
823719553;0;0;0;0;0
824225528;0;0;0;0;0
824731511;0;0;0;0;0
825237505;0;0;0;0;0
825743577;0;0;0;0;0
826249493;0;0;0;0;0
826755512;0;0;0;0;0
827261493;0;0;0;0;0
827767493;0;0;0;0;0
828273607;0;0;0;0;0
828779511;0;0;0;0;0
829285491;0;0;0;0;0
829791492;0;0;0;0;0
830297492;0;0;0;0;0
830803791;0;0;0;0;0
831309920;0;0;0;0;0
831815698;0;0;0;0;0
832321523;0;0;0;0;0
832827493;0;0;0;0;0
833333510;0;0;0;0;0
833839493;0;0;0;0;0
834345492;0;0;0;0;0
834851494;0;0;0;0;0
835357492;0;0;0;0;0
835863494;0;0;0;0;0
836370511;0;0;0;0;0
836876826;0;0;0;0;0
837382491;0;0;0;0;0
837888779;0;0;0;0;0
838394963;0;0;0;0;0
838900494;0;0;0;0;0
839406543;0;0;0;0;0
839912494;0;0;0;0;0
840418491;0;0;0;0;0
840924492;0;0;0;0;0
841430536;0;0;0;0;0
841936492;0;0;0;0;0
842442491;0;0;0;0;0
842948492;0;0;0;0;0
843454531;0;0;0;0;0
843960693;0;0;0;0;0
844466493;0;0;0;0;0
844972492;0;0;0;0;0
845478491;0;0;0;0;0
845984510;0;0;0;0;0
846490491;0;0;0;0;0
846996492;0;0;0;0;0
847502751;0;0;0;0;0
848008503;0;0;0;0;0
848514505;0;0;0;0;0
849021492;0;0;0;0;0
849527527;0;0;0;0;0
850033509;0;0;0;0;0
850539510;0;0;0;0;0
851045602;0;0;0;0;0
