timestamp;rollspeed_integ;pitchspeed_integ;yawspeed_integ;wheel_rate_integ
531137027;-0.029809626;-0.06750678;0.12276483;0.0
531336469;-0.027655834;-0.0708294;0.1137119;0.0
531535955;-0.018747905;-0.07092179;0.104860574;0.0
531735351;-0.012053517;-0.08417792;0.09669266;0.0
531937788;-0.03901891;-0.07966119;0.09048671;0.0
532137238;-0.040348545;-0.07560281;0.08646279;0.0
532336758;-0.0481711;-0.07472515;0.082613155;0.0
532536112;-0.044952065;-0.070058554;0.0785944;0.0
532735602;-0.051253967;-0.070893206;0.07436492;0.0
532934994;-0.05695982;-0.073127955;0.070415616;0.0
533135939;-0.057354704;-0.072025016;0.06620466;0.0
533338379;-0.059612192;-0.06826088;0.060758032;0.0
533537864;-0.051824097;-0.07007078;0.053941783;0.0
533737256;-0.052105494;-0.07006261;0.04660126;0.0
533936700;-0.05206098;-0.07380906;0.039555132;0.0
534136139;-0.05064863;-0.061031274;0.03285462;0.0
534335635;-0.056961782;-0.060370278;0.027924629;0.0
534535069;-0.016510988;-0.053238604;0.022695845;0.0
534737513;-0.044526063;-0.004101326;0.018554294;0.0
534936905;-0.041788515;-0.07085922;0.016708361;0.0
535136344;-0.026605338;-0.08542526;0.0077982894;0.0
535335786;-0.058059588;-0.06335681;0.003401592;0.0
535533728;-0.023266494;-0.076190844;0.0003749343;0.0
535736168;-0.027765393;-0.08115022;-0.0019169438;0.0
535935608;-0.02885978;-0.073817;-0.0032886958;0.0
536135049;-0.017641472;-0.07922226;-0.0035091368;0.0
536337492;-0.016157173;-0.080020554;-0.0035057196;0.0
536536975;-0.009452102;-0.0797154;-0.001527455;0.0
536736372;-0.01110932;-0.077019475;0.00033040013;0.0
536935815;-0.010297141;-0.07750405;0.0015496921;0.0
537135252;-0.010329774;-0.07941226;0.0026646904;0.0
537335023;-0.026787117;-0.078947976;0.0040242155;0.0
537538633;0.012578789;-0.08242842;0.0040479605;0.0
537738076;-0.017272366;-0.08102203;0.0054474957;0.0
537937565;-0.0070123943;-0.08410204;0.0064830976;0.0
538136955;-0.01615349;-0.085706145;0.0092164725;0.0
538336444;-0.015458772;-0.08532909;0.011394743;0.0
538535837;-0.018441195;-0.08440174;0.01368418;0.0
538735281;-0.019063031;-0.08690384;0.015206966;0.0
538937719;-0.01670218;-0.08847782;0.0169373;0.0
539137160;-0.0142138535;-0.08705986;0.018378656;0.0
539336937;-0.011786449;-0.0839616;0.019969802;0.0
539536087;-0.027838513;-0.08811855;0.0214406;0.0
539735490;-0.027288333;-0.08758524;0.022432668;0.0
539934923;-0.027406408;-0.08655296;0.024658993;0.0
540134364;-0.02917918;-0.08611664;0.02584511;0.0
540338446;-0.025025254;-0.08709865;0.027173001;0.0
540537748;-0.03948481;-0.08766106;0.028691733;0.0
540737187;-0.032730557;-0.09165864;0.029719947;0.0
540936625;-0.011587027;-0.08941409;0.029692546;0.0
541136423;0.0046060383;-0.08784516;0.02950255;0.0
541335554;-0.00794102;-0.08805887;0.030731538;0.0
541534952;-0.007586173;-0.09308512;0.030773528;0.0
541737403;-0.008500089;-0.09170615;0.029409992;0.0
541936826;-0.01065677;-0.09475091;0.026072642;0.0
542136272;-0.0036130797;-0.09814899;0.020777067;0.0
542337218;0.0031523043;-0.09989493;0.016428154;0.0
542536653;0.0019659896;-0.100203305;0.011748737;0.0
542736096;0.004201588;-0.098641805;0.0057006693;0.0
542934036;0.013112318;-0.102300756;-0.0007131838;0.0
543135022;0.012341523;-0.10056457;-0.007274398;0.0
543337465;0.015155483;-0.096463636;-0.013230104;0.0
543536855;0.019489765;-0.10215262;-0.018956969;0.0
543736295;0.017644813;-0.09912255;-0.022789638;0.0
543935736;-0.0070987144;-0.089832954;-0.024111837;0.0
544135177;-0.008189507;-0.08610622;-0.023245342;0.0
544334664;-0.010090487;-0.08571635;-0.021809012;0.0
544538558;-0.016345724;-0.084168844;-0.020496707;0.0
544737999;-0.014135846;-0.08010633;-0.020951696;0.0
544937779;-0.016166713;-0.064182565;-0.023462994;0.0
545136923;-0.009445704;-0.05266032;-0.028257888;0.0
545336319;-0.00524961;-0.055222724;-0.03317743;0.0
545535763;-0.008413408;-0.05487127;-0.037304178;0.0
545735200;-0.01703701;-0.045854688;-0.041059375;0.0
545937648;-0.013434533;-0.049893577;-0.04571896;0.0
546137146;-0.016210893;-0.045603044;-0.049103428;0.0
546336571;-0.01980574;-0.03229379;-0.0519672;0.0
546535961;-0.017032688;-0.030173317;-0.05409712;0.0
546735403;-0.014775942;-0.03155442;-0.05508539;0.0
546934844;-0.01801495;-0.029796584;-0.055785052;0.0
547134284;-0.014738002;-0.026466288;-0.057142135;0.0
547338227;-0.015403449;-0.024995998;-0.059235677;0.0
547537664;-0.010676639;-0.02335674;-0.06266547;0.0
547737106;-0.005053411;-0.0070789894;-0.06864315;0.0
547936548;-0.033141233;-0.007816759;-0.07380462;0.0
548136033;-0.032113556;-0.019511731;-0.075222194;0.0
548335430;-0.03815513;-0.014768621;-0.07499152;0.0
548534869;-0.02677457;-0.03435613;-0.07484801;0.0
548737308;-0.0064815413;-0.049502924;-0.07248329;0.0
548936749;0.012828279;-0.061030116;-0.07454368;0.0
549137696;0.026510134;-0.07446189;-0.07892542;0.0
549337128;0.031878572;-0.07091094;-0.08008499;0.0
549536573;0.025334345;-0.061119933;-0.07999625;0.0
549736010;0.026695544;-0.05884995;-0.07909182;0.0
549935500;0.030324966;-0.06081732;-0.07923698;0.0
550137939;0.039413452;-0.06621946;-0.07942682;0.0
550337329;0.035048068;-0.060565706;-0.079105504;0.0
550536773;0.031571154;-0.054081675;-0.07875208;0.0
550736210;0.036449607;-0.0658427;-0.07928556;0.0
550935652;0.03338414;-0.06361923;-0.07898983;0.0
551135140;0.030624567;-0.05707923;-0.07860718;0.0
551334538;0.04055811;-0.064304166;-0.07901982;0.0
551538478;0.03894381;-0.07277761;-0.07845805;0.0
551737961;0.023843028;-0.06488211;-0.07753972;0.0
551937404;0.02790283;-0.06303496;-0.07723849;0.0
552136792;0.0077123116;-0.069440365;-0.07526708;0.0
552336233;0.00010895236;-0.060355358;-0.07592086;0.0
552535762;0.004581618;-0.068977885;-0.074751474;0.0
552735116;-0.03198949;-0.074241355;-0.0742363;0.0
552937557;0.015273655;-0.05563483;-0.076089494;0.0
553137043;0.03817621;-0.07720315;-0.07785023;0.0
553336434;0.0046620625;-0.057669085;-0.08041469;0.0
553535876;0.022244027;-0.047036115;-0.08238648;0.0
553735320;0.038208902;-0.08452101;-0.08565182;0.0
553936263;0.025576808;-0.060649186;-0.09183438;0.0
554135703;-0.0019731864;-0.038338717;-0.09739134;0.0
554338137;0.032717995;-0.05263821;-0.09739134;0.0
554534626;0.029257867;-0.06650332;-0.09739134;0.0
554737015;0.020528242;-0.040323116;-0.09739134;0.0
554936508;0.018593298;-0.03520517;-0.09987219;0.0
555135899;0.036914777;-0.0646046;-0.09987219;0.0
555335341;0.021906832;-0.059001077;-0.09987219;0.0
555534779;0.0021858755;-0.02487531;-0.1018587;0.0
555738767;0.025395723;-0.046100143;-0.10390406;0.0
555938158;0.035171565;-0.061825853;-0.107353464;0.0
556137680;0.010761099;-0.032413024;-0.1121725;0.0
556337040;0.012655994;-0.033090726;-0.11499831;0.0
556536481;0.03545279;-0.06620721;-0.11328675;0.0
556735968;-0.012760947;-0.035267595;-0.11267847;0.0
556935360;0.0027020902;-0.039504122;-0.110528834;0.0
557137800;0.026496233;-0.046780773;-0.11193181;0.0
557337240;0.015642183;-0.041310433;-0.112888485;0.0
557538231;0.012046682;-0.044127923;-0.11206215;0.0
557736495;0.0218572;-0.04978673;-0.11059065;0.0
557935608;0.038756885;-0.055980146;-0.10908915;0.0
558135003;0.026019726;-0.050660815;-0.1081944;0.0
558334448;0.03261525;-0.045516733;-0.107958354;0.0
558538383;0.036320146;-0.052614193;-0.10880943;0.0
558737869;0.029222257;-0.049010105;-0.10905899;0.0
558937261;0.03253216;-0.05253533;-0.10904705;0.0
559136702;0.03533714;-0.05388825;-0.108122274;0.0
559336144;0.0361531;-0.054199774;-0.10806051;0.0
559535909;0.03961473;-0.054923348;-0.10803889;0.0
559735072;0.043126196;-0.056707013;-0.10790428;0.0
559937512;0.031278882;-0.048736323;-0.10708763;0.0
560136904;0.035401378;-0.055577945;-0.10606609;0.0
560336343;0.027566178;-0.05752655;-0.10440653;0.0
560535785;0.0121115055;-0.045933474;-0.10277178;0.0
560736728;0.012912599;-0.05491245;-0.10101679;0.0
560936161;0.0127345715;-0.06309322;-0.10041426;0.0
561135607;0.0016724616;-0.058690798;-0.10320867;0.0
561338047;-0.005492989;-0.050796773;-0.11203946;0.0
561537837;0.015966697;-0.051187493;-0.11613519;0.0
561736973;0.029437207;-0.07110755;-0.11613519;0.0
561936366;0.021743767;-0.05917263;-0.11977052;0.0
562135804;-0.00093053;-0.036381815;-0.12187311;0.0
562335246;0.026397126;-0.067706205;-0.12207455;0.0
562534686;0.011932181;-0.0734075;-0.12705633;0.0
562738622;-0.008949524;-0.053154413;-0.13149145;0.0
562938066;0.009386764;-0.07022851;-0.13283348;0.0
563137507;0.014283118;-0.09221714;-0.13334666;0.0
563335446;0.0041143997;-0.07921389;-0.13976662;0.0
563536431;-0.0021019424;-0.09101363;-0.14218187;0.0
563735825;0.0142746065;-0.076905005;-0.14221485;0.0
563935267;-0.012584652;-0.059943814;-0.13980207;0.0
564137705;0.0066047464;-0.058747865;-0.13964209;0.0
564337223;0.012062332;-0.07397811;-0.13980313;0.0
564536587;0.00024230688;-0.056219194;-0.13967499;0.0
564736075;-0.006097214;-0.047377083;-0.13930975;0.0
564935473;0.013320295;-0.069804326;-0.1389372;0.0
565134909;0.013769914;-0.07327042;-0.13879345;0.0
565334348;-0.005122782;-0.066126004;-0.13788144;0.0
565538335;0.007332918;-0.056293003;-0.13664952;0.0
565737727;0.014953511;-0.08979252;-0.13535327;0.0
565937168;0.022711895;-0.127696;-0.13534781;0.0
566136608;0.017064307;-0.13942558;-0.13422857;0.0
566336090;-0.0036607587;-0.10952304;-0.13170826;0.0
566535570;-0.011379858;-0.056314778;-0.13274078;0.0
566734954;-0.005047393;-0.058437694;-0.13205151;0.0
566938868;0.014168206;-0.04926941;-0.13204278;0.0
567136808;-0.00986797;-0.037235722;-0.13223773;0.0
567336249;-0.015006974;-0.0064157504;-0.1317704;0.0
567537193;0.002081767;-0.053673793;-0.13044845;0.0
567736625;0.0041433275;-0.0713835;-0.13116917;0.0
567936073;-0.025744498;-0.029491615;-0.13148119;0.0
568135509;-0.012886524;-0.04756379;-0.13177407;0.0
568337950;0.00776905;-0.061010245;-0.13153768;0.0
568537433;-0.010035325;-0.03259468;-0.13040051;0.0
568736830;-0.0063047106;-0.055165946;-0.13060264;0.0
568936266;0.0033581383;-0.034261916;-0.12982282;0.0
569135709;-0.0075248545;-0.047254134;-0.12833166;0.0
569335144;-0.005942479;-0.030031014;-0.12884498;0.0
569534638;-0.017183991;-0.042275336;-0.12799758;0.0
569738531;-0.011744963;-0.046058338;-0.12758246;0.0
569938000;-0.054905806;-0.04293992;-0.12716438;0.0
570137408;-0.0075446004;-0.032273002;-0.1275429;0.0
570336894;-0.019564236;-0.06290928;-0.12548067;0.0
570536286;-0.029069971;-0.040715907;-0.12268741;0.0
570735818;-0.04009222;-0.036736824;-0.121687695;0.0
570935164;-0.0076830136;-0.038094435;-0.121685825;0.0
571137608;-0.023454614;-0.04139533;-0.12184465;0.0
571337044;-0.046246216;-0.02020201;-0.122364834;0.0
571536536;-0.0006194372;-0.042989016;-0.12251191;0.0
571735925;-0.004604883;-0.06580902;-0.12287216;0.0
571935367;-0.019797623;-0.0340612;-0.12308753;0.0
572134807;-0.016194163;-0.037275273;-0.12264714;0.0
572335747;0.010022124;-0.05650571;-0.122333325;0.0
572538182;-0.0026260887;-0.052714355;-0.12277446;0.0
572737626;-0.005955216;-0.038832948;-0.12397595;0.0
572937066;0.0036354887;-0.046932217;-0.12401083;0.0
573136502;0.0008742668;-0.049315106;-0.123684384;0.0
573335992;-0.002690844;-0.051096104;-0.12371299;0.0
573535381;0.003426152;-0.052853297;-0.12438746;0.0
573734825;0.004210441;-0.053074617;-0.12604031;0.0
573938764;0.003985525;-0.05452889;-0.1277228;0.0
574138252;0.0055326503;-0.05620256;-0.1279477;0.0
574337722;0.005889199;-0.0625927;-0.1280003;0.0
574537084;0.0139062535;-0.06771043;-0.12869813;0.0
574736525;0.007052985;-0.07045528;-0.13096584;0.0
574936013;0.015016718;-0.052852217;-0.13314466;0.0
575135542;-0.013612616;-0.04196882;-0.13081706;0.0
575337894;0.016725024;-0.080724485;-0.12752104;0.0
575537280;-0.0044171945;-0.073477514;-0.12419654;0.0
575736725;-0.001559741;-0.073960796;-0.120724335;0.0
575936163;0.0072696167;-0.08319779;-0.117799;0.0
576136000;-0.01374096;-0.0957837;-0.11545066;0.0
576335089;-0.0013868343;-0.06968686;-0.11468498;0.0
576534498;0.025358994;-0.087005354;-0.116108894;0.0
576738423;0.021574518;-0.07460549;-0.11843898;0.0
576937864;0.023922224;-0.07550274;-0.1184708;0.0
577137347;0.0037517422;-0.070791885;-0.11622774;0.0
577336741;0.012941965;-0.07415815;-0.11356213;0.0
577536185;-0.011768352;-0.081239;-0.10941914;0.0
577735623;-0.019739987;-0.08695289;-0.104969226;0.0
577935458;-0.027855426;-0.08915025;-0.101174094;0.0
578137857;-0.014447726;-0.08698939;-0.100863434;0.0
578336990;0.0001772452;-0.0855224;-0.10167101;0.0
578536385;-0.006635119;-0.081478365;-0.10287309;0.0
578735823;0.0125604775;-0.08077356;-0.104831226;0.0
578935353;0.0032393122;-0.07607873;-0.10519212;0.0
579136203;0.014114901;-0.071368314;-0.107627936;0.0
579335640;0.030973753;-0.074656285;-0.10858948;0.0
579535079;0.045654207;-0.07098035;-0.10873842;0.0
579737523;0.05289837;-0.0765742;-0.10855352;0.0
579937294;0.010296285;-0.063309245;-0.10817747;0.0
580136489;0.020302776;-0.061302215;-0.10618915;0.0
580335845;0.0060282294;-0.061720617;-0.103074074;0.0
580535277;0.007086228;-0.058506407;-0.10146072;0.0
580734719;0.0025594293;-0.057006054;-0.10058336;0.0
580938710;-0.00279358;-0.056264542;-0.100544244;0.0
581138098;-0.007430337;-0.05640494;-0.1003678;0.0
581337537;-0.0035894401;-0.05524871;-0.10027943;0.0
581536976;-0.0076218513;-0.054659616;-0.10009037;0.0
581734918;-0.011614575;-0.054661676;-0.09986108;0.0
581935904;-0.0019292606;-0.053331036;-0.09996923;0.0
582135298;-0.010920358;-0.054438934;-0.09932426;0.0
582337741;-0.020446965;-0.052125517;-0.099351585;0.0
582537258;0.0075684125;-0.048565004;-0.09970441;0.0
582736614;-0.008916227;-0.061358437;-0.09900502;0.0
582936062;-0.012770727;-0.05536594;-0.09938291;0.0
583135543;-0.0062554153;-0.06088276;-0.099002965;0.0
583334938;-0.009098413;-0.058475334;-0.10171899;0.0
583534417;-0.032555096;-0.059255153;-0.10250755;0.0
583738674;0.020402938;-0.05662829;-0.10329954;0.0
583937800;-0.021273494;-0.07625593;-0.09977265;0.0
584137195;-0.027213924;-0.061385438;-0.09587452;0.0
584336633;0.003656524;-0.060645584;-0.09193608;0.0
584536117;-0.036838338;-0.05896437;-0.0837222;0.0
584735516;-0.015222914;-0.057341024;-0.079146266;0.0
584934999;-0.025767691;-0.056257054;-0.08394071;0.0
585131396;-0.01876297;-0.058674034;-0.09005707;0.0
585336831;-0.016778346;-0.06302607;-0.096554466;0.0
585536275;-0.015862213;-0.06742224;-0.09157008;0.0
585737261;-0.02825458;-0.074022666;-0.07747526;0.0
585936651;-0.037947897;-0.0787811;-0.062283184;0.0
586136094;-0.040751595;-0.07802453;-0.04691016;0.0
586335535;-0.043239065;-0.074833095;-0.015430121;0.0
586537970;-0.053573444;-0.07715485;0.013803772;0.0
586737414;-0.05454437;-0.073803455;0.035068173;0.0
586936977;-0.028976563;-0.04467834;0.048740927;0.0
587136288;-0.025893018;-0.0328082;0.03736725;0.0
587335730;-0.015555703;-0.034252763;0.03399504;0.0
587535170;-0.0082338145;-0.030552354;0.0554223;0.0
587734610;0.0053918534;-0.02159141;0.061544713;0.0
587938550;0.014206045;-0.032078;0.047163006;0.0
588138025;0.02859832;-0.050054062;0.051099192;0.0
588337427;0.026295613;-0.04571964;0.055061787;0.0
588536871;0.0341605;-0.05478142;0.04302058;0.0
588736357;0.037786085;-0.0598854;0.038560092;0.0
588935847;0.033458233;-0.059518196;0.03804611;0.0
589135187;0.031412605;-0.061689753;0.03742944;0.0
589337627;0.03417911;-0.06477163;0.037219577;0.0
589537065;0.028130893;-0.06746437;0.036555123;0.0
589736507;0.033220895;-0.07069944;0.03595402;0.0
589935996;0.031207865;-0.06753621;0.03619357;0.0
590135381;0.030356882;-0.06793432;0.036036663;0.0
590334824;0.021301908;-0.06577233;0.03598912;0.0
590534265;0.033196148;-0.06796064;0.035840087;0.0
590735209;0.022026777;-0.07993413;0.03532106;0.0
590934704;0.03694524;-0.07782038;0.03562893;0.0
591137083;0.02660551;-0.07474353;0.035866346;0.0
591336524;0.02627149;-0.080110125;0.03560043;0.0
591535960;0.02693373;-0.07101687;0.0360774;0.0
591735449;0.026550926;-0.072397694;0.03578219;0.0
591934843;0.027290415;-0.072458714;0.03578557;0.0
592138782;0.025687633;-0.06769112;0.03589334;0.0
592338222;0.028103646;-0.06518395;0.035835836;0.0
592537745;0.024912948;-0.06831624;0.035723135;0.0
592737098;0.023686735;-0.070997424;0.035658162;0.0
592936542;0.025399782;-0.06733102;0.035775878;0.0
593135981;0.023804745;-0.06857413;0.035665084;0.0
593335419;0.024203647;-0.071589075;0.03558608;0.0
593537858;0.0246905;-0.06502171;0.03561927;0.0
593737347;0.018384915;-0.0678556;0.03527313;0.0
593936735;0.0174702;-0.06648479;0.03497412;0.0
594136176;0.022836326;-0.063414805;0.03469169;0.0
594335616;0.016164381;-0.068175144;0.034465574;0.0
594535380;0.016718924;-0.072918676;0.034136612;0.0
594734544;0.014378223;-0.067662306;0.03403186;0.0
594938439;0.011641715;-0.06808222;0.033804428;0.0
595137874;0.013563117;-0.069064364;0.033438854;0.0
595337313;0.014398319;-0.06703108;0.033058207;0.0
595536798;0.00031643827;-0.07173212;0.032750025;0.0
595736192;0.019476889;-0.070924;0.031667847;0.0
595935630;0.0056439;-0.072660446;0.03127525;0.0
596135072;0.015808672;-0.07375307;0.030039325;0.0
596337557;0.01474013;-0.06990335;0.029750971;0.0
596537339;0.010318997;-0.07948657;0.029431034;0.0
596736434;0.015029172;-0.07774212;0.029263211;0.0
596935828;0.015109018;-0.07655711;0.029258395;0.0
597136767;0.01869774;-0.07765166;0.029066335;0.0
597336261;0.01771799;-0.07326888;0.029127741;0.0
597535647;0.019718852;-0.076078;0.029005382;0.0
597738087;0.020389369;-0.064708576;0.029024843;0.0
597937527;0.019179823;-0.093895465;0.028600814;0.0
598136966;0.02054096;-0.062138084;0.028231876;0.0
598336851;0.024506181;-0.06825805;0.028561495;0.0
598535892;0.0113771325;-0.11906725;0.028388284;0.0
598735290;0.022331482;-0.052063838;0.028050015;0.0
598934721;0.009005739;-0.08866325;0.028459067;0.0
599138663;0.0077104443;-0.08427053;0.028087242;0.0
599338152;0.016347062;-0.0638648;0.027735123;0.0
599537543;0.0021825966;-0.10204064;0.027862955;0.0
599736985;0.010255955;-0.084092714;0.02703072;0.0
599936424;0.015729746;-0.05377104;0.027429802;0.0
600136250;0.0023491892;-0.08754567;0.02792975;0.0
600335349;0.0018204824;-0.09095136;0.028224202;0.0
600537787;0.019277912;-0.062784225;0.028450254;0.0
600737262;0.006284551;-0.08386304;0.02863266;0.0
600936616;-0.0048014377;-0.096266866;0.029035134;0.0
601136059;0.014012757;-0.068936326;0.028979493;0.0
601335548;0.0029048515;-0.080937766;0.028939024;0.0
601535073;-0.008087791;-0.10135214;0.029160935;0.0
601734375;0.0051671257;-0.081017256;0.028802533;0.0
601938314;-0.004530423;-0.08816996;0.028986229;0.0
602138089;-0.002251105;-0.093794614;0.028870303;0.0
602337239;0.0011658083;-0.087822564;0.028936017;0.0
602536641;-0.0035214273;-0.08869589;0.0287187;0.0
602736113;-0.0025754997;-0.08434749;0.028752841;0.0
602935510;-0.0026483443;-0.0817468;0.028945316;0.0
603134953;-0.0036002658;-0.083482295;0.0286972;0.0
603337389;-0.0030517667;-0.08076739;0.028609535;0.0
603536874;-0.002419572;-0.08148679;0.028582755;0.0
603737769;-0.002299931;-0.08296429;0.028876148;0.0
603937555;-0.00033930832;-0.08100006;0.02946976;0.0
604136699;0.0019297489;-0.079099044;0.029467303;0.0
604336086;-0.0006369255;-0.081122875;0.029821163;0.0
604535529;-0.0022745878;-0.08447786;0.029869614;0.0
604737961;0.0016062502;-0.07943502;0.029750818;0.0
604937404;0.0037198726;-0.07771563;0.029357757;0.0
605136849;0.0016365312;-0.07698582;0.028549815;0.0
605336329;-0.00016333054;-0.076303944;0.028145466;0.0
605535726;-0.0017112205;-0.078743115;0.028128903;0.0
605735164;-0.005167218;-0.08011566;0.028100984;0.0
605934603;-0.0036228467;-0.076000065;0.02756502;0.0
606138588;-0.0023234366;-0.0752806;0.027405316;0.0
606338012;-0.004794244;-0.08057994;0.027710658;0.0
606537416;-0.0024812624;-0.076761305;0.02760428;0.0
606736857;-0.0017107;-0.075217925;0.027112726;0.0
606936296;-0.0035881894;-0.08010151;0.027199062;0.0
607135821;-0.0033850814;-0.07944212;0.02719998;0.0
607335179;-0.0046946015;-0.0792093;0.027357262;0.0
607537614;-0.008730508;-0.07888172;0.027845265;0.0
607737058;-0.009220998;-0.07873821;0.028421398;0.0
607936495;-0.010537635;-0.08078121;0.029427007;0.0
608135931;-0.014330366;-0.077260606;0.030574664;0.0
608335418;-0.012474948;-0.07984642;0.031203035;0.0
608534813;-0.01675186;-0.078233026;0.031967446;0.0
608735756;-0.021617176;-0.077525936;0.032157056;0.0
608938190;-0.015163496;-0.072050564;0.03157586;0.0
609137676;-0.0011346465;-0.07614481;0.031079262;0.0
609337067;-0.0042469744;-0.07907796;0.030599749;0.0
609536511;0.004035995;-0.08184997;0.029789343;0.0
609735949;0.0015761693;-0.07971677;0.028507087;0.0
609935384;0.011549354;-0.0800355;0.026423573;0.0
610134874;0.017066184;-0.080383174;0.0243662;0.0
610338766;0.044994496;-0.079430945;0.022879973;0.0
610538209;0.006566358;-0.07607045;0.022894416;0.0
610737767;0.01062801;-0.076707125;0.023004953;0.0
610937127;0.0019890568;-0.07487635;0.023919204;0.0
611136523;-0.0024519716;-0.078996636;0.02503255;0.0
611335960;-0.0019914678;-0.07397445;0.026361214;0.0
611535399;-0.000306927;-0.07599885;0.027398463;0.0
611737839;-0.0021565252;-0.071447596;0.02760116;0.0
611937281;0.00016079276;-0.073537886;0.027600856;0.0
612136765;-0.005184718;-0.07485825;0.028031077;0.0
612336156;-0.0035343496;-0.07113043;0.02821268;0.0
612535594;-0.0026974562;-0.068495266;0.028161146;0.0
612735038;-0.003313206;-0.07046544;0.028834714;0.0
612934829;-0.004092569;-0.06955537;0.029211981;0.0
613138416;-0.0015722171;-0.069922484;0.029402323;0.0
613337855;0.00016726427;-0.07242375;0.029598575;0.0
613537292;0.0021047173;-0.07516587;0.029323574;0.0
613736730;-0.0073422594;-0.07703248;0.029325573;0.0
613936221;-0.008864285;-0.079182535;0.029358644;0.0
614135611;-0.00586066;-0.076531745;0.02947222;0.0
614335051;-0.010132969;-0.0785617;0.02946673;0.0
614537517;-0.0100832125;-0.08183017;0.030024279;0.0
614736930;-0.012130281;-0.08521923;0.030721808;0.0
614936718;-0.010665196;-0.083412565;0.030590693;0.0
615135852;-0.009001163;-0.077305466;0.030245697;0.0
615336748;-0.007255382;-0.07816854;0.030420698;0.0
615536182;-0.0139991725;-0.09448172;0.031193973;0.0
615735675;-0.011103362;-0.083885826;0.031843476;0.0
615938108;-0.013393431;-0.118362404;0.033496395;0.0
616137501;-0.01988618;-0.15030958;0.03575318;0.0
616336938;-0.012554348;-0.10566595;0.034380212;0.0
616536381;-0.011310264;-0.08981492;0.034908872;0.0
616736151;-0.02482534;-0.10726831;0.039316405;0.0
616935303;-0.011193656;-0.08347791;0.041733198;0.0
617134699;-0.014401578;-0.08149543;0.050275907;0.0
617338634;-0.03477958;-0.09817719;0.062251467;0.0
617538075;-0.0329891;-0.090878084;0.07286162;0.0
617737562;-0.019065985;-0.070925556;0.0866624;0.0
617936950;-0.025009135;-0.06917989;0.09194272;0.0
618136390;-0.03999675;-0.08616049;0.09194272;0.0
618335833;-0.030162407;-0.07532884;0.09194272;0.0
618533775;-0.013321957;-0.049507376;0.09194272;0.0
618738126;-0.0219593;-0.046638135;0.09194272;0.0
618937216;-0.04039188;-0.06838868;0.09194272;0.0
619136592;-0.027561868;-0.05966096;0.09194272;0.0
619336025;-0.0029372205;-0.033117384;0.09194272;0.0
619535476;-0.008539511;-0.029105894;0.09194272;0.0
619734907;-0.029027302;-0.060127363;0.09194272;0.0
619934421;-0.019554954;-0.053543992;0.08786197;0.0
620138282;-0.012400531;-0.04803213;0.08713585;0.0
620337721;-0.020421363;-0.052009944;0.08684063;0.0
620537558;-0.0130775105;-0.051432822;0.07996992;0.0
620736649;-0.0105781425;-0.05128261;0.07285967;0.0
620936073;-0.010438979;-0.047564253;0.06395654;0.0
621135484;-0.008482008;-0.044148136;0.051933493;0.0
621334968;-0.0057137324;-0.045697596;0.040909864;0.0
621537353;-0.007918118;-0.044986024;0.030567812;0.0
621736801;-0.006197681;-0.045470852;0.020310255;0.0
621937735;-0.0065876083;-0.048766885;0.0120211225;0.0
622137174;-0.01015848;-0.049076736;0.0053646895;0.0
622335142;-0.009878552;-0.05238142;-2.7129994e-05;0.0
622536096;-0.008172489;-0.05590273;-0.007593207;0.0
622735493;-0.0035426659;-0.0609786;-0.012871556;0.0
622937929;-0.006692714;-0.06328846;-0.0048595024;0.0
623137368;-0.013289925;-0.068684116;0.0061752987;0.0
623336820;-0.012022431;-0.06718482;0.011431457;0.0
623536244;-0.014331665;-0.065868236;0.014398918;0.0
623735731;-0.01738463;-0.07474702;0.01613282;0.0
623935126;-0.02345386;-0.07359684;0.015741222;0.0
624134567;0.0046539474;-0.072122276;0.014655209;0.0
624337005;-0.0066159484;-0.07825352;0.013695165;0.0
624538005;-0.0010364422;-0.07392628;0.012346156;0.0
624737380;0.010063093;-0.08000705;0.010786464;0.0
624936816;0.014726564;-0.082862705;0.00874692;0.0
625136255;0.012364359;-0.08001636;0.0074601006;0.0
625335774;0.030062288;-0.07951938;0.006520415;0.0
625535185;0.029096406;-0.07795312;0.0067417417;0.0
625737622;0.04269251;-0.07887028;0.006036121;0.0
625937010;0.07100616;-0.08817491;0.005061946;0.0
626136451;0.0070612747;-0.055630114;0.0070701777;0.0
626335889;0.04014417;-0.074628584;0.0074909357;0.0
626535329;-0.0054938844;-0.06901069;0.009171164;0.0
626736270;0.014275399;-0.06939426;0.009941113;0.0
626935712;0.010059374;-0.063406594;0.011959908;0.0
627138145;-0.023497242;-0.07304466;0.015137676;0.0
627337589;-0.027767107;-0.075848185;0.017202204;0.0
627537071;-0.038003758;-0.07779985;0.018086659;0.0
627736467;0.018744744;-0.079047486;0.01651848;0.0
627935903;-0.0008975135;-0.076303445;0.01741032;0.0
628135341;-0.018119514;-0.080876045;0.018559238;0.0
628334781;-0.004742316;-0.07813594;0.019176934;0.0
628538721;-0.02468973;-0.082525395;0.020476267;0.0
628738159;-0.008646094;-0.07787141;0.020018516;0.0
628937661;-0.015270298;-0.07632033;0.02047472;0.0
629137035;-0.017960032;-0.082142055;0.021219647;0.0
629336524;-0.015296094;-0.07708645;0.021448623;0.0
629535914;-0.024547463;-0.08784372;0.022642206;0.0
