timestamp;timestamp_sample;position[0];position[1];position[2];q[0];q[1];q[2];q[3];velocity[0];velocity[1];velocity[2];angular_velocity[0];angular_velocity[1];angular_velocity[2];position_variance[0];position_variance[1];position_variance[2];orientation_variance[0];orientation_variance[1];orientation_variance[2];velocity_variance[0];velocity_variance[1];velocity_variance[2];pose_frame;velocity_frame;reset_counter;quality
455653816;455653218;-507.03064;120.14179;-1.2297281;0.350817;0.0037085852;0.0028082365;0.9364325;-29.199137;3.442848;-0.016256405;-0.39630482;0.049587645;-0.027657691;1868.1049;3794.523;0.21883994;0.00016606695;0.00023951214;0.00040704195;6.1145635;13.676769;0.0104337195;1;1;15;0
456148428;456148078;-526.6591;128.82256;-1.2366709;0.33219895;-0.035610273;-0.10914026;0.93619674;-30.130354;3.4601445;-0.09200375;2.5279703;0.020585055;-0.002973214;1956.0366;3985.9392;0.22181387;0.00017136103;0.00021718715;0.000429704;6.243904;14.003095;0.010494222;1;1;15;0
456652571;456651936;-548.37866;138.61465;-1.2499055;0.34492376;-0.001409908;-0.02174954;0.9383776;-31.019999;3.8572025;-0.05475294;0.8030882;-0.095425144;-0.14901511;2050.1511;4201.6265;0.22172225;0.00016803782;0.00023155898;0.00042795137;6.393464;14.418353;0.010697637;1;1;15;0
457147378;457146796;-569.0425;148.20291;-1.2601686;0.35478866;-0.0040962677;-0.011302941;0.9348693;-31.812674;4.1137943;-0.049958717;0.3224427;0.10977585;-0.019724978;2143.6265;4400.499;0.2250152;0.00016842823;0.00024461735;0.00042009485;6.52308;14.72301;0.010840202;1;1;15;0
457651201;457650654;-589.6977;157.90887;-1.2685909;0.35359213;-0.013357391;-0.033735923;0.9346958;-32.58187;4.3286304;-0.05025339;0.43797073;-0.022077471;0.0063223233;2240.9436;4608.565;0.22477436;0.00016863905;0.00023830206;0.00043186822;6.6483707;15.035196;0.010936141;1;1;15;0
458155096;458154558;-610.75104;168.45053;-1.2726665;0.3580932;0.0069722505;0.007577014;0.93362916;-33.371407;4.5795283;-0.056700233;0.52727324;0.030964041;-0.03500823;2341.3;4820.357;0.22464344;0.00017060037;0.00025129179;0.0004222712;6.772459;15.334661;0.011023986;1;1;15;0
458649950;458649418;-630.75964;178.42058;-1.2840233;0.36317712;0.032507807;0.0769808;0.92796534;-34.045242;4.807518;-0.04718457;0.35100242;0.030310107;-0.03357331;2442.67;5033.7627;0.22793578;0.00017008236;0.00028411095;0.00039540182;6.897177;15.62209;0.011141646;1;1;15;0
459153618;459153228;-649.70856;186.3128;-1.2970678;0.3644796;-0.019223083;-0.042860243;0.9300259;-34.553436;4.9076076;-0.037724152;-0.057840236;-0.10279054;-0.041270304;2547.2014;5256.8447;0.22765511;0.00016760777;0.0002821441;0.00040437843;7.014182;15.912752;0.011010799;1;1;15;0
459648610;459648088;-669.5764;195.6724;-1.3058537;0.36707005;-0.0023375968;-0.014473422;0.9300778;-35.18774;5.062639;-0.033438843;0.017813412;-0.23923571;-0.042768635;2654.3052;5480.8325;0.22663054;0.000166431;0.00026398283;0.00042916686;7.1330137;16.200623;0.011217109;1;1;15;0
460152510;460151946;-690.56067;206.45915;-1.3243401;0.3717458;0.014801045;-0.014764466;0.92809916;-35.859413;5.266183;-0.056052778;-0.018498737;0.23866451;0.0059801075;2767.1067;5714.5527;0.22635289;0.00017757154;0.00026976224;0.00041825898;7.2622786;16.481726;0.011273136;1;1;15;0
460647331;460646806;-711.3642;216.84415;-1.3372661;0.37068403;-0.003152052;-0.009631864;0.9287037;-36.527664;5.475498;-0.038823124;-0.16107479;-0.05286727;-0.01150328;2880.4534;5947.0474;0.22958305;0.0001709437;0.000272337;0.00042706603;7.379985;16.7449;0.011448148;1;1;15;0
461151201;461150663;-732.8971;227.28302;-1.3345981;0.38559735;0.048581;-0.027209036;0.92098546;-37.244495;5.653054;-0.01711503;0.0048443745;-0.39118668;-0.16888478;2998.8896;6190.0454;0.22925639;0.00017532143;0.0002721921;0.00042801254;7.5001764;17.011887;0.011488755;1;1;15;0
