timestamp;timestamp_sample;latitude_deg;longitude_deg;altitude_msl_m;altitude_ellipsoid_m;time_utc_usec;device_id;s_variance_m_s;c_variance_rad;eph;epv;hdop;vdop;noise_per_ms;jamming_indicator;vel_m_s;vel_n_m_s;vel_e_m_s;vel_d_m_s;cog_rad;timestamp_time_relative;heading;heading_offset;heading_accuracy;rtcm_injection_rate;automatic_gain_control;fix_type;jamming_state;spoofing_state;vel_ned_valid;satellites_used;selected_rtcm_instance;rtcm_crc_failed;rtcm_msg_used
537069469;0;-59.4890635;-48.568298899999995;15818.808;15838.168;0;11075589;999.00006;3.1415925;4294967.5;3769186.0;99.99;99.99;91;26;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
538069892;0;-56.946474599999995;-41.8069491;14969.642;14985.534;0;11075589;999.00006;3.1415925;4294967.5;3769261.8;99.99;99.99;90;27;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
539069469;0;-59.8136474;-49.5612849;15924.493;15944.245;0;11075589;999.00006;3.1415925;4294967.5;3769337.8;99.99;99.99;90;27;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
540069469;0;-62.1053059;-58.441994599999994;16656.582000000002;16673.260000000002;0;11075589;999.00006;3.1415925;4294967.5;3769413.8;99.99;99.99;90;30;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
541069473;0;-63.7637228;-68.72909709999999;17169.208;17177.246;0;11075589;999.00006;3.1415925;4294967.5;3769490.5;99.99;99.99;90;19;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
542069469;0;-62.1097999;-58.4348222;16657.983;16674.654;0;11075589;999.00006;3.1415925;4294967.5;3769567.2;99.99;99.99;89;29;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
543069469;0;-61.9949247;-57.8764591;16622.19;16638.986;0;11075589;999.00006;3.1415925;4294967.5;3769644.5;99.99;99.99;89;27;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
544069481;0;-62.882568899999995;-62.5044543;16898.424;16912.067;0;11075589;999.00006;3.1415925;4294967.5;3769721.8;99.99;99.99;89;34;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
545070458;0;-63.818244899999996;-69.1299214;17185.739;17193.455;0;11075589;999.00006;3.1415925;4294967.5;3769799.0;99.99;99.99;89;22;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
546069483;0;-64.3068317;-74.3088788;17336.59;17337.65;0;11075589;999.00006;3.1415925;4294967.5;3769877.2;99.99;99.99;88;27;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
547069468;0;-64.1741748;-72.6456449;17295.326;17298.689000000002;0;11075589;999.00006;3.1415925;4294967.5;3769955.2;99.99;99.99;88;25;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
548069473;0;-64.1923843;-72.8365524;17300.948;17304.045000000002;0;11075589;999.00006;3.1415925;4294967.5;3770033.5;99.99;99.99;89;23;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
549069469;0;-62.0086106;-57.8549338;16626.468;16643.24;0;11075589;999.00006;3.1415925;4294967.5;3770112.5;99.99;99.99;89;27;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
550068470;0;-60.8526556;-53.014242499999995;16260.789;16279.212;0;11075589;999.00006;3.1415925;4294967.5;3770191.2;99.99;99.99;89;22;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
551068469;0;-61.733652799999994;-56.5771459;16540.404;16557.507;0;11075589;999.00006;3.1415925;4294967.5;3770270.5;99.99;99.99;89;24;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
552068470;0;-62.2944137;-59.194921699999995;16715.308;16731.774;0;11075589;999.00006;3.1415925;4294967.5;3770350.2;99.99;99.99;83;29;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
553068491;0;-62.6603393;-61.1006496;16829.157;16844.249;0;11075589;999.00006;3.1415925;4294967.5;3770429.2;99.99;99.99;77;28;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
554068475;0;-63.021157099999996;-63.1853285;16941.244;16954.171000000002;0;11075589;999.00006;3.1415925;4294967.5;3770509.8;99.99;99.99;77;13;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
555068523;0;-61.407038899999996;-55.1271746;16437.420000000002;16454.967;0;11075589;999.00006;3.1415925;4294967.5;3770590.0;99.99;99.99;77;16;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
556069468;0;-63.6165625;-67.2657624;17124.168;17133.379;0;11075589;999.00006;3.1415925;4294967.5;3770670.2;99.99;99.99;77;15;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
557069470;0;-61.5793949;-55.8237215;16491.871;16509.172;0;11075589;999.00006;3.1415925;4294967.5;3770751.0;99.99;99.99;76;12;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
558068480;0;-63.099528199999995;-63.6115747;16965.418;16977.916;0;11075589;999.00006;3.1415925;4294967.5;3770832.0;99.99;99.99;76;10;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
559068470;0;-63.6216678;-67.25449859999999;17125.689000000002;17134.904;0;11075589;999.00006;3.1415925;4294967.5;3770913.5;99.99;99.99;80;14;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
560068474;0;-64.0167287;-70.7074844;17246.22;17252.263;0;11075589;999.00006;3.1415925;4294967.5;3770995.0;99.99;99.99;80;12;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
561068474;0;-64.0182469;-70.7035959;17246.664;17252.712;0;11075589;999.00006;3.1415925;4294967.5;3771076.8;99.99;99.99;80;12;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
562068469;0;-64.32844159999999;-74.24386799999999;17342.848;17343.983;0;11075589;999.00006;3.1415925;4294967.5;3771159.0;99.99;99.99;80;13;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
563068487;0;-64.18973439999999;-72.4977072;17299.712;17303.266;0;11075589;999.00006;3.1415925;4294967.5;3771241.2;99.99;99.99;79;16;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
564068469;0;-64.0227981;-70.69192919999999;17247.995;17254.057;0;11075589;999.00006;3.1415925;4294967.5;3771323.8;99.99;99.99;73;8;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
565068470;0;-63.2403086;-64.4119142;17008.735;17020.451;0;11075589;999.00006;3.1415925;4294967.5;3771406.8;99.99;99.99;73;12;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
566068468;0;-64.49397019999999;-76.6853241;17394.607;17392.369;0;11075589;999.00006;3.1415925;4294967.5;3771489.8;99.99;99.99;90;12;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
567068600;0;-63.653222899999996;-67.3664099;17135.215;17144.323;0;11075589;999.00006;3.1415925;4294967.5;3771573.5;99.99;99.99;90;26;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
568068469;0;-64.5273607;-77.2453754;17405.113;17402.102;0;11075589;999.00006;3.1415925;4294967.5;3771657.0;99.99;99.99;90;16;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
569068468;0;-64.4383362;-75.6810689;17376.988;17376.131;0;11075589;999.00006;3.1415925;4294967.5;3771740.8;99.99;99.99;90;49;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
570067475;0;-64.3281191;-74.062304;17342.509000000002;17343.888;0;11075589;999.00006;3.1415925;4294967.5;3771825.0;99.99;99.99;90;36;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0
571068548;0;-64.3294676;-74.0582474;17342.9;17344.284;0;11075589;999.00006;3.1415925;4294967.5;3771909.5;99.99;99.99;90;20;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
572067470;0;-64.3308156;-74.05419069999999;17343.29;17344.678;0;11075589;999.00006;3.1415925;4294967.5;3771994.5;99.99;99.99;89;16;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
573067486;0;-64.03642289999999;-70.6569195;17251.98;17258.081000000002;0;11075589;999.00006;3.1415925;4294967.5;3772079.2;99.99;99.99;89;37;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
574068470;0;-63.864728899999996;-69.0191243;17199.488;17207.256;0;11075589;999.00006;3.1415925;4294967.5;3772164.5;99.99;99.99;88;36;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
575067540;0;-63.8734574;-69.0789812;17202.126;17209.845;0;11075589;999.00006;3.1415925;4294967.5;3772250.2;99.99;99.99;88;39;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
576066475;0;-61.9046569;-56.991453;16594.034;16610.891;0;11075589;999.00006;3.1415925;4294967.5;3772335.8;99.99;99.99;88;22;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
577067475;0;-63.876638899999996;-69.0713279;17203.066;17210.789;0;11075589;999.00006;3.1415925;4294967.5;3772421.5;99.99;99.99;88;53;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
578066470;0;-64.4774852;-76.0947881;17388.995;17387.56;0;11075589;999.00006;3.1415925;4294967.5;3772507.8;99.99;99.99;87;22;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
579067468;0;-63.6734514;-67.3212497;17141.231;17150.357;0;11075589;999.00006;3.1415925;4294967.5;3772594.2;99.99;99.99;87;43;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
580067510;0;-63.8742902;-68.996178;17202.314000000002;17210.092;0;11075589;999.00006;3.1415925;4294967.5;3772681.5;99.99;99.99;87;44;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
581067469;0;-63.8829955;-69.0560189;17204.944;17212.674;0;11075589;999.00006;3.1415925;4294967.5;3772768.2;99.99;99.99;87;41;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
582067469;0;-64.05000439999999;-70.6218956;17255.95;17262.092;0;11075589;999.00006;3.1415925;4294967.5;3772855.8;99.99;99.99;87;45;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
583068468;0;-64.0515108;-70.6180031;17256.391;17262.536;0;11075589;999.00006;3.1415925;4294967.5;3772943.5;99.99;99.99;87;36;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
584068025;0;-64.0530167;-70.6141105;17256.831000000002;17262.981;0;11075589;999.00006;3.1415925;4294967.5;3773031.0;99.99;99.99;87;58;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
585067470;0;-63.889343499999995;-69.04070639999999;17206.819;17214.557;0;11075589;999.00006;3.1415925;4294967.5;3773119.2;99.99;99.99;87;45;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
586067470;0;-64.0560268;-70.6063248;17257.71;17263.87;0;11075589;999.00006;3.1415925;4294967.5;3773207.5;99.99;99.99;87;27;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
587067469;0;-64.20017159999999;-72.1293003;17302.293;17306.335;0;11075589;999.00006;3.1415925;4294967.5;3773296.2;99.99;99.99;87;16;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
588067485;0;-64.2324513;-72.4825468;17312.27;17315.822;0;11075589;999.00006;3.1415925;4294967.5;3773385.2;99.99;99.99;87;22;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
589067469;0;-64.2416908;-72.57103719999999;17315.108;17318.536;0;11075589;999.00006;3.1415925;4294967.5;3773474.5;99.99;99.99;87;30;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
590067474;0;-64.4040425;-74.6669223;17365.584;17366.11;0;11075589;999.00006;3.1415925;4294967.5;3773563.8;99.99;99.99;85;27;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
591066470;0;-64.40534869999999;-74.6628264;17365.961;17366.492000000002;0;11075589;999.00006;3.1415925;4294967.5;3773653.5;99.99;99.99;85;33;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
592067470;0;-64.25445429999999;-72.6610786;17318.983;17322.284;0;11075589;999.00006;3.1415925;4294967.5;3773743.5;99.99;99.99;85;38;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
593067469;0;-64.2558529;-72.65708769999999;17319.389;17322.694;0;11075589;999.00006;3.1415925;4294967.5;3773833.5;99.99;99.99;85;33;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
594066470;0;-64.248711;-72.5511087;17317.146;17320.597;0;11075589;999.00006;3.1415925;4294967.5;3773924.2;99.99;99.99;79;37;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
595067978;0;-64.2586484;-72.6491056;17320.201;17323.515;0;11075589;999.00006;3.1415925;4294967.5;3774015.0;99.99;99.99;78;44;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
596066526;0;-64.5655919;-77.2164968;17416.229;17413.236;0;11075589;999.00006;3.1415925;4294967.5;3774106.0;99.99;99.99;78;41;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
597067468;0;-64.7539006;-84.3692789;17478.639;17467.897;0;11075589;999.00006;3.1415925;4294967.5;3774197.5;99.99;99.99;78;42;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
598066496;0;-64.73770209999999;-82.37144769999999;17472.159;17463.207000000002;0;11075589;999.00006;3.1415925;4294967.5;3774288.2;99.99;99.99;78;41;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
599066468;0;-64.56915959999999;-77.20374989999999;17417.252;17414.274;0;11075589;999.00006;3.1415925;4294967.5;3774380.8;99.99;99.99;78;39;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
600066469;0;-64.5893138;-77.58505389999999;17423.641;17420.137;0;11075589;999.00006;3.1415925;4294967.5;3774472.8;99.99;99.99;78;39;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
601066481;0;-64.2866706;-72.8642498;17328.727;17331.738;0;11075589;999.00006;3.1415925;4294967.5;3774564.8;99.99;99.99;78;35;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
602066469;0;-64.27775249999999;-72.7342029;17325.932;17329.121;0;11075589;999.00006;3.1415925;4294967.5;3774657.5;99.99;99.99;78;45;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
603066954;0;-64.57390889999999;-77.1867539;17418.614;17415.656;0;11075589;999.00006;3.1415925;4294967.5;3774750.5;99.99;99.99;78;46;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
604066475;0;-64.4369643;-74.8264133;17375.438000000002;17375.731;0;11075589;999.00006;3.1415925;4294967.5;3774843.2;99.99;99.99;90;46;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
605066540;0;-64.5762802;-77.1782557;17419.294;17416.346;0;11075589;999.00006;3.1415925;4294967.5;3774937.0;99.99;99.99;90;44;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
606066469;0;-64.577465;-77.1740066;17419.634000000002;17416.691;0;11075589;999.00006;3.1415925;4294967.5;3775030.5;99.99;99.99;90;44;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
607066496;0;-64.5786493;-77.1697574;17419.973;17417.035;0;11075589;999.00006;3.1415925;4294967.5;3775124.2;99.99;99.99;90;43;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
608066474;0;-64.6669936;-79.1807618;17448.403000000002;17442.706000000002;0;11075589;999.00006;3.1415925;4294967.5;3775218.2;99.99;99.99;89;40;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
609066474;0;-64.65149269999999;-78.7370461;17443.297;17438.207000000002;0;11075589;999.00006;3.1415925;4294967.5;3775312.5;99.99;99.99;90;42;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
610066545;0;-64.4165556;-74.3890438;17368.875;17369.767;0;11075589;999.00006;3.1415925;4294967.5;3775407.5;99.99;99.99;90;40;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
611066473;0;-64.5489741;-76.4959671;17410.412;17408.398;0;11075589;999.00006;3.1415925;4294967.5;3775502.5;99.99;99.99;90;38;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
612066469;0;-64.41916379999999;-74.3808701;17369.628;17370.53;0;11075589;999.00006;3.1415925;4294967.5;3775597.8;99.99;99.99;89;43;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
613066675;0;-64.5357118;-76.20543649999999;17406.152000000002;17404.535;0;11075589;999.00006;3.1415925;4294967.5;3775693.2;99.99;99.99;82;40;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
614066469;0;-64.62547049999999;-77.9575962;17434.674;17430.648;0;11075589;999.00006;3.1415925;4294967.5;3775788.8;99.99;99.99;81;39;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
615066469;0;-64.6914749;-79.63842129999999;17456.137;17449.809;0;11075589;999.00006;3.1415925;4294967.5;3775884.8;99.99;99.99;81;38;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
616066469;0;-62.8287772;-61.094868399999996;16880.823;16895.685;0;11075589;999.00006;3.1415925;4294967.5;3775981.0;99.99;99.99;81;36;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
617065470;0;-64.1024111;-70.4855555;17271.255;17277.553;0;11075589;999.00006;3.1415925;4294967.5;3776077.8;99.99;99.99;81;35;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
618066469;0;-64.5418107;-76.184477;17407.903000000002;17406.312;0;11075589;999.00006;3.1415925;4294967.5;3776174.2;99.99;99.99;81;43;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
619066482;0;-64.7493858;-81.7316402;17474.981;17466.59;0;11075589;999.00006;3.1415925;4294967.5;3776271.2;99.99;99.99;88;28;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
620065472;0;-63.7580143;-67.2972107;17166.469;17175.547;0;11075589;999.00006;3.1415925;4294967.5;3776368.2;99.99;99.99;82;40;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
621066473;0;-63.7743507;-67.4140635;17171.426;17180.407;0;11075589;999.00006;3.1415925;4294967.5;3776466.0;99.99;99.99;82;32;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
622066469;0;-63.947660299999995;-68.8989019;17224.032;17231.835;0;11075589;999.00006;3.1415925;4294967.5;3776564.0;99.99;99.99;81;36;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
623066468;0;-64.7768875;-83.9219335;17484.911;17474.55;0;11075589;999.00006;3.1415925;4294967.5;3776662.0;99.99;99.99;81;39;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
624065469;0;-64.71804209999999;-88.627505;17472.009000000002;17457.511;0;11075589;999.00006;3.1415925;4294967.5;3776760.2;99.99;99.99;81;41;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
625065469;0;-64.756183;-87.0094058;17481.652000000002;17468.558;0;11075589;999.00006;3.1415925;4294967.5;3776859.0;99.99;99.99;81;44;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
626065495;0;-64.5835479;-76.7439362;17420.828;17418.46;0;11075589;999.00006;3.1415925;4294967.5;3776957.2;99.99;99.99;81;31;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
627065474;0;-64.7660755;-82.2378633;17480.274;17471.421000000002;0;11075589;999.00006;3.1415925;4294967.5;3777056.8;99.99;99.99;81;40;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
628065485;0;-64.7187031;-80.0124646;17464.545000000002;17457.702;0;11075589;999.00006;3.1415925;4294967.5;3777156.2;99.99;99.99;81;48;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
629065469;0;-64.75930129999999;-81.6859923;17477.817;17469.461;0;11075589;999.00006;3.1415925;4294967.5;3777255.8;99.99;99.99;81;40;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
630065469;0;-64.7208077;-80.00357749999999;17465.148;17458.312;0;11075589;999.00006;3.1415925;4294967.5;3777355.8;99.99;99.99;91;42;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
631065890;0;-64.6448695;-77.88447359999999;17440.222;17436.284;0;11075589;999.00006;3.1415925;4294967.5;3777456.0;99.99;99.99;85;39;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
632065470;0;-64.5588148;-76.1257847;17412.785;17411.263;0;11075589;999.00006;3.1415925;4294967.5;3777556.2;99.99;99.99;85;35;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
633066468;0;-64.7239605;-79.99024709999999;17466.047;17459.226;0;11075589;999.00006;3.1415925;4294967.5;3777657.2;99.99;99.99;85;38;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
634065470;0;-64.6635138;-78.23175309999999;17446.113;17441.696;0;11075589;999.00006;3.1415925;4294967.5;3777758.0;99.99;99.99;85;42;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
635065471;0;-64.5624447;-76.11320669999999;17413.827;17412.319;0;11075589;999.00006;3.1415925;4294967.5;3777859.0;99.99;99.99;84;37;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
637065470;0;-64.5802483;-76.3865277;17419.386;17417.5;0;11075589;999.00006;3.1415925;4294967.5;3778062.5;99.99;99.99;84;37;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
638066657;0;-64.5814438;-76.382318;17419.728;17417.848;0;11075589;999.00006;3.1415925;4294967.5;3778164.8;99.99;99.99;84;36;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
639065826;0;-64.6691061;-78.2101295;17447.71;17443.319;0;11075589;999.00006;3.1415925;4294967.5;3778266.8;99.99;99.99;84;36;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
640065469;0;-64.6702229;-78.2058048;17448.029;17443.643;0;11075589;999.00006;3.1415925;4294967.5;3778369.5;99.99;99.99;84;39;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
641065467;0;-64.74522089999999;-80.428006;17472.612;17465.384000000002;0;11075589;999.00006;3.1415925;4294967.5;3778471.8;99.99;99.99;84;34;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
642065469;0;-64.7943717;-84.493707;17490.491;17479.607;0;11075589;999.00006;3.1415925;4294967.5;3778575.0;99.99;99.99;84;41;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
643065470;0;-64.7952516;-84.48892239999999;17490.742000000002;17479.861;0;11075589;999.00006;3.1415925;4294967.5;3778678.5;99.99;99.99;84;39;0.0;0.0;0.0;0.0;0.0;0;nan;0.0;0.0;0.0;2457;0;0;1;0;0;0;0;0
