timestamp;timestamp_sample;hover_thrust;hover_thrust_var;accel_innov;accel_innov_var;accel_innov_test_ratio;accel_noise_var;valid
651696682;651696129;0.4586813;0.0055108536;0.5006847;24541.97;1.1349499e-06;3.3887572;0
651795710;651795100;0.45863825;0.005505476;0.29029968;24419.877;3.834486e-07;3.3720324;0
651894386;651894068;0.45861435;0.0054999166;0.028284937;24191.111;3.674617e-09;3.343835;0
651993663;651993037;0.45859465;0.005494202;0.57541597;23974.09;1.5345433e-06;3.317552;0
652092590;652092054;0.45856574;0.005488546;0.8211793;23744.46;3.1555214e-06;3.2877517;0
652191576;652190977;0.45852327;0.005482879;0.7615658;23680.219;2.7213641e-06;3.276388;0
652299340;652298945;0.45851636;0.005476152;-1.8351332;24412.336;1.5327923e-05;3.395966;0
652398331;652397916;0.45855358;0.0054694433;0.88712716;24936.604;3.506646e-06;3.457088;0
652497328;652496934;0.45859805;0.0054627825;0.62936354;25466.598;1.728183e-06;3.5418777;0
652596296;652595853;0.45863453;0.005456305;-1.7160553;26114.215;1.2529768e-05;3.6475663;0
652695381;652694826;0.4586598;0.005449951;-0.6373316;26207.404;1.7221239e-06;3.6448882;0
652794145;652793794;0.45869404;0.0054435907;-2.3022041;26359.324;2.2341424e-05;3.6944356;0
652893146;652892762;0.45872742;0.0054373234;-1.5592085;26702.12;1.0116263e-05;3.739889;0
652992166;652991846;0.45876253;0.005431652;-0.8476672;26645.92;2.9962466e-06;3.7299504;0
653091262;653090702;0.45879292;0.0054254197;0.91253054;26907.992;3.4385157e-06;3.7740872;0
653199184;653198669;0.4588156;0.005418711;0.4216553;26835.527;7.361435e-07;3.7651114;0
653298175;653297638;0.4588456;0.005412549;0.50418425;26758.88;1.0555239e-06;3.761324;0
653397002;653396655;0.4588921;0.0054063834;-1.188216;26907.549;5.830075e-06;3.7921863;0
653496112;653495576;0.4589187;0.005400284;-0.99575776;26939.24;4.089588e-06;3.8012486;0
653594892;653594547;0.458946;0.0053941743;0.4639734;26790.402;8.9282105e-07;3.785599;0
653693902;653693518;0.45898843;0.0053880555;-2.2894402;26633.26;2.1867128e-05;3.7840898;0
653793024;653792493;0.45901632;0.005381955;0.46372867;26726.066;8.940264e-07;3.7925346;0
653891825;653891505;0.45904955;0.00537587;-0.520805;26700.25;1.1287362e-06;3.7904453;0
653990786;653990427;0.45908147;0.00536978;-2.390511;26657.383;2.3818888e-05;3.8053317;0
654098763;654098393;0.459112;0.0053631617;-0.97941935;26618.547;4.0041514e-06;3.795384;0
654188820;654188363;0.45914215;0.0053576203;-0.9943074;26398.5;4.1612097e-06;3.771003;0
654296755;654296379;0.45917648;0.005350929;-0.009049058;26221.346;3.4698386e-10;3.7487693;0
654395881;654395301;0.4592174;0.0053447816;-1.8684013;25949.363;1.4947588e-05;3.7207682;0
654494835;654494270;0.45923683;0.005338652;-2.1946862;25802.053;2.074188e-05;3.717412;0
654593634;654593241;0.4592713;0.005332461;-1.9352202;25576.424;1.626966e-05;3.69167;0
654692813;654692210;0.45930687;0.0053262413;-0.096425;25696.328;4.0203666e-08;3.7008502;0
654791658;654791228;0.45933518;0.005320036;-1.4198953;25434.727;8.807306e-06;3.6713274;0
654890717;654890149;0.4593664;0.0053138537;-1.9106238;25366.203;1.5990145e-05;3.677441;0
654998441;654998118;0.45939592;0.005307668;-1.6834881;25283.998;1.2454659e-05;3.6683924;0
655097875;655097085;0.45942208;0.005301536;-0.0019053519;25268.64;1.5963423e-11;3.6652033;0
655196450;655196101;0.45943764;0.005295518;0.49024957;24988.975;1.0686697e-06;3.637925;0
655295523;655295023;0.45946681;0.0052895313;-2.5298936;24872.107;2.8592323e-05;3.6425047;0
655394790;655393995;0.4594744;0.005283661;0.5339441;24961.48;1.2690498e-06;3.6523619;0
655493428;655492963;0.45949155;0.005277722;-1.1983501;24661.32;6.4700644e-06;3.6171658;0
655592424;655591931;0.45951506;0.005271591;-0.16217808;24384.254;1.1984842e-07;3.5805702;0
655691401;655690948;0.4595516;0.0052653775;-0.63142467;24285.873;1.8240925e-06;3.5741172;0
655799357;655798871;0.45956546;0.005258667;0.4409551;24372.266;8.86442e-07;3.5939841;0
655898204;655897839;0.45960605;0.0052526803;0.8574451;25120.984;3.2518726e-06;3.6990469;0
655997654;655996809;0.45958373;0.0052476306;-0.57880986;29565.1;1.2590702e-06;4.360354;0
656096189;656095825;0.459559;0.0052434336;0.73048794;31268.297;1.896179e-06;4.6347303;0
656195092;656194748;0.45956388;0.0052391537;1.4675434;30778.031;7.774966e-06;4.5786877;0
656294357;656293719;0.45955908;0.005234766;-0.99548453;30356.965;3.6271722e-06;4.5296235;0
656393007;656392687;0.4595872;0.0052301097;-0.4087545;29981.594;6.191956e-07;4.4811096;0
656492004;656491657;0.45958742;0.0052253962;0.23275766;29637.93;2.0310357e-07;4.428746;0
656591456;656590673;0.45958626;0.0052206283;-0.9042066;29195.59;3.1115412e-06;4.3697224;0
656699115;656698591;0.45959324;0.0052153985;1.3213358;29199.762;6.6436173e-06;4.3925037;0
656797921;656797562;0.45961165;0.0052106227;-2.23973;29053.621;1.9184412e-05;4.3911066;0
656897095;656896532;0.45962942;0.0052059614;1.4709003;28874.506;8.325483e-06;4.388462;0
656995945;656995545;0.45957595;0.005202424;6.2289596;39121.664;0.00011019737;6.06425;0
657094989;657094468;0.4595668;0.0052000135;-2.0037215;42623.23;1.0466123e-05;6.4399157;0
657194108;657193440;0.45956063;0.005197142;2.1395183;41684.78;1.2201464e-05;6.316792;0
657292755;657292407;0.45954543;0.0051941467;1.258587;41228.516;4.2690012e-06;6.21963;0
657391755;657391377;0.45955443;0.0051909117;-0.88000435;40770.383;2.1104854e-06;6.158346;0
657491066;657490488;0.45955396;0.0051875515;0.07317456;39928.332;1.4900353e-08;6.0462184;0
657598727;657598316;0.45955643;0.0051838015;0.835514;38847.57;1.9966462e-06;5.895726;0
657688666;657688287;0.45956194;0.0051806206;-0.7880961;38300.164;1.8018358e-06;5.816288;0
657796602;657796253;0.45956317;0.0051767565;0.53689754;37608.855;8.5162856e-07;5.725913;0
657895588;657895270;0.45956597;0.0051732007;1.086244;36643.56;3.5777882e-06;5.600523;0
657994545;657994191;0.45955583;0.0051697954;0.31710783;35901.383;3.112148e-07;5.478829;0
658093654;658093162;0.45952672;0.0051664393;0.0032635927;35302.324;3.352325e-11;5.38242;0
658192501;658192135;0.45951498;0.0051629315;0.47060204;34304.95;7.173124e-07;5.241136;0
658291593;658291101;0.45951417;0.0051593576;-0.19026434;33385.973;1.2047815e-07;5.113023;0
658390589;658390119;0.45949;0.0051559154;1.7383478;32477.936;1.0338141e-05;4.9884167;0
658498555;658498039;0.4594458;0.005152419;2.2533555;31859.148;1.7708539e-05;4.8993206;0
658597558;658597010;0.45938414;0.0051494176;3.425201;32267.191;4.0398798e-05;4.97988;0
658696356;658695978;0.45933977;0.005146429;2.3660386;31929.408;1.9480955e-05;4.902947;0
658795320;658794995;0.4592963;0.0051434007;1.8351479;31271.352;1.1966109e-05;4.795246;0
658894451;658893917;0.4592361;0.0051402985;1.9011958;30855.188;1.3016163e-05;4.7276893;0
658993405;658992889;0.45919606;0.005136866;-0.7593262;30313.188;2.1134047e-06;4.642604;0
659092357;659091858;0.45918897;0.0051333336;2.0515842;29894.32;1.564399e-05;4.584392;0
659191354;659190827;0.45918277;0.005129303;-1.2830889;29467.084;6.2077447e-06;4.536479;0
659290196;659289844;0.45915565;0.005125299;0.92081743;28977.395;3.2512116e-06;4.439091;0
659398315;659397793;0.45913744;0.005120773;-1.5019324;28473.71;8.802665e-06;4.3787913;0
659497062;659496749;0.45913723;0.0051164236;-0.3516634;28185.04;4.875209e-07;4.322542;0
659596187;659595699;0.45912516;0.0051120315;3.434831;27908.705;4.697086e-05;4.3193836;0
659695216;659694718;0.4590943;0.005107733;1.8996316;27661.52;1.4495068e-05;4.2567625;0
659794007;659793640;0.45906237;0.005103426;0.2945608;27435.05;3.5139988e-07;4.2136855;0
659892921;659892609;0.45903355;0.005098991;-0.2930106;27001.059;3.5329975e-07;4.149901;0
659991899;659991581;0.45902017;0.005094365;0.5648241;26460.5;1.3396332e-06;4.0659337;0
660091077;660090553;0.45901906;0.005089625;0.078167796;26058.164;2.6053701e-08;4.009808;0
660199021;660198516;0.45902017;0.0050844653;-1.1652119;25696.668;5.8707083e-06;3.9721832;0
660297835;660297489;0.45901942;0.0050797826;0.12558475;25361.844;6.909562e-08;3.9189138;0
660396916;660396454;0.45899892;0.005075265;0.36157015;24912.688;5.8307177e-07;3.8561316;0
660495943;660495423;0.4589391;0.0050716638;2.0419335;24678.736;1.8772313e-05;3.834187;0
660594900;660594439;0.4588587;0.005068544;2.0405428;24848.18;1.8618914e-05;3.8655083;0
660693861;660693363;0.45879182;0.005064836;1.6495243;24549.742;1.2314818e-05;3.8203604;0
660792656;660792332;0.4587194;0.0050611426;2.1563814;24202.205;2.1347829e-05;3.7757094;0
660891761;660891301;0.4586818;0.005056831;0.6239813;23793.922;1.8181704e-06;3.7116575;0
660990785;660990271;0.45866504;0.0050520366;-0.8417908;23353.643;3.371407e-06;3.6647093;0
661098775;661098238;0.4586449;0.0050470685;1.0328166;23164.363;5.116625e-06;3.6306713;0
661197654;661197212;0.45861185;0.0050421827;1.4912084;22739.49;1.0865595e-05;3.5683641;0
661296922;661296177;0.45855516;0.005037798;0.8004261;22470.39;3.1680306e-06;3.527512;0
661395530;661395145;0.45850825;0.0050334074;-0.22246301;22095.428;2.4886896e-07;3.4800751;0
661494657;661494163;0.45845056;0.0050288765;1.3790586;21742.105;9.718994e-06;3.4258993;0
661593648;661593087;0.45839712;0.0050242255;1.0103127;21322.805;5.3189356e-06;3.3615308;0
661692555;661692056;0.45834976;0.005019335;1.8630319;20943.32;1.8414186e-05;3.3103535;0
661791624;661791028;0.45830324;0.0050143953;1.6412554;20611.059;1.45214335e-05;3.2604456;0
661890594;661890000;0.4582501;0.005009424;0.92383707;20250.115;4.682963e-06;3.2033744;0
661998522;661997962;0.45820057;0.0050039496;-0.2944883;20014.213;4.814543e-07;3.1741395;0
662088505;662087937;0.45815185;0.004999339;1.3635243;19808.562;1.0428703e-05;3.137993;0
662196621;662195900;0.45809838;0.0049937395;1.6008377;19543.27;1.4569844e-05;3.0990834;0
662295362;662294870;0.45804495;0.004988586;0.4510976;19197.438;1.1777558e-06;3.0428724;0
662394375;662393887;0.457991;0.0049831695;0.40305713;18924.506;9.538195e-07;2.9998314;0
662493565;662492809;0.4579414;0.0049777036;0.9777603;18634.773;5.700306e-06;2.9512932;0
662592238;662591779;0.45787293;0.004972538;0.8336616;18458.527;4.183503e-06;2.9202304;0
662691213;662690751;0.45780894;0.0049673696;1.9490303;18246.562;2.3132021e-05;2.8892715;0
662790449;662789719;0.45775035;0.0049621565;0.9464292;18042.352;5.516208e-06;2.8511186;0
662898216;662897683;0.45766845;0.0049564433;1.7282892;17791.049;1.8654724e-05;2.8086355;0
662997156;662996654;0.45760942;0.0049507925;0.93392587;17642.084;5.493289e-06;2.7771761;0
663096380;663095623;0.45758298;0.0049450966;0.5343267;17638.303;1.7985165e-06;2.77236;0
663195122;663194592;0.4575956;0.004938052;-0.27355045;17971.668;4.6264083e-07;2.8260064;0
663294162;663293612;0.45760253;0.0049312483;0.21324974;18293.525;2.7620854e-07;2.865202;0
663393316;663392537;0.45760152;0.004924887;-0.68831706;18990.592;2.772018e-06;2.9730964;0
663491922;663491501;0.4575878;0.00491872;0.9957575;19022.54;5.7915686e-06;2.9609025;0
663590973;663590476;0.45757946;0.004912537;0.53195107;19081.223;1.6477628e-06;2.9610465;0
663698978;663698522;0.45757833;0.004905645;0.48597634;19137.402;1.3712124e-06;2.9600093;0
663798021;663797480;0.45758677;0.00489922;0.9161544;19464.154;4.791365e-06;3.0022633;0
663896920;663896430;0.45761165;0.00489273;-1.4078901;19680.559;1.11907075e-05;3.040018;0
663995709;663995377;0.45762688;0.00488629;0.7470293;20042.379;3.0937379e-06;3.0719447;0
664094853;664094331;0.4576514;0.0048798868;-1.4714556;20189.395;1.1915945e-05;3.0978186;0
664193806;664193334;0.45768473;0.0048733535;-0.98362386;20499.79;5.2440428e-06;3.1289916;0
664292857;664292255;0.45774096;0.004866481;0.24834955;21107.596;3.2467247e-07;3.2074852;0
664391723;664391224;0.45780653;0.0048598233;-2.8671556;21688.611;4.211417e-05;3.3217695;0
664490657;664490194;0.4578503;0.0048534153;-0.8106944;22269.504;3.2791502e-06;3.3676217;0
664598536;664598211;0.4579128;0.0048466725;-2.001667;23125.463;1.9250885e-05;3.498881;0
664697494;664697135;0.45796534;0.0048406413;-3.3566947;23631.293;5.2977768e-05;3.594511;0
664796446;664796101;0.45800406;0.0048347823;-0.4728513;23923.756;1.0384302e-06;3.5876572;0
664895387;664895071;0.4580531;0.0048291152;-0.60722625;24581.994;1.6666386e-06;3.6791065;0
664994414;664994039;0.45809928;0.004823534;-0.8625805;25104.83;3.2930586e-06;3.7512515;0
665093530;665093058;0.4581368;0.0048180376;0.36931908;25606.135;5.918572e-07;3.8219805;0
665192481;665191980;0.45816705;0.004813114;1.632689;25460.94;1.1632953e-05;3.8120768;0
665291309;665290948;0.4582115;0.004807835;-1.0315659;26236.166;4.5066213e-06;3.9066217;0
665390297;665389916;0.45825297;0.0048026973;-0.9099565;26144.283;3.5190224e-06;3.891144;0
665498326;665497934;0.45828497;0.004797238;-0.53861827;26321.17;1.2246569e-06;3.9115992;0
665597248;665596857;0.4583008;0.004792333;0.3298279;26554.611;4.5518962e-07;3.9437826;0
665696173;665695823;0.45832384;0.0047874567;0.2011571;26682.918;1.6849805e-07;3.9614458;0
665795179;665794793;0.4583636;0.0047826245;-2.045216;26841.3;1.7315393e-05;3.9942265;0
665894147;665893763;0.45838764;0.004777826;-0.20884916;27111.518;1.7875949e-07;4.0276527;0
665993156;665992781;0.45840842;0.0047730785;1.6707602;26857.287;1.1548447e-05;4.011844;0
666092103;666091702;0.4584305;0.004768373;1.0224175;26912.908;4.315722e-06;4.0091186;0
666191042;666190671;0.45845446;0.004763667;-0.6656461;27058.475;1.8194534e-06;4.020671;0
666298984;666298638;0.4584903;0.0047584875;-1.7003887;26934.08;1.1927564e-05;4.0138083;0
666398110;666397654;0.45851833;0.004753747;-2.2581644;26728.932;2.1197615e-05;3.99472;0
666496922;666496577;0.45854273;0.0047490206;-2.3898258;27216.709;2.3316019e-05;4.073619;0
666595863;666595547;0.45855957;0.0047443425;-1.0537813;27204.086;4.5354905e-06;4.0618343;0
666694829;666694517;0.45858845;0.004739705;-0.88528705;27329.576;3.1863449e-06;4.0858793;0
666793843;666793487;0.45860955;0.004735079;2.1559682;27377.271;1.8864792e-05;4.1301003;0
666892994;666892503;0.45864356;0.0047305175;-3.3408372;27715.918;4.4744418e-05;4.1869464;0
666991773;666991423;0.45865303;0.0047260206;2.051057;27792.096;1.6818673e-05;4.1967754;0
667090709;667090391;0.4586763;0.004721561;-1.7698151;27859.219;1.2492356e-05;4.1886525;0
667198994;667198361;0.45868483;0.004717094;-0.07255477;28065.318;2.0841043e-08;4.2159295;0
667297731;667297378;0.458712;0.00471262;1.0877154;28237.342;4.6554774e-06;4.2558055;0
667396649;667396300;0.45873302;0.00470813;1.2240944;27931.89;5.960559e-06;4.216138;0
667495618;667495270;0.45876664;0.004703633;-0.40077826;28097.537;6.351811e-07;4.229375;0
667594561;667594238;0.45878622;0.0046991096;2.8826742;27947.91;3.30369e-05;4.260554;0
667693745;667693211;0.45883173;0.0046947696;-2.4166188;28954.984;2.2410444e-05;4.382462;0
667792553;667792223;0.45884272;0.004690612;0.99700403;29039.66;3.803293e-06;4.3879986;0
667891506;667891147;0.4588511;0.0046865568;-1.3105782;29347.809;6.5029094e-06;4.4282794;0
667990479;667990115;0.45886484;0.004682357;-1.6247034;29253.918;1.002586e-05;4.4071755;0
668098713;668098082;0.4588946;0.004677414;-1.5109744;29394.088;8.630019e-06;4.439027;0
668197487;668197174;0.45896372;0.0046726814;-3.336852;29309.697;4.2210457e-05;4.4557896;0
668296451;668296107;0.4590207;0.0046682097;-1.0221018;29888.043;3.883724e-06;4.5065494;0
668395691;668395063;0.4590639;0.004663857;-2.575343;29931.22;2.4620856e-05;4.5327387;0
668494535;668494014;0.45907867;0.004659656;1.8419268;30498.629;1.23600985e-05;4.6379704;0
668593309;668592967;0.4591122;0.004655652;-4.032433;30780.752;5.8696547e-05;4.704905;0
668692519;668691949;0.45911673;0.004651845;1.2649534;30913.3;5.751235e-06;4.704426;0
668791291;668790919;0.45913342;0.0046480815;-1.1385756;30621.252;4.7039016e-06;4.6548963;0
668890207;668889878;0.45914948;0.0046441536;-1.5563481;30373.18;8.860958e-06;4.6370053;0
668998629;668997807;0.45923007;0.0046396777;-0.9059442;30732.262;2.9673304e-06;4.6877904;0
669097170;669096823;0.45924944;0.004635779;1.6973543;30647.428;1.0445001e-05;4.71411;0
669196265;669195744;0.45921272;0.004632662;2.1797962;31406.75;1.6809945e-05;4.85018;0
669295304;669294712;0.4591671;0.004629482;0.55032974;32188.117;1.0454611e-06;4.9556785;0
669393999;669393685;0.45913932;0.0046260622;-0.6923783;32726.893;1.6275698e-06;5.0547185;0
669492998;669492653;0.45919564;0.004622338;-0.2897434;33148.03;2.8140178e-07;5.125668;0
669592250;669591669;0.4592309;0.004618738;-2.8529134;32577.16;2.7760125e-05;5.0833263;0
669690945;669690594;0.45924377;0.004615412;0.870563;32171.23;2.6175214e-06;4.9920797;0
669799083;669798562;0.45925164;0.0046118605;-0.27748385;31847.984;2.686278e-07;4.929427;0
669898062;669897533;0.45926577;0.004608376;-1.3645201;31318.818;6.605595e-06;4.8528514;0
669996899;669996546;0.4592866;0.0046046344;-0.27942756;31086.5;2.7907706e-07;4.815688;0
670095867;670095468;0.45931134;0.004600758;0.24053532;30643.246;2.0978788e-07;4.7571163;0
670195073;670194435;0.4593148;0.00459685;1.3938727;30567.148;7.062343e-06;4.7688766;0
670293801;670293405;0.45934266;0.0045929374;-0.91107;30436.504;3.0301644e-06;4.7360396;0
670392764;670392375;0.45936096;0.0045890408;-1.1555985;29979.906;4.9492705e-06;4.667067;0
670492019;670491390;0.45938867;0.0045851963;0.80217123;30038.848;2.3801724e-06;4.6742167;0
670590704;670590313;0.45942262;0.004581313;-2.067435;29834.314;1.5918611e-05;4.6407323;0
670698645;670698280;0.45944285;0.004577031;-2.746751;29757.988;2.8170367e-05;4.6401043;0
670797608;670797253;0.45945117;0.0045730993;-0.3330757;29857.117;4.1285304e-07;4.6346173;0
670896587;670896268;0.45947796;0.0045691873;0.39462537;29927.46;5.781727e-07;4.643298;0
670995536;670995189;0.45951033;0.0045653274;-2.3194604;30006.219;1.9921414e-05;4.653755;0
671094475;671094157;0.45953158;0.0045614676;-2.2129586;29778.06;1.8272909e-05;4.6042113;0
671193445;671193127;0.45954862;0.0045579975;-0.1850926;30558.371;1.2456769e-07;4.699665;0
671292467;671292101;0.4595578;0.0045543583;1.8308611;30838.61;1.2077401e-05;4.756707;0
671391457;671391113;0.45954666;0.0045509064;-0.20780727;30672.691;1.5643255e-07;4.7031946;0
671490377;671490034;0.45954105;0.004547429;-1.3520561;30399.127;6.6816824e-06;4.660406;0
671598314;671598002;0.45955604;0.0045434046;-0.17369306;29929.518;1.1200121e-07;4.576878;0
671697319;671696971;0.4595833;0.0045395824;-0.10183504;29985.557;3.8427302e-08;4.569589;0
671796333;671795988;0.45961103;0.004535798;-2.4145174;30128.6;2.1500036e-05;4.5843325;0
671895251;671894910;0.45963478;0.0045319735;-0.911519;30092.016;3.0678752e-06;4.5444574;0
671994419;671993882;0.4596647;0.004527928;-0.6101529;30016.51;1.3780807e-06;4.515333;0
672093163;672092852;0.45970252;0.004523893;-0.47211805;30038.838;8.244714e-07;4.499601;0
672192409;672191822;0.45973656;0.0045198547;-0.34805042;29873.242;4.5056706e-07;4.454098;0
672291173;672290843;0.4597726;0.004515795;-1.3672339;29502.05;7.0402957e-06;4.380891;0
672390326;672389796;0.4598086;0.004511698;-1.2216728;29302.217;5.6593535e-06;4.329449;0
672498218;672497729;0.45985374;0.004507119;-2.5053062;29410.443;2.3712511e-05;4.3338585;0
672597261;672596699;0.45990378;0.0045026466;-0.08657956;29608.064;2.8130549e-08;4.3272524;0
672696097;672695783;0.4599929;0.0044977716;-3.3027635;29890.176;4.0549352e-05;4.372232;0
672795018;672794636;0.46008286;0.0044928184;-1.8702341;30444.23;1.2765695e-05;4.407187;0
672894180;672893691;0.46018395;0.0044878307;-1.9001889;31269.766;1.2829994e-05;4.5026207;0
672992962;672992645;0.46027675;0.0044829715;-0.89032555;31679.955;2.7801652e-06;4.5416822;0
673091935;673091591;0.4603807;0.0044783517;-2.7839575;32472.033;2.651998e-05;4.6353817;0
673190934;673190560;0.4604407;0.0044741672;-0.870593;32848.547;2.5637262e-06;4.641247;0
673298838;673298490;0.4604948;0.0044699297;-3.2200537;33348.887;3.4546367e-05;4.7026677;0
673397820;673397450;0.46057305;0.0044656256;-2.723993;33519.176;2.459666e-05;4.70839;0
673496782;673496424;0.4606583;0.004461339;-2.5522213;33483.184;2.1615606e-05;4.680997;0
673595767;673595435;0.46073598;0.0044571673;-2.7835217;33885.01;2.5406163e-05;4.7139797;0
673694742;673694355;0.46078736;0.004453114;-0.40226686;33646.055;5.34382e-07;4.6622996;0
673793651;673793324;0.46084574;0.004449048;-2.1348825;33835.645;1.4966869e-05;4.672501;0
673892615;673892294;0.46090862;0.004444966;-0.118490696;33446.777;4.6641414e-08;4.61372;0
673991635;673991263;0.46098396;0.0044409907;-0.88147765;33497.207;2.5773388e-06;4.591862;0
674090601;674090279;0.46103722;0.0044370405;1.0774789;33356.973;3.867127e-06;4.595423;0
674198719;674198202;0.4611009;0.0044327215;-1.6888769;33558.363;9.443928e-06;4.585223;0
674297808;674297172;0.4611648;0.0044288137;-0.8646689;33614.227;2.4713488e-06;4.579119;0
674396532;674396142;0.46121594;0.004425081;0.61412334;33578.203;1.2479906e-06;4.5843244;0
674495662;674495154;0.46123886;0.004421634;0.050149202;33430.39;8.358803e-09;4.554858;0
674594467;674594077;0.46126434;0.004418253;0.42684138;33204.03;6.096769e-07;4.529368;0
674693558;674693047;0.46128157;0.0044148588;1.1634797;33016.74;4.555551e-06;4.512767;0
674792596;674792019;0.4613126;0.0044113933;-1.2245774;32683.027;5.0980925e-06;4.4393;0
674891378;674890984;0.4613497;0.004407801;-2.3168006;32081.705;1.8589913e-05;4.3638062;0
674990505;674990001;0.46137923;0.004404157;-0.2589336;31797.432;2.3428382e-07;4.3261204;0
675098241;675097922;0.46142265;0.004400117;-1.355617;31332.936;6.5167415e-06;4.2610664;0
675197688;675196892;0.46146515;0.0043963683;-1.5098636;30955.33;8.182717e-06;4.214797;0
675296347;675295860;0.46148583;0.0043929396;-0.03773856;30471.182;5.1932463e-09;4.158953;0
675395333;675394877;0.46149454;0.004389087;-1.8626801;30514.832;1.2633481e-05;4.164841;0
675494440;675493799;0.46155164;0.0043850583;-2.0858219;30142.9;1.6037138e-05;4.1234703;0
675593146;675592773;0.4616138;0.0043809814;-2.7734709;29837.816;2.8644265e-05;4.088798;0
675692198;675691737;0.46167946;0.0043769404;-1.6583214;29869.836;1.022968e-05;4.090543;0
675791303;675790710;0.46173579;0.004372854;-1.9601331;29474.895;1.4483593e-05;4.046305;0
675890039;675889725;0.4617832;0.004368698;-1.0580583;29164.58;4.2650186e-06;4.010124;0
675998139;675997652;0.46184394;0.004364108;-1.0736591;28662.096;4.4687117e-06;3.9493392;0
676097362;676096615;0.46189782;0.0043598455;-0.031375647;28344.004;3.8590615e-09;3.9176984;0
676196084;676195584;0.46196726;0.004355529;-2.5096998;27929.092;2.5057874e-05;3.8699434;0
676295069;676294600;0.46203133;0.0043511633;-3.9171002;28015.357;6.0854218e-05;3.91284;0
676394164;676393524;0.46209595;0.0043468806;-1.5507143;28325.988;9.432699e-06;3.928511;0
676492843;676492495;0.46212068;0.004342855;-1.0299681;28227.42;4.1757444e-06;3.9043832;0
676591940;676591462;0.4621328;0.004338991;-0.73715526;28624.209;2.1093176e-06;3.9607627;0
676691129;676690429;0.46220064;0.0043348554;-3.2247467;28315.385;4.0806208e-05;3.9432497;0
676798871;676798419;0.4622761;0.004330221;-1.7563384;28378.096;1.2077878e-05;3.930095;0
676897766;676897377;0.46231398;0.0043259733;-1.2821752;28276.537;6.4599035e-06;3.8998225;0
676996874;676996340;0.46236935;0.0043217335;-1.2040124;28508.023;5.65005e-06;3.918488;0
677095725;677095307;0.4624303;0.0043175337;0.2194165;28566.578;1.872569e-07;3.927859;0
677194723;677194405;0.46249196;0.004313364;-0.8764681;28793.5;2.9643895e-06;3.9396424;0
677293886;677293243;0.4625479;0.004309559;-3.1095412;28599.297;3.7565984e-05;3.9138079;0
677392741;677392214;0.4626025;0.004305376;-2.9373977;28908.64;3.3163116e-05;3.9349952;0
677500567;677500180;0.4626627;0.004300842;-1.3577752;29015.277;7.0597043e-06;3.9177158;0
677590850;677590229;0.4627347;0.004296842;-1.1272327;29192.756;4.8362585e-06;3.9271083;0
677698622;677698118;0.4628269;0.004292029;-4.3904943;29288.248;7.312922e-05;3.9592323;0
677797434;677797088;0.4628952;0.004287733;-1.1686106;29962.914;5.064226e-06;3.9912136;0
677896400;677896059;0.4629555;0.004283547;0.7286935;29893.182;1.9736726e-06;3.980329;0
677995422;677995028;0.463023;0.004279566;-1.3349279;30346.906;6.524672e-06;3.9975538;0
678094401;678094045;0.46307918;0.0042756787;-0.7850406;30530.135;2.242916e-06;4.0019817;0
678193391;678192968;0.46313396;0.0042717913;-0.8836324;30690.584;2.8268034e-06;4.001453;0
678292350;678291937;0.46319032;0.0042679086;-0.4164003;30470.035;6.3227594e-07;3.9597616;0
678391415;678390907;0.46325067;0.0042640795;0.03236425;30548.482;3.8097716e-09;3.948855;0
678490402;678489876;0.46329775;0.0042603323;-0.5124346;30906.414;9.440299e-07;3.9614902;0
678598411;678597843;0.46335545;0.004256268;-1.3305314;30750.203;6.396756e-06;3.9162827;0
678697329;678696810;0.46340057;0.004252602;-2.0638788;30902.463;1.5315556e-05;3.9141688;0
678796136;678795779;0.46344295;0.004248945;0.5582653;30606.857;1.13141e-06;3.87106;0
678895274;678894749;0.4634962;0.00424532;-2.4394917;30767.568;2.1491316e-05;3.8589065;0
678994152;678993764;0.46353558;0.0042417706;-1.0547627;31288.05;3.9508313e-06;3.897728;0
679093110;679092695;0.46356615;0.004238456;-0.04107082;31175.34;6.0119176e-09;3.8690894;0
679192062;679191660;0.46358466;0.004235321;-0.11209354;31007.818;4.5024343e-08;3.826633;0
679291155;679290629;0.46359885;0.0042325477;0.12288037;30979.049;5.4156978e-08;3.8064952;0
679390013;679389599;0.46361303;0.0042295298;0.63465554;31061.656;1.4408176e-06;3.8035626;0
679498106;679497565;0.46362796;0.0042263195;0.8809432;31430.535;2.7434783e-06;3.8332143;0
679596883;679596537;0.46363035;0.0042234925;0.24681687;31895.72;2.1221435e-07;3.859112;0
679695993;679695507;0.46363056;0.0042207334;0.347682;31941.223;4.2050422e-07;3.8400412;0
679795023;679794478;0.46363413;0.004217891;-0.33481407;31859.102;3.9095914e-07;3.8025663;0
679894009;679893495;0.46366656;0.0042148908;0.10880798;32054.715;4.103808e-08;3.8152447;0
679992934;679992415;0.46368623;0.0042118547;0.85209703;32064.459;2.516006e-06;3.8139699;0
680091917;680091383;0.46370053;0.004208883;-1.4821765;32844.637;7.431781e-06;3.882966;0
680190668;680190353;0.4637097;0.0042059505;0.72967947;33241.54;1.7796748e-06;3.9185007;0
680298735;680298364;0.46373335;0.0042027584;0.5810654;33279.766;1.1272683e-06;3.9010346;0
680397846;680397287;0.46375445;0.004199834;2.098577;33070.824;1.4796613e-05;3.8862069;0
