timestamp;accel_device_id_primary;accel_device_ids[0];accel_device_ids[1];accel_device_ids[2];accel_device_ids[3];accel_inconsistency_m_s_s[0];accel_inconsistency_m_s_s[1];accel_inconsistency_m_s_s[2];accel_inconsistency_m_s_s[3];gyro_device_id_primary;gyro_device_ids[0];gyro_device_ids[1];gyro_device_ids[2];gyro_device_ids[3];gyro_inconsistency_rad_s[0];gyro_inconsistency_rad_s[1];gyro_inconsistency_rad_s[2];gyro_inconsistency_rad_s[3];accel_healthy[0];accel_healthy[1];accel_healthy[2];accel_healthy[3];accel_priority[0];accel_priority[1];accel_priority[2];accel_priority[3];gyro_healthy[0];gyro_healthy[1];gyro_healthy[2];gyro_healthy[3];gyro_priority[0];gyro_priority[1];gyro_priority[2];gyro_priority[3]
672137933;4259850;4259850;2490378;0;0;0.12313591;0.123135835;0.0;0.0;4325386;4325386;2490378;0;0;0.006072419;0.0060724122;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
672335964;4259850;4259850;2490378;0;0;0.11022001;0.11021989;0.0;0.0;4325386;4325386;2490378;0;0;0.0065858145;0.006585814;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
672533888;4259850;4259850;2490378;0;0;0.17941399;0.17941387;0.0;0.0;4325386;4325386;2490378;0;0;0.0059678853;0.0059678857;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
672736254;4259850;4259850;2490378;0;0;0.10654979;0.10654981;0.0;0.0;4325386;4325386;2490378;0;0;0.0059121456;0.0059121465;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
672934197;4259850;4259850;2490378;0;0;0.13860044;0.13860045;0.0;0.0;4325386;4325386;2490378;0;0;0.016010987;0.016010989;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
673132141;4259850;4259850;2490378;0;0;0.11372651;0.11372647;0.0;0.0;4325386;4325386;2490378;0;0;0.010653095;0.010653096;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
673334575;4259850;4259850;2490378;0;0;0.13519423;0.13519429;0.0;0.0;4325386;4325386;2490378;0;0;0.01707629;0.017076282;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
673537037;4259850;4259850;2490378;0;0;0.1437345;0.14373451;0.0;0.0;4325386;4325386;2490378;0;0;0.013577533;0.0135775395;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
673734960;4259850;4259850;2490378;0;0;0.14707555;0.14707553;0.0;0.0;4325386;4325386;2490378;0;0;0.013430342;0.013430345;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
673932911;4259850;4259850;2490378;0;0;0.26282272;0.2628227;0.0;0.0;4325386;4325386;2490378;0;0;0.02171438;0.021714387;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
