Tiempo,U1_Roll,U2_Pitch,U3_Yaw,Y1_RollRate,Y2_PitchRate,Y3_YawRate
112.461,-0.252678215503693,-0.0607528500258923,-0.658206760883331,-0.0195494163781404,-0.099977508187294,-0.564769268035889
112.481,-0.283252328634262,-0.0157754328101873,-0.660851955413818,-0.0612920522689819,-0.155440777540207,-0.563527941703796
112.501,-0.303230702877045,-0.0669454783201218,-0.66460394859314,-0.0857420712709427,-0.0725358799099922,-0.561450839042664
112.521,-0.320226937532425,-0.0762839615345001,-0.662262856960297,-0.103019014000893,-0.0555315241217613,-0.565569281578064
112.541,-0.336845695972443,-0.111401677131653,-0.667068839073181,-0.118927337229252,0.00287917046807706,-0.562603831291199
112.561,-0.314578384160995,-0.186833813786507,-0.663707613945007,-0.0796814113855362,0.112858787178993,-0.567037224769592
112.581,-0.279655396938324,-0.195451900362968,-0.664774775505066,-0.025756910443306,0.124867893755436,-0.568461716175079
112.601,-0.244079276919365,-0.249442607164383,-0.671572685241699,0.029789637774229,0.198922395706177,-0.562793672084808
112.621,-0.214395552873611,-0.322000086307526,-0.684739708900452,0.0718167871236801,0.294378101825714,-0.551802277565002
112.641,-0.175935983657837,-0.342174351215363,-0.671463489532471,0.126281216740608,0.311898291110992,-0.565783381462097
112.661,-0.177025929093361,-0.411548554897308,-0.674205541610718,0.122801877558231,0.400919258594513,-0.565561234951019
112.681,-0.179212898015976,-0.400520980358124,-0.671836256980896,0.117364451289177,0.371972888708115,-0.569412887096405
112.701,-0.187984764575958,-0.353780925273895,-0.664816319942474,0.101977840065956,0.292750775814056,-0.57800281047821
112.721,-0.238462179899216,-0.339481383562088,-0.666149020195007,0.0291820429265499,0.259269684553146,-0.578478693962097
112.741,-0.274007052183151,-0.291969776153564,-0.671462774276733,-0.0184746868908405,0.179917305707932,-0.574538588523865
112.761,-0.324179142713547,-0.306832283735275,-0.66898101568222,-0.0872277617454529,0.195608124136925,-0.579364597797394
112.781,-0.369082778692245,-0.234404474496841,-0.680431485176086,-0.14298203587532,0.0862590968608856,-0.569862365722656
112.801,-0.403447955846786,-0.264250338077545,-0.672365784645081,-0.180033564567566,0.124693855643272,-0.578287363052368
112.821,-0.435427606105804,-0.17466901242733,-0.684707462787628,-0.216052025556564,0.00197519338689744,-0.569409072399139
112.841,-0.455378234386444,-0.223157525062561,-0.691716194152832,-0.229375392198563,0.0688314586877823,-0.562203526496887
112.861,-0.442079782485962,-0.187047153711319,-0.695384919643402,-0.200362771749496,0.0231868270784616,-0.560551106929779
112.881,-0.392019689083099,-0.241307571530342,-0.686149656772614,-0.114434167742729,0.0985827296972275,-0.570951342582703
112.901,-0.360122799873352,-0.222750619053841,-0.722606718540192,-0.0608503594994545,0.076153427362442,-0.537170767784119
112.921,-0.311092585325241,-0.251693665981293,-0.70725816488266,0.0156217562034726,0.115654811263084,-0.553584456443787
112.941,-0.284139454364777,-0.286642730236053,-0.722092986106873,0.0562952682375908,0.167223855853081,-0.541104435920715
112.961,-0.231728598475456,-0.28765743970871,-0.724922895431519,0.131073325872421,0.159051612019539,-0.539270997047424
112.981,-0.191863372921944,-0.419270038604736,-0.728951871395111,0.184906721115112,0.339666038751602,-0.537610113620758
113.001,-0.188087716698647,-0.392800867557526,-0.727666258811951,0.185154065489769,0.29534986615181,-0.539367496967316
113.021,-0.177850976586342,-0.441346228122711,-0.710252523422241,0.195315390825272,0.352915853261948,-0.559933662414551
113.041,-0.199825018644333,-0.354342520236969,-0.709967851638794,0.158658847212791,0.222032189369202,-0.561211466789246
113.061,-0.236544892191887,-0.328148901462555,-0.686910331249237,0.103689394891262,0.174154028296471,-0.58583527803421
113.081,-0.288541078567505,-0.27718660235405,-0.715176522731781,0.0290637910366058,0.0977140516042709,-0.560202479362488
113.101,-0.355422616004944,-0.253682613372803,-0.700845122337341,-0.0619989819824696,0.0571222305297852,-0.575769424438477
113.121,-0.430523693561554,-0.251692771911621,-0.716322243213654,-0.163546472787857,0.0572997443377972,-0.563120245933533
113.141,-0.49109822511673,-0.226249188184738,-0.729034304618835,-0.235739320516586,0.0158488880842924,-0.550456166267395
113.161,-0.562454402446747,-0.272624671459198,-0.737422943115234,-0.323266863822937,0.089382991194725,-0.544200599193573
113.181,-0.483430564403534,-0.231607913970947,-0.749766707420349,-0.197031468153,0.0288640297949314,-0.533475875854492
113.201,-0.49515637755394,-0.324094474315643,-0.745793700218201,-0.197483450174332,0.165513917803764,-0.539548099040985
113.221,-0.477906703948975,-0.302293032407761,-0.756699204444885,-0.160611003637314,0.131824538111687,-0.528962373733521
113.241,-0.456767082214355,-0.360361188650131,-0.777030646800995,-0.118674896657467,0.210664123296738,-0.512163817882538
113.261,-0.36200875043869,-0.401563346385956,-0.797634422779083,0.023491408675909,0.261733382940292,-0.491769313812256
113.281,-0.320221155881882,-0.497716844081879,-0.779390454292297,0.0867123007774353,0.391318380832672,-0.512385725975037
113.301,-0.279869794845581,-0.455835908651352,-0.799709975719452,0.144848540425301,0.32105952501297,-0.494599997997284
113.321,-0.259773939847946,-0.485271036624908,-0.801331877708435,0.171058744192123,0.345525741577148,-0.493991136550903
113.341,-0.280611097812653,-0.52724027633667,-0.797710776329041,0.138156741857529,0.396292179822922,-0.499822705984116
113.361,-0.275141000747681,-0.421315342187881,-0.803726851940155,0.141909554600716,0.23354534804821,-0.494938284158707
113.381,-0.320746600627899,-0.423392683267593,-0.779264628887177,0.0790800154209137,0.225787684321404,-0.52220630645752
113.401,-0.421745359897614,-0.369690418243408,-0.812475502490997,-0.0653291866183281,0.14579838514328,-0.491663932800293
113.421,-0.469847023487091,-0.321251660585403,-0.814285933971405,-0.127443224191666,0.0676998794078827,-0.490333944559097
113.441,-0.578630685806274,-0.339696764945984,-0.820507347583771,-0.271721482276917,0.0987812727689743,-0.488150060176849
113.461,-0.614560723304749,-0.219742611050606,-0.858102440834045,-0.30472332239151,-0.0720344930887222,-0.448695033788681
113.481,-0.591061472892761,-0.255757838487625,-0.846571266651154,-0.25493448972702,-0.0181486383080482,-0.464157491922379
113.501,-0.617822706699371,-0.2331622838974,-0.876936912536621,-0.273410022258759,-0.0412731058895588,-0.436158180236816
113.521,-0.657337248325348,-0.270851016044617,-0.869488894939423,-0.313359051942825,0.0112850638106465,-0.445019334554672
113.541,-0.566545426845551,-0.341049253940582,-0.877245306968689,-0.170804560184479,0.117847204208374,-0.439254939556122
113.561,-0.510092079639435,-0.339300572872162,-0.900432467460632,-0.0736161470413208,0.112236842513084,-0.418732076883316
113.581,-0.442158311605453,-0.452426344156265,-0.90891045331955,0.0298651363700628,0.271077424287796,-0.411725908517838
113.601,-0.397927105426788,-0.483820825815201,-0.930222392082214,0.0935691446065903,0.311117649078369,-0.392523288726807
113.621,-0.344982385635376,-0.530078828334808,-0.930004119873047,0.170976191759109,0.356998085975647,-0.39466005563736
113.641,-0.33462181687355,-0.627484440803528,-0.929940044879913,0.18034128844738,0.488857090473175,-0.397420406341553
113.661,-0.324392825365067,-0.580674946308136,-0.947648823261261,0.191198468208313,0.403425842523575,-0.381994038820267
113.681,-0.344023466110229,-0.607665181159973,-0.939151465892792,0.161342263221741,0.419113308191299,-0.392356276512146
113.701,-0.417016446590424,-0.572068870067596,-0.930897116661072,0.0566098876297474,0.358847886323929,-0.402898550033569
113.721,-0.536053955554962,-0.433105796575546,-0.965873420238495,-0.110635124146938,0.151621401309967,-0.370663911104202
113.741,-0.625556588172913,-0.426933109760284,-0.87975537776947,-0.230486243963242,0.130108058452606,-0.377401828765869
113.761,-0.684031069278717,-0.370994985103607,-0.699549555778503,-0.299913644790649,0.0488653220236301,-0.334016561508179
113.781,-0.733636736869812,-0.271137863397598,-0.407136738300323,-0.347737371921539,-0.0880889743566513,-0.307059794664383
113.801,-0.822439551353455,-0.261658191680908,-0.21768382191658,-0.45887303352356,-0.100919403135777,-0.315550029277802
113.821,-0.751183211803436,-0.298039615154266,-0.159036800265312,-0.32760363817215,-0.0407288521528244,-0.232535600662231
113.841,-0.708061218261719,-0.275269567966461,-0.2370445728302,-0.253689140081406,-0.0697716698050499,-0.151773124933243
113.861,-0.586045980453491,-0.265090763568878,-0.311282247304916,-0.0618615821003914,-0.079123817384243,-0.0758407860994339
113.881,-0.448874324560165,-0.274042189121246,-0.349807888269424,0.134140685200691,-0.0609342642128468,-0.0356082767248154
113.901,-0.240387365221977,-0.245543986558914,-0.379687279462814,0.422757685184479,-0.0994737520813942,-0.00526441866531968
113.921,-0.07689169049263,-0.272402793169022,-0.379963546991348,0.638692498207092,-0.0580727346241474,-0.00261577847413719
113.941,0.0384268835186958,-0.312683165073395,-0.38164684176445,0.778554439544678,-0.00128939968999475,-0.0004079295322299
113.961,0.181272178888321,-0.372027933597565,-0.395816683769226,0.939347088336945,0.0852042958140373,0.0133923534303904
113.981,0.306678682565689,-0.357266664505005,-0.3548623919487,1.07418155670166,0.064636692404747,-0.0260622091591358
114.001,0.439414441585541,-0.290702521800995,-0.325129598379135,1.20377695560455,-0.0303283892571926,-0.0559243932366371
114.021,0.473353326320648,-0.25748485326767,-0.300434589385986,1.20434606075287,-0.0780907049775124,-0.0796810984611511
114.041,0.450887501239777,-0.191326439380646,-0.304167479276657,1.11725151538849,-0.164366200566292,-0.0768804624676704
114.061,0.419642299413681,-0.108449377119541,-0.349636346101761,1.01693511009216,-0.273289233446121,-0.0325300320982933
114.081,0.278076529502869,0.0532302968204021,-0.308239698410034,0.774623453617096,-0.486251175403595,-0.0708629935979843
114.101,0.154798716306686,0.171991437673569,-0.305128395557404,0.556227743625641,-0.637697041034698,-0.076869323849678
114.121,0.0532149374485016,0.246623709797859,-0.348574638366699,0.387508928775787,-0.714048147201538,-0.0311242453753948
114.141,-0.118297442793846,0.341534405946732,-0.319242000579834,0.125922799110413,-0.810515224933624,-0.0633006244897842
114.161,-0.149287939071655,0.426766455173492,-0.334848016500473,0.0771921500563622,-0.897721409797668,-0.0470305047929287
114.181,-0.321426779031754,0.465559393167496,-0.320212423801422,-0.172677293419838,-0.907748818397522,-0.062958300113678
114.201,-0.364729076623917,0.455963462591171,-0.305406987667084,-0.225902870297432,-0.853535175323486,-0.0765629559755325
114.221,-0.36503392457962,0.425735533237457,-0.282041728496552,-0.216702193021774,-0.790283918380737,-0.100732624530792
114.241,-0.318986564874649,0.330294489860535,-0.269562065601349,-0.140275076031685,-0.647465944290161,-0.113066770136356
114.261,-0.274358123540878,0.136713773012161,-0.288509994745255,-0.0677436739206314,-0.368748903274536,-0.0940945670008659
114.281,-0.208940461277962,-0.0178592130541801,-0.308969080448151,0.025569636374712,-0.139432474970818,-0.0726074427366257
114.301,-0.108338937163353,-0.1366286277771,-0.323837727308273,0.168762311339378,0.0402196794748306,-0.0545682683587074
114.321,-0.0248912535607815,-0.231847524642944,-0.342478662729263,0.277707666158676,0.174386411905289,-0.0363792777061462
114.341,0.0944622829556465,-0.348836541175842,-0.342203110456467,0.433985471725464,0.330847442150116,-0.0364093445241451
114.361,0.186499327421188,-0.452958047389984,-0.363830596208572,0.548866331577301,0.483838617801666,-0.0141730476170778
114.381,0.149748414754868,-0.506116211414337,-0.352699458599091,0.465584576129913,0.558760225772858,-0.0258778445422649
114.401,0.292131960391998,-0.409496545791626,-0.339391946792603,0.644082486629486,0.421470880508423,-0.0379173755645752
114.421,0.157155051827431,-0.375570297241211,-0.305438697338104,0.427957534790039,0.367921143770218,-0.0730497315526009
114.441,0.170385301113129,-0.246236994862556,-0.328698545694351,0.428601980209351,0.180234998464584,-0.0500250533223152
114.461,0.00565628381446004,-0.164097353816032,-0.277194380760193,0.187324821949005,0.0539199188351631,-0.0588720254600048
114.481,-0.111718937754631,-0.0454407148063183,-0.242022782564163,0.0151665937155485,-0.118264675140381,-0.0351425483822823
114.501,-0.190720722079277,0.0613163523375988,-0.211428239941597,-0.097915418446064,-0.267190635204315,-0.034141443669796
114.521,-0.271297544240952,0.157592356204987,-0.0527342073619366,-0.214221149682999,-0.395599186420441,-0.0173019282519817
114.541,-0.291491329669952,0.232868477702141,0.133990377187729,-0.241336464881897,-0.508954405784607,-0.00404126849025488
114.561,-0.354951739311218,0.196141749620438,0.291313588619232,-0.323026835918427,-0.451760858297348,0.0273791048675776
114.581,-0.402766406536102,0.291129529476166,0.422262370586395,-0.376274466514587,-0.583320915699005,0.0413867011666298
114.601,-0.363553255796432,0.357501208782196,0.459612280130386,-0.306412309408188,-0.66908472776413,0.0666455179452896
114.621,-0.295740187168121,0.35565847158432,0.519438624382019,-0.195331126451492,-0.642061948776245,0.0997149273753166
114.641,-0.236518308520317,0.312952935695648,0.461756944656372,-0.0974616259336472,-0.553258657455444,0.161296233534813
114.661,-0.169167965650558,0.270685464143753,0.409917920827866,0.00370525801554322,-0.46960124373436,0.216771990060806
114.681,-0.11963939666748,0.248450234532356,0.371752798557281,0.0763839557766914,-0.415524780750275,0.258450090885162
114.701,-0.0154975950717926,0.164322823286057,0.35088574886322,0.220348760485649,-0.27987465262413,0.282545834779739
114.721,0.0506185404956341,0.108580112457275,0.307163894176483,0.304265975952148,-0.183182492852211,0.329729616641998
114.741,0.0855704173445702,0.0689357966184616,0.29600316286087,0.342922747135162,-0.119513258337975,0.345008611679077
114.761,0.239816814661026,-0.0100995134562254,0.283814758062363,0.544130980968475,-0.00317742605693638,0.359125912189484
114.781,0.192164331674576,-0.0703476518392563,0.280697107315063,0.457823902368546,0.0842364728450775,0.364648550748825
114.801,0.319091856479645,-0.101816669106483,0.259791195392609,0.635650932788849,0.12580469250679,0.388401091098785
114.821,0.265467971563339,-0.133540496230125,0.282551348209381,0.551184296607971,0.167387947440147,0.367551952600479
114.841,0.255908906459808,-0.124703027307987,0.274670273065567,0.542285680770874,0.147722274065018,0.377815097570419
114.861,0.273460447788239,-0.143747612833977,0.294201791286469,0.554908931255341,0.166055738925934,0.360786437988281
114.881,0.209630489349365,-0.126311749219894,0.31458193063736,0.444462358951569,0.135743513703346,0.343169212341309
114.901,0.216870695352554,-0.137330323457718,0.331582725048065,0.4323450922966,0.144106432795525,0.326975882053375
114.921,0.116002462804317,-0.13695877790451,0.309946924448013,0.269702970981598,0.137465834617615,0.351427644491196
114.941,0.10261008888483,-0.12432936578989,0.282946825027466,0.235421389341354,0.11553917080164,0.380738765001297
114.961,0.0644256621599197,-0.100175872445107,0.269673705101013,0.174823954701424,0.0783153027296066,0.397316992282867
114.981,0.000337070960085839,-0.0634984523057938,0.285488247871399,0.0725274085998535,0.0259559694677591,0.384928792715073
115.001,-0.0426361411809921,-0.00480761053040624,0.303295373916626,0.00885034445673227,-0.0577973946928978,0.367984920740128
115.021,-0.0758395195007324,0.0508038625121117,0.310837090015411,-0.0397660993039608,-0.133495047688484,0.362357705831528
115.041,-0.0991428941488266,0.10498434305191,0.328160911798477,-0.0697186589241028,-0.204446703195572,0.347502797842026
115.061,-0.154972091317177,0.140593901276588,0.348561346530914,-0.143440634012222,-0.246793106198311,0.329393982887268
115.081,-0.187758177518845,0.132565304636955,0.337406247854233,-0.181984335184097,-0.225755408406258,0.341963529586792
115.101,-0.207004576921463,0.122467815876007,0.313160836696625,-0.199677169322968,-0.202526688575745,0.36977407336235
115.121,-0.189985185861588,0.101219356060028,0.322704136371613,-0.166357114911079,-0.159914299845695,0.363178610801697
115.141,-0.20477369427681,0.102076485753059,0.32800954580307,-0.174877285957336,-0.150921657681465,0.359450668096542
115.161,-0.186779320240021,0.0793411806225777,0.334383010864258,-0.141460373997688,-0.113155201077461,0.355166256427765
115.181,-0.1628178358078,0.0296093486249447,0.324746549129486,-0.0984989553689957,-0.033044870942831,0.368092209100723
115.201,-0.124769523739815,0.035333089530468,0.330808222293854,-0.0371189303696156,-0.0359459593892097,0.364112466573715
115.221,-0.0717787370085716,0.0127440048381686,0.334929257631302,0.0381529927253723,0.000276518403552473,0.361885696649551
115.241,-0.0354346893727779,0.00639205705374479,0.344459593296051,0.0888619273900986,0.0120945451781154,0.35535255074501
115.261,0.057491771876812,0.0162686835974455,0.359852880239487,0.219856709241867,0.000941235921345651,0.341592669487
115.281,0.0926366746425629,0.0361462607979774,0.366708338260651,0.260367125272751,-0.0266558136790991,0.336742222309113
115.301,0.185534089803696,0.0389941073954105,0.377210795879364,0.379987150430679,-0.0272125490009785,0.329776406288147
115.321,0.175476595759392,0.0552686080336571,0.373347997665405,0.353127628564835,-0.0496057458221912,0.334829241037369
115.341,0.244609668850899,0.0347439423203468,0.383659899234772,0.431249558925629,-0.0191876031458378,0.327226459980011
115.361,0.262671798467636,0.0125885680317879,0.380797773599625,0.443703353404999,0.0147020546719432,0.332767099142075
115.381,0.244758412241936,0.00118268432561308,0.369529217481613,0.393879801034927,0.0318248048424721,0.346331357955933
115.401,0.241572946310043,-0.0132110640406609,0.365727663040161,0.376397520303726,0.05326222255826,0.352930694818497
115.421,0.156463891267776,-0.0350250005722046,0.360223591327667,0.237310498952866,0.0823633894324303,0.360929846763611
115.441,0.158101409673691,-0.0491106547415257,0.35917854309082,0.226513862609863,0.103510774672031,0.364114612340927
115.461,0.115205548703671,-0.0456108786165714,0.34377646446228,0.157451048493385,0.0966876223683357,0.382154226303101
115.481,0.0607354156672955,-0.0305657740682364,0.350489914417267,0.0703841000795364,0.0756899863481522,0.378447026014328
115.501,0.0247213393449783,0.0130042536184192,0.361666053533554,0.0173929966986179,0.0134528307244182,0.369242072105408
115.521,-0.00926313735544682,0.06192796677351,0.399743258953094,-0.0307640433311462,-0.0562065541744232,0.332722812891006
115.541,-0.0727466642856598,0.0835103392601013,0.425106137990952,-0.116910263895988,-0.0854918882250786,0.309762597084045
115.561,-0.0848527774214745,0.106769241392612,0.416345208883286,-0.131187319755554,-0.11409954726696,0.320385098457336
115.581,-0.123350575566292,0.117628678679466,0.421218723058701,-0.175265341997147,-0.126275330781937,0.318290412425995
115.601,-0.092961311340332,0.105915918946266,0.386097282171249,-0.124337770044804,-0.10366415977478,0.355734378099442
115.621,-0.11084870994091,0.152688354253769,0.387383908033371,-0.140992164611816,-0.161147058010101,0.358449518680573
115.641,-0.112868092954159,0.152399703860283,0.404036670923233,-0.133845284581184,-0.153516203165054,0.342450171709061
115.661,-0.12475611269474,0.172200754284859,0.401754528284073,-0.142751306295395,-0.172663182020187,0.349071711301804
115.681,-0.133478730916977,0.128075212240219,0.381568402051926,-0.145736366510391,-0.100645802915096,0.369314312934875
115.701,-0.0866746753454208,0.139822393655777,0.38568115234375,-0.0745807439088821,-0.110362626612186,0.369259983301163
115.721,-0.0584716014564037,0.11031799018383,0.379822909832001,-0.0254818201065063,-0.0580150075256824,0.377674102783203
115.741,-0.0382554717361927,0.103714823722839,0.393671333789825,0.00237463647499681,-0.0439557954668999,0.365428358316422
115.761,-0.0349956639111042,0.0923514813184738,0.414912074804306,0.013681779615581,-0.0225578583776951,0.347008168697357
115.781,0.00601590052247047,0.0678455233573914,0.401176452636719,0.0701079145073891,0.0156113132834435,0.362308353185654
115.801,0.0366870537400246,0.050584577023983,0.387517869472504,0.112388931214809,0.0434241555631161,0.379108011722565
115.821,0.0682872086763382,0.0522220246493816,0.397527873516083,0.153433471918106,0.0437030680477619,0.37118598818779
115.841,0.0966097563505173,0.0654515475034714,0.42273873090744,0.188065394759178,0.0274881385266781,0.348365366458893
115.861,0.156914785504341,0.056511290371418,0.431673288345337,0.265814632177353,0.0394969806075096,0.341533333063126
115.881,0.148147761821747,0.0767728388309479,0.417660623788834,0.243845149874687,0.0140376444905996,0.357665032148361
115.901,0.170921042561531,0.060699574649334,0.415917545557022,0.265831649303436,0.0382731407880783,0.361943781375885
115.921,0.179746985435486,0.0626160353422165,0.419969141483307,0.268700510263443,0.0364901386201382,0.360343486070633
115.941,0.165131986141205,0.0624322779476643,0.405085891485214,0.234432309865952,0.0405260734260082,0.377527415752411
115.961,0.142164349555969,0.0553010478615761,0.414416134357452,0.19530862569809,0.0520548038184643,0.370857536792755
115.981,0.163063749670982,0.078333891928196,0.407505601644516,0.216115429997444,0.0214450992643833,0.380428671836853
116.001,0.0984807088971138,0.0673741847276688,0.415387243032455,0.114341303706169,0.0386723540723324,0.374265044927597
116.021,0.0694505721330643,0.103518642485142,0.433213293552399,0.0685696601867676,-0.0102550107985735,0.3589928150177
116.041,0.0422349721193314,0.100016929209232,0.445611298084259,0.0270728264003992,-0.00287289638072252,0.348722815513611
116.061,0.017205823212862,0.117863401770592,0.454461663961411,-0.00914135854691267,-0.0265453271567822,0.34202179312706
116.081,-0.0273674670606852,0.115101613104343,0.464734703302383,-0.0722140446305275,-0.0172180030494928,0.333758413791656
116.101,-0.0533322170376778,0.148655250668526,0.46237525343895,-0.106070838868618,-0.0647969245910645,0.339404314756393
116.121,-0.05776671692729,0.122268632054329,0.465338051319122,-0.107734121382236,-0.0224974770098925,0.3375363945961
116.141,-0.0721746832132339,0.121455885469913,0.476325452327728,-0.118007384240627,-0.0216157864779234,0.329180777072906
116.161,-0.0755709633231163,0.13487234711647,0.466376602649689,-0.11671981960535,-0.0357816964387894,0.342713296413422
116.181,-0.111076675355434,0.124321617186069,0.475004106760025,-0.159614413976669,-0.0201416350901127,0.335233211517334
116.201,-0.0989087596535683,0.156491503119469,0.484543472528458,-0.132604241371155,-0.0633790642023087,0.329506695270538
116.221,-0.0531685836613178,0.138208478689194,0.482896745204926,-0.0598837845027447,-0.0349583104252815,0.332382202148438
116.241,-0.0919729471206665,0.169482842087746,0.51120662689209,-0.103080943226814,-0.0761322602629662,0.307008057832718
116.261,-0.125744193792343,0.168456599116325,0.504644751548767,-0.149685978889465,-0.073441244661808,0.315956622362137
116.281,-0.0727995932102203,0.15150360763073,0.519639372825623,-0.064928874373436,-0.0466336496174335,0.303570747375488
116.301,-0.0651960298418999,0.132620126008987,0.535040378570557,-0.0474787652492523,-0.01790476962924,0.290079861879349
116.321,-0.0381682962179184,0.112152174115181,0.523147940635681,-0.00657706474885345,0.0138543052598834,0.304074168205261
116.341,-0.0286957211792469,0.103791177272797,0.520601272583008,0.00961396191269159,0.0248809643089771,0.309955179691315
116.361,0.00666716042906046,0.093084380030632,0.507473468780518,0.0588836371898651,0.0410468690097332,0.32559409737587
116.381,0.04721475020051,0.104189775884151,0.496144950389862,0.116710379719734,0.0237484984099865,0.339830160140991
116.401,0.0711745694279671,0.0790075957775116,0.492106974124908,0.147641271352768,0.0588088929653168,0.346314966678619
116.421,0.0902439802885056,0.0781940445303917,0.49556440114975,0.167996138334274,0.05649708583951,0.345639616250992
116.441,0.123331561684608,0.063968688249588,0.491532802581787,0.209649652242661,0.0767987966537476,0.35242086648941
116.461,0.142328768968582,0.0700298100709915,0.497754096984863,0.226706951856613,0.067633293569088,0.347956120967865
116.481,0.139021724462509,0.08082415163517,0.515468716621399,0.212760850787163,0.0489801988005638,0.33300656080246
116.501,0.149173632264137,0.0535428747534752,0.514429330825806,0.219669982790947,0.0844142287969589,0.335884213447571
116.521,0.144448667764664,0.0442919209599495,0.516761183738708,0.202587932348251,0.093869723379612,0.336090385913849
116.541,0.131785213947296,0.0366741567850113,0.519599199295044,0.177182406187057,0.0985597595572472,0.335586845874786
116.561,0.124396204948425,0.00539993029087782,0.521461129188538,0.159853965044022,0.136161014437675,0.336837530136108
116.581,0.0874550864100456,-0.0254753492772579,0.536016583442688,0.102572679519653,0.172925055027008,0.324091970920563
116.601,0.0264356136322021,-0.0460282079875469,0.533693850040436,0.0129814175888896,0.192677825689316,0.329004108905792
116.621,0.0424481555819511,-0.0398004278540611,0.531877219676971,0.0335612073540688,0.176805526018143,0.333451777696609
116.641,0.00348782306537032,-0.0424935147166252,0.530914843082428,-0.0196400042623281,0.172120094299316,0.336567640304565
116.661,-0.0383708700537682,-0.0282914638519287,0.536375880241394,-0.0774701982736588,0.143569022417068,0.333875834941864
116.681,-0.0250159557908773,0.0019217279041186,0.526534914970398,-0.0579736717045307,0.0964618250727654,0.346162676811218
116.701,0.0173825360834599,0.0334653183817863,0.539622008800507,0.0117335868999362,0.0424521751701832,0.335324019193649
116.721,-0.0252574793994427,0.0471707433462143,0.534618616104126,-0.0491800233721733,0.0196828227490187,0.342412024736404
116.741,-0.00311025744304061,0.0612209253013134,0.519890546798706,-0.0167238973081112,-0.00168694334570318,0.360518425703049
116.761,-0.00282954121939838,0.0675103068351746,0.515961468219757,-0.00982465036213398,-0.0106773553416133,0.366643965244293
116.781,-0.0229910276830196,0.084865890443325,0.517879843711853,-0.0381620489060879,-0.032764557749033,0.367195725440979
116.801,0.0182281527668238,0.110541306436062,0.532478392124176,0.0219459049403667,-0.0651975125074387,0.354907691478729
116.821,0.0403762310743332,0.13652141392231,0.552748560905457,0.0551633238792419,-0.0975261107087135,0.336768805980682
116.841,0.0571411550045013,0.158593341708183,0.551952421665192,0.0775742903351784,-0.120971009135246,0.339774340391159
116.861,0.0544493682682514,0.151790261268616,0.553994297981262,0.0711999833583832,-0.106871746480465,0.340413391590118
116.881,0.0619625672698021,0.166551366448402,0.555860459804535,0.079342320561409,-0.117633067071438,0.340890944004059
116.901,0.0687941759824753,0.182557180523872,0.554119110107422,0.0862441286444664,-0.131770983338356,0.344633251428604
116.921,0.0724702030420303,0.189031511545181,0.554743349552155,0.0877660736441612,-0.132313936948776,0.34694916009903
116.941,0.0645818486809731,0.185898244380951,0.553907096385956,0.0740193277597427,-0.120092764496803,0.350143373012543
116.961,0.0632318109273911,0.19549885392189,0.552619278430939,0.0694401115179062,-0.124831236898899,0.353172302246094
116.981,0.0531913265585899,0.182739049196243,0.558800756931305,0.053481437265873,-0.10097299516201,0.349817454814911
117.001,0.0435008183121681,0.157426744699478,0.558229804039001,0.0372010879218578,-0.0580727532505989,0.35314267873764
117.021,0.0252777840942144,0.144721671938896,0.555355668067932,0.0120023442432284,-0.0357260778546333,0.358131945133209
117.041,-0.01115748193115,0.115239940583706,0.570339381694794,-0.0392436757683754,0.00854412373155355,0.346366494894028
117.061,-0.038061760365963,0.103986546397209,0.573608696460724,-0.0722706764936447,0.0278220567852259,0.344229161739349
117.081,-0.000949476670939475,0.106491006910801,0.569915890693665,-0.0181395951658487,0.0250677112489939,0.351165056228638
117.101,-0.0114469798281789,0.0955346003174782,0.57407158613205,-0.0311396773904562,0.0398342721164227,0.348696768283844
117.121,-0.0341254658997059,0.0918696671724319,0.5641930103302,-0.058206420391798,0.0442260429263115,0.361184418201447
117.141,-0.00202090223319829,0.0910763368010521,0.551480114459991,-0.012541338801384,0.044152807444334,0.376272976398468
117.161,0.00100562197621912,0.0926678031682968,0.552195429801941,-0.0021712938323617,0.0411191433668137,0.378230780363083
117.181,0.033815048635006,0.0905331894755363,0.552986264228821,0.0432102791965008,0.0434038154780865,0.379909425973892
117.201,0.0409047901630402,0.0960917621850967,0.55561625957489,0.0543808415532112,0.0358403362333775,0.379702508449554
117.221,0.0717339962720871,0.103452280163765,0.552048087120056,0.0968690440058708,0.0267904810607433,0.386076927185059
117.241,0.0854861587285995,0.112515650689602,0.563617765903473,0.112608686089516,0.0128339678049088,0.375348091125488
117.261,0.0997421890497208,0.119196772575378,0.560437977313995,0.130934327840805,0.00448183855041862,0.381598114967346
117.281,0.112818658351898,0.120301112532616,0.564526855945587,0.145109191536903,0.00364603800699115,0.379948168992996
117.301,0.11544843763113,0.124173045158386,0.569483280181885,0.14486263692379,-4.30867075920105e-05,0.376877725124359
117.321,0.118837259709835,0.115386381745338,0.580334782600403,0.145518258213997,0.012241754680872,0.368541330099106
117.341,0.10926678031683,0.105642557144165,0.585889995098114,0.126382946968079,0.0295204855501652,0.365181893110275
117.361,0.10143855959177,0.0875972658395767,0.589410424232483,0.112011097371578,0.0556971803307533,0.363824784755707
117.381,0.0907205790281296,0.064883641898632,0.598632574081421,0.091980442404747,0.0878264978528023,0.356731474399567
