timestamp;armed;prearmed;ready_to_arm;lockdown;kill;termination;in_esc_calibration_mode
1355532958;1;0;1;0;0;0;0
1356038779;1;0;1;0;0;0;0
1356545171;1;0;1;0;0;0;0
1357050777;1;0;1;0;0;0;0
1357556792;1;0;1;0;0;0;0
1358063467;1;0;1;0;0;0;0
1358569315;1;0;1;0;0;0;0
1359074759;1;0;1;0;0;0;0
1359580759;1;0;1;0;0;0;0
1360086757;1;0;1;0;0;0;0
1360592894;1;0;1;0;0;0;0
1361098757;1;0;1;0;0;0;0
1361604775;1;0;1;0;0;0;0
1362110856;1;0;1;0;0;0;0
1362616840;1;0;1;0;0;0;0
1363122929;1;0;1;0;0;0;0
1363628774;1;0;1;0;0;0;0
1364134758;1;0;1;0;0;0;0
1364640760;1;0;1;0;0;0;0
1365146757;1;0;1;0;0;0;0
1365653432;1;0;1;0;0;0;0
1366158758;1;0;1;0;0;0;0
1366664760;1;0;1;0;0;0;0
1367171163;1;0;1;0;0;0;0
1367676758;1;0;1;0;0;0;0
1368183072;1;0;1;0;0;0;0
1368688758;1;0;1;0;0;0;0
1369194778;1;0;1;0;0;0;0
1369701758;1;0;1;0;0;0;0
1370207758;1;0;1;0;0;0;0
1370713758;1;0;1;0;0;0;0
1371220067;1;0;1;0;0;0;0
1371725760;1;0;1;0;0;0;0
1372231887;1;0;1;0;0;0;0
1372737759;1;0;1;0;0;0;0
1373243777;1;0;1;0;0;0;0
1373749777;1;0;1;0;0;0;0
1374255757;1;0;1;0;0;0;0
1374761758;1;0;1;0;0;0;0
1375267757;1;0;1;0;0;0;0
1375773822;1;0;1;0;0;0;0
1376279758;1;0;1;0;0;0;0
1376785885;1;0;1;0;0;0;0
1377291757;1;0;1;0;0;0;0
1377797759;1;0;1;0;0;0;0
1378303757;1;0;1;0;0;0;0
1378809758;1;0;1;0;0;0;0
1379315884;1;0;1;0;0;0;0
1379821759;1;0;1;0;0;0;0
1380327759;1;0;1;0;0;0;0
1380833758;1;0;1;0;0;0;0
1381339759;1;0;1;0;0;0;0
1381846321;1;0;1;0;0;0;0
1382351823;1;0;1;0;0;0;0
1382857758;1;0;1;0;0;0;0
1383363757;1;0;1;0;0;0;0
1383869758;1;0;1;0;0;0;0
1384375875;1;0;1;0;0;0;0
1384882963;1;0;1;0;0;0;0
1385388785;1;0;1;0;0;0;0
1385895160;1;0;1;0;0;0;0
1386400757;1;0;1;0;0;0;0
1386907025;1;0;1;0;0;0;0
1387412913;1;0;1;0;0;0;0
1387918842;1;0;1;0;0;0;0
1388424773;1;0;1;0;0;0;0
1388930777;1;0;1;0;0;0;0
1389436770;1;0;1;0;0;0;0
1389942964;1;0;1;0;0;0;0
1390448783;1;0;1;0;0;0;0
1390954758;1;0;1;0;0;0;0
1391460964;1;0;1;0;0;0;0
1391966758;1;0;1;0;0;0;0
1392472928;1;0;1;0;0;0;0
1392978758;1;0;1;0;0;0;0
1393484776;1;0;1;0;0;0;0
1393990759;1;0;1;0;0;0;0
1394497017;1;0;1;0;0;0;0
1395002894;1;0;1;0;0;0;0
1395508756;1;0;1;0;0;0;0
1396014795;1;0;1;0;0;0;0
1396521337;1;0;1;0;0;0;0
1397026767;1;0;1;0;0;0;0
1397533170;1;0;1;0;0;0;0
1398038767;1;0;1;0;0;0;0
1398544759;1;0;1;0;0;0;0
1399050908;1;0;1;0;0;0;0
1399556758;1;0;1;0;0;0;0
1400063758;1;0;1;0;0;0;0
1400570218;1;0;1;0;0;0;0
1401076778;1;0;1;0;0;0;0
1401582894;1;0;1;0;0;0;0
1402088871;1;0;1;0;0;0;0
1402594770;1;0;1;0;0;0;0
1403100759;1;0;1;0;0;0;0
1403607778;1;0;1;0;0;0;0
1404113772;1;0;1;0;0;0;0
1404619759;1;0;1;0;0;0;0
1405125759;1;0;1;0;0;0;0
1405631758;1;0;1;0;0;0;0
1406137758;1;0;1;0;0;0;0
1406643758;1;0;1;0;0;0;0
1407149863;1;0;1;0;0;0;0
1407655841;1;0;1;0;0;0;0
1408161789;1;0;1;0;0;0;0
1408668020;1;0;1;0;0;0;0
1409174018;1;0;1;0;0;0;0
1409679802;1;0;1;0;0;0;0
1410185759;1;0;1;0;0;0;0
1410691776;1;0;1;0;0;0;0
1411197759;1;0;1;0;0;0;0
1411703778;1;0;1;0;0;0;0
1412209759;1;0;1;0;0;0;0
1412715757;1;0;1;0;0;0;0
1413221760;1;0;1;0;0;0;0
1413728778;1;0;1;0;0;0;0
1414234756;1;0;1;0;0;0;0
1414741546;1;0;1;0;0;0;0
1415246758;1;0;1;0;0;0;0
1415753179;1;0;1;0;0;0;0
1416259407;1;0;1;0;0;0;0
1416764757;1;0;1;0;0;0;0
1417270759;1;0;1;0;0;0;0
1417776759;1;0;1;0;0;0;0
1418283758;1;0;1;0;0;0;0
1418790113;1;0;1;0;0;0;0
1419295777;1;0;1;0;0;0;0
1419801990;1;0;1;0;0;0;0
1420307759;1;0;1;0;0;0;0
1420813783;1;0;1;0;0;0;0
1421319883;1;0;1;0;0;0;0
1421825778;1;0;1;0;0;0;0
1422331778;1;0;1;0;0;0;0
1422837758;1;0;1;0;0;0;0
1423343773;1;0;1;0;0;0;0
1423849781;1;0;1;0;0;0;0
1424355757;1;0;1;0;0;0;0
1424861758;1;0;1;0;0;0;0
1425368800;1;0;1;0;0;0;0
1425874821;1;0;1;0;0;0;0
1426380779;1;0;1;0;0;0;0
1426886847;1;0;1;0;0;0;0
1427392922;1;0;1;0;0;0;0
1427898758;1;0;1;0;0;0;0
1428404757;1;0;1;0;0;0;0
1428910758;1;0;1;0;0;0;0
1429416758;1;0;1;0;0;0;0
1429923009;1;0;1;0;0;0;0
1430428833;1;0;1;0;0;0;0
1430934803;1;0;1;0;0;0;0
1431440833;1;0;1;0;0;0;0
1431946758;1;0;1;0;0;0;0
1432452939;1;0;1;0;0;0;0
1432961301;1;0;1;0;0;0;0
1433466772;1;0;1;0;0;0;0
1433972822;1;0;1;0;0;0;0
1434478777;1;0;1;0;0;0;0
1434984757;1;0;1;0;0;0;0
1435490757;1;0;1;0;0;0;0
1435996761;1;0;1;0;0;0;0
1436502779;1;0;1;0;0;0;0
1437008793;1;0;1;0;0;0;0
1437514759;1;0;1;0;0;0;0
1438020760;1;0;1;0;0;0;0
1438527765;1;0;1;0;0;0;0
1439034540;1;0;1;0;0;0;0
1439539840;1;0;1;0;0;0;0
1440045759;1;0;1;0;0;0;0
1440551768;1;0;1;0;0;0;0
1441057772;1;0;1;0;0;0;0
1441563960;1;0;1;0;0;0;0
1442069759;1;0;1;0;0;0;0
1442575758;1;0;1;0;0;0;0
1443081777;1;0;1;0;0;0;0
1444095276;1;0;1;0;0;0;0
1444600980;1;0;1;0;0;0;0
1445106778;1;0;1;0;0;0;0
1445612758;1;0;1;0;0;0;0
1445910006;0;0;1;0;0;0;0
1445929527;0;0;1;0;0;0;0
1446434944;0;0;1;0;0;0;0
