timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
1356460129;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1357469558;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1358479464;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1359488311;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1360497640;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1361507107;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1362516287;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1363525618;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1364535362;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1365544371;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1366553688;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1367563082;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1368572407;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1369581782;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1370591213;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1371600567;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1372610042;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1373622922;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1374628557;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1375638253;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1376647327;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1377656585;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1378665931;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1379675321;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1380684630;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1381694018;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1382703412;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1383712936;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1384722345;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1385731456;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1386741494;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1387750156;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1388759660;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1389768813;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1390778390;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1391787529;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1392797151;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1393806172;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1394815959;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
