timestamp;timestamp_sample;switch_changes;mode_slot;arm_switch;return_switch;loiter_switch;offboard_switch;kill_switch;termination_switch;gear_switch;transition_switch;photo_switch;video_switch;engage_main_motor_switch;payload_power_switch
1423231886;1423208282;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1424244030;1424220566;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1425256277;1425232723;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1426268466;1426244957;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1427280861;1427257186;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1428292887;1428269436;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1429305168;1429281592;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1430317322;1430293854;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1431329966;1431306048;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1432341757;1432318314;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1433353986;1433330491;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1434366180;1434342675;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1435378398;1435354917;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1436390647;1436367139;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1437402833;1437379319;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1438415091;1438391528;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1439427251;1439403779;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1440439485;1440415962;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1441451682;1441428209;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1442463913;1442440421;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1444488353;1444464852;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1445500529;1445477148;5;0;0;0;0;0;3;0;0;0;0;0;0;0
1446512806;1446489306;5;0;0;0;0;0;3;0;0;0;0;0;0;0
