timestamp;timestamp_sample;position[0];position[1];position[2];q[0];q[1];q[2];q[3];velocity[0];velocity[1];velocity[2];angular_velocity[0];angular_velocity[1];angular_velocity[2];position_variance[0];position_variance[1];position_variance[2];orientation_variance[0];orientation_variance[1];orientation_variance[2];velocity_variance[0];velocity_variance[1];velocity_variance[2];pose_frame;velocity_frame;reset_counter;quality
1271631709;1271631235;-549.57025;135.54045;2.125618;0.06770535;-0.005210025;0.009219297;0.9976492;6.469529;1.1784335;0.033597436;0.10079678;0.0136225745;0.01838612;140.15468;86.262405;0.24722092;0.00020326424;0.00013337929;0.00065118814;2.1231475;1.5971147;0.012095465;1;1;41;0
1272126707;1272126126;-544.8518;136.17021;2.1131752;0.06804992;0.0007296108;-0.0004530417;0.9976816;6.7773857;1.2157118;0.025017632;0.0012183137;0.08836606;0.02316005;156.20906;97.29837;0.24408989;0.00020945561;0.0001392003;0.00064768735;2.2569442;1.7236627;0.011884792;1;1;41;0
1272630657;1272630063;-539.7621;136.86003;2.1013837;0.06077787;0.0077420212;-0.0074524656;0.9980935;7.0868816;1.2686386;0.03149531;-0.09970543;-0.03650637;0.02462259;174.09682;109.70668;0.24662587;0.0002144528;0.00014438965;0.00064760353;2.401123;1.8604002;0.0118457;1;1;41;0
1273125499;1273124955;-534.56824;137.54303;2.0994084;0.05945681;0.0010822761;-0.0019874198;0.9982283;7.398007;1.3043206;0.035738774;-0.1911106;-0.053220585;-0.0028191726;193.00003;123.03081;0.2434746;0.00021919027;0.0001497872;0.00064684293;2.5438998;2.0004215;0.011664656;1;1;41;0
1273629299;1273628797;-529.06146;138.2275;2.096533;0.055413123;-0.0002474795;-0.00061901705;0.9984633;7.728967;1.3389364;0.031234117;-0.05196791;0.08996726;0.0072649093;213.8444;137.90912;0.2411549;0.00022410975;0.00015327343;0.0006483821;2.6935132;2.1502192;0.011505701;1;1;41;0
1274133478;1274132687;-523.459;138.90984;2.0941384;0.058481745;0.0035549207;-0.002736018;0.99827844;8.031399;1.3493509;0.033106446;0.06927508;-0.059800994;-0.03225727;236.35332;154.16467;0.24361353;0.00022939713;0.0001557375;0.0006509029;2.846811;2.306703;0.011492707;1;1;41;0
1274628109;1274627578;-517.69464;139.62582;2.0968163;0.060452558;-0.006307664;-7.9656296e-05;0.9981512;8.355005;1.3867872;0.030975236;0.0096921725;0.0008332691;0.018473443;260.23636;171.60048;0.24055746;0.00023465678;0.00016275754;0.0006494003;3.004826;2.468682;0.011329819;1;1;41;0
1275131976;1275131467;-511.5228;140.3816;2.1016984;0.055531885;-0.009659407;-0.0053077075;0.9983961;8.717266;1.4409227;0.02625821;-0.13555601;0.24507597;-0.025968902;286.24078;190.87076;0.23827967;0.00024117048;0.00016980064;0.0006461865;3.1665964;2.639815;0.011184538;1;1;41;0
1275627105;1275626359;-505.30902;141.11537;2.1148856;0.06992984;0.00068235345;0.0011177016;0.9975511;9.033842;1.4727358;0.026903369;-0.03295831;0.065750964;-0.09901783;313.64554;211.41202;0.23999092;0.0002454529;0.00017334397;0.00064861344;3.3284357;2.8143218;0.011156251;1;1;41;0
1276130764;1276130248;-498.59216;141.92438;2.1295106;0.07299789;-0.002820637;-0.004148551;0.9973195;9.396973;1.5074697;0.03355759;0.005768247;0.012990342;0.022813998;343.7827;234.19131;0.23781714;0.0002495895;0.00017749616;0.0006513776;3.504457;3.0016267;0.011025758;1;1;41;0
