timestamp;mode_req_angular_velocity;mode_req_attitude;mode_req_local_alt;mode_req_local_position;mode_req_local_position_relaxed;mode_req_global_position;mode_req_global_position_relaxed;mode_req_mission;mode_req_offboard_signal;mode_req_home_position;mode_req_wind_and_flight_time_compliance;mode_req_prevent_arming;mode_req_manual_control;mode_req_other;angular_velocity_invalid;attitude_invalid;local_altitude_invalid;local_position_invalid;local_position_invalid_relaxed;local_velocity_invalid;global_position_invalid;global_position_invalid_relaxed;auto_mission_missing;offboard_control_signal_lost;home_position_invalid;manual_control_signal_lost;gcs_connection_lost;battery_warning;battery_low_remaining_time;battery_unhealthy;geofence_breached;mission_failure;vtol_fixed_wing_system_failure;wind_limit_exceeded;flight_time_limit_exceeded;position_accuracy_low;navigator_failure;fd_critical_failure;fd_esc_arming_failure;fd_imbalanced_prop;fd_motor_failure
1313528070;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1314077914;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1314629005;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315178891;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315729273;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1316278919;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1316828945;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1317378916;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1317929087;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1318478909;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1319029005;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1319579175;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1320128965;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1320678914;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1321228923;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1321778979;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1322328986;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1322878938;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1323428952;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1323978926;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1324528922;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1325078890;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1325629008;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1326179287;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1326718984;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1327268891;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1327819191;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1328368926;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1328920579;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1329470626;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1330019940;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1330569906;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1331119924;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
