timestamp;freefall;ground_contact;maybe_landed;landed;in_ground_effect;in_descend;has_low_throttle;vertical_movement;horizontal_movement;rotational_movement;close_to_ground_or_skipped_check;at_rest
1427553678;0;0;0;0;0;0;0;0;0;0;1;0
1428561511;0;0;0;0;0;0;0;0;0;0;1;0
1429569098;0;0;0;0;0;0;0;0;0;0;1;0
1430576809;0;0;0;0;0;0;0;0;0;0;1;0
1431584540;0;0;0;0;0;0;0;0;0;0;1;0
1432593781;0;0;0;0;0;0;0;0;0;0;1;0
1433600054;0;0;0;0;0;0;0;0;0;0;1;0
1434607764;0;0;0;0;0;0;0;0;0;0;1;0
1435615405;0;0;0;0;0;0;0;0;0;0;1;0
1436623190;0;0;0;0;0;0;0;0;0;0;1;0
1437630890;0;0;0;0;0;0;0;0;0;0;1;0
1438638666;0;0;0;0;0;0;0;0;0;0;1;0
1439646227;0;0;0;0;0;0;0;0;0;0;1;0
1440653954;0;0;0;0;0;0;0;0;0;0;1;0
1441661698;0;0;0;0;0;0;0;0;0;0;1;0
1442669407;0;0;0;0;0;0;0;0;0;0;1;0
1444684927;0;0;0;0;0;0;1;0;0;0;1;0
1444837778;0;1;0;0;0;0;1;0;0;0;1;0
1445179691;0;1;1;0;0;0;1;0;0;0;1;0
1445521649;0;1;1;1;0;0;1;0;0;0;1;0
1446529331;0;1;1;1;0;0;1;0;0;1;1;0
