timestamp;data_rate;rate_multiplier;tx_rate_avg;tx_error_rate_avg;tx_message_count;tx_buffer_overruns;rx_rate_avg;rx_message_count;rx_message_lost_count;rx_buffer_overruns;rx_parse_errors;rx_packet_drop_count;rx_message_lost_rate;type;mode;flow_control;forwarding;mavlink_v2;ftp;streams;heartbeat_type_antenna_tracker;heartbeat_type_gcs;heartbeat_type_onboard_controller;heartbeat_type_gimbal;heartbeat_type_adsb;heartbeat_type_camera;heartbeat_type_parachute;heartbeat_type_open_drone_id;heartbeat_component_telemetry_radio;heartbeat_component_log;heartbeat_component_osd;heartbeat_component_vio;heartbeat_component_pairing_manager;heartbeat_component_udp_bridge;heartbeat_component_uart_bridge;open_drone_id_system_healthy;parachute_system_healthy
1290714850;1200.0;0.28181258;554.3376;0.0;26742;0;62.92481;2227;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1291716819;1200.0;0.28181258;985.3329;0.0;26757;0;20.795969;2228;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1291976820;1200.0;0.28181258;637.75;0.0;26763;0;20.95892;2229;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1293230821;1200.0;0.28181258;545.8168;0.0;26780;0;62.74901;2232;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1294482487;1200.0;0.28181258;885.11487;0.0;26806;0;41.95804;2234;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1295741819;1200.0;0.28181258;630.8505;0.0;26827;0;20.995024;2237;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1296742846;1200.0;0.28181258;538.7403;0.0;26843;0;62.390877;2239;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1296992836;1200.0;0.28181258;611.388;0.0;26847;0;41.958;2240;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1298252850;1200.0;0.28181258;971.9563;0.0;26876;0;20.999056;2242;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299503887;1200.0;0.28181258;567.3526;0.0;26894;0;62.37908;2244;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300763953;1200.0;0.28181258;603.38696;0.0;26924;0;41.95737;2246;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301764848;1200.0;0.28181258;926.08875;0.0;26937;0;41.958714;2249;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1302015841;1200.0;0.28181258;554.44556;0.0;26942;0;41.95804;2250;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1303265855;1200.0;0.28181258;560.977;0.0;26959;0;41.99828;2252;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1304528625;1200.0;0.28181258;638.3731;0.0;26988;0;41.958794;2254;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1305529914;1200.0;0.28181258;950.0717;0.0;27004;0;41.959003;2256;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1305779843;1200.0;0.28181258;950.0717;0.0;27009;0;41.959003;2257;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1307040819;1200.0;0.28181258;581.4186;0.0;27028;0;41.95804;2260;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1308301965;1200.0;0.28181258;943.056;0.0;27056;0;41.958;2262;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1309552846;1200.0;0.28181258;563.43713;0.0;27074;0;41.958084;2264;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1310553836;1200.0;0.28181258;595.35223;0.0;27088;0;41.954353;2266;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1310803867;1200.0;0.28181258;595.35223;0.0;27093;0;41.954353;2267;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1312064057;1200.0;0.28181258;997.0011;0.0;27124;0;41.582966;2270;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1313324870;1200.0;0.28181258;590.1166;0.0;27142;0;20.792698;2271;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1314574848;1200.0;0.28181258;537.43835;0.0;27159;0;41.956158;2273;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315574916;1200.0;0.28181258;930.7345;0.0;27183;0;41.58601;2275;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315834843;1200.0;0.28181258;930.7345;0.0;27189;0;41.58601;2276;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1317094849;1200.0;0.28181258;652.77155;0.0;27208;0;41.985306;2278;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1318346860;1200.0;0.28181258;575.63904;0.0;27226;0;41.973682;2280;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1319597842;1200.0;0.28181258;908.18365;0.0;27254;0;41.91617;2282;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1320597859;1200.0;0.28181258;589.98456;0.0;27270;0;41.57609;2284;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1320848840;1200.0;0.28181258;589.98456;0.0;27276;0;41.57609;2285;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1322110446;1200.0;0.28181258;957.042;0.0;27304;0;20.979;2287;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1323370340;1200.0;0.28181258;489.10938;0.0;27321;0;41.584198;2289;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1324619852;1200.0;0.28181258;605.86804;0.0;27340;0;41.579178;2291;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1325629946;1200.0;0.28181258;586.20886;0.0;27365;0;20.79457;2292;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1325869892;1200.0;0.28181258;586.20886;0.0;27370;0;20.79457;2293;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1327131208;1200.0;0.28181258;602.99835;0.0;27389;0;41.586094;2296;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1328391921;1200.0;0.28181258;514.44086;0.0;27408;0;20.9772;2297;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1329642860;1200.0;0.28181258;669.3842;0.0;27435;0;41.9614;2299;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1330643824;1200.0;0.28181258;923.9806;0.0;27452;0;41.99912;2301;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1330893855;1200.0;0.28181258;923.9806;0.0;27456;0;41.99912;2302;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1332143939;1200.0;0.28181258;595.994;0.0;27475;0;41.99958;2304;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1333404818;1200.0;0.28181258;1006.98694;0.0;27504;0;41.999454;2306;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1334656856;1200.0;0.28181258;594.82404;0.0;27522;0;41.91713;2308;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1335657887;1200.0;0.28181258;493.01398;0.0;27537;0;41.91617;2310;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1335908873;1200.0;0.28181258;493.01398;0.0;27541;0;41.91617;2311;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1337158943;1200.0;0.28181258;905.7084;0.0;27569;0;20.99324;2313;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1338418856;1200.0;0.28181258;614.04315;0.0;27588;0;41.596474;2315;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1339680822;1200.0;0.28181258;559.8707;0.0;27607;0;41.915455;2317;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1340680843;1200.0;0.28181258;935.6797;0.0;27633;0;41.585762;2319;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1340930834;1200.0;0.28181258;935.6797;0.0;27637;0;41.585762;2320;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1342191819;1200.0;0.28181258;560.4401;0.0;27656;0;41.958084;2323;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1343451945;1200.0;0.28181258;549.5284;0.0;27683;0;41.58593;2325;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1344701848;1200.0;0.28181258;870.29706;0.0;27703;0;41.58416;2327;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1345712067;1200.0;0.28181258;676.2222;0.0;27717;0;41.58321;2330;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1345951872;1200.0;0.28181258;676.2222;0.0;27720;0;41.58321;2331;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1347211868;1200.0;0.28181258;944.6807;0.0;27750;0;41.98581;2333;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
