timestamp;timestamp_sample;control[0];control[1];control[2];control[3];control[4];control[5];control[6];control[7];control[8];control[9];control[10];control[11];reversible_flags
1257538898;1257538806;0.2949196;0.37051213;0.29155743;0.37347546;nan;nan;nan;nan;nan;nan;nan;nan;0
1257640923;1257640830;0.2916042;0.37724823;0.26548198;0.40434533;nan;nan;nan;nan;nan;nan;nan;nan;0
1257738404;1257738309;0.2869701;0.3857418;0.26552823;0.40454727;nan;nan;nan;nan;nan;nan;nan;nan;0
1257840383;1257840240;0.29279578;0.38077202;0.27417034;0.3950493;nan;nan;nan;nan;nan;nan;nan;nan;0
1257940857;1257940765;0.28312147;0.39078578;0.27224344;0.40074435;nan;nan;nan;nan;nan;nan;nan;nan;0
1258039788;1258039696;0.288372;0.3859346;0.28990063;0.38679528;nan;nan;nan;nan;nan;nan;nan;nan;0
1258141766;1258141674;0.30102742;0.37702456;0.3089501;0.37221563;nan;nan;nan;nan;nan;nan;nan;nan;0
1258239243;1258239153;0.31742713;0.36497974;0.31163433;0.3692841;nan;nan;nan;nan;nan;nan;nan;nan;0
1258341221;1258341131;0.32314083;0.36415762;0.28699788;0.38902894;nan;nan;nan;nan;nan;nan;nan;nan;0
1258438702;1258438610;0.30708435;0.38416418;0.28658524;0.38549146;nan;nan;nan;nan;nan;nan;nan;nan;0
1258540726;1258540635;0.3142092;0.37564278;0.27181596;0.39754978;nan;nan;nan;nan;nan;nan;nan;nan;0
1258638317;1258638113;0.31747413;0.36689574;0.2830995;0.3876407;nan;nan;nan;nan;nan;nan;nan;nan;0
1258740134;1258740044;0.30335066;0.37643343;0.27068397;0.40464205;nan;nan;nan;nan;nan;nan;nan;nan;0
1258840663;1258840569;0.28759253;0.39148808;0.27111086;0.4049186;nan;nan;nan;nan;nan;nan;nan;nan;0
1258939592;1258939501;0.30967918;0.37289944;0.27560902;0.39692244;nan;nan;nan;nan;nan;nan;nan;nan;0
1259040072;1259039979;0.31396237;0.38229403;0.3041622;0.3875521;nan;nan;nan;nan;nan;nan;nan;nan;0
1259139067;1259138957;0.31565133;0.3795596;0.29589176;0.39686802;nan;nan;nan;nan;nan;nan;nan;nan;0
1259239523;1259239435;0.30937374;0.38441727;0.2908596;0.3992125;nan;nan;nan;nan;nan;nan;nan;nan;0
1259341508;1259341413;0.31939384;0.37376267;0.30023313;0.3904735;nan;nan;nan;nan;nan;nan;nan;nan;0
1259438980;1259438892;0.30768737;0.38376707;0.29628223;0.39201888;nan;nan;nan;nan;nan;nan;nan;nan;0
1259540959;1259540870;0.29606032;0.39767727;0.27562737;0.41449818;nan;nan;nan;nan;nan;nan;nan;nan;0
1259639945;1259639848;0.3136066;0.37734893;0.3010671;0.38773286;nan;nan;nan;nan;nan;nan;nan;nan;0
1259740463;1259740373;0.3042634;0.3879133;0.29490668;0.39267215;nan;nan;nan;nan;nan;nan;nan;nan;0
1259839417;1259839307;0.31327683;0.37618628;0.28898442;0.39720055;nan;nan;nan;nan;nan;nan;nan;nan;0
1259939876;1259939783;0.3179954;0.36723232;0.28705487;0.39515027;nan;nan;nan;nan;nan;nan;nan;nan;0
1260041850;1260041761;0.31956032;0.36365116;0.27973562;0.4003782;nan;nan;nan;nan;nan;nan;nan;nan;0
1260139327;1260139239;0.29419762;0.38925442;0.25576255;0.42000312;nan;nan;nan;nan;nan;nan;nan;nan;0
1260241306;1260241217;0.3077753;0.37597382;0.25428894;0.42117965;nan;nan;nan;nan;nan;nan;nan;nan;0
1260338784;1260338696;0.32079357;0.36222056;0.28820723;0.38799635;nan;nan;nan;nan;nan;nan;nan;nan;0
1260440766;1260440674;0.31961215;0.36202404;0.29188597;0.38158795;nan;nan;nan;nan;nan;nan;nan;nan;0
1260538332;1260538153;0.30603895;0.37497938;0.2849881;0.39321125;nan;nan;nan;nan;nan;nan;nan;nan;0
1260640271;1260640178;0.29508573;0.38145477;0.27399725;0.40457234;nan;nan;nan;nan;nan;nan;nan;nan;0
1260742200;1260742108;0.31256217;0.36380276;0.26832077;0.4104244;nan;nan;nan;nan;nan;nan;nan;nan;0
1260839678;1260839587;0.33683184;0.34401017;0.28204298;0.3922251;nan;nan;nan;nan;nan;nan;nan;nan;0
1260941654;1260941565;0.30441502;0.38042307;0.2621588;0.40811318;nan;nan;nan;nan;nan;nan;nan;nan;0
1261039138;1261039044;0.2725191;0.40978423;0.2646096;0.40819716;nan;nan;nan;nan;nan;nan;nan;nan;0
1261141115;1261141021;0.27385968;0.40412566;0.26849574;0.40862903;nan;nan;nan;nan;nan;nan;nan;nan;0
1261238591;1261238500;0.27177393;0.40425876;0.27379435;0.40528303;nan;nan;nan;nan;nan;nan;nan;nan;0
1261340570;1261340478;0.3077926;0.36168095;0.2824649;0.40727925;nan;nan;nan;nan;nan;nan;nan;nan;0
1261438050;1261437957;0.33562252;0.33625048;0.2697598;0.42990768;nan;nan;nan;nan;nan;nan;nan;nan;0
1261540071;1261539982;0.31408694;0.36237317;0.3076445;0.39975852;nan;nan;nan;nan;nan;nan;nan;nan;0
1261642005;1261641913;0.31219253;0.37061656;0.3205003;0.38466135;nan;nan;nan;nan;nan;nan;nan;nan;0
1261739484;1261739391;0.29921883;0.3860049;0.29117635;0.41157067;nan;nan;nan;nan;nan;nan;nan;nan;0
1261841459;1261841370;0.3142547;0.37102962;0.28462908;0.4180573;nan;nan;nan;nan;nan;nan;nan;nan;0
1261938937;1261938848;0.31909332;0.36942333;0.30267975;0.39677435;nan;nan;nan;nan;nan;nan;nan;nan;0
1262040917;1262040826;0.34334183;0.35324088;0.29583567;0.39555237;nan;nan;nan;nan;nan;nan;nan;nan;0
1262138396;1262138304;0.30176824;0.40189418;0.30591902;0.3783893;nan;nan;nan;nan;nan;nan;nan;nan;0
1262240473;1262240283;0.29920557;0.41023186;0.27879834;0.3997349;nan;nan;nan;nan;nan;nan;nan;nan;0
1262340852;1262340761;0.28523812;0.42519042;0.24914463;0.42018235;nan;nan;nan;nan;nan;nan;nan;nan;0
1262439880;1262439786;0.30240214;0.39148676;0.2596284;0.3974852;nan;nan;nan;nan;nan;nan;nan;nan;0
1262540306;1262540217;0.29372305;0.38919118;0.2718219;0.3880513;nan;nan;nan;nan;nan;nan;nan;nan;0
1262639284;1262639196;0.30867365;0.36474425;0.25911924;0.40614256;nan;nan;nan;nan;nan;nan;nan;nan;0
1262739813;1262739721;0.31116712;0.3579729;0.27859154;0.38684067;nan;nan;nan;nan;nan;nan;nan;nan;0
1262841746;1262841652;0.2758292;0.39914873;0.268541;0.4033761;nan;nan;nan;nan;nan;nan;nan;nan;0
1262934771;1262934678;0.28773502;0.38607204;0.2846397;0.39255577;nan;nan;nan;nan;nan;nan;nan;nan;0
1263041200;1263041108;0.31726226;0.37526622;0.28994828;0.40549394;nan;nan;nan;nan;nan;nan;nan;nan;0
1263139209;1263138587;0.30097437;0.3945711;0.29597837;0.39644688;nan;nan;nan;nan;nan;nan;nan;nan;0
1263240655;1263240565;0.32384747;0.3770219;0.27619287;0.41090843;nan;nan;nan;nan;nan;nan;nan;nan;0
1263338135;1263338043;0.3216363;0.38251665;0.27262765;0.4111901;nan;nan;nan;nan;nan;nan;nan;nan;0
1263440112;1263440021;0.2984811;0.40145117;0.28096572;0.40707272;nan;nan;nan;nan;nan;nan;nan;nan;0
1263542136;1263542046;0.3224174;0.37472135;0.28841633;0.40241566;nan;nan;nan;nan;nan;nan;nan;nan;0
1263639613;1263639525;0.30333227;0.3937743;0.2872315;0.39541748;nan;nan;nan;nan;nan;nan;nan;nan;0
1263741545;1263741456;0.30037424;0.39447987;0.27175853;0.40492785;nan;nan;nan;nan;nan;nan;nan;nan;0
1263839026;1263838935;0.30338496;0.39073098;0.2693184;0.40399852;nan;nan;nan;nan;nan;nan;nan;nan;0
1263941012;1263940912;0.30963257;0.38162792;0.27448583;0.40168655;nan;nan;nan;nan;nan;nan;nan;nan;0
1264038989;1264038391;0.32603306;0.36150602;0.28733385;0.38845238;nan;nan;nan;nan;nan;nan;nan;nan;0
1264140590;1264140369;0.298809;0.38797614;0.28590196;0.3906382;nan;nan;nan;nan;nan;nan;nan;nan;0
1264242435;1264242347;0.29463035;0.3919729;0.28567553;0.39104646;nan;nan;nan;nan;nan;nan;nan;nan;0
1264339917;1264339826;0.27829984;0.40643966;0.28830698;0.3902788;nan;nan;nan;nan;nan;nan;nan;nan;0
1264441946;1264441850;0.31718278;0.36614412;0.30454448;0.37545386;nan;nan;nan;nan;nan;nan;nan;nan;0
1264539422;1264539329;0.29551762;0.39146405;0.287209;0.38913456;nan;nan;nan;nan;nan;nan;nan;nan;0
1264641352;1264641260;0.26740804;0.41476607;0.30928704;0.37186414;nan;nan;nan;nan;nan;nan;nan;nan;0
1264738829;1264738739;0.25442016;0.4212005;0.29061592;0.39708868;nan;nan;nan;nan;nan;nan;nan;nan;0
1264840808;1264840716;0.2906139;0.38027337;0.28872582;0.4037122;nan;nan;nan;nan;nan;nan;nan;nan;0
1264941285;1264941195;0.31744885;0.35023758;0.2693415;0.42629737;nan;nan;nan;nan;nan;nan;nan;nan;0
1265040262;1265040173;0.319328;0.34693405;0.26444462;0.43261862;nan;nan;nan;nan;nan;nan;nan;nan;0
1265141122;1265140651;0.30490363;0.3606146;0.3116219;0.38618514;nan;nan;nan;nan;nan;nan;nan;nan;0
