timestamp;timestamp_sample;q[0];q[1];q[2];q[3];delta_q_reset[0];delta_q_reset[1];delta_q_reset[2];delta_q_reset[3];quat_reset_counter
1254688161;1254687926;0.017712256;0.002848619;0.004312042;0.99982977;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254737647;1254737416;0.018814648;0.0010523899;0.0028566467;0.99981844;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254787155;1254786905;0.019702537;0.00011965207;0.0015771583;0.9998047;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254841071;1254840893;0.02066765;0.00045551508;0.0010477969;0.99978584;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254886123;1254885883;0.02145457;0.0007542718;0.0010178045;0.9997691;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254935588;1254935373;0.022234598;0.0016667193;0.0014714866;0.9997504;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1254989572;1254989361;0.023190886;0.002153664;0.002827091;0.9997248;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255039107;1255038897;0.024074052;0.0025527864;0.0035966916;0.99970055;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255088546;1255088339;0.024823286;0.0026179713;0.0038696588;0.99968094;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255138018;1255137829;0.025502833;0.0020825313;0.0035845798;0.99966615;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255187519;1255187318;0.026210701;0.0012186023;0.0025513216;0.99965245;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255237023;1255236807;0.026852632;-0.000105893436;0.0010500578;0.99963886;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255286604;1255286344;0.027411332;-0.001988088;-0.00022318782;0.9996223;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255340510;1255340285;0.027895194;-0.0037984115;-0.0016530021;0.99960226;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255389966;1255389774;0.028334556;-0.0050011436;-0.0019472186;0.9995841;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255439473;1255439263;0.028748112;-0.0061312323;-0.0023480342;0.9995652;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255489025;1255488799;0.029131794;-0.006702612;-0.0022854705;0.9995505;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255538451;1255538241;0.02946122;-0.0068096495;-0.0019485034;0.9995408;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255587926;1255587730;0.029967824;-0.0062244213;-0.0010717224;0.9995309;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255637417;1255637220;0.030569928;-0.00545331;-6.1800994e-05;0.9995178;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255691469;1255691255;0.03131993;-0.005331574;0.0016400161;0.99949384;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255740910;1255740697;0.032067966;-0.0052457624;0.0023857846;0.99946916;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255785896;1255785687;0.032710414;-0.0050989026;0.0024025114;0.99944896;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255839915;1255839675;0.03332857;-0.0050621475;0.0014650618;0.99943066;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255889360;1255889165;0.0338614;-0.00488292;-0.0001309931;0.9994146;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255938923;1255938701;0.034266196;-0.005458246;-0.0012833157;0.9993971;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1255988353;1255988143;0.03456419;-0.0060042776;-0.0015925951;0.99938315;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256037845;1256037632;0.034906615;-0.006885039;-0.0011178895;0.9993662;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256087319;1256087122;0.03541495;-0.007995854;-0.00025196234;0.9993407;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256136818;1256136611;0.035853263;-0.009290619;0.00086703314;0.99931353;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256186371;1256186147;0.03617563;-0.010612693;0.0020799462;0.99928695;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256240307;1256240088;0.03669734;-0.01124404;0.0033565634;0.99925756;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256289781;1256289577;0.03700315;-0.0110081285;0.0037671432;0.99924743;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256339261;1256339067;0.037249047;-0.009932256;0.0037298796;0.9992497;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256388857;1256388603;0.037565023;-0.007991427;0.0036884677;0.9992555;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256438257;1256438046;0.037767287;-0.0057584913;0.003511531;0.9992638;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256487745;1256487534;0.038030732;-0.0040271734;0.0030767035;0.99926376;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256541718;1256541522;0.03819356;-0.0033243357;0.0023043116;0.9992622;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256591308;1256591059;0.038207848;-0.003111943;0.0010078643;0.99926454;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256636262;1256636049;0.03821525;-0.002950547;-5.7289773e-05;0.9992652;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256685699;1256685491;0.037954293;-0.002826276;-0.0009044154;0.9992751;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256739670;1256739479;0.03779348;-0.0025210478;-0.001416826;0.99928147;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256789174;1256788969;0.03775756;-0.002884823;-0.0016178532;0.9992815;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256838749;1256838505;0.0376616;-0.0036369453;-0.0012968725;0.9992832;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256888210;1256887947;0.037511885;-0.004387595;-0.0010017654;0.99928606;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256937681;1256937436;0.037475698;-0.0050613615;-0.0005233185;0.9992847;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1256987154;1256986926;0.037266284;-0.0056135063;-4.8519076e-05;0.9992897;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257036655;1257036415;0.037067365;-0.00539287;0.00012382912;0.9992982;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257090623;1257090403;0.03704289;-0.0042205513;0.0003172934;0.9993048;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257140118;1257139892;0.037072968;-0.0028079841;0.00055369036;0.99930847;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257189587;1257189381;0.037200186;-0.0010460701;8.099955e-05;0.9993073;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257239081;1257238871;0.037394326;0.00065346743;-0.0003770751;0.9993003;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257288651;1257288407;0.037483905;0.0027959226;-0.000864968;0.999293;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257338098;1257337849;0.03775895;0.0050939554;-0.00088004046;0.99927354;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257387580;1257387338;0.037935104;0.0072898264;-0.0012421748;0.99925286;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257441524;1257441327;0.038246814;0.009720258;-0.0018394892;0.99921936;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257491076;1257490863;0.038404815;0.011551709;-0.0024092083;0.99919266;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257536099;1257535853;0.03852279;0.012024621;-0.0029365253;0.9991811;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257589995;1257589795;0.038657185;0.0107933255;-0.0029855985;0.9991898;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257639494;1257639284;0.03874065;0.007695476;-0.0022946887;0.9992171;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257688995;1257688773;0.038978625;0.0035788529;-0.0009763884;0.9992332;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257738526;1257738309;0.039336145;-0.0009403005;0.00085055834;0.99922526;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257787965;1257787751;0.039559238;-0.005217509;0.0023605812;0.9992008;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257837441;1257837240;0.03986328;-0.008280928;0.0035359876;0.9991646;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257886930;1257886730;0.040010184;-0.009917924;0.0041464977;0.99914145;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257940974;1257940765;0.04009047;-0.01016442;0.003699522;0.9991375;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1257990422;1257990207;0.040141944;-0.00883523;0.0025883268;0.9991516;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258039909;1258039696;0.04006131;-0.006811637;0.00049803295;0.9991739;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258089385;1258089186;0.04006793;-0.004213125;-0.0014653702;0.999187;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258138876;1258138675;0.040047698;-0.0017529649;-0.0026490192;0.9991928;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258188474;1258188211;0.04013677;0.00025735586;-0.0033873033;0.9991885;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258237868;1258237653;0.04043837;0.0018320108;-0.0035957799;0.9991739;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258291875;1258291642;0.040886737;0.0024993082;-0.0020087147;0.99915874;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258341379;1258341131;0.041471384;0.002801738;0.00047853147;0.9991357;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258386346;1258386122;0.042144712;0.0027172975;0.003917417;0.9991002;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258435875;1258435657;0.042914573;0.0023799855;0.0068834;0.9990523;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258489862;1258489599;0.04365004;0.0022879764;0.0084231105;0.9990088;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258539342;1258539088;0.044299167;0.002619972;0.008705193;0.998977;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258588852;1258588577;0.04483624;0.0034865108;0.0084160995;0.99895287;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258638444;1258638113;0.04512058;0.004056455;0.0074626105;0.99894553;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258683344;1258683103;0.045247756;0.0042244582;0.006354099;0.99894667;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258737330;1258737045;0.045150522;0.0033511936;0.00508995;0.9989617;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258786816;1258786534;0.04510259;0.0017647889;0.0037228083;0.99897385;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258840821;1258840569;0.045203716;-0.0011378069;0.0025353397;0.9989739;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258890178;1258890011;0.045521695;-0.0037903974;0.0018963348;0.9989544;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258939729;1258939501;0.04588232;-0.0059111062;0.0015437795;0.9989282;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1258989219;1258988990;0.046028975;-0.007253025;0.001214085;0.9989131;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259038725;1259038479;0.04597432;-0.007004434;0.0004029919;0.998918;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259088274;1259088015;0.04593865;-0.005733598;-0.0007440005;0.99892753;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259137703;1259137457;0.045929257;-0.0037400108;-0.0015198627;0.99893653;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259191642;1259191446;0.046017993;-0.0013017392;-0.0019004017;0.99893796;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259236632;1259236436;0.046121836;-4.321879e-05;-0.0015208952;0.9989347;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259286132;1259285925;0.046124887;0.0011338766;-0.001162381;0.99893445;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259340122;1259339913;0.04617635;0.0022046196;-0.00044297276;0.9989309;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259389596;1259389403;0.046239335;0.0025292637;0.00033422688;0.99892724;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259439085;1259438892;0.046341594;0.0020490633;0.001398269;0.99892265;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259488607;1259488382;0.046433393;0.001038457;0.0023112597;0.99891824;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259538127;1259537917;0.046527788;4.372734e-05;0.0026886018;0.99891347;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259587570;1259587359;0.046530258;-0.0002700257;0.0019693712;0.99891496;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259637043;1259636849;0.046544004;0.00020552932;0.00052411825;0.9989161;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259691086;1259690837;0.046662334;0.0014236975;-0.0010179983;0.9989092;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259740586;1259740373;0.0467848;0.0025393297;-0.0019372831;0.9988999;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259790056;1259789816;0.046861235;0.0033857594;-0.00186376;0.9988939;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259839522;1259839307;0.046863236;0.0037211003;-0.0013076169;0.9988935;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259889035;1259888794;0.046918564;0.0035727909;-0.00057026127;0.9988922;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259938521;1259938283;0.047021285;0.003125763;0.0003593798;0.998889;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1259988073;1259987819;0.047046795;0.0024091932;0.001764749;0.99888825;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1260037495;1260037262;0.04708904;0.001034993;0.003496722;0.9988841;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1260091445;1260091250;0.047241617;-0.0010619698;0.0055933674;0.99886733;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1260136467;1260136240;0.047500946;-0.0031454407;0.0069463993;0.99884206;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1260185950;1260185729;0.047866415;-0.0048561576;0.007982288;0.9988101;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1260239928;1260239717;0.047984835;-0.0055649187;0.008736005;0.99879444;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1260289397;1260289207;0.04808023;-0.0047963858;0.00875087;0.99879366;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1260338894;1260338696;0.04822978;-0.0031469406;0.007996887;0.9987993;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
1260388395;1260388185;0.048405495;-0.0011974405;0.006557367;0.9988056;-0.99782705;-8.959834e-12;-2.9897838e-09;-0.06588914;3
