timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2];xyz_derivative[0];xyz_derivative[1];xyz_derivative[2]
1253279797;1253279734;0.17825073;-1.3254504;-0.5246883;-2.4002063;-7.3049746;-0.056826357
1253300793;1253300729;0.096843414;-1.3000783;-0.4695523;-4.0132504;-0.53532565;2.8107226
1253321834;1253321772;-0.047014028;-1.3330251;-0.44643766;6.094199;-1.6048195;2.7246995
1253339785;1253339721;-0.4535398;-1.395451;-0.42468846;-17.320631;-2.313235;1.7410743
1253360788;1253360716;-0.48362747;-1.4156284;-0.36489835;-3.2463672;1.767926;4.459879
1253381822;1253381759;-0.80424535;-1.4713984;-0.32624584;-15.300389;-2.1614878;2.2450879
1253398649;1253398210;-0.9497131;-1.5085114;-0.24970227;-10.663026;-5.569139;4.9842067
1253419313;1253419251;-1.0891752;-1.5456775;-0.16264218;-6.877259;-2.9017074;6.187085
1253440281;1253440199;-1.1787214;-1.636635;-0.10917076;-3.0139284;-7.2423434;1.9780295
1253461313;1253461194;-1.2609447;-1.6542091;-0.014059302;-7.0215354;0.9191328;3.6450033
1253479299;1253479237;-1.2399809;-1.779323;0.02703349;0.5690754;-3.7738976;1.8734499
1253500250;1253500186;-1.1358919;-1.9589329;0.055383492;9.111993;-11.696656;1.0786679
1253521244;1253521181;-1.1658192;-1.9686089;0.09114365;-2.466386;-1.56897;1.4781939
1253539286;1253539225;-1.071752;-1.9393847;0.092976816;6.742987;6.1622353;0.80109024
1253560272;1253560173;-0.9332581;-2.012549;0.082846746;13.346631;-3.1418455;-0.86581904
1253581307;1253581168;-0.90928197;-1.9651148;0.0866;19.505178;3.0608284;-1.4954783
1253602230;1253602164;-0.8206562;-1.8841152;0.07935843;3.3547597;4.902631;-0.17971094
1253618728;1253618660;-0.8501641;-1.8226516;0.07573952;3.92392;2.3643706;-0.9440757
1253639717;1253639655;-0.5437831;-1.6172314;0.06671929;10.006258;9.165194;-0.15979664
1253660715;1253660651;-0.38666338;-1.5053033;0.05905291;12.353855;5.636275;0.008535095
1253678708;1253678647;-0.19537345;-1.3200911;0.044790667;13.423892;7.8505745;-0.59471333
1253699706;1253699642;-0.1143646;-1.0180213;0.056229126;4.0653687;14.8498535;1.5320499
1253720700;1253720638;0.029582424;-0.8344009;0.024767747;10.345013;8.338216;-0.8873018
1253741744;1253741680;0.09293073;-0.63851535;0.01709161;5.047604;6.691103;-0.5982137
1253759746;1253759632;0.14743783;-0.44150805;0.000613999;-0.5581852;8.307865;-0.8280799
1253779235;1253779172;0.22317441;-0.20544027;-0.0057043033;-3.819238;11.607915;-0.04104339
1253801728;1253801667;0.29760072;-0.013970215;-0.014589207;0.773333;9.24997;-0.6118198
1253818180;1253818116;0.3063398;0.12752739;-0.019660085;-1.1129903;10.390536;-0.5729519
1253839224;1253839159;0.38020054;0.2631985;-0.031459555;11.00926;8.709999;-2.306028
1253860169;1253860107;0.23561674;0.3647264;-0.024269866;-3.8494868;5.896237;0.27738893
1253878193;1253878103;0.22599137;0.44975653;-0.04036055;0.4231642;6.636137;-1.0075324
1253899218;1253899146;0.18311097;0.47580698;-0.045740932;-0.07006794;0.8119091;-1.2649722
1253920249;1253920094;0.12557024;0.48355663;-0.043283157;-1.4056476;-2.438703;-0.6521371
1253941154;1253941090;-0.0020604748;0.53453994;-0.027442474;-2.5516021;3.082666;1.0552268
1253959194;1253959133;-0.1184396;0.500263;-0.02878787;-5.2990284;-0.7378164;0.6228342
1253980146;1253980081;-0.14550126;0.4561698;-0.02765508;-2.8254251;-2.866827;0.4585192
1254001190;1254001077;-0.26097754;0.41750127;-0.022642989;-7.1058207;-1.0644442;0.6127774
1254022137;1254022072;-0.23804021;0.35524935;-0.0190041;1.1560171;-2.2363384;0.41334328
1254038631;1254038568;-0.33824253;0.32292202;-0.013883579;-3.797997;-0.052136164;0.7697096
1254059624;1254059564;-0.30859312;0.19446902;-0.015629422;1.8563446;-6.207068;-0.010850278
1254080622;1254080559;-0.372933;0.10503877;0.0024660334;1.2858093;-5.4307213;0.8711583
1254098638;1254098555;-0.37463123;0.033200894;-0.0052770125;-1.831185;-5.52714;-0.6480743
1254119612;1254119551;-0.3830375;-0.05508211;0.005367085;0.1268481;-6.217078;-0.6963986
1254141120;1254140546;-0.37603876;-0.16266863;-0.0038949058;-1.7763292;-7.7578425;-2.1593335
1254161663;1254161589;-0.31221044;-0.18309247;0.0063064783;0.73000205;-1.5704889;-0.9816644
1254179598;1254179537;-0.275804;-0.20687868;0.01024649;2.2931094;1.3153714;-1.1159024
1254200596;1254200533;-0.22344169;-0.27795035;0.006832772;1.4341867;-2.6770382;-1.428949
1254221637;1254221575;-0.14827235;-0.3244822;0.009887318;7.7715745;-3.8306322;-0.79558593
1254238177;1254238025;-0.09461125;-0.32160416;0.012420746;4.802759;-1.0507672;-0.5122054
1254259219;1254259067;-0.089068346;-0.30054364;0.019855835;1.2164241;2.248673;0.7239741
1254280078;1254280016;-0.05228709;-0.29756558;0.0031471709;1.8690922;1.3916311;-1.2164547
1254301073;1254301011;0.064493984;-0.29898414;-0.01971347;5.1452804;-0.49204028;-2.4028394
