timestamp;timestamp_sample;accel_device_id;gyro_device_id;delta_angle[0];delta_angle[1];delta_angle[2];delta_velocity[0];delta_velocity[1];delta_velocity[2];delta_angle_dt;delta_velocity_dt;delta_angle_clipping;delta_velocity_clipping;accel_calibration_count;gyro_calibration_count
1276521918;1276521709;4259850;4325386;0.00064074434;-0.00040036195;8.7548964e-05;0.0036105486;-0.0011579893;-0.03440448;4546;4363;0;0;3;1
1277021203;1277021052;4259850;4325386;0.00050961494;0.00011481949;-2.3680674e-07;-0.00082697015;0.0020556212;-0.056907777;4452;4360;0;0;3;1
1277520586;1277520442;4259850;4325386;-0.00025434044;-0.00032701838;0.00010604308;0.0005400196;0.0047211847;-0.052100457;4499;4363;0;0;3;1
1278024476;1278024331;4259850;4325386;-0.00013187047;0.0005862654;-8.341848e-05;0.0014788192;0.0032752764;-0.050059516;4499;4363;0;0;3;1
1278523929;1278523767;4259850;4325386;-0.0004083729;6.406596e-05;8.7756955e-05;-0.00050789915;-0.0007912126;-0.03581274;4546;4362;0;0;3;1
1279023305;1279023110;4259850;4325386;-0.00020944739;-0.00023881183;-3.2590837e-05;-0.0043202457;0.0012781249;-0.047899842;4452;5820;0;0;3;1
1279522654;1279522500;4259850;4325386;0.0001275856;-9.319252e-06;3.513688e-05;0.008755484;-0.0013771675;-0.043218024;4499;4362;0;0;3;1
1280022061;1280021889;4259850;4325386;-0.00017751109;0.00034189658;-4.510339e-05;-0.00071163784;0.003228176;-0.05450223;4499;5817;0;0;3;1
1280521440;1280521279;4259850;4325386;0.0005436105;0.00020638849;-1.7287814e-05;-0.0011467995;-0.0014225044;-0.030474866;4499;4362;0;0;3;1
1281020934;1281020715;4259850;4325386;-0.00014592355;0.00042981104;2.2980912e-05;-0.0071241064;-0.003678263;-0.033469986;4546;4363;0;0;3;1
1281524707;1281524556;4259850;4325386;0.00016367315;-8.0135214e-05;1.73573e-05;-0.008736263;0.0009853638;-0.04074475;4499;4364;0;0;3;1
1282024142;1282023946;4259850;4325386;0.00068623526;-0.0008036734;-6.376942e-05;-0.0003792974;-0.00037056234;-0.03533339;4499;4363;0;0;3;1
1282523512;1282523335;4259850;4325386;-4.337511e-05;0.00046764183;0.00027301867;-0.0028772058;-0.004482654;-0.041386086;4499;4364;0;0;3;1
1283022925;1283022771;4259850;4325386;3.272174e-06;0.0006891218;3.8685117e-05;0.003527183;-0.00091023464;-0.057936937;4546;4362;0;0;3;1
1283522259;1283522113;4259850;4325386;-0.0003125143;8.834538e-05;4.0641997e-05;0.002043234;-0.0008561281;-0.036028184;4452;4364;0;0;3;1
1284021636;1284021502;4259850;4325386;-0.00045473975;0.00041091154;0.0001224394;0.0046312357;-0.00335612;-0.04436491;4499;4364;0;0;3;1
1284521027;1284520890;4259850;4325386;0.00029800614;6.8703055e-05;-0.00032072575;-0.001728922;-0.0030083668;-0.037379198;4499;4364;0;0;3;1
1285020424;1285020279;4259850;4325386;3.7364145e-05;0.00022270896;0.00017443833;-0.0038794766;-0.004198827;-0.03572908;4499;4364;0;0;3;1
1285524310;1285524166;4259850;4325386;-9.327538e-05;0.00039823522;0.00010129754;0.0010137936;-0.0032095998;-0.045373805;4451;4364;0;0;3;1
1286023707;1286023555;4259850;4325386;3.9415037e-05;-0.0002705256;0.0001453978;-0.0029684727;-0.00037022942;-0.035692036;4499;4364;0;0;3;1
1286523155;1286522943;4259850;4325386;-0.00015994572;2.5073354e-05;9.362198e-05;-0.00453699;-0.0002512082;-0.03892808;4499;4365;0;0;3;1
1287022495;1287022332;4259850;4325386;0.00012953041;-0.00013408346;-6.264112e-05;0.0018237579;0.0020847847;-0.033097755;4500;4364;0;0;3;1
1287521948;1287521767;4259850;4325386;0.00021750983;-0.0004989361;-0.00018785747;0.001967849;-0.0011405168;-0.05236778;4546;5818;0;0;3;1
1288021257;1288021108;4259850;4325386;-0.00033266586;0.00018911264;-0.00026275954;0.0027536633;-0.004976618;-0.052011278;4452;4363;0;0;3;1
1288525133;1288524998;4259850;4325386;-0.00024635004;-0.0009027498;-0.000119468285;-0.0005900653;0.0022031213;-0.033500943;4502;4363;0;0;3;1
1289024532;1289024382;4259850;4325386;-0.00020463183;-0.00018928046;0.00014765105;-0.002494069;-0.0005716128;-0.05545757;4498;4363;0;0;3;1
1289523976;1289523817;4259850;4325386;-7.5658754e-05;-0.00015285009;-8.777152e-05;-0.00040818905;0.004904881;-0.025624905;4546;4363;0;0;3;1
1290023307;1290023158;4259850;4325386;-0.00025021855;0.000280481;0.00012566782;-0.010457531;-0.0010481795;-0.046124786;4452;4363;0;0;3;1
1290522678;1290522545;4259850;4325386;-0.001401984;-0.0003733063;0.00021961318;-0.0003911543;-0.0002690606;-0.045093115;4499;4366;0;0;3;1
1291022161;1291021934;4259850;4325386;0.00017134608;0.00016184642;0.00010187187;0.0005483499;0.0021026044;-0.03752407;4499;4364;0;0;3;1
1291521460;1291521320;4259850;4325386;0.00046426195;-0.0003055865;-9.612249e-05;0.00028408482;-0.003190696;-0.03802001;4499;4363;0;0;3;1
1292025392;1292025206;4259850;4325386;-0.00028569857;-1.4614321e-05;-9.8872315e-06;-0.0038430807;-0.001176358;-0.050050087;4451;4364;0;0;3;1
1292524723;1292524594;4259850;4325386;-0.00015635406;-0.00011796342;-1.2848794e-05;-0.003368451;-0.0030256254;-0.045352105;4499;4363;0;0;3;1
1293024116;1293023981;4259850;4325386;-0.00019615272;0.00023024828;-1.200776e-07;0.0033549084;4.2016458e-05;-0.04518048;4499;4363;0;0;3;1
1293523503;1293523370;4259850;4325386;8.350269e-05;-0.00029761498;0.00012605816;-0.0010456003;0.0060685603;-0.04416379;4502;4364;0;0;3;1
1294022968;1294022801;4259850;4325386;0.0004842296;0.00047345352;-4.0304723e-05;-2.5216938e-05;0.005170418;-0.043364607;4546;4363;0;0;3;1
1294522295;1294522141;4259850;4325386;9.6329066e-05;0.00043693822;0.00010324349;-4.3145934e-05;-0.0016890675;-0.055788264;4452;4363;0;0;3;1
1295021692;1295021528;4259850;4325386;-2.0122514e-05;0.00010280174;-5.7419597e-06;2.342669e-05;0.005029475;-0.05571437;4500;5818;0;0;3;1
1295521066;1295520914;4259850;4325386;-5.1057013e-05;-0.0005455321;0.00017403105;-0.003232432;0.0020661082;-0.03241033;4499;4364;0;0;3;1
1296024989;1296024846;4259850;4325386;-0.0007666855;0.00014182189;-3.17047e-05;0.00076729624;-0.0022377884;-0.04106426;4546;4362;0;0;3;1
1296524379;1296524185;4259850;4325386;-0.00020792638;-0.00022286107;-5.181956e-05;0.007264311;-0.00108496;-0.044402216;4451;4364;0;0;3;1
1297023706;1297023572;4259850;4325386;-0.00025792723;-0.00016757406;-0.00029161392;0.0029727258;-0.0017531561;-0.03540784;4499;4363;0;0;3;1
1297523097;1297522958;4259850;4325386;-9.436099e-05;-0.00025900017;9.8047225e-05;-0.0012552656;0.0022676561;-0.035106167;4498;4364;0;0;3;1
1298022506;1298022344;4259850;4325386;0.00013921494;0.00050735584;-0.00017204304;0.0039733863;-0.0021923706;-0.044206165;4499;4363;0;0;3;1
1298521941;1298521777;4259850;4325386;0.00039662985;0.0010606187;-2.3600573e-05;0.0009042359;0.0007013729;-0.049553957;4546;4363;0;0;3;1
1299021274;1299021115;4259850;4325386;-0.00015011677;0.00027269067;-0.0001652137;-0.0017563964;-0.0022659418;-0.039872628;4452;4363;0;0;3;1
1299525143;1299525000;4259850;4325386;-0.00037880984;1.013149e-06;5.7514703e-06;0.0025988999;0.0024962747;-0.04069783;4499;4363;0;0;3;1
1300024518;1300024385;4259850;4325386;-0.0002283314;-0.00066399283;9.709693e-05;0.0011689159;-0.00077315414;-0.051965367;4499;4363;0;0;3;1
1300524002;1300523818;4259850;4325386;-0.00046173317;-0.00018617373;-0.00027626922;0.0037638827;-0.0014890078;-0.055142954;4546;5819;0;0;3;1
1301023365;1301023156;4259850;4325386;-0.0002710925;0.00070230645;-4.5006116e-05;0.007181627;0.0006556456;-0.058520555;4452;4363;0;0;3;1
1301522688;1301522541;4259850;4325386;0.0002346623;0.000503899;0.0002888075;0.0010491142;-0.0035018711;-0.05723688;4499;4363;0;0;3;1
1302022065;1302021926;4259850;4325386;-0.00015010372;0.00014141128;9.2787915e-05;0.0043123215;0.0053793336;-0.03675036;4499;4362;0;0;3;1
1302521442;1302521311;4259850;4325386;-0.0003304266;-0.0005240353;-0.00016146309;-0.0014557539;-0.0035392626;-0.033978444;4499;4364;0;0;3;1
1303025336;1303025195;4259850;4325386;-0.00012621666;0.00042271722;0.0003045251;0.0009223339;0.0020110563;-0.04725264;4452;4363;0;0;3;1
1303524726;1303524579;4259850;4325386;0.0006842401;-0.0005831035;-0.0001568199;-0.00012536079;-0.0012950201;-0.038231168;4499;4363;0;0;3;1
1304024109;1304023964;4259850;4325386;2.7231821e-05;0.0003767384;1.8488527e-05;-0.001619612;-0.002266112;-0.046950173;4499;4363;0;0;3;1
1304523478;1304523348;4259850;4325386;-0.00040859566;-0.00060998363;-0.00012455629;-0.0046994137;-0.0018721605;-0.019987311;4499;4364;0;0;3;1
1305022948;1305022780;4259850;4325386;-0.00027611063;5.995784e-05;-0.00016307819;0.0017877389;-0.0011668867;-0.035737835;4546;4363;0;0;3;1
