timestamp;timestamp_sample;control_mode_flags;output_tracking_error[0];output_tracking_error[1];output_tracking_error[2];filter_fault_flags;pos_horiz_accuracy;pos_vert_accuracy;hdg_test_ratio;vel_test_ratio;pos_test_ratio;hgt_test_ratio;tas_test_ratio;hagl_test_ratio;beta_test_ratio;time_slip;accel_device_id;gyro_device_id;baro_device_id;mag_device_id;mag_inclination_deg;mag_inclination_ref_deg;mag_strength_gs;mag_strength_ref_gs;gps_check_fail_flags;solution_status_flags;reset_count_vel_ne;reset_count_vel_d;reset_count_pos_ne;reset_count_pod_d;reset_count_quat;pre_flt_fail_innov_heading;pre_flt_fail_innov_height;pre_flt_fail_innov_pos_horiz;pre_flt_fail_innov_vel_horiz;pre_flt_fail_innov_vel_vert;pre_flt_fail_mag_field_disturbed;health_flags;timeout_flags
1259637564;1259465888;189515432659;0.0010993795;0.012927391;0.049241375;0;1.7536834;0.43648136;0.34641528;nan;nan;0.00977037;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.005142;nan;0.34819606;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1259835330;1259663843;189515432659;0.0008638991;0.0072402526;0.034284756;0;1.8595012;0.442547;0.34058744;nan;nan;0.008429532;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.32417;nan;0.34245875;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1260033359;1259861800;189515432659;0.00095938845;0.011132934;0.0466967;0;1.9687253;0.44494814;0.34317118;nan;nan;0.008515959;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.84955;nan;0.34716198;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1260240503;1260068755;189515432659;0.0008085684;0.011830543;0.050181482;0;2.086376;0.45151675;0.3353475;nan;nan;0.00931611;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-37.953167;nan;0.34501377;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1260438333;1260266712;189515432659;0.0005911747;0.005127412;0.03093519;0;2.2027025;0.45340362;0.32730034;nan;nan;0.011650671;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-37.84256;nan;0.34152985;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1260636178;1260464669;189515432659;0.00061418524;0.010704433;0.048560765;0;2.3223052;0.45892414;0.3306301;nan;nan;0.011983357;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.800495;nan;0.34604484;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1260834395;1260662673;189515432659;0.00076923304;0.013862389;0.060148023;0;2.4458134;0.46038783;0.32924932;nan;nan;0.012045571;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.494205;nan;0.34732956;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1261032108;1260860583;189515432659;0.00061414525;0.007024796;0.039840758;0;2.572847;0.46560252;0.32711288;nan;nan;0.014556903;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.691425;nan;0.3468125;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1261239007;1261067587;189515432659;0.00058166584;0.009166274;0.047824148;0;2.7091243;0.4673322;0.32310426;nan;nan;0.01363021;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.77992;nan;0.34856;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1261437254;1261265494;189515432659;0.00072140875;0.013344223;0.0627161;0;2.8431108;0.47224146;0.31825626;nan;nan;0.013780603;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.777924;nan;0.3485617;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1261634992;1261463451;189515432659;0.00069146376;0.0058345846;0.03636851;0;2.980959;0.47268963;0.3156978;nan;nan;0.014284272;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.45905;nan;0.34470287;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1261841855;1261670406;189515432659;0.00073092245;0.008541672;0.047135383;0;3.128652;0.47813344;0.31043762;nan;nan;0.015122296;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.81793;nan;0.34654456;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1262039869;1261868367;189515432659;0.0005678262;0.011843476;0.0597542;0;3.2734234;0.47814703;0.30857182;nan;nan;0.01459741;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-37.918304;nan;0.3434027;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1262237922;1262066320;189515432659;0.00020901496;0.0057563926;0.03917537;0;3.4225018;0.48249823;0.30760095;nan;nan;0.013771454;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.679966;nan;0.34771663;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1262435835;1262264277;189515432659;0.00012544273;0.010901271;0.06091225;0;3.5749269;0.48675936;0.30600667;nan;nan;0.012256397;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.780945;nan;0.34570593;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1262633692;1262462281;189515432659;0.0004902278;0.013192831;0.070628636;0;3.7306395;0.48618364;0.29727882;nan;nan;0.013556685;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-37.793797;nan;0.3429365;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1262840695;1262669189;189515432659;0.00057196885;0.005008756;0.03824921;0;3.898212;0.490976;0.29958308;nan;nan;0.013062648;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.761135;nan;0.34772846;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1263038629;1262867193;189515432659;0.0006248989;0.010591701;0.061433703;0;4.062155;0.49008548;0.3009898;nan;nan;0.012080123;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.557877;nan;0.34632376;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1263236615;1263065103;189515432659;0.0006746909;0.017718647;0.09135683;0;4.2294707;0.49380818;0.30505142;nan;nan;0.011704429;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.98693;nan;0.34646934;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1263434612;1263263060;189515432659;0.0005091797;0.007923306;0.053218734;0;4.40093;0.4925248;0.30490607;nan;nan;0.011195766;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.898922;nan;0.34726775;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1263632555;1263461017;189515432659;0.00043489685;0.0127085205;0.072932504;0;4.5760446;0.49605033;0.30585447;nan;nan;0.012864014;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.819958;nan;0.3466589;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1263839478;1263667973;189515432659;0.0004243147;0.017963432;0.09647531;0;4.76263;0.49527496;0.30727473;nan;nan;0.013115672;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.658916;nan;0.34807482;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1264037487;1263865929;189515432659;0.0003782039;0.0064560757;0.048497707;0;4.9461594;0.49856105;0.305019;nan;nan;0.014123215;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.5149;nan;0.34538507;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1264235377;1264063886;189515432659;0.00032846705;0.01205369;0.072957836;0;5.132364;0.49672154;0.3031457;nan;nan;0.013559506;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.349094;nan;0.34933442;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1264442447;1264270840;189515432659;0.00026816915;0.018145373;0.10298004;0;5.3316064;0.5006234;0.3065246;nan;nan;0.013212216;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.072727;nan;0.35073775;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1264640329;1264468798;189515432659;0.0003195451;0.0056256107;0.04840123;0;5.5269103;0.4985539;0.30266702;nan;nan;0.01194833;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.702065;nan;0.3469225;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1264838244;1264666803;189515432659;0.00048050986;0.00998291;0.06908794;0;5.72547;0.50147825;0.29475674;nan;nan;0.010805362;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.6013;nan;0.34510008;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1265036263;1264864711;189515432659;0.00052402035;0.014654807;0.08924738;0;5.927467;0.49919677;0.29306707;nan;nan;0.009696301;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.054592;nan;0.3476335;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1265234187;1265062668;189515432659;0.0003475923;0.0038922587;0.040985525;0;6.1348867;0.5019793;0.28794715;nan;nan;0.011121055;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.549088;nan;0.34412506;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1265432210;1265260625;189515432659;0.00020464808;0.012121083;0.08059291;0;6.345159;0.50470066;0.2889821;nan;nan;0.012665527;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.10068;nan;0.34585494;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1265639081;1265467580;189515432659;0.00015214157;0.018179754;0.111370645;0;6.5695953;0.5030271;0.28905743;nan;nan;0.0113404915;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.31498;nan;0.34775278;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1265837379;1265665537;189515432659;0.000121432065;0.024439564;0.14143464;0;6.787393;0.5055743;0.28546974;nan;nan;0.012545182;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.153564;nan;0.34755018;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1266034949;1265863494;189515432659;0.00010149914;0.011615933;0.08422524;0;7.011312;0.5029381;0.28374788;nan;nan;0.011006474;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-38.95752;nan;0.34799513;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
1266232935;1266061498;189515432659;0.0002056314;0.02126756;0.13064443;0;7.237797;0.5053968;0.28722912;nan;nan;0.009896852;nan;nan;nan;0.0;4259850;4325386;4028193;396809;-39.398037;nan;0.3493232;nan;0;37;18;1;18;1;3;0;0;0;0;0;0;0;0
