timestamp;timestamp_sample;q[0];q[1];q[2];q[3];delta_q_reset[0];delta_q_reset[1];delta_q_reset[2];delta_q_reset[3];quat_reset_counter
7918669196;7918669033;0.5290332;0.018974576;-0.01912481;0.84817344;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7919169008;7919168816;0.41042176;0.01618359;0.018236347;0.91156983;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7919668781;7919668599;0.297203;-0.029974254;0.09530182;0.94957334;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7920168547;7920168381;0.18689103;0.0129434345;-0.020380568;0.982084;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7920668330;7920668164;0.045468774;0.0021664344;-0.010208803;0.99891126;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7921168121;7921167946;-0.12787081;0.0062500527;-0.019477429;0.9915799;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7921672846;7921672677;-0.33585656;0.030710055;-0.04552854;0.9403109;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7922172621;7922172459;-0.41743007;-0.0029776413;-0.0076265447;0.9086722;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7922667459;7922667293;-0.4201662;-0.010606311;0.04941763;0.90603846;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7923167265;7923167074;-0.4235589;0.012126121;0.021419393;0.9055341;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7923667062;7923666856;-0.41213128;-0.044965938;0.051723402;0.9085431;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7924171823;7924171586;-0.4145836;-0.016208729;-0.028358174;0.90942484;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7924671583;7924671367;-0.43754604;0.0641961;-0.12119125;0.88867605;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7925171765;7925171149;-0.44133282;-0.010961173;0.000286578;0.8972765;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7925671096;7925670930;-0.44192398;0.0029226737;0.00807831;0.89701134;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7926165984;7926165762;-0.442867;0.011130932;-0.0030317134;0.89651316;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7926670660;7926670492;-0.44342786;0.0016271615;-0.004606633;0.8962968;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7927165491;7927165324;-0.44391093;0.0030481035;-0.0062059658;0.8960442;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7927670259;7927670053;-0.4216834;0.0051043527;-0.017055739;0.9065684;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7928170004;7928169833;-0.32086635;0.0035434335;-0.04497011;0.9460497;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7928669785;7928669613;-0.2043552;-0.009979135;0.019566465;0.9786504;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7929169679;7929169394;-0.06413049;-0.17075948;-0.08415997;0.9796151;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7929669338;7929669173;0.054364312;0.103803806;0.007212074;0.9930847;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7930169118;7930168953;0.15226047;-0.012551447;-0.023825122;0.98797345;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7930668946;7930668733;0.09980324;-0.024096103;0.010778544;0.99465704;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7931168906;7931168513;-0.031335358;-0.06233582;-0.06361994;0.99553245;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7931668719;7931668292;-0.17235257;-0.075924575;-0.057039227;0.9804472;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7932168254;7932168071;-0.26160738;0.0300609;-0.02238475;0.9644465;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7932673081;7932672799;-0.21156202;0.115666635;0.033445254;0.9699197;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7933167795;7933167629;-0.075348705;-0.17545408;-0.02471706;0.9812888;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7933667587;7933667408;0.0141564915;0.06502289;-0.0001227218;0.9977834;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7934167364;7934167187;0.032945167;0.031655394;0.015049647;0.9988424;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7934667130;7934666965;0.03423096;0.0010067506;-0.0010829835;0.9994129;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7935171888;7935171692;0.034506336;-0.010295586;-0.0058585647;0.9993343;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7935671659;7935671470;0.034142014;-0.006324006;-0.015698668;0.9992738;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7936171416;7936171248;-0.027312197;-0.014201315;0.010221251;0.99947387;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7936666280;7936666078;-0.14857157;0.011785003;0.00414302;0.98882276;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7937171076;7937170804;-0.30181697;0.007902943;-0.0016300984;0.95333177;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7937671059;7937670581;-0.44442555;0.0045470707;0.007753583;0.8957708;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7938170546;7938170358;-0.5455903;0.0027317596;-0.0057235775;0.83802813;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7938670303;7938670136;-0.5007494;-1.802259e-05;-0.0065340805;0.8655676;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7939170204;7939169913;-0.40662032;-0.0057683853;-0.008165481;0.91354257;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7939669856;7939669690;-0.29652596;-0.0023427368;-0.004754659;0.9550102;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7940169632;7940169466;-0.2819881;0.008590943;-0.0064489553;0.95935774;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7940669412;7940669243;-0.2820549;-0.0032401183;-0.006743934;0.9593691;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7941169271;7941169020;-0.28355446;0.053109974;-0.19867672;0.9366449;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7941668961;7941668796;-0.2823319;0.0062416648;-0.009613397;0.95924836;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7942168742;7942168572;-0.28198332;-0.0068435105;0.014912185;0.95927906;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7942668597;7942668348;-0.2831734;0.003952642;-0.011834816;0.9589876;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7943173276;7943173073;-0.28819945;0.022328814;-0.09005287;0.9530651;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7943668110;7943667901;-0.30853766;0.09190389;-0.06974745;0.94418937;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7944167843;7944167676;-0.2985202;0.1235472;-0.09257947;0.94183373;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7944667615;7944667451;-0.32353592;-0.015558686;-0.010803522;0.94602627;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7945167403;7945167226;-0.3151424;-0.012013753;0.013866543;0.94886714;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7945672162;7945671950;-0.3060126;-0.008599191;-0.0009017864;0.9519883;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7946171891;7946171726;-0.32107458;-0.05071803;-0.10321959;0.94004506;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7946671667;7946671500;-0.33469307;-0.035746176;-0.08592507;0.9377205;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7947166494;7947166326;-0.33205795;0.1615138;-0.01823889;0.92914915;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7947666266;7947666101;-0.33238262;-0.012538012;0.0034715447;0.943055;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7948170990;7948170824;-0.3352869;-0.013687807;0.019623738;0.9418123;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7948670767;7948670598;-0.32123563;0.005332113;0.0031288862;0.9469791;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7949170967;7949170372;-0.3627809;-0.01515495;0.0015699401;0.93175;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7949670313;7949670147;-0.47147015;0.013818424;-0.001481415;0.8817726;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7950170088;7950169920;-0.600828;0.055240322;-0.03872412;0.7965267;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7950669860;7950669694;-0.69781244;-0.10247626;0.18180433;0.68520343;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7951169725;7951169468;-0.7870018;-0.018502198;0.01671946;0.61644655;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7951669409;7951669241;-0.79356706;-0.009118514;-0.00896694;0.6083485;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7952169180;7952169015;-0.7655475;0.0024586667;-0.014736236;0.643206;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7952668959;7952668788;-0.7000954;-0.023699708;-0.0036025806;0.7136468;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7953168817;7953168561;-0.6254859;-0.07140261;-0.024086015;0.77658796;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7953673459;7953673282;-0.48174727;0.024079021;0.021615257;0.87571263;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7954168284;7954168107;-0.27004504;0.014339371;0.08270767;0.95918167;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7954668047;7954667879;-0.10021642;-0.03088565;-0.04213803;0.9935931;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7955168083;7955167652;-0.067381956;-0.0016504792;-0.024092037;0.99743503;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7955667854;7955667424;-0.073755145;-0.00065885315;-0.15535723;0.9851009;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7956172314;7956172145;-0.08647213;0.00890336;-0.13592345;0.98689824;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7956672176;7956671917;-0.07713598;0.00467619;0.10040889;0.99194074;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7957171858;7957171689;-0.07905335;0.041349486;-0.055972707;0.99443847;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7957666681;7957666512;-0.081476375;0.056676425;-0.16308591;0.9816071;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7958166450;7958166284;-0.08784332;0.092133105;-0.11854696;0.9847546;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7958671168;7958671004;-0.08845099;0.13990219;-0.110737376;0.97997;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7959170943;7959170775;-0.09390263;0.13293967;-0.08382067;0.983099;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7959670708;7959670546;-0.10410489;0.08810516;-0.055128116;0.98912114;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7960170485;7960170317;-0.1009488;0.1209019;-0.048239253;0.9863392;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7960670284;7960670088;-0.107059754;0.15211996;0.017800758;0.98238534;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7961170111;7961169859;-0.109440155;0.15251958;0.088695355;0.97820956;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7961669962;7961669630;-0.08990232;-0.07857575;0.1453224;0.98215324;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7962169565;7962169401;-0.07690416;0.0059689255;-0.026330613;0.99667287;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7962669333;7962669171;-0.07109525;0.0006790442;-0.028750699;0.9970549;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7963164158;7963163993;-0.06354002;-0.02701135;0.059089888;0.99586225;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7963668878;7963668712;-0.051771533;-0.114507556;0.060317516;0.9902372;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
7964168647;7964168482;-0.039271068;-0.04619964;0.104316816;0.9926941;0.98087174;-4.4252577e-08;4.0705512e-08;-0.19465512;6
