timestamp;imbalanced_prop_metric;motor_failure_mask;motor_stop_mask;fd_roll;fd_pitch;fd_alt;fd_ext;fd_arm_escs;fd_battery;fd_imbalanced_prop;fd_motor
8199743029;-3.5621004;0;0;0;0;0;0;0;0;0;0
8200248770;-3.5462391;0;0;0;0;0;0;0;0;0;0
8200754978;-3.5915067;0;0;0;0;0;0;0;0;0;0
8201260767;-3.5993347;0;0;0;0;0;0;0;0;0;0
8201766780;-3.6203668;0;0;0;0;0;0;0;0;0;0
8202272786;-3.5963912;0;0;0;0;0;0;0;0;0;0
8202779904;-3.602699;0;0;0;0;0;0;0;0;0;0
8203286765;-3.7012393;0;0;0;0;0;0;0;0;0;0
8203792765;-3.7116702;0;0;0;0;0;0;0;0;0;0
8204298767;-3.7512274;0;0;0;0;0;0;0;0;0;0
8204804766;-3.8444283;0;0;0;0;0;0;0;0;0;0
8205310948;-3.7899084;0;0;0;0;0;0;0;0;0;0
8205816766;-3.7659574;0;0;0;0;0;0;0;0;0;0
8206322766;-3.7947564;0;0;0;0;0;0;0;0;0;0
8206828786;-3.7829;0;0;0;0;0;0;0;0;0;0
8207334781;-3.8084762;0;0;0;0;0;0;0;0;0;0
8207841574;-3.8670998;0;0;0;0;0;0;0;0;0;0
8208346765;-3.8491514;0;0;0;0;0;0;0;0;0;0
8208852764;-3.883137;0;0;0;0;0;0;0;0;0;0
8209358823;-3.96221;0;0;0;0;0;0;0;0;0;0
8209864786;-3.945967;0;0;0;0;0;0;0;0;0;0
8210370920;-3.8692486;0;0;0;0;0;0;0;0;0;0
8210876766;-3.7937288;0;0;0;0;0;0;0;0;0;0
8211382884;-3.7759197;0;0;0;0;0;0;0;0;0;0
8211888766;-3.6973846;0;0;0;0;0;0;0;0;0;0
8212394766;-3.7156787;0;0;0;0;0;0;0;0;0;0
8212901094;-3.7126558;0;0;0;0;0;0;0;0;0;0
8213406802;-3.670145;0;0;0;0;0;0;0;0;0;0
8213912801;-3.662296;0;0;0;0;0;0;0;0;0;0
8214419482;-3.6669273;0;0;0;0;0;0;0;0;0;0
8214924767;-3.681439;0;0;0;0;0;0;0;0;0;0
8215430952;-3.6746163;0;0;0;0;0;0;0;0;0;0
8215936774;-3.6740274;0;0;0;0;0;0;0;0;0;0
8216443398;-3.619766;0;0;0;0;0;0;0;0;0;0
8216948766;-3.511038;0;0;0;0;0;0;0;0;0;0
8217454826;-3.5662453;0;0;0;0;0;0;0;0;0;0
8217962366;-3.580746;0;0;0;0;0;0;0;0;0;0
8218467779;-3.5588648;0;0;0;0;0;0;0;0;0;0
8218973767;-3.5383117;0;0;0;0;0;0;0;0;0;0
8219479766;-3.5981972;0;0;0;0;0;0;0;0;0;0
8219985764;-3.5789006;0;0;0;0;0;0;0;0;0;0
8220492765;-3.6063254;0;0;0;0;0;0;0;0;0;0
8220998766;-3.5669918;0;0;0;0;0;0;0;0;0;0
8221504767;-3.4437044;0;0;0;0;0;0;0;0;0;0
8222011028;-3.4005308;0;0;0;0;0;0;0;0;0;0
8222516837;-3.4012866;0;0;0;0;0;0;0;0;0;0
8223022766;-3.4170947;0;0;0;0;0;0;0;0;0;0
8223528766;-3.4487529;0;0;0;0;0;0;0;0;0;0
8224034766;-3.4904819;0;0;0;0;0;0;0;0;0;0
8224541533;-3.431006;0;0;0;0;0;0;0;0;0;0
8225046766;-3.4496255;0;0;0;0;0;0;0;0;0;0
8225552768;-3.4837084;0;0;0;0;0;0;0;0;0;0
8226059766;-3.4520516;0;0;0;0;0;0;0;0;0;0
8226566115;-3.3949192;0;0;0;0;0;0;0;0;0;0
8227071952;-3.3840957;0;0;0;0;0;0;0;0;0;0
8227577862;-3.3496232;0;0;0;0;0;0;0;0;0;0
8228083814;-3.4737308;0;0;0;0;0;0;0;0;0;0
8228590765;-3.4341507;0;0;0;0;0;0;0;0;0;0
8229096821;-3.4276547;0;0;0;0;0;0;0;0;0;0
8229603018;-3.496536;0;0;0;0;0;0;0;0;0;0
8230108838;-3.58317;0;0;0;0;0;0;0;0;0;0
8230615018;-3.5970676;0;0;0;0;0;0;0;0;0;0
8231120830;-3.5905674;0;0;0;0;0;0;0;0;0;0
8231626955;-3.5634673;0;0;0;0;0;0;0;0;0;0
8232132901;-3.6249652;0;0;0;0;0;0;0;0;0;0
8232638766;-3.623575;0;0;0;0;0;0;0;0;0;0
8233144766;-3.6839077;0;0;0;0;0;0;0;0;0;0
8233650767;-3.5974817;0;0;0;0;0;0;0;0;0;0
8234156766;-3.5929377;0;0;0;0;0;0;0;0;0;0
8234662937;-3.5410547;0;0;0;0;0;0;0;0;0;0
8235168787;-3.5918877;0;0;0;0;0;0;0;0;0;0
