timestamp;mode_req_angular_velocity;mode_req_attitude;mode_req_local_alt;mode_req_local_position;mode_req_local_position_relaxed;mode_req_global_position;mode_req_global_position_relaxed;mode_req_mission;mode_req_offboard_signal;mode_req_home_position;mode_req_wind_and_flight_time_compliance;mode_req_prevent_arming;mode_req_manual_control;mode_req_other;angular_velocity_invalid;attitude_invalid;local_altitude_invalid;local_position_invalid;local_position_invalid_relaxed;local_velocity_invalid;global_position_invalid;global_position_invalid_relaxed;auto_mission_missing;offboard_control_signal_lost;home_position_invalid;manual_control_signal_lost;gcs_connection_lost;battery_warning;battery_low_remaining_time;battery_unhealthy;geofence_breached;mission_failure;vtol_fixed_wing_system_failure;wind_limit_exceeded;flight_time_limit_exceeded;position_accuracy_low;navigator_failure;fd_critical_failure;fd_esc_arming_failure;fd_imbalanced_prop;fd_motor_failure
7903226892;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7903777142;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7904326985;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7904876940;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7905416942;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7905967267;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7906517985;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7907067941;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7907617982;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7908167895;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7908717905;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7909267950;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7909818017;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7910367979;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7910918093;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7911467951;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7912017892;8312190;8311166;8257918;7995448;262212;56;0;8;16384;32;2621464;3944480;34119;2139095040;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
