timestamp;gyro_rad[0];gyro_rad[1];gyro_rad[2];gyro_integral_dt;accelerometer_timestamp_relative;accelerometer_m_s2[0];accelerometer_m_s2[1];accelerometer_m_s2[2];accelerometer_integral_dt;accelerometer_clipping;gyro_clipping;accel_calibration_count;gyro_calibration_count
8285672444;-0.021753872;-0.06569142;-0.834073;4499;0;0.13521299;-0.37102595;-9.18108;4363;0;0;4;1
8285676943;-0.051529262;-0.002751247;-0.8610315;4499;0;-0.15935443;-0.69656646;-10.454425;4362;0;0;4;1
8285681489;-0.06257306;-0.09537757;-0.8342552;4546;0;0.040322002;0.88982046;-9.091597;4371;0;0;4;1
8285685941;-0.038026698;-0.071528554;-0.88216686;4452;0;-0.86076015;-0.56027293;-10.353472;4355;0;0;4;1
8285690440;-0.018811325;0.040213805;-0.8304264;4499;0;0.111243136;0.2722514;-9.588287;5818;0;0;4;1
8285694939;-0.081177264;-0.041790098;-0.8274464;4499;0;0.7115368;-0.0456708;-9.540506;4363;0;0;4;1
8285699438;-0.010686054;-0.093966834;-0.8752269;4499;0;-1.0216519;-0.21369123;-9.979678;4363;0;0;4;1
8285703984;-0.022395777;0.012778014;-0.8520349;4546;0;-0.4119581;-0.6605228;-10.939812;4363;0;0;4;1
8285708436;-0.064616285;0.024470089;-0.8734003;4452;0;0.40236965;-0.03749925;-9.227328;4363;0;0;4;1
8285712935;-0.06616117;-0.10358116;-0.8488555;4499;0;-0.05274832;1.1045662;-9.16018;4363;0;0;4;1
8285717433;0.013572419;-0.027003182;-0.8514694;4498;0;-1.1531194;-0.36450404;-11.158898;4363;0;0;4;1
8285721932;-0.00860796;0.12845975;-0.8633054;4499;0;0.10594197;-0.74043036;-9.139134;4362;0;0;4;1
8285726478;-0.07448174;-0.08175298;-0.8538824;4546;0;1.4132088;0.3236724;-9.107253;4363;0;0;4;1
8285730930;-0.040892772;-0.043196138;-0.8819516;4452;0;-1.6980047;0.111750565;-10.809303;4363;0;0;4;1
8285735429;-0.043533295;0.108631335;-0.8527791;4499;0;-0.7898817;-0.5746045;-10.162293;4364;0;0;4;1
8285739928;-0.09958464;0.0030199073;-0.86579096;4499;0;1.1573286;0.19359455;-9.531513;5816;0;0;4;1
8285744427;-0.067884356;-0.037999827;-0.8519092;4499;0;-1.3558067;0.90725833;-9.365909;4363;0;0;4;1
8285748973;0.008946721;0.05634506;-0.8583603;4546;0;-0.5353421;-0.95020986;-10.616204;4363;0;0;4;1
8285753425;-0.05318933;0.105482;-0.8934119;4452;0;0.95365006;-0.47368985;-9.504973;4363;0;0;4;1
8285757924;-0.08788856;-0.06599025;-0.8658743;4499;0;-0.073639475;0.91772616;-8.487797;4362;0;0;4;1
8285762423;-0.03933925;-0.033269398;-0.84159124;4499;0;-1.3245488;-0.13604414;-11.643965;4363;0;0;4;1
8285766922;-0.06057486;0.1836688;-0.8721925;4499;0;-0.32609385;-0.6963369;-9.613502;4362;0;0;4;1
8285771468;-0.07386165;0.017136184;-0.8845831;4546;0;1.6218588;0.54402137;-9.09702;4363;0;0;4;1
8285775920;-0.055882473;-0.052088622;-0.85720754;4452;0;-0.4599484;0.53362155;-9.735844;4362;0;0;4;1
8285780418;-0.04087584;0.12345352;-0.87265646;4498;0;-1.6541059;-0.92308176;-10.481326;4363;0;0;4;1
8285784918;-0.076744445;0.047759455;-0.8728976;4500;0;0.9145804;-0.10707763;-9.689095;5816;0;0;4;1
8285789416;-0.0906918;0.0031380798;-0.86308205;4498;0;-0.53512204;1.2031809;-9.824089;4362;0;0;4;1
8285793963;-0.055662923;0.11924903;-0.84581834;4547;0;-0.71464676;-0.5136543;-10.017202;4363;0;0;4;1
8285798414;-0.07551605;0.08947054;-0.8894437;4451;0;1.031112;-0.7865501;-9.02811;4361;0;0;4;1
8285802913;-0.103997834;0.028100997;-0.8929886;4499;0;-0.073639475;0.40348774;-9.889225;4362;0;0;4;1
8285807412;-0.08949062;0.025847517;-0.8444337;4499;0;-1.0070453;0.4076856;-10.719154;4362;0;0;4;1
8285811911;-0.10004423;0.13262972;-0.8754745;4499;0;-0.1822236;-0.6060987;-9.311423;4362;0;0;4;1
8285816457;-0.10040979;0.11835705;-0.8827182;4546;0;0.7177717;0.47695038;-9.983774;4362;0;0;4;1
8285820909;-0.078558825;0.022065569;-0.8606208;4452;0;-0.12373226;0.3006458;-9.548437;4362;0;0;4;1
8285825408;-0.09619247;0.081767984;-0.85868645;4499;0;-0.3931274;-0.59350514;-8.985755;4362;0;0;4;1
8285829907;-0.09258258;0.09829926;-0.8956789;4499;0;-0.36180502;-0.4696681;-11.206608;4362;0;0;4;1
8285834406;-0.10318226;0.010076111;-0.87599814;4499;0;0.0422532;0.7130802;-9.314049;5816;0;0;4;1
8285838952;-0.12769751;0.15784673;-0.829163;4546;0;-0.2532209;0.08654893;-10.433406;4362;0;0;4;1
8285843404;-0.08309046;0.07952954;-0.89098454;4452;0;0.16441032;-0.38990867;-8.689501;4362;0;0;4;1
8285847903;-0.08880766;0.0146890525;-0.86700326;4499;0;0.5969574;-0.2827939;-9.4122095;4362;0;0;4;1
8285852402;-0.09168333;0.12809305;-0.8734289;4499;0;-1.3223568;-0.15482825;-12.086965;4362;0;0;4;1
8285856901;-0.14334098;0.059162635;-0.8761571;4499;0;1.003849;0.5986885;-7.4666657;4362;0;0;4;1
8285861447;-0.12334047;0.09698588;-0.87308306;4546;0;-0.28884688;-0.11286885;-11.248601;4363;0;0;4;1
8285865898;-0.044040605;0.09131745;-0.8852112;4451;0;-0.29498404;0.40558663;-9.229481;4362;0;0;4;1
8285870398;-0.102261886;0.092790775;-0.8357943;4500;0;1.0769346;-0.32903972;-9.527838;4362;0;0;4;1
8285874897;-0.112083994;0.06910762;-0.90728074;4499;0;-0.96528226;-0.26817065;-10.19388;4362;0;0;4;1
8285879395;-0.082065225;0.062496938;-0.875499;4498;0;0.16023402;0.59029275;-9.8387985;4362;0;0;4;1
8285883941;-0.11992806;0.16084959;-0.87343377;4546;0;-0.097210124;-0.25200805;-9.897223;5817;0;0;4;1
