timestamp;freefall;ground_contact;maybe_landed;landed;in_ground_effect;in_descend;has_low_throttle;vertical_movement;horizontal_movement;rotational_movement;close_to_ground_or_skipped_check;at_rest
8144378328;0;0;0;0;0;0;0;0;0;0;1;0
8145386455;0;0;0;0;0;0;0;0;0;0;1;0
8146393931;0;0;0;0;0;0;0;0;0;0;1;0
8147401851;0;0;0;0;0;0;0;0;0;1;1;0
8148409471;0;0;0;0;0;0;0;0;0;0;1;0
8149417540;0;0;0;0;0;0;0;0;0;0;1;0
8150425054;0;0;0;0;0;0;0;0;0;1;1;0
8151433002;0;0;0;0;0;0;0;0;0;0;1;0
8152440602;0;0;0;0;0;0;0;0;0;1;1;0
8153448614;0;0;0;0;0;0;0;0;0;0;1;0
8154456130;0;0;0;0;0;0;0;0;0;0;1;0
8155463911;0;0;0;0;0;0;0;0;0;0;1;0
8156471799;0;0;0;0;0;0;0;0;0;1;1;0
8157479422;0;0;0;0;0;0;0;0;0;0;1;0
8158487310;0;0;0;0;0;0;0;0;0;1;1;0
8159495064;0;0;0;0;0;0;0;0;0;1;1;0
8160502846;0;0;0;0;0;0;0;0;0;0;1;0
8161510552;0;0;0;0;0;0;0;0;0;1;1;0
8162518312;0;0;0;0;0;0;0;0;0;0;1;0
8163526132;0;0;0;0;0;0;0;0;0;1;1;0
8164533907;0;0;0;0;0;0;0;0;0;1;1;0
8165541660;0;0;0;0;0;0;0;0;0;1;1;0
8166549460;0;0;0;0;0;0;0;0;0;0;1;0
8167557159;0;0;0;0;0;0;0;0;0;0;1;0
8168564963;0;0;0;0;0;0;0;0;0;0;1;0
8169572799;0;0;0;0;0;0;0;0;0;1;1;0
8170580511;0;0;0;0;0;0;0;0;0;0;1;0
8171588294;0;0;0;0;0;0;0;0;0;1;1;0
8172596146;0;0;0;0;0;0;0;0;0;1;1;0
8173603870;0;0;0;0;0;0;0;0;0;1;1;0
8174611654;0;0;0;0;0;0;0;0;0;0;1;0
8175619440;0;0;0;0;0;0;0;0;0;1;1;0
8176627212;0;0;0;0;0;0;0;0;0;1;1;0
8177634936;0;0;0;0;0;0;0;0;0;1;1;0
8178642713;0;0;0;0;0;0;0;0;0;1;1;0
8179650558;0;0;0;0;0;0;0;0;0;0;1;0
8180658309;0;0;0;0;0;0;0;0;0;0;1;0
8181666044;0;0;0;0;0;0;0;0;0;1;1;0
8182673901;0;0;0;0;0;0;0;0;0;1;1;0
8183681671;0;0;0;0;0;0;0;0;0;1;1;0
8184689376;0;0;0;0;0;0;0;0;0;1;1;0
8185697120;0;0;0;0;0;0;0;0;0;1;1;0
8186704956;0;0;0;0;0;0;0;0;0;1;1;0
8187712733;0;0;0;0;0;0;0;0;0;1;1;0
8188720727;0;0;0;0;0;0;0;0;0;1;1;0
8189728271;0;0;0;0;0;0;0;0;0;1;1;0
8190736297;0;0;0;0;0;0;0;0;0;1;1;0
8191743864;0;0;0;0;0;0;0;0;0;1;1;0
8192751776;0;0;0;0;0;0;0;0;0;1;1;0
8193759379;0;0;0;0;0;0;0;0;0;1;1;0
8194767387;0;0;0;0;0;0;0;0;0;1;1;0
8195774875;0;0;0;0;0;0;0;0;0;0;1;0
8196782902;0;0;0;0;0;0;0;0;0;0;1;0
8197790460;0;0;0;0;0;0;0;0;0;0;1;0
8198798560;0;0;0;0;0;0;0;0;0;0;1;0
8199805973;0;0;0;0;0;0;0;0;0;0;1;0
8200813731;0;0;0;0;0;0;0;0;0;0;1;0
8201821506;0;0;0;0;0;0;0;0;0;1;1;0
8202829218;0;0;0;0;0;0;0;0;0;0;1;0
8203837059;0;0;0;0;0;0;0;0;0;1;1;0
8204844855;0;0;0;0;0;0;0;0;0;1;1;0
8205852558;0;0;0;0;0;0;0;0;0;1;1;0
8206860439;0;0;0;0;0;0;0;0;0;1;1;0
8207868152;0;0;0;0;0;0;0;0;0;0;1;0
8208875896;0;0;0;0;0;0;0;0;0;0;1;0
8209883627;0;0;0;0;0;0;0;0;0;0;1;0
8210891496;0;0;0;0;0;0;0;0;0;1;1;0
8211899233;0;0;0;0;0;0;0;0;0;0;1;0
8212906949;0;0;0;0;0;0;0;0;0;1;1;0
8213914714;0;0;0;0;0;0;0;0;0;1;1;0
8214922522;0;0;0;0;0;0;0;0;0;0;1;0
8215930276;0;0;0;0;0;0;0;0;0;0;1;0
8216938105;0;0;0;0;0;0;0;0;0;0;1;0
8217945826;0;0;0;0;0;0;0;0;0;0;1;0
8218953619;0;0;0;0;0;0;0;0;0;0;1;0
8219961334;0;0;0;0;0;0;0;0;0;0;1;0
8220969119;0;0;0;0;0;0;0;0;0;0;1;0
8221976907;0;0;0;0;0;0;0;0;0;0;1;0
8222984667;0;0;0;0;0;0;0;0;0;0;1;0
8223992455;0;0;0;0;0;0;0;0;0;0;1;0
8225000234;0;0;0;0;0;0;0;0;0;0;1;0
8226007947;0;0;0;0;0;0;0;0;0;0;1;0
8227015752;0;0;0;0;0;0;0;0;0;0;1;0
8228023503;0;0;0;0;0;0;0;0;0;1;1;0
8229031292;0;0;0;0;0;0;0;0;0;0;1;0
8230039034;0;0;0;0;0;0;0;0;0;0;1;0
8231046932;0;0;0;0;0;0;0;0;0;1;1;0
8232054833;0;0;0;0;0;0;0;0;0;0;1;0
8233062341;0;0;0;0;0;0;0;0;0;1;1;0
8234070332;0;0;0;0;0;0;0;0;0;0;1;0
8235077875;0;0;0;0;0;0;0;0;0;1;1;0
8236085950;0;0;0;0;0;0;0;0;0;0;1;0
8237093415;0;0;0;0;0;0;0;0;0;0;1;0
8238101419;0;0;0;0;0;0;0;0;0;1;1;0
8239108956;0;0;0;0;0;0;0;0;0;1;1;0
8240116984;0;0;0;0;0;0;0;0;0;1;1;0
8241124460;0;0;0;0;0;0;0;0;0;0;1;0
8242132248;0;0;0;0;0;0;0;0;0;1;1;0
8243139935;0;0;0;0;0;0;0;0;0;0;1;0
8244147724;0;0;0;0;0;0;0;0;0;1;1;0
8245155527;0;0;0;0;0;0;0;0;0;0;1;0
8246163308;0;0;0;0;0;0;0;0;0;1;1;0
8247171075;0;0;0;0;0;0;0;0;0;1;1;0
8248178760;0;0;0;0;0;0;0;0;0;0;1;0
8249186645;0;0;0;0;0;0;0;0;0;0;1;0
8250194315;0;0;0;0;0;0;0;0;0;0;1;0
8251202098;0;0;0;0;0;0;0;0;0;0;1;0
8252209931;0;0;0;0;0;0;0;0;0;0;1;0
8253217627;0;0;0;0;0;0;0;0;0;0;1;0
8254225410;0;0;0;0;0;0;0;0;0;0;1;0
8255233195;0;0;0;0;0;0;0;0;0;0;1;0
8256241035;0;0;0;0;0;0;0;0;0;0;1;0
8257248688;0;0;0;0;0;0;0;0;0;0;1;0
8258256435;0;0;0;0;0;0;0;0;0;0;1;0
8259264245;0;0;0;0;0;0;0;0;0;0;1;0
8260272084;0;0;0;0;0;0;0;0;0;0;1;0
8261279766;0;0;0;0;0;0;0;0;0;0;1;0
8262287538;0;0;0;0;0;0;0;0;0;1;1;0
8263295313;0;0;0;0;0;0;0;0;0;0;1;0
8264303056;0;0;0;0;0;0;0;0;0;1;1;0
8265310819;0;0;0;0;0;0;0;0;0;1;1;0
8266318619;0;0;0;0;0;0;0;0;0;0;1;0
8267326360;0;0;0;0;0;0;0;0;0;0;1;0
8268334125;0;0;0;0;0;0;0;0;0;1;1;0
8269341921;0;0;0;0;0;0;0;0;0;0;1;0
8270349681;0;0;0;0;0;0;0;0;0;1;1;0
8271357494;0;0;0;0;0;0;0;0;0;1;1;0
8272365183;0;0;0;0;0;0;0;0;0;1;1;0
8273372954;0;0;0;0;0;0;0;0;0;1;1;0
8274380747;0;0;0;0;0;0;0;0;0;0;1;0
8275388680;0;0;0;0;0;0;0;0;0;0;1;0
8276396217;0;0;0;0;0;0;0;0;0;0;1;0
8277404278;0;0;0;0;0;0;0;0;0;0;1;0
8278411671;0;0;0;0;0;0;0;0;0;0;1;0
8279419852;0;0;0;0;0;0;0;0;0;0;1;0
8280427281;0;0;0;0;0;0;0;0;0;1;1;0
8281435312;0;0;0;0;0;0;0;0;0;0;1;0
8282442793;0;0;0;0;0;0;0;0;0;0;1;0
8283450832;0;0;0;0;0;0;0;0;0;0;1;0
8284458379;0;0;0;0;0;0;0;0;0;0;1;0
8285466074;0;0;0;0;0;0;0;0;0;0;1;0
8286473853;0;0;0;0;0;0;0;0;0;0;1;0
8287481698;0;0;0;0;0;0;0;0;0;0;1;0
8288489311;0;0;0;0;0;0;0;0;0;0;1;0
8289497105;0;0;0;0;0;0;0;0;0;1;1;0
8290504953;0;0;0;0;0;0;0;0;0;0;1;0
8291512686;0;0;0;0;0;0;0;0;0;1;1;0
8292520417;0;0;0;0;0;0;0;0;0;1;1;0
8293528212;0;0;0;0;0;0;0;0;0;1;1;0
8294536002;0;0;0;0;0;0;0;0;0;0;1;0
8295543687;0;0;0;0;0;0;0;0;0;1;1;0
8296551450;0;0;0;0;0;0;0;0;0;0;1;0
8297559316;0;0;0;0;0;0;0;0;0;0;1;0
8298567103;0;0;0;0;0;0;0;0;0;0;1;0
8299574735;0;0;0;0;0;0;0;0;0;1;1;0
8300582554;0;0;0;0;0;0;0;0;0;0;1;0
8301590324;0;0;0;0;0;0;0;0;0;0;1;0
8302598047;0;0;0;0;0;0;0;0;0;1;1;0
8303605869;0;0;0;0;0;0;0;0;0;0;1;0
