timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
8024515757;0;0;0;0;0
8025021757;0;0;0;0;0
8025527756;0;0;0;0;0
8026033757;0;0;0;0;0
8026539756;0;0;0;0;0
8027045756;0;0;0;0;0
8027551770;0;0;0;0;0
8028057758;0;0;0;0;0
8028564117;0;0;0;0;0
8029069778;0;0;0;0;0
8029575757;0;0;0;0;0
8030081756;0;0;0;0;0
8030588239;0;0;0;0;0
8031093777;0;0;0;0;0
8031599757;0;0;0;0;0
8032105756;0;0;0;0;0
8032611756;0;0;0;0;0
8033117776;0;0;0;0;0
8033623770;0;0;0;0;0
8034129756;0;0;0;0;0
8034635777;0;0;0;0;0
8035141755;0;0;0;0;0
8035647757;0;0;0;0;0
8036153756;0;0;0;0;0
8036659756;0;0;0;0;0
8037166005;0;0;0;0;0
8037671758;0;0;0;0;0
8038177991;0;0;0;0;0
8038683794;0;0;0;0;0
8039189757;0;0;0;0;0
8039695758;0;0;0;0;0
8040202764;0;0;0;0;0
8040708780;0;0;0;0;0
8041215124;0;0;0;0;0
8041720816;0;0;0;0;0
8042226777;0;0;0;0;0
8042732776;0;0;0;0;0
8043238757;0;0;0;0;0
8043744930;0;0;0;0;0
8044250757;0;0;0;0;0
8044758763;0;0;0;0;0
8045264787;0;0;0;0;0
8045770757;0;0;0;0;0
8046276778;0;0;0;0;0
8046783022;0;0;0;0;0
8047289011;0;0;0;0;0
8047794756;0;0;0;0;0
8048300811;0;0;0;0;0
8048806769;0;0;0;0;0
8049312757;0;0;0;0;0
8049818757;0;0;0;0;0
8050324756;0;0;0;0;0
8050830756;0;0;0;0;0
8051336757;0;0;0;0;0
8051842757;0;0;0;0;0
8052348786;0;0;0;0;0
8052854808;0;0;0;0;0
8053360861;0;0;0;0;0
8053866772;0;0;0;0;0
8054372758;0;0;0;0;0
8054878762;0;0;0;0;0
8055384778;0;0;0;0;0
8055891283;0;0;0;0;0
8056396756;0;0;0;0;0
8056902756;0;0;0;0;0
8057408758;0;0;0;0;0
8057914756;0;0;0;0;0
8058420757;0;0;0;0;0
8058927755;0;0;0;0;0
8059433756;0;0;0;0;0
8059940290;0;0;0;0;0
8060445757;0;0;0;0;0
8060951772;0;0;0;0;0
8061457758;0;0;0;0;0
8061963788;0;0;0;0;0
8062469825;0;0;0;0;0
8062975757;0;0;0;0;0
8063481759;0;0;0;0;0
8063987756;0;0;0;0;0
8064493755;0;0;0;0;0
8064999797;0;0;0;0;0
8065505771;0;0;0;0;0
8066011758;0;0;0;0;0
8066518066;0;0;0;0;0
8067023781;0;0;0;0;0
8067529944;0;0;0;0;0
8068035756;0;0;0;0;0
8068541756;0;0;0;0;0
8069047756;0;0;0;0;0
8069553757;0;0;0;0;0
8070059830;0;0;0;0;0
8070565757;0;0;0;0;0
8071071769;0;0;0;0;0
8071577757;0;0;0;0;0
8072083775;0;0;0;0;0
8072589853;0;0;0;0;0
8073095755;0;0;0;0;0
8073601755;0;0;0;0;0
8074107755;0;0;0;0;0
8074616435;0;0;0;0;0
8075121757;0;0;0;0;0
8075627757;0;0;0;0;0
8076133753;0;0;0;0;0
8076639757;0;0;0;0;0
8077145819;0;0;0;0;0
8077651774;0;0;0;0;0
8078157755;0;0;0;0;0
8078663769;0;0;0;0;0
8079169783;0;0;0;0;0
8079675835;0;0;0;0;0
8080182063;0;0;0;0;0
8080687830;0;0;0;0;0
8081194021;0;0;0;0;0
8081699758;0;0;0;0;0
8082205922;0;0;0;0;0
8082711757;0;0;0;0;0
8083217777;0;0;0;0;0
8083723756;0;0;0;0;0
8084229758;0;0;0;0;0
8084735776;0;0;0;0;0
8085241775;0;0;0;0;0
8085747755;0;0;0;0;0
8086253757;0;0;0;0;0
8086759756;0;0;0;0;0
8087265758;0;0;0;0;0
8087771789;0;0;0;0;0
8088277757;0;0;0;0;0
8088783757;0;0;0;0;0
8089289757;0;0;0;0;0
8089796584;0;0;0;0;0
8090302829;0;0;0;0;0
8090808757;0;0;0;0;0
8091315144;0;0;0;0;0
8091820779;0;0;0;0;0
8092326757;0;0;0;0;0
8092832776;0;0;0;0;0
8093338777;0;0;0;0;0
8093845355;0;0;0;0;0
8094350756;0;0;0;0;0
