timestamp;timestamp_sample;time_last_fuse;device_id;observation;observation_variance;innovation;innovation_filtered;innovation_variance;test_ratio;test_ratio_filtered;estimator_instance;innovation_rejected;fused
7914735548;7914539310;7914547054;0;7.5762696;12.25;-0.25710344;-0.09260545;12.467711;0.00021207478;-7.742156e-05;1;0;1
7915190799;7915001211;7915002303;0;7.5974083;12.25;-0.2559142;-0.1339058;12.46721;0.00021012589;-9.640742e-05;1;0;1
7915715402;7915519592;7915526829;0;7.430942;12.25;-0.09177351;-0.11523347;12.467505;2.7021855e-05;-7.3373936e-05;1;0;1
7916230008;7916038474;7916041458;0;7.4705772;12.25;-0.108095646;-0.10884624;12.467175;3.748939e-05;-7.260363e-05;1;0;1
7916695660;7916497836;7916506603;0;7.555131;12.25;-0.19837093;-0.15965475;12.467423;0.00012625231;-0.00012743502;1;0;1
7917209765;7917016634;7917021232;0;7.4917154;12.25;-0.14689016;-0.11486583;12.467186;6.922723e-05;-7.722661e-05;1;0;1
7917724353;7917534992;7917535861;0;7.1799216;12.25;0.16301918;-0.10082269;12.466956;8.526621e-05;-9.78057e-05;1;0;1
7918189867;7917996883;7918001006;0;7.430942;12.25;-0.104003906;-0.087043874;12.467249;3.470473e-05;-6.13138e-05;1;0;1
7918704232;7918515504;7918515634;0;7.3675265;12.25;-0.047823906;-0.099965215;12.466962;7.3381984e-06;-6.6531815e-05;1;0;1
7919228674;7919034103;7919040159;0;7.4098034;12.25;-0.09227276;-0.13415389;12.467347;2.7316995e-05;-0.000115677154;1;0;1
7919693800;7919495759;7919505303;0;7.346388;12.25;-0.029706001;-0.12466007;12.467583;2.831171e-06;-0.000107987245;1;0;1
7920208948;7920014352;7920019931;0;7.325249;12.25;-0.010921001;-0.12775834;12.467197;3.8266268e-07;-9.988228e-05;1;0;1
7920723199;7920533024;7920534558;0;7.4917154;12.25;-0.15818739;-0.20866382;12.466837;8.0287406e-05;-0.00018329329;1;0;1
7921188272;7920992287;7920999703;0;7.555131;12.25;-0.21115828;-0.18492217;12.46703;0.00014305835;-0.00014268515;1;0;1
7921703067;7921511081;7921514330;0;7.4705772;12.25;-0.12956142;-0.13473101;12.46669;5.3859243e-05;-8.556376e-05;1;0;1
7922227773;7922029802;7922038854;0;7.5974083;12.25;-0.233922;-0.19280945;12.467037;0.00017556538;-0.00016201044;1;0;1
7922682655;7922491724;7922494101;0;7.430942;12.25;-0.05376053;-0.15107492;12.466603;9.273399e-06;-0.00011446503;1;0;1
7923207125;7923010316;7923018624;0;7.555131;12.25;-0.17023993;-0.15018414;12.466948;9.29871e-05;-0.00010154677;1;0;1
7923721986;7923529236;7923533251;0;7.533993;12.25;-0.1387434;-0.12871791;12.466604;6.1764156e-05;-8.4883635e-05;1;0;1
7924236658;7924047766;7924047878;0;7.533993;12.25;-0.12524557;-0.14977603;12.466196;5.033276e-05;-0.00010631271;1;0;1
7924701569;7924509802;7924513021;0;7.430942;12.25;-0.0044560432;-0.157361;12.46638;6.371158e-08;-0.00010889852;1;0;1
7925226055;7925028441;7925037544;0;7.512854;12.25;-0.09551716;-0.13495535;12.466709;2.9273251e-05;-7.4928066e-05;1;0;1
7925740667;7925547111;7925552170;0;7.4705772;12.25;-0.064017296;-0.09265207;12.466396;1.3149635e-05;-4.756125e-05;1;0;1
7926199630;7926006364;7926007416;0;7.555131;12.25;-0.16623306;-0.07418813;12.465988;8.866823e-05;-3.4347344e-05;1;0;1
