timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
8068788390;5.016467;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8069288387;5.0497007;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8069778394;5.01687;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8070278388;5.043759;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8070778387;5.0566497;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8071278388;4.9913907;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8071778403;5.06521;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8072288393;4.9975343;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8072788388;5.031372;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8073288388;5.0229125;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8073778387;5.0497007;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8074278508;5.056952;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8074778932;5.046881;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8075278387;5.0498013;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8075788392;4.9995484;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8076288388;5.0486937;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8076778453;5.015259;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8077278413;5.0463777;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8077778434;5.0231137;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8078278536;5.0502043;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8078778387;5.0749784;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8079288390;5.012137;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8079788388;5.0484924;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8080288388;5.013849;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8080778387;5.0512114;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8081278387;5.0104246;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8081778855;5.035702;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8082278388;4.9975343;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8082788391;5.0470824;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8083288404;5.0597715;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8083788387;4.993808;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8084278388;5.0519166;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8084778424;4.9904847;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
