timestamp;timestamp_sample;accel_device_id;gyro_device_id;delta_angle[0];delta_angle[1];delta_angle[2];delta_velocity[0];delta_velocity[1];delta_velocity[2];delta_angle_dt;delta_velocity_dt;delta_angle_clipping;delta_velocity_clipping;accel_calibration_count;gyro_calibration_count
7939996615;7939996277;2490378;2490378;-0.0014544973;-3.6926033e-06;0.00021316885;-0.0054808706;-0.0005469853;-0.056980442;4949;4949;0;0;3;1
7940496346;7940496053;2490378;2490378;-0.00015663236;0.00020946523;-0.00013188725;-0.0010241475;0.0026157312;-0.03910479;4948;4948;0;0;3;1
7940995975;7940995830;2490378;2490378;-0.008087383;0.0014383402;0.0005975711;-0.012312833;-0.002974267;-0.037662886;4948;4948;0;0;3;1
7941495752;7941495606;2490378;2490378;0.0024673727;4.1048836e-05;-0.0003418813;0.0076150675;-0.014868902;-0.056109417;4948;4948;0;0;3;1
7942000473;7942000331;2490378;2490378;0.0013824876;-0.00032438908;-0.00035060215;-0.008775039;-0.0006329373;-0.037257273;4949;4949;0;0;3;1
7942500248;7942500107;2490378;2490378;0.00055218866;0.0004793107;-2.8676312e-05;-0.0030322396;-0.0023354047;-0.059207845;4948;4948;0;0;3;1
7943000031;7942999883;2490378;2490378;-0.0023864226;-3.399235e-06;5.9422317e-05;0.0024583186;0.021005254;-0.03551034;4948;4948;0;0;3;1
7943494873;7943494710;2490378;2490378;-0.0050948993;-0.0014123967;0.0010772579;-0.0030840118;-0.005243415;-0.033418298;4948;4948;0;0;3;1
7943994649;7943994486;2490378;2490378;-0.0023908853;0.0011758008;0.00021735237;-0.014520098;0.014437585;-0.055290826;4948;4948;0;0;3;1
7944499357;7944499210;2490378;2490378;-0.00051917945;-0.001141785;0.00040815547;0.0025727858;0.0010720204;-0.030614765;4948;4948;0;0;3;1
7944999136;7944998986;2490378;2490378;0.0013330366;-0.00042882795;-0.00028114504;0.0013000506;-0.0059396974;-0.044581544;4949;4949;0;0;3;1
7945499495;7945498761;2490378;2490378;-0.0001422743;0.0009649504;-2.3712428e-05;-0.0048912833;-0.005943762;-0.056158617;4949;4949;0;0;3;1
7945998707;7945998536;2490378;2490378;-0.0039397343;0.0034822589;0.00061120576;0.021278294;-0.001747293;-0.038370967;4949;4949;0;0;3;1
7946498477;7946498311;2490378;2490378;-0.0013807359;0.0013141022;0.0005936983;0.020361897;0.008945835;-0.059805963;4949;4949;0;0;3;1
7946998226;7946998085;2490378;2490378;0.0030595958;-0.007382917;-0.00041671007;0.010342393;0.005901176;-0.049157146;4948;4948;0;0;3;1
7947498007;7947497860;2490378;2490378;0.006529385;0.009390566;0.00067488506;-0.01646026;0.012575575;-0.030463127;4948;4948;0;0;3;1
7947997778;7947997635;2490378;2490378;0.0022906463;-0.0012977801;-0.00035618313;-0.0012308924;0.0051520155;-0.04297091;4949;4949;0;0;3;1
7948497602;7948497409;2490378;2490378;-0.0005918952;-0.00090388226;-0.00019334316;-0.0032280425;0.0033348147;-0.049564146;4948;4948;0;0;3;1
7948997334;7948997183;2490378;2490378;0.00013985844;0.00034704522;0.0014155667;0.008608176;0.0029561704;-0.047841553;4948;4948;0;0;3;1
7949497097;7949496957;2490378;2490378;7.8946265e-05;-0.0008925269;0.0023990457;-0.0043104067;-0.000335345;-0.05120311;4948;4948;0;0;3;1
7949996934;7949996732;2490378;2490378;0.0028505325;-0.0050242725;0.0028642425;0.018632324;0.008402389;-0.029355468;4949;4949;0;0;3;1
7950496649;7950496505;2490378;2490378;0.010233531;0.00085845956;0.0020884008;-0.009910917;0.0018608498;-0.07513381;4948;4948;0;0;3;1
7950996421;7950996279;2490378;2490378;-0.002194212;-0.001980176;0.0020208326;0.008839886;-0.006572828;-0.023166718;4948;4948;0;0;3;1
7951496195;7951496053;2490378;2490378;0.0009631726;0.0016884959;0.00015331499;0.0074137016;0.0037410965;-0.04359908;4949;4949;0;0;3;1
7951996451;7951995826;2490378;2490378;0.00040062956;0.0015529155;-0.0013969062;-0.006245867;-0.0044946913;-0.029980533;4948;4948;0;0;3;1
7952500689;7952500547;2490378;2490378;0.0013206289;-0.00034753117;-0.001805187;0.0029149647;-0.0007252062;-0.049965486;4948;4948;0;0;3;1
7953000472;7953000321;2490378;2490378;0.0057048774;-0.00059947895;-0.001067513;0.018375937;0.014943003;-0.06463773;4949;4949;0;0;3;1
7953495288;7953495145;2490378;2490378;-0.0050661857;-0.0019264754;-0.0030443473;0.0023026853;-0.024902193;-0.026254438;4948;4948;0;0;3;1
7953995149;7953994918;2490378;2490378;-0.000596253;-0.004116049;-0.004139036;0.016541634;-0.007754333;-0.06594432;4948;4948;0;0;3;1
7954494846;7954494691;2490378;2490378;-0.0035108163;0.0067331716;-0.0027643808;-0.010348387;-0.0005152269;-0.040649798;4948;4948;0;0;3;1
