timestamp;flag_armed;flag_multicopter_position_control_enabled;flag_control_manual_enabled;flag_control_auto_enabled;flag_control_offboard_enabled;flag_control_position_enabled;flag_control_velocity_enabled;flag_control_altitude_enabled;flag_control_climb_rate_enabled;flag_control_acceleration_enabled;flag_control_attitude_enabled;flag_control_rates_enabled;flag_control_allocation_enabled;flag_control_termination_enabled;source_id
8263003926;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8263509761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8264015895;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8264521770;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8265027759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8265533831;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8266039760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8266545967;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8267052810;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8267558761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8268064967;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8268570794;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8269076760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8269582760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8270088808;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8270594760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8271102077;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8271607761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8272113760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8272619760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8273125759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8273631760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8274137759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8274643766;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8275149761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8275655792;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8276162357;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8276668761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8277174760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8277680760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8278187854;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8278694889;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8279200760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8279706759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8280212761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8280718760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8281224760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8281730761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8282236905;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8282742759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8283248759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8283754840;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8284260761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8284766833;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8285272759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8285778760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8286284898;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8286790761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8287297008;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
