timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
7973268776;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7974276485;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7975284402;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7976292188;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7977300089;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7978307816;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7979315618;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7980323487;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7981331289;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7982339132;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7983346983;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7984354768;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7985362549;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7986370402;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7987378215;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7988386016;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7989393817;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7990401649;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7991409473;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7992417306;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7993425219;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7994432905;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7995440691;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7996448585;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7997456437;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7998464224;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7999471947;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8000479827;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8001487588;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8002495436;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8003503576;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
