timestamp;io_errors;frames_tx;frames_rx;interface
8361586830;231276;227276;0;1
8361688825;231277;227288;0;1
8361790810;231290;227291;0;1
8361892809;231293;227291;0;1
8361994810;231293;227291;0;1
8362096810;231293;227291;0;1
8362198812;231293;227291;0;1
8362300812;231293;227294;0;1
8362402811;231296;227294;0;1
8362504810;231296;227294;0;1
8362607101;231296;227294;0;1
8362708812;231297;227306;0;1
8362810834;231308;227309;0;1
8362912811;231311;227309;0;1
8363014810;231311;227309;0;1
8363116811;231311;227309;0;1
8363218844;231311;227311;0;1
8363320811;231313;227312;0;1
8363422810;231314;227312;0;1
8363524811;231314;227312;0;1
8363626815;231315;227312;0;1
8363728812;231315;227326;0;1
8363830811;231328;227327;0;1
8363933203;231329;227327;0;1
8364034810;231329;227327;0;1
8364136871;231329;227327;0;1
8364238834;231329;227329;0;1
8364340828;231331;227330;0;1
8364442835;231332;227330;0;1
8364544882;231332;227330;0;1
8364647374;231333;227330;0;1
8364748814;231333;227342;0;1
8364850813;231347;227345;0;1
8364953320;231350;227345;0;1
8365054810;231350;227345;0;1
8365156810;231350;227345;0;1
8365259439;231350;227345;0;1
8365360810;231350;227348;0;1
8365462811;231353;227348;0;1
8365565362;231353;227348;0;1
8365666866;231354;227348;0;1
8365768859;231354;227363;0;1
8365871005;231368;227363;0;1
8365972811;231368;227363;0;1
8366074819;231368;227363;0;1
8366176989;231368;227363;0;1
8366278811;231368;227366;0;1
8366380823;231371;227366;0;1
8366482975;231371;227366;0;1
8366585135;231371;227366;0;1
8366686810;231372;227378;0;1
8366788903;231383;227381;0;1
8366890811;231386;227381;0;1
8366992809;231386;227381;0;1
8367094840;231386;227381;0;1
8367196809;231386;227381;0;1
8367298813;231386;227384;0;1
8367400811;231389;227384;0;1
8367502810;231389;227384;0;1
8367604889;231389;227384;0;1
8367706811;231390;227396;0;1
8367808813;231404;227399;0;1
8367911149;231407;227399;0;1
8368012811;231407;227399;0;1
8368114814;231407;227399;0;1
8368216811;231407;227399;0;1
8368318840;231407;227402;0;1
8368420810;231410;227402;0;1
8368522810;231410;227402;0;1
8368624811;231411;227402;0;1
8368726810;231411;227414;0;1
8368828813;231422;227416;0;1
