timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2]
7874816097;7874816032;-0.2724758;0.48670655;-9.571315
7874868531;7874868354;-0.31141776;0.33727446;-9.533782
7874916387;7874916315;-0.3257993;0.23895058;-9.694201
7874968730;7874968638;-0.43644443;0.6963477;-10.162907
7875016669;7875016604;-0.049939904;0.7934225;-9.513989
7875069489;7875069421;-0.23287949;0.67403316;-9.849343
7875117458;7875117392;-0.065974794;0.4461736;-9.6599455
7875165462;7875165361;0.15733944;0.47915375;-10.033493
7875217846;7875217688;0.3078406;0.9378653;-9.761726
7875265739;7875265655;0.14465456;0.9777103;-9.847378
7875318052;7875317983;0.030516027;1.101626;-9.805236
7875366019;7875365950;-0.19528644;0.7288921;-9.709595
7875418345;7875418278;0.69551176;0.4619433;-9.900427
7875466316;7875466248;0.3542258;0.22298369;-9.502437
7875514289;7875514221;0.45249012;0.5386441;-9.604097
7875566620;7875566554;-0.050056703;0.25282884;-9.656763
7875618955;7875618887;-0.2602127;0.06301461;-9.950753
7875666927;7875666856;0.36650148;-0.11358674;-9.609163
7875714898;7875714829;0.16773206;-0.22165103;-9.814785
7875767233;7875767164;0.09821502;0.10717637;-9.517856
7875815207;7875815139;-0.14807072;0.074079424;-9.470886
7875867538;7875867472;-1.183173;0.15266542;-9.873995
7875919878;7875919805;-1.0125154;0.122019164;-9.293229
7875967847;7875967774;-1.9425005;0.099611014;-9.58266
7876015820;7876015744;-2.4496143;-0.34412718;-9.803046
7876063781;7876063715;-3.0330472;-0.7358593;-9.724614
7876116209;7876116045;-2.909097;-1.1339717;-9.723665
7876168441;7876168373;-2.7649004;-0.83127725;-9.713205
7876216980;7876216826;-2.0827875;-1.2017875;-10.260733
7876269220;7876269155;-1.0789651;-0.27572593;-9.79611
7876317233;7876317123;0.4898047;0.3220983;-9.719325
7876365188;7876365093;2.2581663;3.062266;-9.233557
7876417488;7876417422;3.283268;2.5381484;-9.240632
7876469824;7876469756;4.1390204;1.3405244;-8.769688
7876517795;7876517727;3.040333;-0.12011847;-9.264819
7876565781;7876565697;2.0983992;0.23260833;-9.591291
7876618094;7876618026;1.2659312;0.22558233;-9.549278
7876666064;7876665993;0.013499177;-0.063060954;-10.203852
7876718390;7876718323;-0.39641976;-0.44946286;-10.259916
7876766359;7876766292;-1.0320219;-0.6238086;-10.333444
7876818685;7876818620;-1.1476732;-0.5167511;-9.864672
7876866655;7876866587;-0.83508414;0.07110666;-9.96789
7876914644;7876914558;-0.17592044;-0.34355283;-10.049388
7876966962;7876966892;0.20887406;-0.34659886;-10.051919
7877019291;7877019224;-0.04890645;-0.11250173;-9.263611
7877067278;7877067198;0.6547178;-0.28244254;-9.337859
7877115243;7877115178;0.8480561;-0.35874534;-9.494043
7877167581;7877167515;0.5381685;0.07764257;-9.783243
7877215608;7877215491;0.18556097;-0.17625698;-9.626797
7877267891;7877267826;-0.25968832;0.19659308;-10.189872
7877320225;7877320158;-0.77334553;0.040400848;-10.290187
7877368682;7877368616;-0.65026695;0.28264245;-9.9541025
7877416654;7877416588;-0.69645315;-0.0708292;-10.157216
7877464644;7877464561;-0.6926757;0.008262484;-9.585746
7877517055;7877516896;-0.43354654;0.31656024;-9.905918
7877569295;7877569229;-0.13499701;0.23355994;-9.501874
7877617315;7877617201;-0.18143372;-0.094860375;-10.156809
7877669600;7877669534;-0.3038171;-0.549436;-10.147265
