timestamp;timestamp_sample;device_id;magnetometer_ga[0];magnetometer_ga[1];magnetometer_ga[2];calibration_count
7998771319;7998770271;396809;-0.12445289;0.2633804;-0.048162054;10
7999219446;7999218471;396809;-0.04249954;0.28931695;-0.06788801;10
7999667612;7999666635;396809;0.04048656;0.33679807;-0.04648084;10
8000265538;8000264535;396809;0.14733091;0.3267458;-0.06468536;10
8000713679;8000712703;396809;0.13397464;0.3304966;-0.061486404;10
8001161846;8001160869;396809;0.090775594;0.33302122;-0.054273684;10
8001759692;8001758718;396809;0.033486437;0.33387476;-0.05095726;10
8002208043;8002207068;396809;-0.023881104;0.30619198;-0.0619937;10
8002656330;8002655354;396809;-0.089581445;0.26858872;-0.06706731;10
8003254238;8003253165;396809;-0.17526466;0.17614888;-0.07344364;10
8003702351;8003701346;396809;-0.20653513;0.09662044;-0.09043954;10
8004150731;8004149716;396809;-0.12271932;0.096350685;-0.14708284;10
8004748832;8004747857;396809;-0.239006;0.07801827;-0.057816032;10
8005197077;8005196101;396809;-0.20744298;0.079595886;-0.0948087;10
8005773330;8005719079;396809;-0.21421093;0.052907195;-0.099859595;10
8006243109;8006242134;396809;-0.21562411;0.058463365;-0.10128093;10
8006691258;8006690245;396809;-0.21164642;0.06640972;-0.09905964;10
8007267484;8007213288;396809;-0.21853948;0.0620303;-0.094890386;10
8007737282;8007736307;396809;-0.21292223;0.06350701;-0.09688473;10
8008185497;8008184521;396809;-0.21468757;0.062329493;-0.09822744;10
8008762066;8008707794;396809;-0.2158491;0.0648755;-0.09430244;10
8009232058;8009231063;396809;-0.21735205;0.061100215;-0.09952773;10
8009680207;8009679233;396809;-0.264374;0.07282891;-0.012202363;10
8010278249;8010277274;396809;-0.16866422;0.09720628;-0.11779635;10
8010726489;8010725510;396809;-0.18108895;0.10875794;-0.107794434;10
8011174690;8011173715;396809;-0.21853514;0.08375262;-0.08597544;10
8011772523;8011771533;396809;-0.23953928;0.10470626;-0.048769604;10
8012220715;8012219708;396809;-0.22937934;0.10876788;-0.060768213;10
8012669136;8012668120;396809;-0.23619695;0.10563584;-0.04501794;10
8013266998;8013266022;396809;-0.25477389;0.083071426;-0.034022275;10
8013715233;8013714232;396809;-0.25193903;0.074995846;-0.0436091;10
8014163431;8014162459;396809;-0.25168025;0.07916166;-0.043006975;10
8014761248;8014760271;396809;-0.22036524;0.052684687;-0.09173828;10
8015209394;8015208419;396809;-0.21549492;0.0028483868;-0.10951908;10
8015657586;8015656610;396809;-0.21660744;0.042633258;-0.103569016;10
8016255560;8016254584;396809;-0.18544419;0.02017226;-0.13522995;10
8016703903;8016702928;396809;-0.22936721;0.05284065;-0.07917994;10
8017152027;8017151051;396809;-0.27095163;0.06475947;0.0072374046;10
8017749872;8017748898;396809;-0.2629228;0.05529592;-0.02437855;10
8018198046;8018197071;396809;-0.19797881;0.06603083;-0.11444424;10
8018774465;8018720149;396809;-0.20793903;0.083897606;-0.09393331;10
8019244381;8019243405;396809;-0.21539624;0.10225712;-0.074544445;10
8019692581;8019691605;396809;-0.21007721;0.12697735;-0.07371552;10
8020268769;8020214481;396809;-0.2157355;0.08394474;-0.087369636;10
8020738768;8020737792;396809;-0.2006967;-0.012192914;-0.1303035;10
8021187045;8021186057;396809;-0.15435146;-0.012225151;-0.163924;10
8021763390;8021709012;396809;-0.24158037;0.00663468;-0.076682284;10
8022233220;8022232244;396809;-0.22349854;-0.00016593374;-0.101285756;10
8022681494;8022680519;396809;-0.21365179;0.06297356;-0.09945652;10
8023257768;8023203472;396809;-0.2199946;0.03512492;-0.10153593;10
8023727695;8023726720;396809;-0.21443678;0.033503287;-0.105674475;10
8024176197;8024175221;396809;-0.21785824;0.005664509;-0.11087081;10
8024773609;8024772624;396809;-0.21947472;0.035763636;-0.096192285;10
8025222209;8025221234;396809;-0.21459202;0.031003792;-0.106035754;10
8025670423;8025669446;396809;-0.21557172;0.03608127;-0.100162804;10
8026267784;8026266809;396809;-0.21947397;0.026940476;-0.10446517;10
8026716454;8026715467;396809;-0.21623884;0.0052961335;-0.10911539;10
8027164567;8027163579;396809;-0.19856215;-0.06437172;-0.13814476;10
8027762112;8027761134;396809;-0.14328004;-0.14482273;-0.15629663;10
8028210685;8028209647;396809;-0.1347302;-0.1466352;-0.16464135;10
8028658818;8028657842;396809;-0.19995096;-0.08428648;-0.12771408;10
8029256278;8029255301;396809;-0.20841353;-0.008180656;-0.11914611;10
8029704918;8029703943;396809;-0.21595983;0.073138304;-0.08325617;10
8030153057;8030152068;396809;-0.1943777;0.1505417;-0.0698355;10
8030750471;8030749495;396809;-0.1518505;0.22217046;-0.055902306;10
8031199269;8031198294;396809;-0.17114106;0.11342168;-0.11652531;10
8031775509;8031721164;396809;-0.13028865;0.16247872;-0.11185643;10
8032244932;8032243893;396809;-0.21464936;0.20175956;-0.013623927;10
8032693565;8032692589;396809;-0.18834278;0.16995345;-0.07173221;10
8033269771;8033215386;396809;-0.18595181;0.15273522;-0.08043061;10
8033739442;8033738439;396809;-0.20906089;0.19956079;-0.018694106;10
8034187973;8034186996;396809;-0.10246639;0.10105297;-0.1506815;10
8034764127;8034709771;396809;-0.247699;0.14319716;-0.007255599;10
8035233603;8035232613;396809;-0.19343112;0.06712276;-0.11453587;10
8035682179;8035681176;396809;-0.09264417;0.16784719;-0.13374254;10
8036258345;8036204003;396809;-0.24786171;0.16680376;0.0131370155;10
8036727812;8036726811;396809;-0.19062059;0.1565095;-0.078028634;10
8037176361;8037175386;396809;-0.1792179;0.15735176;-0.086139336;10
8037773790;8037772795;396809;-0.18440893;0.19566654;-0.05231156;10
8038222031;8038221056;396809;-0.209615;0.1857877;-0.03590248;10
8038670769;8038669795;396809;-0.19845387;0.13699426;-0.07604711;10
8039268295;8039267320;396809;-0.06395425;0.16811708;-0.1467008;10
8039716371;8039715378;396809;-0.18708868;0.25687283;0.01643268;10
8040165091;8040164110;396809;-0.14246616;0.20491143;-0.07798022;10
8040762467;8040761491;396809;-0.10983448;0.24949433;-0.054198023;10
8041210647;8041209673;396809;-0.14623755;0.1440975;-0.12097244;10
8041659210;8041658234;396809;-0.12488055;0.18584974;-0.103948414;10
8042256703;8042255728;396809;-0.07520884;0.20737462;-0.11429593;10
8042704834;8042703859;396809;-0.16626483;0.2024624;-0.06118327;10
8043153427;8043152452;396809;-0.15215598;0.21323669;-0.060374323;10
8043750902;8043749909;396809;-0.10666321;0.14570118;-0.13497275;10
8044199026;8044198051;396809;-0.17831655;0.19595742;-0.06147491;10
8044775769;8044721286;396809;-0.17909393;0.19185421;-0.062988944;10
8045245280;8045244305;396809;-0.1774684;0.18635285;-0.069910645;10
8045693342;8045692366;396809;-0.1689646;0.22877659;-0.036237326;10
8046270081;8046215670;396809;-0.17084943;0.19047463;-0.06893027;10
8046739529;8046738554;396809;-0.17087722;0.18587217;-0.07478239;10
8047187800;8047186794;396809;-0.16731352;0.18715319;-0.07352449;10
8047764567;8047710173;396809;-0.15037943;0.11961993;-0.12520894;10
8048234008;8048233032;396809;-0.15994893;0.16943923;-0.09302379;10
8048682153;8048681177;396809;-0.17274171;0.18791668;-0.07184249;10
8049258795;8049204347;396809;-0.17358236;0.1892204;-0.067485854;10
8049728430;8049727358;396809;-0.16999742;0.19283988;-0.06809984;10
8050176599;8050175624;396809;-0.17554782;0.19002987;-0.06820665;10
8050774588;8050773613;396809;-0.17257427;0.21390447;-0.049638;10
8051222946;8051221970;396809;-0.178507;0.1631741;-0.0897508;10
8051671113;8051670138;396809;-0.1692262;0.1370527;-0.10743424;10
8052269147;8052268171;396809;-0.1746314;0.14461175;-0.099680856;10
8052717328;8052716353;396809;-0.16498613;0.1628764;-0.09181449;10
8053165482;8053164478;396809;-0.17540117;0.18275262;-0.07689227;10
8053763360;8053762384;396809;-0.17523086;0.1662517;-0.08314407;10
8054211527;8054210553;396809;-0.17749286;0.19720362;-0.05943622;10
8054659800;8054658792;396809;-0.17007649;0.18032281;-0.07881512;10
8055257519;8055256544;396809;-0.1719834;0.18248776;-0.07522167;10
8055705637;8055704662;396809;-0.2077643;0.22853248;0.014656376;10
8056153877;8056152901;396809;-0.16296783;0.18097769;-0.0778473;10
8056751770;8056750795;396809;-0.1607446;0.1710538;-0.09274052;10
8057199943;8057198895;396809;-0.16147064;0.17703581;-0.07788068;10
8057776562;8057722071;396809;-0.19029665;0.17149085;-0.07002359;10
8058246030;8058245056;396809;-0.19572617;0.106344745;-0.094035804;10
8058694104;8058693129;396809;-0.2135152;0.06356588;-0.1006432;10
8059270768;8059216236;396809;-0.19891208;0.15006544;-0.06933682;10
8059740464;8059739490;396809;-0.13307105;0.22878699;-0.061669093;10
8060188666;8060187672;396809;-0.077644065;0.29012007;-0.051244687;10
8060765213;8060710740;396809;0.035364628;0.3579193;-0.018262817;10
8061234575;8061233600;396809;0.12615082;0.32632703;-0.06800151;10
8061682768;8061681793;396809;0.12154131;0.33227152;-0.060531374;10
8062259397;8062204870;396809;0.08823584;0.3345974;-0.056432463;10
