timestamp;yaw_sp_move_rate;q_d[0];q_d[1];q_d[2];q_d[3];thrust_body[0];thrust_body[1];thrust_body[2]
8376816519;1.3e-44;0.4826837;0.018959356;-0.011907255;0.8755086;0.0;0.0;-0.3141
8376866019;1.3e-44;0.48115426;0.04084375;-0.022934144;0.87538356;0.0;0.0;-0.3141
8376915479;1.3e-44;0.4795478;0.07019366;-0.039005175;0.8738337;0.0;0.0;-0.3141
8376969479;1.3e-44;0.4780095;0.09758252;-0.05402217;0.871244;0.0;0.0;-0.3141
8377018976;1.3e-44;0.47801656;0.10280212;-0.056937937;0.8704539;0.0;0.0;-0.3141
8377068446;1.3e-44;0.4783221;0.10762191;-0.05968621;0.86951894;0.0;0.0;-0.3141
8377117945;1.3e-44;0.47887713;0.110186204;-0.061218567;0.8687853;0.0;0.0;-0.3141
8377167509;1.3e-44;0.48064482;0.095183134;-0.053062424;0.87011784;0.0;0.0;-0.3141
8377216926;1.3e-44;0.48289618;0.06405477;-0.035933085;0.87259215;0.0;0.0;-0.3141
8377266405;1.3e-44;0.48508722;0.009943385;-0.0060019307;0.87438864;0.0;0.0;-0.3141
8377320431;1.3e-44;0.48644784;0.00016903786;-0.0005801443;0.8737094;0.0;0.0;-0.3141
8377365376;1.3e-44;0.48781264;-0.00020714244;-0.00037070096;0.87294817;0.0;0.0;-0.3141
8377414915;1.3e-44;0.4883255;-0.059125964;0.032698836;0.87004197;0.0;0.0;-0.3141
8377468971;1.3e-44;0.48749858;-0.102690235;0.057377163;0.8651634;0.0;0.0;-0.3141
8377518448;1.3e-44;0.48455665;-0.14994669;0.08422822;0.8576867;0.0;0.0;-0.3141
8377567921;1.3e-44;0.48514125;-0.15132353;0.08517557;0.8570205;0.0;0.0;-0.3141
8377617397;1.3e-44;0.49098387;-0.086811505;0.048761595;0.8654599;0.0;0.0;-0.3141
8377666889;1.3e-44;0.4940375;-0.018945573;0.010280234;0.86917335;0.0;0.0;-0.3141
8377716359;1.3e-44;0.4942278;0.003527237;-0.0024937866;0.8693217;0.0;0.0;-0.3141
