timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
8034436215;0;0;30;0;100;22;0
8034666092;0;0;29;0;100;33;0
8035587157;0;0;28;0;97;22;0
8035840951;0;0;28;0;85;24;0
8036522739;0;0;28;0;99;25;0
8036755746;0;0;28;0;100;30;0
8037440218;0;0;28;0;100;22;0
8037680257;0;0;28;0;100;29;0
8038600755;0;0;28;0;100;23;0
8038831258;0;0;28;0;100;31;0
8039518605;0;0;28;0;100;25;0
8039760958;0;0;28;0;100;20;0
8040444754;0;0;28;0;100;27;0
8040680750;0;0;28;0;98;22;0
8041600331;0;0;28;0;100;20;0
8041830310;0;0;28;0;96;27;0
8042523944;0;0;30;0;97;30;0
8042762929;0;0;30;0;100;21;0
8043456008;0;0;32;0;100;21;0
8043680767;0;0;32;0;100;24;0
8044608487;0;0;34;0;100;20;0
8044843254;0;0;34;0;100;29;0
8045529687;0;0;34;0;95;28;0
8045756207;0;0;34;0;97;18;0
8046524472;0;0;34;0;100;19;0
8046689233;0;0;34;0;100;22;0
8047617751;0;0;34;0;100;21;0
8047850974;0;0;34;0;100;28;0
8048541574;0;0;34;0;100;29;0
8048765585;0;0;34;0;100;20;0
8049465544;0;0;34;0;100;20;0
8049692821;0;0;34;0;100;18;0
8050615074;0;0;34;0;98;25;0
8050852090;0;0;34;0;97;22;0
8051541056;0;0;34;0;100;31;0
8051782509;0;0;34;0;100;20;0
8052464478;0;0;34;0;96;23;0
8052699754;0;0;34;0;100;21;0
8053633696;0;0;34;0;83;27;0
8053686562;0;0;34;0;98;31;0
8054549217;0;0;34;0;100;22;0
8054790227;0;0;34;0;100;22;0
8055466392;0;0;34;0;95;22;0
8055696754;0;0;34;0;97;19;0
8056628189;0;0;34;0;98;32;0
8056634136;0;0;34;0;97;33;0
8057548142;0;0;34;0;100;34;0
8057787755;0;0;34;0;100;38;0
8058478292;0;0;34;0;100;39;0
8058702275;0;0;34;0;100;33;0
8059628666;0;0;33;0;98;34;0
8059634418;0;0;33;0;100;37;0
8060551671;0;0;33;0;96;33;0
8060636753;0;0;33;0;100;34;0
8061481753;0;0;34;0;100;37;0
8061707746;0;0;34;0;96;32;0
8062632221;0;0;33;0;98;21;0
8062638076;0;0;33;0;100;25;0
8063558229;0;0;33;0;97;24;0
8063788087;0;0;33;0;100;28;0
8064481697;0;0;33;0;100;32;0
8064720387;0;0;33;0;100;23;0
8065633482;0;0;33;0;96;23;0
8065645429;0;0;33;0;100;27;0
8066562123;0;0;33;0;100;32;0
8066799150;0;0;33;0;100;24;0
8067488545;0;0;33;0;100;25;0
8067733071;0;0;33;0;81;20;0
8068647076;0;0;33;0;98;24;0
8068653234;0;0;33;0;100;28;0
8069573475;0;0;33;0;100;28;0
8069798651;0;0;33;0;96;21;0
8070496152;0;0;33;0;96;20;0
8070723623;0;0;33;0;97;23;0
8071658129;0;0;33;0;100;24;0
8072578753;0;0;33;0;100;32;0
8072804759;0;0;33;0;100;22;0
8073498356;0;0;33;0;100;19;0
8073728234;0;0;33;0;100;25;0
8074661355;0;0;33;0;100;26;0
8075571016;0;0;33;0;97;22;0
8075805188;0;0;33;0;97;23;0
8076499682;0;0;33;0;100;20;0
8076736606;0;0;33;0;100;28;0
8077668567;0;0;33;0;100;19;0
8078574777;0;0;33;0;100;22;0
8078813082;0;0;33;0;100;23;0
8079506603;0;0;33;0;100;21;0
8079749674;0;0;33;0;100;28;0
8080444163;0;0;33;0;100;29;0
8080654932;0;0;33;0;99;22;0
8081593062;0;0;33;0;100;25;0
8081816662;0;0;33;0;100;26;0
8082510150;0;0;33;0;100;20;0
8082742754;0;0;33;0;98;30;0
8083443974;0;0;33;0;100;21;0
8083670181;0;0;33;0;100;19;0
8084602485;0;0;33;0;100;21;0
8084823324;0;0;33;0;100;31;0
8085568003;0;0;33;0;100;27;0
8085741404;0;0;33;0;97;26;0
8086443670;0;0;33;0;98;31;0
8086674472;0;0;33;0;100;22;0
8087603218;0;0;33;0;100;24;0
8087830172;0;0;33;0;100;29;0
8088527623;0;0;33;0;100;29;0
8088753644;0;0;33;0;100;21;0
8089461354;0;0;33;0;100;25;0
8089683754;0;0;33;0;100;19;0
8090595656;0;0;33;0;97;21;0
8090838486;0;0;33;0;100;32;0
8091533587;0;0;33;0;100;29;0
8091761386;0;0;33;0;100;23;0
8092455504;0;0;33;0;100;28;0
8092734541;0;0;33;0;97;27;0
8093606484;0;0;33;0;100;34;0
8093851827;0;0;33;0;100;37;0
8094538754;0;0;33;0;100;37;0
8094763754;0;0;33;0;100;31;0
8095459311;0;0;33;0;100;31;0
8095688551;0;0;32;0;97;32;0
8096608284;0;0;31;0;100;35;0
8096850608;0;0;31;0;97;33;0
8097543755;0;0;32;0;100;35;0
8097770803;0;0;32;0;100;22;0
8098463243;0;0;32;0;100;20;0
8098694218;0;0;32;0;98;20;0
8099634700;0;0;32;0;88;30;0
8099687008;0;0;32;0;99;31;0
8100540199;0;0;32;0;97;31;0
8100774803;0;0;32;0;100;19;0
8101480140;0;0;32;0;100;21;0
8101697753;0;0;32;0;100;20;0
8102630262;0;0;32;0;98;32;0
8102636519;0;0;32;0;100;34;0
8103551069;0;0;32;0;100;20;0
8103785987;0;0;32;0;100;23;0
8104487754;0;0;32;0;100;18;0
8104704465;0;0;32;0;100;20;0
8105627922;0;0;32;0;98;28;0
8105633767;0;0;32;0;100;32;0
8106548752;0;0;32;0;97;19;0
8106797011;0;0;32;0;85;22;0
8107488770;0;0;32;0;100;22;0
8107720432;0;0;32;0;100;25;0
8108638976;0;0;32;0;98;35;0
8108644759;0;0;32;0;100;35;0
8109569147;0;0;32;0;100;32;0
8109795473;0;0;32;0;100;31;0
8110490136;0;0;32;0;100;30;0
8110725069;0;0;32;0;100;36;0
8111644753;0;0;32;0;98;31;0
8111651224;0;0;32;0;97;33;0
8112564473;0;0;32;0;100;20;0
8112794458;0;0;32;0;96;21;0
8113492341;0;0;32;0;97;23;0
8113726549;0;0;32;0;100;26;0
8114645212;0;0;32;0;98;21;0
8114651068;0;0;32;0;100;28;0
8115572550;0;0;32;0;100;23;0
8115801482;0;0;32;0;97;22;0
8116498107;0;0;32;0;95;20;0
8116720303;0;0;32;0;98;31;0
8117488334;0;0;32;0;100;29;0
8117656265;0;0;32;0;100;25;0
8118581772;0;0;32;0;100;24;0
8118812050;0;0;32;0;100;26;0
8119509966;0;0;32;0;100;22;0
8119729608;0;0;32;0;100;32;0
8120658789;0;0;32;0;100;19;0
8121579016;0;0;32;0;100;21;0
8121815711;0;0;32;0;98;33;0
8122509397;0;0;32;0;100;23;0
8122739252;0;0;32;0;96;31;0
8123674113;0;0;32;0;100;21;0
8124636755;0;0;32;0;98;24;0
8124645072;0;0;32;0;100;24;0
8125517516;0;0;32;0;100;30;0
8125754146;0;0;32;0;100;22;0
8126663495;0;0;32;0;97;20;0
8127595753;0;0;32;0;100;22;0
8127825393;0;0;32;0;100;28;0
8128520361;0;0;32;0;100;26;0
8128752639;0;0;32;0;100;18;0
8129673026;0;0;32;0;100;19;0
8130599055;0;0;32;0;100;22;0
8130830398;0;0;32;0;96;31;0
8131524041;0;0;32;0;96;28;0
8131805755;0;0;32;0;97;20;0
8132686035;0;0;32;0;100;23;0
8133602864;0;0;32;0;100;22;0
8133832884;0;0;32;0;100;34;0
8134530725;0;0;32;0;97;30;0
8134756142;0;0;32;0;100;22;0
8135691212;0;0;32;0;100;25;0
8136601253;0;0;33;0;97;25;0
8136831285;0;0;33;0;97;25;0
8137534546;0;0;33;0;99;38;0
8137770126;0;0;33;0;100;28;0
8138461832;0;0;33;0;100;33;0
8138705515;0;0;33;0;85;33;0
8139617287;0;0;33;0;100;27;0
8139843553;0;0;33;0;97;33;0
8140545624;0;0;33;0;100;23;0
8140766772;0;0;33;0;96;21;0
8141479248;0;0;33;0;100;21;0
8141691769;0;0;33;0;98;27;0
8142617621;0;0;33;0;100;29;0
8142847053;0;0;33;0;100;23;0
8143551314;0;0;33;0;100;17;0
8143773184;0;0;33;0;100;20;0
8144698983;0;0;33;0;100;20;0
8145631039;0;0;24;0;98;28;0
8145636760;0;0;24;0;100;32;0
8146546202;0;0;19;0;97;18;0
8146775752;0;0;19;0;97;19;0
8147713189;0;0;16;0;98;26;0
8148633300;0;0;14;0;98;21;0
8148639154;0;0;14;0;100;25;0
8149593269;0;0;14;0;100;22;0
8149781316;0;0;14;0;100;32;0
8150713615;0;0;14;0;96;23;0
8151632486;0;0;14;0;96;27;0
8151644235;0;0;14;0;100;31;0
8152565379;0;0;14;0;100;23;0
8152784574;0;0;14;0;100;37;0
8153713572;0;0;14;0;98;24;0
8154640318;0;0;14;0;98;27;0
8154646354;0;0;14;0;100;31;0
8155574653;0;0;14;0;100;24;0
8155790996;0;0;14;0;100;28;0
8156712021;0;0;14;0;97;24;0
8157649597;0;0;14;0;96;20;0
8157658557;0;0;14;0;96;22;0
8158575277;0;0;14;0;100;30;0
8158795192;0;0;14;0;100;21;0
8159726552;0;0;14;0;100;22;0
8160656805;0;0;14;0;100;24;0
8161567411;0;0;14;0;97;33;0
8161805978;0;0;14;0;100;26;0
8162734511;0;0;14;0;100;25;0
8163704537;0;0;14;0;96;26;0
8163716283;0;0;14;0;100;28;0
8164582425;0;0;14;0;100;37;0
8164819248;0;0;14;0;100;27;0
8165736570;0;0;14;0;100;25;0
8166661085;0;0;14;0;97;33;0
8167585369;0;0;14;0;97;30;0
8167815297;0;0;14;0;100;24;0
8168740546;0;0;14;0;100;22;0
8169666897;0;0;14;0;98;29;0
8170600843;0;0;14;0;89;25;0
8170831508;0;0;14;0;100;22;0
8171747461;0;0;14;0;100;21;0
8172670500;0;0;14;0;100;30;0
8173601979;0;0;14;0;100;24;0
8173821044;0;0;14;0;96;27;0
8174758657;0;0;14;0;100;28;0
8175677614;0;0;14;0;100;32;0
8176596893;0;0;14;0;99;27;0
8176826753;0;0;14;0;95;27;0
8177766517;0;0;14;0;78;32;0
8178690083;0;0;14;0;100;28;0
8179608155;0;0;14;0;99;20;0
8179838742;0;0;14;0;100;19;0
8180767753;0;0;14;0;100;30;0
8181697522;0;0;14;0;100;20;0
8182613761;0;0;14;0;98;19;0
8182840421;0;0;14;0;100;20;0
8183766768;0;0;14;0;96;28;0
8184699023;0;0;14;0;100;20;0
8185613988;0;0;14;0;100;23;0
8185848568;0;0;14;0;100;26;0
8186542285;0;0;14;0;100;22;0
8186770827;0;0;14;0;97;33;0
8187695321;0;0;14;0;97;21;0
8188671201;0;0;14;0;96;24;0
8189551526;0;0;14;0;100;24;0
8189781432;0;0;14;0;100;28;0
8190701759;0;0;14;0;100;23;0
8191624756;0;0;14;0;99;28;0
8191633753;0;0;14;0;100;27;0
8192548761;0;0;14;0;100;29;0
8192785015;0;0;14;0;99;27;0
8193711310;0;0;14;0;96;25;0
8194640117;0;0;14;0;98;26;0
