timestamp;timestamp_sample;device_id;pressure;temperature;error_count
8032002217;8032001635;4028193;101266.0;39.61;0
8033007376;8033006793;4028193;101269.0;39.59;0
8034002026;8034001443;4028193;101263.0;39.579998;0
8034995812;8034995229;4028193;101264.0;39.559998;0
8036011561;8036010978;4028193;101263.0;39.559998;0
8037005613;8037005028;4028193;101260.0;39.54;0
8038010441;8038009858;4028193;101262.0;39.53;0
8039004568;8039003985;4028193;101262.0;39.51;0
8040009799;8040009217;4028193;101268.0;39.5;0
8041004173;8041003590;4028193;101267.0;39.489998;0
8041998450;8041997867;4028193;101264.0;39.48;0
8042992879;8042992296;4028193;101261.0;39.46;0
8044008704;8044008121;4028193;101267.0;39.45;0
8045003024;8045002441;4028193;101270.0;39.43;0
8046008048;8046007465;4028193;101266.0;39.42;0
8047012909;8047012326;4028193;101268.0;39.41;0
8048006915;8048006332;4028193;101267.0;39.399998;0
8049000911;8049000310;4028193;101268.0;39.379997;0
8049994855;8049994272;4028193;101264.0;39.37;0
8051010530;8051009948;4028193;101264.0;39.36;0
8052005106;8052004523;4028193;101266.0;39.35;0
8053010209;8053009625;4028193;101266.0;39.34;0
8054004437;8054003854;4028193;101267.0;39.32;0
8055009232;8055008649;4028193;101266.0;39.309998;0
8056003257;8056002673;4028193;101264.0;39.3;0
8056997317;8056996734;4028193;101266.0;39.28;0
8058012910;8058012327;4028193;101270.0;39.27;0
8059006823;8059006241;4028193;101268.0;39.26;0
8060011502;8060010920;4028193;101266.0;39.25;0
8061005781;8061005198;4028193;101269.0;39.23;0
8062010982;8062010399;4028193;101270.0;39.219997;0
8063005007;8063004425;4028193;101263.0;39.21;0
8063999050;8063998467;4028193;101270.0;39.2;0
8064993309;8064992726;4028193;101267.0;39.19;0
8066009061;8066008476;4028193;101266.0;39.18;0
8067003211;8067002629;4028193;101267.0;39.16;0
8068008054;8068007453;4028193;101266.0;39.16;0
8069013184;8069012601;4028193;101264.0;39.14;0
8070007444;8070006862;4028193;101267.0;39.129997;0
8071001451;8071000869;4028193;101265.0;39.12;0
8071995376;8071994793;4028193;101265.0;39.11;0
8073011243;8073010660;4028193;101269.0;39.1;0
8074005236;8074004653;4028193;101269.0;39.079998;0
8075009800;8075009217;4028193;101270.0;39.07;0
8076014771;8076014189;4028193;101261.0;39.07;0
8077008845;8077008262;4028193;101266.0;39.05;0
8078002890;8078002307;4028193;101264.0;39.04;0
8078996867;8078996256;4028193;101269.0;39.03;0
8079990861;8079990278;4028193;101269.0;39.02;0
8081006312;8081005729;4028193;101267.0;39.01;0
8082011226;8082010621;4028193;101265.0;39.0;0
8083005256;8083004672;4028193;101267.0;38.98;0
8084010399;8084009816;4028193;101268.0;38.98;0
8085004866;8085004283;4028193;101269.0;38.96;0
8085999375;8085998792;4028193;101269.0;38.96;0
8086993397;8086992814;4028193;101265.0;38.95;0
8088009269;8088008667;4028193;101269.0;38.94;0
8089003610;8089003027;4028193;101264.0;38.93;0
8090008392;8090007809;4028193;101260.0;38.92;0
8091002635;8091002052;4028193;101265.0;38.91;0
8092007428;8092006845;4028193;101267.0;38.899998;0
8093001459;8093000876;4028193;101267.0;38.89;0
8093995444;8093994861;4028193;101264.0;38.879997;0
8095011006;8095010423;4028193;101265.0;38.87;0
8096005177;8096004594;4028193;101266.0;38.87;0
8097010095;8097009512;4028193;101262.0;38.86;0
8098003962;8098003373;4028193;101264.0;38.85;0
8099008637;8099008038;4028193;101265.0;38.84;0
8100002941;8100002359;4028193;101270.0;38.829998;0
8100997261;8100996679;4028193;101267.0;38.829998;0
8101991378;8101990795;4028193;101265.0;38.82;0
8103007409;8103006827;4028193;101268.0;38.809998;0
8104012412;8104011830;4028193;101274.0;38.8;0
8105006231;8105005648;4028193;101266.0;38.79;0
8106011194;8106010610;4028193;101271.0;38.79;0
8107005216;8107004608;4028193;101268.0;38.77;0
8107999229;8107998645;4028193;101270.0;38.77;0
8108993378;8108992796;4028193;101264.0;38.76;0
8110009018;8110008435;4028193;101265.0;38.75;0
8111013914;8111013332;4028193;101265.0;38.739998;0
8112007654;8112007072;4028193;101270.0;38.739998;0
8113012597;8113012011;4028193;101268.0;38.719997;0
8114006742;8114006160;4028193;101266.0;38.719997;0
8115000481;8114999898;4028193;101269.0;38.71;0
8115994654;8115994072;4028193;101266.0;38.7;0
8117010318;8117009735;4028193;101269.0;38.69;0
8118004518;8118003935;4028193;101266.0;38.68;0
8119009428;8119008793;4028193;101265.0;38.67;0
8120003564;8120002966;4028193;101266.0;38.66;0
8121008583;8121007987;4028193;101266.0;38.649998;0
8122002858;8122002275;4028193;101269.0;38.64;0
8122997112;8122996530;4028193;101267.0;38.629997;0
8124013032;8124012449;4028193;101273.0;38.62;0
8125007124;8125006541;4028193;101263.0;38.62;0
8126001560;8126000978;4028193;101268.0;38.61;0
8127006444;8127005861;4028193;101270.0;38.6;0
8128011441;8128010858;4028193;101267.0;38.59;0
8129005336;8129004754;4028193;101268.0;38.579998;0
8129999427;8129998845;4028193;101273.0;38.579998;0
8130993701;8130993118;4028193;101268.0;38.57;0
8132009599;8132009017;4028193;101274.0;38.559998;0
8133003798;8133003215;4028193;101271.0;38.55;0
8134008404;8134007822;4028193;101268.0;38.55;0
8135013375;8135012793;4028193;101271.0;38.53;0
8136007432;8136006850;4028193;101267.0;38.53;0
8137001547;8137000964;4028193;101263.0;38.52;0
8137995392;8137994810;4028193;101267.0;38.51;0
8139011035;8139010451;4028193;101267.0;38.5;0
8140005220;8140004637;4028193;101272.0;38.489998;0
8141009901;8141009318;4028193;101269.0;38.489998;0
8142004001;8142003389;4028193;101270.0;38.469997;0
8143009064;8143008481;4028193;101269.0;38.46;0
8144002871;8144002288;4028193;101267.0;38.46;0
8144996840;8144996247;4028193;101272.0;38.45;0
8146012408;8146011798;4028193;101271.0;38.44;0
8147006544;8147005962;4028193;101267.0;38.43;0
8148011471;8148010862;4028193;101268.0;38.42;0
8149005375;8149004792;4028193;101269.0;38.41;0
8150010389;8150009806;4028193;101268.0;38.399998;0
8151004408;8151003826;4028193;101272.0;38.39;0
8151998253;8151997670;4028193;101266.0;38.39;0
8153014019;8153013436;4028193;101272.0;38.379997;0
8154008052;8154007455;4028193;101265.0;38.37;0
8155013112;8155012529;4028193;101274.0;38.36;0
8156007185;8156006602;4028193;101269.0;38.35;0
8157001264;8157000682;4028193;101274.0;38.34;0
8158005875;8158005280;4028193;101267.0;38.329998;0
8159000097;8158999514;4028193;101269.0;38.32;0
8159994555;8159993972;4028193;101268.0;38.32;0
8161010167;8161009584;4028193;101269.0;38.309998;0
8162004199;8162003616;4028193;101269.0;38.3;0
8163009035;8163008452;4028193;101273.0;38.29;0
8164003103;8164002521;4028193;101271.0;38.28;0
8165008029;8165007446;4028193;101273.0;38.28;0
8166002011;8166001428;4028193;101267.0;38.26;0
8166996190;8166995608;4028193;101266.0;38.26;0
8168012217;8168011635;4028193;101271.0;38.25;0
8169006432;8169005849;4028193;101274.0;38.25;0
8170011405;8170010823;4028193;101270.0;38.23;0
8171005764;8171005182;4028193;101268.0;38.23;0
8172010876;8172010293;4028193;101270.0;38.219997;0
8173004839;8173004257;4028193;101269.0;38.21;0
8173999030;8173998447;4028193;101269.0;38.2;0
8174993375;8174992793;4028193;101266.0;38.2;0
8176009045;8176008462;4028193;101272.0;38.19;0
8177014030;8177013448;4028193;101271.0;38.18;0
8178007996;8178007413;4028193;101266.0;38.17;0
8179002275;8179001692;4028193;101272.0;38.16;0
8180006802;8180006220;4028193;101268.0;38.149998;0
8181000782;8181000200;4028193;101268.0;38.149998;0
8181995134;8181994552;4028193;101272.0;38.14;0
8183010821;8183010239;4028193;101269.0;38.14;0
8184005264;8184004681;4028193;101266.0;38.129997;0
8185010301;8185009718;4028193;101267.0;38.12;0
8186004227;8186003644;4028193;101267.0;38.12;0
8187009295;8187008712;4028193;101262.0;38.11;0
8188003599;8188003016;4028193;101267.0;38.11;0
8188997667;8188997084;4028193;101264.0;38.1;0
8189991869;8189991287;4028193;101262.0;38.09;0
8191007566;8191006983;4028193;101267.0;38.079998;0
8192002012;8192001430;4028193;101267.0;38.079998;0
8193006785;8193006202;4028193;101265.0;38.07;0
8194011835;8194011253;4028193;101265.0;38.059998;0
8195005818;8195005236;4028193;101265.0;38.059998;0
8196000005;8195999422;4028193;101262.0;38.05;0
8196993886;8196993303;4028193;101271.0;38.05;0
8198009636;8198009054;4028193;101267.0;38.04;0
8199003475;8199002892;4028193;101268.0;38.03;0
8200008524;8200007941;4028193;101270.0;38.02;0
8201013446;8201012864;4028193;101269.0;38.02;0
8202007420;8202006837;4028193;101268.0;38.02;0
8203001428;8203000845;4028193;101269.0;38.0;0
8203995938;8203995355;4028193;101262.0;38.0;0
8205012019;8205011437;4028193;101265.0;37.989998;0
8206006375;8206005792;4028193;101267.0;37.989998;0
8207011342;8207010720;4028193;101266.0;37.98;0
8208005443;8208004861;4028193;101269.0;37.98;0
8209010627;8209010044;4028193;101270.0;37.969997;0
8210004819;8210004236;4028193;101262.0;37.96;0
8210999025;8210998442;4028193;101266.0;37.96;0
8211993021;8211992438;4028193;101267.0;37.95;0
8213008861;8213008278;4028193;101267.0;37.95;0
8214003181;8214002598;4028193;101269.0;37.94;0
8215008245;8215007661;4028193;101270.0;37.94;0
8216013033;8216012440;4028193;101266.0;37.93;0
8217007005;8217006422;4028193;101264.0;37.92;0
8218001111;8218000528;4028193;101269.0;37.92;0
8218995305;8218994721;4028193;101265.0;37.91;0
8220011013;8220010430;4028193;101260.0;37.899998;0
8221005063;8221004480;4028193;101261.0;37.899998;0
8222010199;8222009616;4028193;101267.0;37.899998;0
8223015172;8223014589;4028193;101265.0;37.89;0
8224009376;8224008793;4028193;101262.0;37.879997;0
8225003467;8225002866;4028193;101262.0;37.879997;0
8225997309;8225996726;4028193;101268.0;37.87;0
8226991595;8226990986;4028193;101261.0;37.86;0
8228007337;8228006754;4028193;101264.0;37.86;0
8229012224;8229011641;4028193;101264.0;37.86;0
8230006058;8230005474;4028193;101268.0;37.85;0
8231011010;8231010427;4028193;101261.0;37.84;0
8232005036;8232004453;4028193;101267.0;37.84;0
8232999025;8232998442;4028193;101264.0;37.829998;0
8233993151;8233992522;4028193;101265.0;37.829998;0
8235008880;8235008297;4028193;101263.0;37.82;0
8236013600;8236013017;4028193;101269.0;37.82;0
8237007638;8237007056;4028193;101268.0;37.809998;0
8238001762;8238001180;4028193;101269.0;37.8;0
8239006403;8239005817;4028193;101268.0;37.8;0
8240000682;8240000067;4028193;101267.0;37.8;0
8240994921;8240994335;4028193;101269.0;37.79;0
8242010487;8242009904;4028193;101260.0;37.78;0
8243004609;8243004026;4028193;101267.0;37.78;0
8244009444;8244008861;4028193;101269.0;37.77;0
8245003444;8245002861;4028193;101269.0;37.76;0
8246008256;8246007673;4028193;101268.0;37.76;0
8247002316;8247001733;4028193;101267.0;37.76;0
8247996422;8247995840;4028193;101267.0;37.75;0
8249012005;8249011422;4028193;101270.0;37.739998;0
8250006168;8250005585;4028193;101265.0;37.739998;0
8251011031;8251010448;4028193;101267.0;37.73;0
8252005059;8252004476;4028193;101263.0;37.719997;0
8253009991;8253009408;4028193;101268.0;37.719997;0
8254003993;8254003410;4028193;101260.0;37.71;0
8254998039;8254997456;4028193;101267.0;37.71;0
8255992293;8255991710;4028193;101265.0;37.7;0
8257008132;8257007549;4028193;101266.0;37.69;0
8258012825;8258012242;4028193;101269.0;37.69;0
8259006849;8259006266;4028193;101264.0;37.68;0
8260011510;8260010927;4028193;101266.0;37.67;0
8261005594;8261005011;4028193;101262.0;37.67;0
8261999803;8261999220;4028193;101261.0;37.66;0
8262993920;8262993337;4028193;101262.0;37.66;0
8264009466;8264008884;4028193;101268.0;37.649998;0
8265014492;8265013909;4028193;101268.0;37.649998;0
